SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
ALKALI,EQ,88,88,80.25,81,81,83.65,78674,6562596.25,02-NOV-2016,1130,INE773I01017,nse
ALKEM,EQ,1662.95,1662.95,1630.05,1636.65,1636,1662.9,18644,30632706.8,02-NOV-2016,2315,INE540L01014,nse
ALKYLAMINE,EQ,345.8,345.8,325,333.85,334.05,345.5,16885,5606547.9,02-NOV-2016,572,INE150B01021,nse
ALLCARGO,EQ,195,196,192,193.15,193.05,194.5,154072,29804458.25,02-NOV-2016,3418,INE418H01029,nse
ALLSEC,EQ,309.95,324.9,300.45,317.75,316.8,312.9,105113,33019380.05,02-NOV-2016,4132,INE835G01018,nse
ALMONDZ,EQ,17.2,17.9,17,17.6,17.9,18.1,16722,293531.65,02-NOV-2016,100,INE326B01027,nse
ALOKTEXT,EQ,3.45,3.5,3.35,3.4,3.4,3.5,1992245,6767241.15,02-NOV-2016,648,INE270A01011,nse
ALPA,BE,38.85,39.95,38.7,39.05,39.2,40.7,26188,1022728.1,02-NOV-2016,108,INE385I01010,nse
ALPHAGEO,EQ,990,1030,975,998.85,993.6,999.55,23560,23684785.55,02-NOV-2016,2487,INE137C01018,nse
ALPSINDUS,EQ,7.15,7.5,7.1,7.35,7.45,7.55,46413,339813.1,02-NOV-2016,79,INE093B01015,nse
AMARAJABAT,EQ,1030,1036.95,1020,1030.35,1028,1038.65,258259,265962262,02-NOV-2016,8130,INE885A01032,nse
AMBIKCO,EQ,1065,1065,1020,1029.85,1025,1066.85,6533,6778677.25,02-NOV-2016,679,INE540G01014,nse
AMBUJACEM,EQ,242.75,244.5,239.9,240.6,240.3,244.5,2117728,513494799.65,02-NOV-2016,20790,INE079A01024,nse
AMDIND,EQ,35.35,39,35.35,37.95,37.75,36.35,52439,1930232.05,02-NOV-2016,369,INE005I01014,nse
AMRUTANJAN,EQ,597,597,577,579.5,577,600.2,33497,19620183,02-NOV-2016,1242,INE098F01023,nse
AMTEKAUTO,EQ,44.2,44.65,43.05,43.45,43.6,44,1141168,49724961.45,02-NOV-2016,4369,INE130C01021,nse
AMTL,EQ,31.8,31.8,29.1,30.7,30,30.95,4968,151753.05,02-NOV-2016,80,INE436N01029,nse
ANANTRAJ,EQ,55.7,55.7,54.2,54.5,54.45,55.75,1005069,55164321.05,02-NOV-2016,5047,INE242C01024,nse
ANDHRABANK,EQ,55.7,55.85,54.35,54.5,54.5,56.3,2142650,117499184.15,02-NOV-2016,7172,INE434A01013,nse
ANDHRACEMT,EQ,8.7,8.8,8.55,8.6,8.65,8.7,226073,1955655.25,02-NOV-2016,318,INE666E01012,nse
ANDHRSUGAR,EQ,246.05,262.9,244.2,252.85,253.2,254.35,251889,64478602.7,02-NOV-2016,6564,INE715B01013,nse
ANGIND,EQ,14.45,14.45,13.75,13.85,13.75,14.35,57412,806026.95,02-NOV-2016,234,INE017D01010,nse
ANKITMETAL,EQ,2.1,2.2,2.05,2.2,2.15,2.15,120649,258487.55,02-NOV-2016,126,INE106I01010,nse
ANSALAPI,EQ,19.75,20.15,19.3,19.4,19.4,20.1,67107,1311021.1,02-NOV-2016,312,INE436A01026,nse
ANSALHSG,EQ,26.9,27.6,26.6,27.1,27.2,27.5,23213,628318.3,02-NOV-2016,84,INE880B01015,nse
ANTGRAPHIC,BE,1.3,1.3,1.3,1.3,1.3,1.35,1096,1424.8,02-NOV-2016,4,INE414B01021,nse
APARINDS,EQ,589.25,589.25,574.2,575.9,582,589.25,15715,9089676.6,02-NOV-2016,929,INE372A01015,nse
APCOTEXIND,EQ,373.5,373.5,361.8,365.3,364,368.35,2888,1056105.75,02-NOV-2016,177,INE116A01024,nse
APLAPOLLO,EQ,895.65,920,885,896.75,900,915.65,16695,14922366,02-NOV-2016,1088,INE702C01019,nse
APLLTD,EQ,668,675.8,665.1,671.65,672.95,674.3,103059,69135312.5,02-NOV-2016,3068,INE901L01018,nse
APOLLOHOSP,EQ,1321,1325,1300,1301.35,1304,1337.8,132149,172491526.4,02-NOV-2016,22362,INE437A01024,nse
APOLLOTYRE,EQ,204.35,204.35,198.35,199.2,199.1,205.9,1886663,380519310.9,02-NOV-2016,18388,INE438A01022,nse
APOLSINHOT,EQ,336,336,336,336,336,331.4,3,1008,02-NOV-2016,1,INE451F01016,nse
APTECHT,EQ,212.9,212.9,198.3,201.85,201.75,215.1,1053698,215378434.35,02-NOV-2016,13792,INE266F01018,nse
ARCHIDPLY,EQ,68.6,69.5,67.3,67.7,67.5,69.85,95583,6522484.15,02-NOV-2016,759,INE877I01016,nse
ARCHIES,EQ,26,26,24.7,25,24.75,25.55,103198,2595615.4,02-NOV-2016,512,INE731A01020,nse
ARCOTECH,EQ,370,370,357.35,362.65,363.65,366.85,108359,39248278.35,02-NOV-2016,3221,INE574I01027,nse
ARIES,EQ,135.05,137.6,130.35,131.55,132,136.3,72353,9571313.65,02-NOV-2016,1058,INE298I01015,nse
ARIHANT,EQ,70,70,66,66,66,68.7,277,19257.05,02-NOV-2016,7,INE413D01011,nse
ARMANFIN,EQ,278,281.9,275,277.25,277,282.45,6001,1667880.7,02-NOV-2016,293,INE109C01017,nse
AROGRANITE,EQ,77,77,74.3,74.7,75.05,77.35,70750,5312822.95,02-NOV-2016,1039,INE210C01013,nse
ARROWGREEN,EQ,448,450.45,441,444.4,443.5,448.35,4522,2008579.4,02-NOV-2016,268,INE570D01018,nse
ARROWTEX,EQ,44.85,44.85,42.75,43.3,43.45,45.35,66518,2886136.6,02-NOV-2016,526,INE933J01015,nse
ARSHIYA,EQ,34,34,32.55,33,32.75,33.65,62012,2061059.75,02-NOV-2016,333,INE968D01022,nse
ARSSINFRA,EQ,83.3,83.3,80,80.6,80.7,83.7,185153,15028589.15,02-NOV-2016,1664,INE267I01010,nse
ARVIND,EQ,410,417.45,408,411.95,412.3,415.8,1747825,722283366.55,02-NOV-2016,24817,INE034A01011,nse
ARVINFRA,EQ,93,93,90,90.75,90.6,93.45,70672,6436105.2,02-NOV-2016,969,INE034S01021,nse
ASAHIINDIA,EQ,192.05,194,185.5,190.15,190,193,57600,10932438,02-NOV-2016,668,INE439A01020,nse
ASAHISONG,EQ,250,252.8,244.45,246.8,246,253.95,26841,6658885.65,02-NOV-2016,812,INE228I01012,nse
ASAL,EQ,63.25,68,62,65.7,64.35,62.2,94748,6246865.65,02-NOV-2016,637,INE900C01027,nse
ASHAPURMIN,EQ,70.45,73.9,67.5,70.35,70.4,70.1,582538,41493298.05,02-NOV-2016,5012,INE348A01023,nse
ASHIANA,EQ,146.55,149.5,145.2,147.9,148.05,148.1,11388,1680030.95,02-NOV-2016,270,INE365D01021,nse
ASHIMASYN,EQ,19,19,17.8,18.05,18,19.35,271262,4966545.3,02-NOV-2016,692,INE440A01010,nse
ASHOKA,EQ,163.05,164.6,160.1,160.6,161.1,167.05,31714,5137956,02-NOV-2016,1043,INE442H01029,nse
ASHOKLEY,EQ,89,91.15,87.9,89.85,90.1,90.1,9715881,871695383.4,02-NOV-2016,38853,INE208A01029,nse
ASIANHOTNR,EQ,106,114.2,99.3,110,110,112.35,2025,221933.15,02-NOV-2016,32,INE363A01022,nse
ASIANPAINT,EQ,1067.9,1083.35,1055.35,1062.75,1060,1076.7,872573,933321330.5,02-NOV-2016,41941,INE021A01026,nse
ASIANTILES,EQ,269.95,271.3,264.1,265.55,264.7,272.7,77063,20692947.25,02-NOV-2016,1332,INE022I01019,nse
ASPINWALL,BE,212.5,215,212,214.05,215,215,1220,259430,02-NOV-2016,16,INE991I01015,nse
ASSAMCO,EQ,5.55,5.65,5.45,5.5,5.5,5.65,723481,3987033.7,02-NOV-2016,420,INE442A01024,nse
ASTEC,EQ,599,674,596.25,639.55,644,624.15,1202442,778424186.8,02-NOV-2016,34680,INE563J01010,nse
ASTRAL,EQ,449.95,449.95,437,439.1,440.65,451.55,13545,5960088.75,02-NOV-2016,770,INE006I01046,nse
ASTRAMICRO,EQ,115,116.6,115,116.1,116.2,116.45,154614,17919093.4,02-NOV-2016,1499,INE386C01029,nse
ASTRAZEN,EQ,995.05,1020.6,980,1007.3,1017,1007.6,8065,8127774.75,02-NOV-2016,940,INE203A01020,nse
ATFL,EQ,480,487.65,472.2,473.6,472.2,484.4,5147,2451356.55,02-NOV-2016,246,INE209A01019,nse
ATLANTA,EQ,72,73.9,72,72.25,72.25,73.75,174812,12679826.15,02-NOV-2016,1077,INE285H01022,nse
ATLASCYCLE,EQ,391.7,391.7,376.25,378.9,380.9,393.75,40003,15288283.75,02-NOV-2016,1750,INE446A01017,nse
ATNINTER,BE,0.4,0.4,0.4,0.4,0.4,0.45,509,203.6,02-NOV-2016,2,INE803A01027,nse
ATUL,EQ,2295,2295,2230,2240.65,2238,2292.6,12339,27748949.9,02-NOV-2016,1446,INE100A01010,nse
ATULAUTO,EQ,494.8,502.15,484,495.05,495,499.7,54627,26932736.45,02-NOV-2016,3403,INE951D01028,nse
AURDIS,SM,66.1,70.45,66.1,70.45,70.45,64.05,56000,3871600,02-NOV-2016,14,INE448V01019,nse
AURIONPRO,EQ,115.5,117.3,115,116.65,117,116.45,12312,1436855.7,02-NOV-2016,118,INE132H01018,nse
AUROPHARMA,EQ,803,803,786.6,789.5,790.45,809.1,1080545,854799457.65,02-NOV-2016,34271,INE406A01037,nse
AUSOMENT,EQ,21.75,24.5,21.7,23.15,23.15,24.1,950,20912.5,02-NOV-2016,7,INE218C01016,nse
AUSTRAL,EQ,0.4,0.4,0.35,0.4,0.4,0.4,36174,13616.45,02-NOV-2016,22,INE455J01027,nse
AUTOAXLES,EQ,739,744.4,723,736.85,735.5,734.6,17821,13144738.4,02-NOV-2016,1220,INE449A01011,nse
AUTOIND,EQ,61.1,62.4,58.6,59.25,59.4,61.9,56656,3385725.3,02-NOV-2016,649,INE718H01014,nse
AUTOLITIND,EQ,63,63.5,61.65,62.7,62.45,63.95,9424,588214.8,02-NOV-2016,86,INE448A01013,nse
AVANTIFEED,EQ,545.8,545.8,525.05,527.95,528,540.5,24656,13095212.55,02-NOV-2016,1685,INE871C01020,nse
AVTNPL,EQ,36.1,37.4,35.65,36.45,36.3,36.75,61547,2250449.65,02-NOV-2016,367,INE488D01021,nse
AXISBANK,EQ,469.8,480.5,468.1,476.8,476.05,475.8,9885845,4686732120.5,02-NOV-2016,162240,INE238A01034,nse
AXISCADES,EQ,219.5,222,215.95,216.5,216,224.55,125258,27301614.15,02-NOV-2016,4569,INE555B01013,nse
AXISGOLD,EQ,2830,2847.7,2812,2817.55,2832,2843.3,106,299564.15,02-NOV-2016,41,INF846K01347,nse
AYMSYNTEX,EQ,84.8,85.05,81,82.55,83.25,85.3,53981,4497622.95,02-NOV-2016,787,INE193B01039,nse
BAFNAPHARM,EQ,32.6,33.3,32.2,32.85,32.7,33.45,54747,1782235.7,02-NOV-2016,421,INE878I01014,nse
BAGFILMS,EQ,5.3,5.3,5.05,5.2,5.2,5.3,220433,1135394.1,02-NOV-2016,292,INE116D01028,nse
BAJAJ-AUTO,EQ,2818.7,2829.9,2770,2818.8,2821.15,2825.6,297340,833824112.4,02-NOV-2016,20555,INE917I01010,nse
BAJAJCORP,EQ,403.45,403.45,397.1,400.15,400.3,403.45,33061,13202480.9,02-NOV-2016,2104,INE933K01021,nse
BAJAJELEC,EQ,259.5,265,256,260.65,260.5,260.85,71077,18595351.4,02-NOV-2016,1921,INE193E01025,nse
BAJAJFINSV,EQ,3448,3448,3357.1,3372.55,3373.85,3458.9,133116,450794927.15,02-NOV-2016,29837,INE918I01018,nse
BAJAJHIND,EQ,16.6,16.75,16.4,16.55,16.55,16.75,1134353,18776407.4,02-NOV-2016,1279,INE306A01021,nse
BAJAJHLDNG,EQ,2170,2225,2145,2202.4,2205,2190.7,18051,39655162.45,02-NOV-2016,2770,INE118A01012,nse
BAJFINANCE,EQ,1048,1050,1015.6,1019.85,1018.5,1060.8,1329886,1369822619.05,02-NOV-2016,36355,INE296A01024,nse
BALAJITELE,EQ,92.9,93.7,91.2,91.75,91.5,93.05,77346,7127415.55,02-NOV-2016,773,INE794B01026,nse
BALAMINES,EQ,336.1,349.9,328,342,340.9,337.5,58098,19916651,02-NOV-2016,3040,INE050E01027,nse
BALKRISHNA,EQ,99.8,104.8,96.3,101.35,102,99.9,115930,11641919.45,02-NOV-2016,1495,INE875R01011,nse
BALKRISIND,EQ,1048,1060,1010.5,1019.05,1010.55,1048.55,23239,23949941.7,02-NOV-2016,2236,INE787D01026,nse
BALLARPUR,EQ,17.8,18.35,17.4,17.65,17.65,18.35,4330005,77142785.8,02-NOV-2016,5130,INE294A01037,nse
BALMLAWRIE,EQ,785.2,794.85,777,783.1,780,788.9,44703,35164887.85,02-NOV-2016,3999,INE164A01016,nse
BALPHARMA,EQ,114.2,114.2,110.1,111.05,111.1,115.5,67910,7594176.35,02-NOV-2016,911,INE083D01012,nse
BALRAMCHIN,EQ,111.6,111.7,109.05,109.75,109.45,112.75,1158881,128470449.25,02-NOV-2016,8514,INE119A01028,nse
BANARBEADS,EQ,46.4,48,46.4,47.1,47.85,48.3,1376,65169.5,02-NOV-2016,30,INE655B01011,nse
BANARISUG,EQ,1962.5,1973.45,1930.95,1939.85,1940,1991.15,789,1532385.15,02-NOV-2016,99,INE459A01010,nse
BANCOINDIA,EQ,220.5,220.5,210.3,215.3,215.5,222.2,58546,12663651.95,02-NOV-2016,1415,INE213C01025,nse
BANG,EQ,25.4,25.4,24.5,24.85,25.1,26.1,5769,143807.8,02-NOV-2016,35,INE863I01016,nse
BANKBARODA,EQ,152.8,152.8,149.6,150,150,155.3,5224054,787964251.75,02-NOV-2016,42739,INE028A01039,nse
BANKBEES,EQ,1949.02,1952.5,1937.45,1945.47,1949.5,1967.97,3068,5965005.6,02-NOV-2016,357,INF732E01078,nse
BANKINDIA,EQ,112.4,112.5,108.7,109.1,109.5,113.85,4083659,450086471.95,02-NOV-2016,17505,INE084A01016,nse
BANSWRAS,EQ,152.05,159.5,149.05,152.55,152,155.05,24741,3779963.3,02-NOV-2016,466,INE629D01012,nse
BARTRONICS,EQ,15.8,15.95,15.25,15.4,15.4,15.95,174347,2705837.15,02-NOV-2016,633,INE855F01034,nse
BASF,EQ,1221.15,1245,1203.1,1233.65,1233,1243.05,11916,14571995.1,02-NOV-2016,1310,INE373A01013,nse
BASML,EQ,317.95,317.95,303,305,303.05,318.7,4198,1299988.65,02-NOV-2016,96,INE186H01014,nse
BATAINDIA,EQ,481.95,481.95,470.2,471.6,471.5,483.85,233375,111055533.8,02-NOV-2016,7161,INE176A01028,nse
BAYERCROP,EQ,4182,4299.9,4080,4250.05,4205,4167.8,13233,55504286.5,02-NOV-2016,2820,INE462A01022,nse
BBL,EQ,851,908,832,878.9,881.8,851.05,106869,94960456.1,02-NOV-2016,5639,INE464A01028,nse
BBTC,EQ,600,604,590,591.9,593.75,611.2,52807,31489988.55,02-NOV-2016,1988,INE050A01025,nse
BEARDSELL,BE,581.75,581.75,526.5,571.2,565,554.2,2418,1338823.95,02-NOV-2016,101,INE520H01014,nse
BEDMUTHA,EQ,28.25,28.3,26.4,26.8,26.5,27.8,24960,671242.55,02-NOV-2016,173,INE844K01012,nse
BEL,EQ,1316,1316,1299.75,1301.85,1305.95,1330.2,207674,271174264.8,02-NOV-2016,15195,INE263A01016,nse
BEML,EQ,914,920,904.1,914.9,911,924.9,158985,144956794.6,02-NOV-2016,6634,INE258A01016,nse
BEPL,EQ,27.5,27.7,26.5,26.65,26.7,28.4,1985209,53506019.35,02-NOV-2016,3914,INE922A01025,nse
BERGEPAINT,EQ,258,261.5,255,260.1,261.5,260.85,251911,65075077.25,02-NOV-2016,5843,INE463A01038,nse
BFINVEST,EQ,160,160.3,154.2,155.4,155.9,161.25,42014,6591676.7,02-NOV-2016,893,INE878K01010,nse
BFUTILITIE,EQ,549.9,549.9,537.95,540.95,541.95,554.85,132543,71983066.4,02-NOV-2016,4091,INE243D01012,nse
BGLOBAL,BE,6.95,6.95,6.95,6.95,6.95,6.65,31496,218897.2,02-NOV-2016,26,INE224M01013,nse
BGRENERGY,EQ,120.1,121.6,118.4,119,119,123.45,309073,37042504.9,02-NOV-2016,3899,INE661I01014,nse
BHAGERIA,EQ,405,418.05,398.05,398.05,398.05,418.95,83936,33623940.3,02-NOV-2016,2386,INE354C01027,nse
BHAGYNAGAR,EQ,19.4,19.65,18.85,19.45,19.45,19.4,50638,962825.05,02-NOV-2016,26,INE458B01028,nse
BHARATFIN,EQ,843.7,843.7,813.35,817.85,818,852.2,1290167,1067966553.1,02-NOV-2016,36543,INE180K01011,nse
BHARATFORG,EQ,859.95,869.9,850,853.55,854,866.7,493871,423588132.35,02-NOV-2016,15877,INE465A01025,nse
BHARATGEAR,EQ,139,142.5,133.5,134.55,134.25,139.85,67750,9318400.3,02-NOV-2016,1323,INE561C01019,nse
BHARATIDIL,EQ,17.6,17.8,17.45,17.65,17.6,17.7,22450,396184.45,02-NOV-2016,107,INE673G01013,nse
BHARATRAS,EQ,1975,1975,1880,1895,1887.05,1974.2,5394,10291905.1,02-NOV-2016,369,INE838B01013,nse
BHARATWIRE,EQ,55,55,51.7,53.85,53.9,54.95,49006,2632978.8,02-NOV-2016,336,INE316L01019,nse
BHARTIARTL,EQ,315.5,315.6,308.65,309.6,309.4,317.45,2002267,626519299.85,02-NOV-2016,29328,INE397D01024,nse
BHEL,EQ,139.75,139.9,136.65,137,136.9,141.55,5166805,713628377.25,02-NOV-2016,25260,INE257A01026,nse
BHUSANSTL,EQ,45.15,45.15,42.05,44.35,44.5,45.65,268335,11857307.35,02-NOV-2016,1959,INE824B01021,nse
BIGBLOC,EQ,55.45,55.45,55.45,55.45,55.45,58.35,1725,95651.25,02-NOV-2016,14,INE412U01017,nse
BIL,EQ,600,620,583.5,614.95,613.1,588.9,70249,42618686.85,02-NOV-2016,1468,INE828A01016,nse
BILENERGY,EQ,0.95,0.95,0.9,0.9,0.9,0.95,66134,62697.3,02-NOV-2016,19,INE607L01029,nse
BINANIIND,EQ,102,102,98.5,99,98.5,102.15,48218,4808562.35,02-NOV-2016,650,INE071A01013,nse
BINDALAGRO,EQ,30.3,30.7,30,30.15,30.7,31.3,74702,2265258.3,02-NOV-2016,345,INE143A01010,nse
BIOCON,EQ,914.2,924.2,905.05,909.35,906.65,925.05,824272,754232337.5,02-NOV-2016,16036,INE376G01013,nse
BIRLACABLE,BE,43,45,42,43.7,44.4,44,6562,287170.2,02-NOV-2016,46,INE800A01015,nse
BIRLACORPN,EQ,790,795.5,778.6,789.1,788.5,787.45,273737,216001979.95,02-NOV-2016,2341,INE340A01012,nse
BIRLACOT,BE,0.1,0.1,0.05,0.1,0.1,0.1,1736842,133445.1,02-NOV-2016,86,INE655I01024,nse
BIRLAMONEY,EQ,27.85,28,27,27.1,27.35,27.65,39334,1076524.05,02-NOV-2016,305,INE865C01022,nse
BLBLIMITED,EQ,5.1,6.65,5.1,6.65,6.65,5.55,56344,352743.7,02-NOV-2016,143,INE791A01024,nse
BLISSGVS,EQ,158,169.9,157,163.55,164.1,160.25,967005,160440640.2,02-NOV-2016,10660,INE416D01022,nse
BLKASHYAP,EQ,26.05,26.55,25.2,25.45,25.5,26.75,259895,6729658.05,02-NOV-2016,798,INE350H01032,nse
BLS,BE,1836,1848,1828,1843.85,1848,1852.4,2366,4365548,02-NOV-2016,102,INE153T01019,nse
BLUEBLENDS,EQ,64.7,64.7,58,58.9,59.85,62.15,7602,455769.9,02-NOV-2016,267,INE113O01014,nse
BLUECHIP,EQ,0.55,0.55,0.55,0.55,0.55,0.5,100,55,02-NOV-2016,1,INE657B01025,nse
BLUEDART,EQ,5090.05,5135,5050,5111.15,5110,5097.8,6359,32457426.5,02-NOV-2016,1247,INE233B01017,nse
BLUEDART,N1,10.5,10.6,10.5,10.6,10.6,10.5,139,1472,02-NOV-2016,4,INE233B08087,nse
BLUEDART,N2,10.41,10.41,10.41,10.41,10.41,9.7,8,83.28,02-NOV-2016,2,INE233B08095,nse
BLUEDART,N3,10.51,10.51,10.51,10.51,10.51,10.39,6,63.06,02-NOV-2016,2,INE233B08103,nse
BLUESTARCO,EQ,569,569,551.5,557.9,557,564.75,15437,8633263.5,02-NOV-2016,1767,INE472A01039,nse
BODALCHEM,EQ,140,142,138.6,139.4,139.45,142.65,539761,75591881.2,02-NOV-2016,4929,INE338D01028,nse
BOMDYEING,EQ,58,58.65,57.05,57.3,57.35,58.75,1311408,75837380.45,02-NOV-2016,4755,INE032A01023,nse
BOSCHLTD,EQ,22199.95,22199.95,21650,21678.95,21710,22314.2,9251,201598178.8,02-NOV-2016,4427,INE323A01026,nse
BPCL,EQ,670,670,655,660.15,659.5,676.15,1399984,925900579.5,02-NOV-2016,59575,INE029A01011,nse
BPL,EQ,81.8,84.2,79.05,79.85,80.05,79.3,1347772,110402579.75,02-NOV-2016,9225,INE110A01019,nse
