SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
ACCELYA,EQ,1420.05,1437,1415.1,1434.1,1437,1420.05,818,1168074.15,08-DEC-2016,94,INE793A01012,nse
ACE,EQ,48.55,50,48.55,49.25,49,48.4,96344,4770109.55,08-DEC-2016,775,INE731H01025,nse
ADANIENT,EQ,70.6,71,70.15,70.7,71,69.85,1446097,102159633.3,08-DEC-2016,8374,INE423A01024,nse
ADANIPORTS,EQ,279.9,288.3,279.9,287.1,287,277.4,4172911,1193040659.1,08-DEC-2016,46207,INE742F01042,nse
ADANIPOWER,EQ,32.15,32.35,31.3,31.75,31.9,31.8,11056079,352126783.15,08-DEC-2016,24879,INE814H01011,nse
ADANITRANS,EQ,59.95,60.7,59,59.65,59.5,58.9,1441368,86165585.4,08-DEC-2016,7078,INE931S01010,nse
ADFFOODS,EQ,147.15,151.95,146.65,148.5,148.3,144.7,104936,15615066.2,08-DEC-2016,2246,INE982B01019,nse
ADHUNIK,EQ,7,7.25,6.9,7.2,7.25,7.05,19447,138552.7,08-DEC-2016,497,INE400H01019,nse
ADHUNIKIND,EQ,111,112,107,108.9,107,111.35,28830,3161543.45,08-DEC-2016,392,INE452L01012,nse
ADI,EQ,450,454,447.5,448.95,451,439.7,1444,650067.6,08-DEC-2016,106,INE959A01019,nse
ADLABS,EQ,83.2,83.2,80.9,81.35,81.5,82.15,257909,21079652.1,08-DEC-2016,1617,INE172N01012,nse
ADORWELD,EQ,283.25,288.85,283.1,285.45,285.05,282.8,979,279458.1,08-DEC-2016,80,INE045A01017,nse
ADSL,EQ,33.8,34.45,32.9,33.55,33.6,33.25,120777,4049837.65,08-DEC-2016,885,INE102I01027,nse
ADVANIHOTR,EQ,50,50,48.9,49,48.9,49.5,1141,56104.25,08-DEC-2016,19,INE199C01026,nse
ADVENZYMES,EQ,2028.5,2075.85,2028.5,2058.45,2072.25,2006.65,87883,180622340.95,08-DEC-2016,6608,INE837H01012,nse
AEGISCHEM,EQ,144.7,147.4,144.65,146.5,147.4,144.3,93576,13604845.95,08-DEC-2016,1100,INE208C01025,nse
AFL,EQ,59.4,60,59,59.45,59.45,58.6,18510,1104785.65,08-DEC-2016,78,INE020G01017,nse
AGARIND,EQ,372,377,368.15,372.95,373,369.4,19721,7380031.4,08-DEC-2016,809,INE204E01012,nse
AGCNET,EQ,96.9,98,96.15,97.45,97.05,95.95,10762,1048956.85,08-DEC-2016,93,INE676A01019,nse
AGRITECH,EQ,33.95,34,33,34,34,32.4,2833,95778.1,08-DEC-2016,17,INE449G01018,nse
AGROPHOS,SM,19.75,20,19.75,19.9,19.9,20.75,24000,477900,08-DEC-2016,4,INE740V01019,nse
AHLEAST,EQ,184.2,189,182.25,188.65,188.65,185.4,6254,1149118.1,08-DEC-2016,37,INE926K01017,nse
AHLUCONT,EQ,247,262,243.55,253.05,252.1,249.95,8390,2148699.15,08-DEC-2016,442,INE758C01029,nse
AHLWEST,EQ,214.1,214.1,214,214,214,210,183,39162.15,08-DEC-2016,9,INE915K01010,nse
AIAENG,EQ,1267.6,1295.55,1242.25,1269.4,1254,1267.6,76295,97541215.1,08-DEC-2016,18509,INE212H01026,nse
AIFL,EQ,410,419.85,407.5,414.05,412.95,413.95,44523,18518975.65,08-DEC-2016,1385,INE428O01016,nse
AJANTPHARM,EQ,1894.5,1927,1882,1905.9,1907,1881.6,89830,171602816.7,08-DEC-2016,9108,INE031B01049,nse
AJMERA,EQ,149.9,149.9,146,147,147,145.45,38910,5739818.9,08-DEC-2016,961,INE298G01027,nse
AKSHOPTFBR,EQ,24.65,25.15,24.5,24.8,24.75,24.25,1567457,38893116.2,08-DEC-2016,3917,INE523B01011,nse
AKZOINDIA,EQ,1418.4,1430,1405,1419.1,1416.95,1408.05,1863,2647153.6,08-DEC-2016,477,INE133A01011,nse
ALANKIT,EQ,58,59.2,56.75,58.3,58.1,56.8,495780,28604797.55,08-DEC-2016,1743,INE914E01032,nse
ALBERTDAVD,EQ,345,352.5,344.95,349.55,349.1,346.85,1560,546774,08-DEC-2016,69,INE155C01010,nse
ALBK,EQ,67.55,68.25,67.3,67.75,67.9,67.2,1441491,97689809.85,08-DEC-2016,5305,INE428A01015,nse
ALCHEM,EQ,24.35,25.4,24.1,24.7,24.55,24.55,4404,109463.6,08-DEC-2016,53,INE964B01033,nse
ALEMBICLTD,EQ,36.25,36.75,35.95,36.4,36.5,35.8,92223,3350441.9,08-DEC-2016,671,INE426A01027,nse
ALICON,EQ,388,396.95,380.5,384.3,382.35,383.95,708,274499.9,08-DEC-2016,80,INE062D01024,nse
ALKALI,EQ,67,68.6,66.5,67.25,67.35,67.55,3916,264594.5,08-DEC-2016,83,INE773I01017,nse
ALKEM,EQ,1680,1689,1666.2,1680.45,1680,1675.25,16014,26917504.35,08-DEC-2016,2647,INE540L01014,nse
ALKYLAMINE,EQ,314.85,318,312.05,316.95,318,315,1901,603272.15,08-DEC-2016,45,INE150B01021,nse
ALLCARGO,EQ,167.8,169.45,165.95,168.3,168.5,166.3,43095,7231798.3,08-DEC-2016,1403,INE418H01029,nse
ALLSEC,EQ,374.95,380,371,373.4,372,368.1,24659,9231654.15,08-DEC-2016,1234,INE835G01018,nse
ALMONDZ,EQ,13.5,14.4,13.5,14,14.4,13.7,411,5627.5,08-DEC-2016,5,INE326B01027,nse
ALOKTEXT,EQ,2.7,2.8,2.7,2.7,2.75,2.7,2769621,7571518.95,08-DEC-2016,816,INE270A01011,nse
ALPA,BE,31.3,31.75,30.25,31.75,31.75,30.25,9428,295606.85,08-DEC-2016,42,INE385I01010,nse
ALPHAGEO,EQ,942.45,977.7,935,960.05,956,942.45,14356,13819899.25,08-DEC-2016,1472,INE137C01018,nse
ALPSINDUS,EQ,8.5,8.65,8,8.45,8.65,8.25,141825,1183177.25,08-DEC-2016,270,INE093B01015,nse
AMARAJABAT,EQ,919.95,936.3,918,930.4,931,916.75,178092,165933602.6,08-DEC-2016,10945,INE885A01032,nse
AMBIKCO,EQ,1049.95,1056.7,1044,1050.15,1054,1047.05,25617,26893852.3,08-DEC-2016,575,INE540G01014,nse
AMBUJACEM,EQ,210.25,216.7,210.25,213.9,213.1,209.25,1977604,423404046.55,08-DEC-2016,26235,INE079A01024,nse
AMDIND,EQ,31.5,33.4,31.1,32.55,32.1,30.95,16301,529399.6,08-DEC-2016,198,INE005I01014,nse
AMRUTANJAN,EQ,542.35,545,538,538.45,538,537.95,4712,2550306.1,08-DEC-2016,337,INE098F01023,nse
AMTEKAUTO,EQ,38,38.25,37.5,37.7,37.65,37.55,1072923,40594360.9,08-DEC-2016,3717,INE130C01021,nse
AMTL,EQ,30.55,31.4,29.5,30.45,30.55,30.45,39227,1197273.3,08-DEC-2016,360,INE436N01029,nse
ANANDAMRUB,EQ,19.2,19.2,19.2,19.2,19.2,19.2,20,384,08-DEC-2016,1,INE618N01014,nse
ANANTRAJ,EQ,41.9,42.4,40.8,41.05,40.8,41.35,534640,22135363.3,08-DEC-2016,2713,INE242C01024,nse
ANDHRABANK,EQ,51.2,51.5,50.95,51.15,51.25,50.65,1235337,63242104.75,08-DEC-2016,4376,INE434A01013,nse
ANDHRACEMT,EQ,7.75,7.75,7.55,7.6,7.6,7.55,42348,324045.75,08-DEC-2016,116,INE666E01012,nse
ANDHRSUGAR,EQ,212.65,217.7,211,212.35,211,211.85,36992,7941267.75,08-DEC-2016,932,INE715B01013,nse
ANGIND,EQ,12.5,12.85,12.35,12.6,12.6,12.45,24168,304766.55,08-DEC-2016,80,INE017D01010,nse
ANIKINDS,BE,26.3,26.55,26.3,26.55,26.55,27.65,252,6674.8,08-DEC-2016,4,INE087B01017,nse
ANKITMETAL,EQ,1.9,2.05,1.8,1.85,1.85,1.9,339882,642993.5,08-DEC-2016,234,INE106I01010,nse
ANSALAPI,EQ,15.8,16.25,15.45,15.6,15.55,16,73383,1160757.6,08-DEC-2016,372,INE436A01026,nse
ANSALHSG,EQ,20.1,20.4,19.3,20.25,20.2,19.9,13703,275527.05,08-DEC-2016,73,INE880B01015,nse
ANTGRAPHIC,BE,1.25,1.25,1.2,1.25,1.25,1.2,49853,62061.85,08-DEC-2016,52,INE414B01021,nse
APARINDS,EQ,570.2,590,570.2,583.25,585.4,572.15,12050,7027656.45,08-DEC-2016,2374,INE372A01015,nse
APCOTEXIND,EQ,328,330,321.6,322.25,322.9,321.55,1521,494870.8,08-DEC-2016,114,INE116A01024,nse
APLAPOLLO,EQ,843.3,872.9,843.3,863.25,862,846.2,8914,7680767.75,08-DEC-2016,1522,INE702C01019,nse
APLLTD,EQ,627,644.4,627,640.45,640,631.45,33368,21185750.5,08-DEC-2016,3286,INE901L01018,nse
APOLLOHOSP,EQ,1231,1236.65,1219,1224.1,1220.1,1226.15,116515,143029723.35,08-DEC-2016,14725,INE437A01024,nse
APOLLOTYRE,EQ,192,196,190.9,194.5,195.45,188.7,2700524,525158595.05,08-DEC-2016,33503,INE438A01022,nse
APOLSINHOT,BE,695,695,660.25,660.25,660.25,695,144,95962.8,08-DEC-2016,13,INE451F01016,nse
APTECHT,EQ,157.95,161.65,157.95,159.25,158.75,156.55,285092,45558360.45,08-DEC-2016,3254,INE266F01018,nse
ARCHIDPLY,EQ,56.4,57.25,55.8,56.15,56,55.45,36091,2039440.45,08-DEC-2016,286,INE877I01016,nse
ARCHIES,EQ,29,30.85,28.7,28.85,29,27.6,2142645,62969604.9,08-DEC-2016,9058,INE731A01020,nse
ARCOTECH,EQ,408.8,416.7,404.1,408.3,407.8,410.05,124667,51143537.55,08-DEC-2016,5286,INE574I01027,nse
ARIES,EQ,160.3,171.35,159,167.85,167.1,157.1,995688,166118758.05,08-DEC-2016,14180,INE298I01015,nse
ARIHANT,EQ,66.5,66.5,61,61.85,62.55,64.05,10274,643260.75,08-DEC-2016,169,INE413D01011,nse
ARMANFIN,EQ,209.9,216.1,204.45,207.9,208.95,205.6,3280,687252.35,08-DEC-2016,222,INE109C01017,nse
AROGRANITE,EQ,70.95,70.95,68.2,68.55,68.2,68.15,22576,1560722.25,08-DEC-2016,355,INE210C01013,nse
ARROWGREEN,EQ,468.25,564,468.2,542.6,540,470.25,217201,116707029.65,08-DEC-2016,9233,INE570D01018,nse
ARROWTEX,EQ,43.15,43.85,42,42.2,42.05,42.4,56137,2387901.85,08-DEC-2016,501,INE933J01015,nse
ARSHIYA,EQ,28.5,29.5,28.5,29.25,29.3,28.4,42938,1251861.95,08-DEC-2016,241,INE968D01022,nse
ARSSINFRA,EQ,67.1,70.65,67.1,68.3,67.95,66.75,240041,16454526.9,08-DEC-2016,2605,INE267I01010,nse
ARTNIRMAN,SM,28.5,28.75,27.5,27.5,27.5,27,24000,679500,08-DEC-2016,4,INE738V01013,nse
ARVIND,EQ,342.7,351.6,342.7,348.35,348.3,339.6,1165064,405892603.9,08-DEC-2016,17418,INE034A01011,nse
ARVSMART,EQ,70.5,71.7,70.5,70.9,70.75,68.8,18727,1331117.45,08-DEC-2016,213,INE034S01021,nse
ASAHIINDIA,EQ,173.9,174.95,172.25,172.95,172.4,172.3,11165,1936880,08-DEC-2016,196,INE439A01020,nse
ASAHISONG,EQ,230.05,232.95,226.35,227.05,227,227.7,15295,3507564.6,08-DEC-2016,721,INE228I01012,nse
ASAL,EQ,54,54,52.3,52.75,53.25,53.6,2001,106045,08-DEC-2016,21,INE900C01027,nse
ASHAPURMIN,EQ,61.75,62.9,61.75,62.3,62.15,61.2,32132,2004979.2,08-DEC-2016,311,INE348A01023,nse
ASHIANA,EQ,144.05,145.95,142.7,145.05,145,144.75,7771,1125341.55,08-DEC-2016,151,INE365D01021,nse
ASHIMASYN,EQ,14.55,15.4,14.55,15.15,15.2,14.7,58058,875727.65,08-DEC-2016,156,INE440A01010,nse
ASHOKA,EQ,152,152.85,150,150.85,151.5,150.55,90540,13697057.15,08-DEC-2016,2152,INE442H01029,nse
ASHOKLEY,EQ,77.3,78.6,77.1,77.9,78.05,76.7,6327162,493011664,08-DEC-2016,39803,INE208A01029,nse
ASIANHOTNR,EQ,100.9,104.45,100.8,104,104,100.8,560,57543.6,08-DEC-2016,21,INE363A01022,nse
ASIANPAINT,EQ,941.95,947.55,929.8,936.15,937.65,932.2,1024529,960592859.85,08-DEC-2016,56690,INE021A01026,nse
ASIANTILES,EQ,217.7,219.4,212.2,212.85,212.35,213.35,51568,11130885.55,08-DEC-2016,687,INE022I01019,nse
ASPINWALL,BE,209.25,216.35,209.25,216.35,216.35,206.05,11263,2427107.45,08-DEC-2016,101,INE991I01015,nse
ASSAMCO,EQ,4.85,4.95,4.85,4.85,4.85,4.8,258978,1261792.8,08-DEC-2016,158,INE442A01024,nse
ASTEC,EQ,588.1,598.7,584,589.55,588.25,584.15,35877,21250325.85,08-DEC-2016,2503,INE563J01010,nse
ASTRAL,EQ,386.35,399.9,386.35,394.95,396.95,387.65,4243,1672978.9,08-DEC-2016,474,INE006I01046,nse
ASTRAMICRO,EQ,112.25,113.8,112.25,112.8,112.5,111.6,66026,7469667.25,08-DEC-2016,1188,INE386C01029,nse
ASTRAZEN,EQ,942.55,950,933.5,937.9,936,941.65,3933,3702180.95,08-DEC-2016,381,INE203A01020,nse
ATFL,EQ,459.95,463.5,454,456.25,455,458.75,1376,629879.3,08-DEC-2016,170,INE209A01019,nse
ATLANTA,EQ,67.5,70.4,67.5,69.1,69,66.8,401702,27827469.3,08-DEC-2016,4509,INE285H01022,nse
ATLASCYCLE,EQ,348,380.65,345.25,377.4,378.4,343.9,319874,119154407.1,08-DEC-2016,10103,INE446A01017,nse
ATNINTER,EQ,0.25,0.25,0.25,0.25,0.25,0.25,1200,300,08-DEC-2016,2,INE803A01027,nse
ATUL,EQ,2170,2230.05,2148.4,2170.5,2168.95,2161.7,8866,19312908.5,08-DEC-2016,1763,INE100A01010,nse
ATULAUTO,EQ,434,443.15,430,441.1,441,426.9,10581,4630967,08-DEC-2016,703,INE951D01028,nse
AURIONPRO,EQ,125,129.3,121,127.7,128,122.15,99717,12553574.2,08-DEC-2016,1609,INE132H01018,nse
AUROPHARMA,EQ,727.1,727.8,715.5,720.5,721.1,722.65,1652732,1189370878.5,08-DEC-2016,46829,INE406A01037,nse
AUSOMENT,EQ,30.5,35.55,30.5,35.55,35.55,29.65,45091,1560057,08-DEC-2016,289,INE218C01016,nse
AUSTRAL,EQ,0.35,0.4,0.3,0.35,0.4,0.35,100312,34903.4,08-DEC-2016,25,INE455J01027,nse
AUTOAXLES,EQ,640,640,626.5,632.85,633,625.95,3680,2331137.35,08-DEC-2016,353,INE449A01011,nse
AUTOIND,EQ,51.5,53,51.1,52.5,52,51.3,14847,776378.9,08-DEC-2016,225,INE718H01014,nse
AUTOLITIND,EQ,49.8,52,49.8,51.2,50.7,49.8,2875,147111.8,08-DEC-2016,61,INE448A01013,nse
AVANTIFEED,EQ,489,494.8,480,484,485,482.75,8916,4331631.55,08-DEC-2016,604,INE871C01020,nse
AVTNPL,EQ,31.65,33,31.65,32.75,32.85,32.2,52287,1712351.4,08-DEC-2016,336,INE488D01021,nse
AXISBANK,EQ,449.9,452.85,447.4,449.35,449.1,447.1,7629221,3437543568.9,08-DEC-2016,125644,INE238A01034,nse
AXISCADES,EQ,188,194.05,187,191.4,192.9,185.7,171148,32612377.55,08-DEC-2016,7318,INE555B01013,nse
AXISGOLD,EQ,2582,2588,2563.3,2573.35,2563.3,2578.25,173,446032.55,08-DEC-2016,50,INF846K01347,nse
AYMSYNTEX,EQ,72.55,75,72.55,73.7,73.85,73.15,8494,626780.85,08-DEC-2016,86,INE193B01039,nse
BAFNAPHARM,EQ,30,31,30,30.35,30.35,30.2,14029,430339.15,08-DEC-2016,68,INE878I01014,nse
BAGFILMS,EQ,4.5,4.7,4.4,4.55,4.55,4.5,128228,588315,08-DEC-2016,289,INE116D01028,nse
BAJAJ-AUTO,EQ,2715,2789.25,2715,2778.6,2780,2699.05,193573,534932247.5,08-DEC-2016,17226,INE917I01010,nse
BAJAJCORP,EQ,357.7,368.75,357.7,365.2,365.3,356.5,29713,10857260.4,08-DEC-2016,1835,INE933K01021,nse
BAJAJELEC,EQ,217.35,224.65,217.35,222.75,223,217.15,113096,25109868.4,08-DEC-2016,2995,INE193E01025,nse
BAJAJFINSV,EQ,2970.1,3000.25,2961.1,2995.4,2987,2957.2,93049,277971895.5,08-DEC-2016,9252,INE918I01018,nse
BAJAJHIND,EQ,13.75,13.95,13.65,13.7,13.7,13.7,1858548,25552106.4,08-DEC-2016,1211,INE306A01021,nse
BAJAJHLDNG,EQ,2044.85,2050,1999.05,2039.55,2032,2009.7,8064,16309835.9,08-DEC-2016,1963,INE118A01012,nse
BAJFINANCE,EQ,908,915.9,904.1,911.55,910.3,891.05,1001920,911941421.4,08-DEC-2016,24235,INE296A01024,nse
BALAJITELE,EQ,86.55,89.7,86.5,87.5,87.5,87.55,77059,6780451.25,08-DEC-2016,1233,INE794B01026,nse
BALAMINES,EQ,307,318.85,301,313.9,314.5,307,10786,3399082.25,08-DEC-2016,584,INE050E01027,nse
BALKRISHNA,EQ,80.5,82.5,79.55,80.45,80.4,79.05,29568,2397384.9,08-DEC-2016,628,INE875R01011,nse
BALKRISIND,EQ,1203,1230,1195.1,1200.15,1199.1,1199.65,95789,116108858.25,08-DEC-2016,8818,INE787D01026,nse
BALLARPUR,EQ,15.25,15.45,14.9,15.3,15.25,14.95,613429,9376953.05,08-DEC-2016,1522,INE294A01037,nse
BALMLAWRIE,EQ,1054,1083.9,1051,1078.75,1077.05,1043.8,97088,104273212.15,08-DEC-2016,4808,INE164A01016,nse
BALPHARMA,EQ,98.05,103.65,98.05,101.1,101.3,98.05,58069,5865298.05,08-DEC-2016,794,INE083D01012,nse
BALRAMCHIN,EQ,122.45,123.4,120.85,121.5,121.65,121.35,579303,70582336.25,08-DEC-2016,7491,INE119A01028,nse
BANARBEADS,EQ,47,52.1,47,50.25,49.5,43.45,108818,5562156.25,08-DEC-2016,1003,INE655B01011,nse
BANARISUG,EQ,1818,1835,1818,1825.9,1821,1814.85,128,233685.9,08-DEC-2016,46,INE459A01010,nse
BANCOINDIA,EQ,195.5,197.1,192.3,194.65,195.5,193.6,125877,24525196.95,08-DEC-2016,2235,INE213C01025,nse
BANG,EQ,30.9,36.3,30.9,35.55,35.4,30.25,275429,9802869.15,08-DEC-2016,1421,INE863I01016,nse
BANKBARODA,EQ,159.2,159.6,157.3,158.5,158.4,157.5,8724918,1383484605.55,08-DEC-2016,52822,INE028A01039,nse
BANKBEES,EQ,1854.8,1875,1853.87,1870.3,1872.1,1841.55,2654,4955968.21,08-DEC-2016,266,INF732E01078,nse
BANKINDIA,EQ,115,116.65,114.4,114.7,114.6,114.25,2995595,346225841.35,08-DEC-2016,14471,INE084A01016,nse
BANSWRAS,EQ,142.8,151.4,142.75,149.05,149.9,144.5,4431,649532.4,08-DEC-2016,55,INE629D01012,nse
BARTRONICS,EQ,16.75,18.15,16.75,18.15,18.15,16.5,411420,7300003.8,08-DEC-2016,1400,INE855F01034,nse
BASF,EQ,1025.8,1120,1025.8,1095.25,1090.05,1025.8,57341,62622874.15,08-DEC-2016,5013,INE373A01013,nse
BASML,EQ,270,276,269,270.15,276,264.1,268,72367.35,08-DEC-2016,14,INE186H01014,nse
BATAINDIA,EQ,417.55,426.9,416.05,424.95,426.5,415.5,633538,268188293.25,08-DEC-2016,14702,INE176A01028,nse
BAYERCROP,EQ,4134.8,4190,4076.25,4156.7,4125,4107.5,12655,52568194.45,08-DEC-2016,2267,INE462A01022,nse
BBL,EQ,793.9,806.95,793.1,802,802.15,787.7,8273,6634794.65,08-DEC-2016,896,INE464A01028,nse
BBTC,EQ,498.1,534.4,498.1,518.6,520,501.6,190297,99726081.05,08-DEC-2016,6240,INE050A01025,nse
BEARDSELL,EQ,449.95,449.95,417,422.35,420.5,433.25,268,113081.2,08-DEC-2016,21,INE520H01014,nse
BEDMUTHA,EQ,21.2,22.8,21.2,21.65,21.7,20.95,107753,2385291.6,08-DEC-2016,435,INE844K01012,nse
BEL,EQ,1487.3,1505.5,1462.05,1480.25,1486,1458.5,472207,701245380.7,08-DEC-2016,33562,INE263A01016,nse
BEML,EQ,870,921.7,870,915.4,919,863.55,842979,766864843.6,08-DEC-2016,25268,INE258A01016,nse
BEPL,EQ,22.65,23.2,22.65,22.9,22.85,22.55,377795,8682649.8,08-DEC-2016,922,INE922A01025,nse
BERGEPAINT,EQ,229.5,231.4,224.5,225.9,226.25,227.9,547021,124730398.35,08-DEC-2016,17250,INE463A01038,nse
BFINVEST,EQ,132.75,136.35,132.6,134.9,136,132.9,36719,4933800.75,08-DEC-2016,649,INE878K01010,nse
BFUTILITIE,EQ,409.8,415.5,407,409.7,409,404.35,257288,105679481.6,08-DEC-2016,6748,INE243D01012,nse
BGLOBAL,BE,7.65,7.65,6.95,7.4,7.3,7.3,28000,202017.75,08-DEC-2016,71,INE224M01013,nse
BGRENERGY,EQ,117.5,118.3,116.15,116.4,116.5,116.45,60459,7091737.7,08-DEC-2016,925,INE661I01014,nse
BHAGERIA,EQ,358,365,350,354.4,354.7,353,27722,9960589.5,08-DEC-2016,1007,INE354C01027,nse
BHAGYNAGAR,EQ,18.2,18.7,18,18,18,18.3,3610,65289.85,08-DEC-2016,18,INE458B01028,nse
BHARATFIN,EQ,713,730,710.1,720.8,721.95,705.15,1523945,1100200910.6,08-DEC-2016,31270,INE180K01011,nse
BHARATFORG,EQ,930,970.7,926.4,963.5,968.7,915.25,2168378,2066437399.85,08-DEC-2016,59126,INE465A01025,nse
BHARATGEAR,EQ,101,107.85,101,107.85,107.85,102.75,26291,2787235.85,08-DEC-2016,503,INE561C01019,nse
BHARATIDIL,BE,15.75,15.75,15,15.45,15.2,15.4,6788,104302.7,08-DEC-2016,37,INE673G01013,nse
BHARATRAS,EQ,1776.95,1793,1736.05,1786.25,1786,1738.05,900,1588226.55,08-DEC-2016,170,INE838B01013,nse
BHARATWIRE,EQ,47.3,50,47.3,49.2,49.5,47.1,173268,8356681.65,08-DEC-2016,270,INE316L01019,nse
BHARTIARTL,EQ,330.8,334,328.4,332.45,333.7,328.15,1857785,616688152.75,08-DEC-2016,30291,INE397D01024,nse
BHEL,EQ,128.6,130,128.2,128.7,128.8,127.6,3469417,447947582.8,08-DEC-2016,19698,INE257A01026,nse
BHUSANSTL,EQ,40.6,41.4,40.15,41.2,41.25,40.35,88765,3644391.45,08-DEC-2016,627,INE824B01021,nse
BIGBLOC,EQ,50,51,49.5,49.95,49.55,49.15,5632,281689.75,08-DEC-2016,125,INE412U01017,nse
BIL,EQ,511.85,511.85,494.1,497.05,495,505.85,2146,1075069.35,08-DEC-2016,108,INE828A01016,nse
BILENERGY,EQ,0.75,0.85,0.75,0.75,0.75,0.8,16256,13797.6,08-DEC-2016,4,INE607L01029,nse
BINANIIND,EQ,74,74.5,72.3,72.6,72.5,72.6,43195,3160090.15,08-DEC-2016,470,INE071A01013,nse
BINDALAGRO,EQ,26.2,28.75,26.2,26.8,26.7,25.95,294987,8121247.05,08-DEC-2016,1903,INE143A01010,nse
BIOCON,EQ,925,930.85,920.9,924.35,923,917.85,377422,349143125.55,08-DEC-2016,15830,INE376G01013,nse
BIRLACABLE,EQ,43,43,41,41.25,41.2,42,9358,391719.45,08-DEC-2016,34,INE800A01015,nse
BIRLACORPN,EQ,657.75,662.5,643.1,652.05,643.1,656.45,20301,13304420.85,08-DEC-2016,936,INE340A01012,nse
BIRLACOT,BE,0.05,0.1,0.05,0.1,0.1,0.05,2449682,229138.1,08-DEC-2016,118,INE655I01024,nse
BIRLAMONEY,EQ,27.45,27.5,26.5,26.95,26.95,26.6,13481,361655.4,08-DEC-2016,104,INE865C01022,nse
BLBLIMITED,EQ,6.3,7.4,5.5,7.4,7.4,6.2,82091,585537.1,08-DEC-2016,161,INE791A01024,nse
BLISSGVS,EQ,167,169.75,164.35,168.2,169.75,165.65,355719,59528076.9,08-DEC-2016,4347,INE416D01022,nse
BLKASHYAP,EQ,20.95,21.2,20.75,21.05,21.05,20.35,61506,1289933.1,08-DEC-2016,218,INE350H01032,nse
BLS,EQ,1760.05,1820,1760,1819.25,1815,1742.1,40247,72181895.2,08-DEC-2016,3111,INE153T01019,nse
BLUEBLENDS,EQ,53.45,53.45,47.55,48.4,48.2,48.2,71950,3484483.95,08-DEC-2016,259,INE113O01014,nse
BLUECHIP,EQ,0.45,0.45,0.45,0.45,0.45,0.4,1700,765,08-DEC-2016,2,INE657B01025,nse
BLUEDART,EQ,4632.95,4632.95,4580,4599.05,4591,4581.75,2913,13403755,08-DEC-2016,1283,INE233B01017,nse
BLUEDART,N1,10.75,10.75,10.75,10.75,10.75,10,2000,21500,08-DEC-2016,3,INE233B08087,nse
BLUESTARCO,EQ,475,480.25,467.8,469,467.95,469.6,11179,5257663.3,08-DEC-2016,1878,INE472A01039,nse
BODALCHEM,EQ,122.25,125,121.5,123.9,124,121.15,208137,25815291.3,08-DEC-2016,2810,INE338D01028,nse
BOMDYEING,EQ,45.8,47.55,45.6,46.9,47,45.35,977846,45736529.3,08-DEC-2016,5815,INE032A01023,nse
BOSCHLTD,EQ,20450,21300,20400.5,20922.6,20780,20253.5,19477,406832004.8,08-DEC-2016,8234,INE323A01026,nse
BPCL,EQ,641,641.85,632.2,638.05,639,632.15,1782709,1135086674.8,08-DEC-2016,54922,INE029A01011,nse
BPL,EQ,73.6,75.8,73.6,74,74.2,73.4,472979,35270752.8,08-DEC-2016,3766,INE110A01019,nse
