SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
ASSAMCO,EQ,5.35,5.45,5.2,5.25,5.2,5.35,298893,1585988.3,10-MAR-2016,368,INE442A01024,nse
ASTEC,EQ,195.55,200.95,192,193.75,193,195.55,22847,4430711.45,10-MAR-2016,722,INE563J01010,nse
ASTRAL,EQ,368,374.75,368,371.4,370,370,159900,59398180.3,10-MAR-2016,671,INE006I01046,nse
ASTRAMICRO,EQ,107.5,108.65,106,106.85,106.65,106.95,297309,31822983.2,10-MAR-2016,3117,INE386C01029,nse
ASTRAZEN,EQ,1207.35,1220,1182,1194.8,1201.65,1203.65,2993,3597217.5,10-MAR-2016,539,INE203A01020,nse
ATFL,EQ,474,495,470.35,491.2,490,477.35,2489,1198199.85,10-MAR-2016,149,INE209A01019,nse
ATLANTA,EQ,34,34,33,33.55,33.5,33.8,10325,345734.55,10-MAR-2016,128,INE285H01022,nse
ATLASCYCLE,EQ,189.05,190,187.1,187.6,187.9,191.45,5289,994864.2,10-MAR-2016,260,INE446A01017,nse
ATNINTER,EQ,0.45,0.45,0.4,0.4,0.4,0.45,37,16,10-MAR-2016,2,INE803A01027,nse
ATUL,EQ,1440,1472,1424,1441.9,1438,1452.6,2656,3828796.3,10-MAR-2016,431,INE100A01010,nse
ATULAUTO,EQ,480.35,480.35,470.45,474.4,471.15,476.4,14224,6751778.5,10-MAR-2016,956,INE951D01028,nse
AURIONPRO,EQ,129,137.2,128.25,135.25,137,129.4,15412,2073550.3,10-MAR-2016,321,INE132H01018,nse
AUROPHARMA,EQ,720,732,717.05,724.2,725,718,1898020,1376495160.05,10-MAR-2016,80024,INE406A01037,nse
AUSOMENT,EQ,21,21,21,21,21,21.15,60,1260,10-MAR-2016,3,INE218C01016,nse
AUSTRAL,EQ,0.35,0.4,0.35,0.35,0.35,0.35,67443,25807.6,10-MAR-2016,30,INE455J01027,nse
AUTOAXLES,EQ,570.1,587,566,576.15,570,589.75,1530,882381.75,10-MAR-2016,102,INE449A01011,nse
AUTOIND,EQ,38.1,38.9,37.6,38,38,37.9,7510,286385.3,10-MAR-2016,87,INE718H01014,nse
AUTOLITIND,EQ,46,46.9,45.1,45.5,45.5,45.8,4131,189385.55,10-MAR-2016,78,INE448A01013,nse
AVANTIFEED,EQ,409,419.1,408.95,414.1,416,407.4,18020,7464249.6,10-MAR-2016,774,INE871C01020,nse
AVTNPL,EQ,29.1,29.2,27.95,28.1,28.2,28.5,50424,1425172.2,10-MAR-2016,208,INE488D01021,nse
AXISBANK,EQ,417.5,420,410.6,413,412.55,416.85,5631550,2332862953.6,10-MAR-2016,82892,INE238A01034,nse
AXISCADES,EQ,227.05,234.8,226.1,229.45,231.5,229.35,91883,21112615.9,10-MAR-2016,2526,INE555B01013,nse
AXISGOLD,EQ,2699.95,2700,2650,2654.2,2659.55,2717.85,151,402813.5,10-MAR-2016,66,INF846K01347,nse
AYMSYNTEX,EQ,100,106.7,96.25,101,102,103,39836,3993730.55,10-MAR-2016,467,INE193B01039,nse
BAFNAPHARM,EQ,35.25,36,34.95,35.2,35.05,34.95,104840,3717729.25,10-MAR-2016,929,INE878I01014,nse
BAGFILMS,EQ,3.8,3.85,3.6,3.7,3.7,3.85,72316,269047.6,10-MAR-2016,120,INE116D01028,nse
BAJAJ-AUTO,EQ,2344.7,2344.7,2304.6,2324.6,2322,2316.8,139845,324846256.5,10-MAR-2016,14040,INE917I01010,nse
BAJAJCORP,EQ,386.85,397.15,381.55,394.7,395,384,24852,9673670.3,10-MAR-2016,2246,INE933K01021,nse
BAJAJELEC,EQ,188.5,193.7,186.35,187.85,187.85,186.25,538660,101926562.4,10-MAR-2016,6143,INE193E01025,nse
BAJAJFINSV,EQ,1681.6,1750,1675,1687.85,1682.15,1678.2,25795,43628114.55,10-MAR-2016,2826,INE918I01018,nse
BAJAJHIND,EQ,17,17.2,16.05,16.4,16.3,16.9,3174003,52729998.9,10-MAR-2016,10279,INE306A01021,nse
BAJAJHLDNG,EQ,1445,1449.65,1425.75,1439.4,1439,1429.9,4711,6779205.95,10-MAR-2016,1050,INE118A01012,nse
BAJFINANCE,EQ,6430.2,6460,6381.2,6404.9,6400.15,6423.8,40423,259403335.85,10-MAR-2016,10353,INE296A01016,nse
BALAJITELE,EQ,108.45,110.45,104.1,107.5,107,107.75,233521,25179054.65,10-MAR-2016,2382,INE794B01026,nse
BALAMINES,EQ,139.9,141.5,132.25,134.6,135,136.7,19999,2754400.7,10-MAR-2016,449,INE050E01027,nse
BALKRISIND,EQ,606,607.7,588,589.95,590,596.3,19952,11835622.5,10-MAR-2016,1375,INE787D01026,nse
BALLARPUR,EQ,12.9,13,12.7,12.9,12.95,12.9,1618271,20891359.2,10-MAR-2016,2693,INE294A01037,nse
BALMLAWRIE,EQ,527.1,546.35,525.8,537.5,540,527.05,37494,20066241.9,10-MAR-2016,962,INE164A01016,nse
BALPHARMA,EQ,110.5,111.7,104.5,106.65,105.85,110.35,506544,54347441.95,10-MAR-2016,5837,INE083D01012,nse
BALRAMCHIN,EQ,99.35,100.7,95.05,95.65,95.25,98.7,2522774,245744533.55,10-MAR-2016,17697,INE119A01028,nse
BANARBEADS,EQ,49,50.8,47.05,50.6,50.8,46.2,17862,885967.15,10-MAR-2016,215,INE655B01011,nse
BANARISUG,EQ,1276,1276,1203,1241.25,1250,1235.85,753,927068.55,10-MAR-2016,66,INE459A01010,nse
BANCOINDIA,EQ,100.1,102.35,100,100.8,100.5,100.2,61145,6196106.15,10-MAR-2016,1034,INE213C01025,nse
BANG,EQ,13.95,13.95,13.85,13.95,13.95,13.3,2038,28409.1,10-MAR-2016,11,INE863I01016,nse
BANKBARODA,EQ,144,144.3,138.3,139.2,139.5,143.05,9988261,1400893420.4,10-MAR-2016,53081,INE028A01039,nse
BANKBEES,EQ,1543.16,1548,1525.85,1535.75,1535,1544.64,2731,4194044.93,10-MAR-2016,137,INF732E01078,nse
BANKINDIA,EQ,93.75,95.75,92.8,93.7,93.45,94.2,2638929,247640485,10-MAR-2016,15347,INE084A01016,nse
BANSWRAS,EQ,89.95,90.4,87.15,88.85,88.85,90,3705,326570,10-MAR-2016,14,INE629D01012,nse
BARTRONICS,EQ,9.45,9.55,9.3,9.35,9.3,9.45,13409,126363.5,10-MAR-2016,61,INE855F01034,nse
BASF,EQ,781,785,769,771.6,770.25,781.4,7119,5567070.35,10-MAR-2016,347,INE373A01013,nse
BASML,EQ,199,204.8,194,201.65,203.5,199,1053,211860.6,10-MAR-2016,38,INE186H01014,nse
BATAINDIA,EQ,495,495,480.7,484.3,484.5,490.9,211745,102797138.55,10-MAR-2016,7329,INE176A01028,nse
BAYERCROP,EQ,3558.65,3563,3480,3501.2,3509,3563.35,1921,6739393,10-MAR-2016,578,INE462A01022,nse
BBL,EQ,759.45,769,745.05,758.4,760.6,752.95,8147,6167705.5,10-MAR-2016,819,INE464A01028,nse
BBTC,EQ,366.75,374.85,364,365.9,365.4,366.75,10324,3811955.9,10-MAR-2016,453,INE050A01025,nse
BDR,IT,118,118,118,118,0,117,83335,9833530,10-MAR-2016,5,INE766Q01014,nse
BEDMUTHA,EQ,10.95,11.85,10.3,11.8,11.8,10.95,13572,154763.1,10-MAR-2016,90,INE844K01012,nse
BEL,EQ,1096.1,1101.3,1074,1083.9,1088,1095,160249,173912561.9,10-MAR-2016,8712,INE263A01016,nse
BEML,EQ,1061.75,1068.05,1032,1038,1036.55,1056.1,171455,179582000.1,10-MAR-2016,9698,INE258A01016,nse
BEPL,EQ,19.15,19.8,18.85,19.05,19.2,19.15,107083,2068904.85,10-MAR-2016,323,INE922A01025,nse
BERGEPAINT,EQ,239.4,239.4,234.1,235.65,235.2,237.3,201526,47491926.7,10-MAR-2016,3756,INE463A01038,nse
BFINVEST,EQ,131.4,134,128,130.55,130.3,131.2,208829,27507976.4,10-MAR-2016,3406,INE878K01010,nse
BFUTILITIE,EQ,564.9,579.9,555.55,565.95,561.5,563.35,1844429,1050626457.7,10-MAR-2016,44805,INE243D01012,nse
BGLOBAL,BE,5.05,5.5,5.05,5.05,5.05,5.3,19402,98030.55,10-MAR-2016,19,INE224M01013,nse
BGRENERGY,EQ,103,105.65,102.1,103.65,103.5,102.85,243670,25356842.45,10-MAR-2016,2867,INE661I01014,nse
BHAGERIA,EQ,115,115,103.1,108.25,108.9,106.3,1518,160500.35,10-MAR-2016,21,INE354C01019,nse
BHAGYNAGAR,EQ,16.5,16.8,16.5,16.8,16.8,16.5,3870,63882.5,10-MAR-2016,12,INE458B01028,nse
BHARATFORG,EQ,832.8,846.9,815.1,821.35,817.25,826.75,749080,624831661.7,10-MAR-2016,21604,INE465A01025,nse
BHARATGEAR,EQ,63.75,65.45,63.75,65,64.95,64.7,2853,184072.65,10-MAR-2016,40,INE561C01019,nse
BHARATIDIL,BE,20.75,20.75,19.65,19.95,19.8,20.1,2699,54317.1,10-MAR-2016,16,INE673G01013,nse
BHARATRAS,EQ,889.95,890,850,885.05,887,880,225,197664.8,10-MAR-2016,34,INE838B01013,nse
BHARTIARTL,EQ,332.05,338.7,331,336.3,338.7,334.6,1656083,552396651.3,10-MAR-2016,15352,INE397D01024,nse
BHEL,EQ,107.75,107.75,103.6,104.4,104.35,107.65,8003391,842108494.65,10-MAR-2016,41898,INE257A01026,nse
BHUSANSTL,EQ,36.35,37.5,36.1,36.3,36.5,36.15,330520,12148839.8,10-MAR-2016,2103,INE824B01021,nse
BIL,EQ,469.7,469.7,444.1,450.6,446.5,463.7,3043,1384021.5,10-MAR-2016,446,INE828A01016,nse
BILENERGY,EQ,1,1.1,1,1.1,1.1,1.05,2000,2100,10-MAR-2016,2,INE607L01029,nse
BILPOWER,EQ,1.3,1.3,1.3,1.3,1.3,1.35,1050,1365,10-MAR-2016,3,INE952D01018,nse
BINANIIND,EQ,59.3,59.8,57.85,58.2,58.2,59.2,20333,1187476.85,10-MAR-2016,152,INE071A01013,nse
BINDALAGRO,EQ,32,32.5,31.5,31.6,31.6,31.8,8432,269648.4,10-MAR-2016,114,INE143A01010,nse
BIOCON,EQ,486,495.8,483.5,490.8,490,484.65,601430,294649006.95,10-MAR-2016,20827,INE376G01013,nse
BIRLACORPN,EQ,341.15,377,341.1,350.8,354,341.55,19743,7072394.6,10-MAR-2016,2588,INE340A01012,nse
BIRLACOT,EQ,0.05,0.05,0.05,0.05,0.05,0.05,172773,8638.65,10-MAR-2016,59,INE655I01024,nse
BIRLAERIC,BE,33.7,34.8,33.25,33.5,33.5,34,20596,690413.85,10-MAR-2016,29,INE800A01015,nse
BIRLAMONEY,EQ,22.9,24.7,21.1,21.75,21.6,22.05,19003,421076.65,10-MAR-2016,241,INE865C01022,nse
BLBLIMITED,EQ,4.1,4.1,3.9,3.95,3.9,4.1,3356,13290.45,10-MAR-2016,16,INE791A01024,nse
BLISSGVS,EQ,134.05,138,132.95,133.95,133.65,133.8,157421,21348439.05,10-MAR-2016,1811,INE416D01022,nse
BLKASHYAP,EQ,15.2,15.7,14.75,15.05,15.15,14.7,366334,5579151.9,10-MAR-2016,411,INE350H01032,nse
BLUEBLENDS,EQ,99.9,102.9,97.2,98.85,99,99.25,42029,4152266.75,10-MAR-2016,248,INE113O01014,nse
BLUECHIP,BE,0.5,0.5,0.5,0.5,0.5,0.55,7500,3750,10-MAR-2016,7,INE657B01025,nse
BLUEDART,EQ,5639.9,5650.05,5555.55,5598.75,5600,5603.1,4549,25514131.75,10-MAR-2016,882,INE233B01017,nse
BLUESTARCO,EQ,334.05,338.25,327.05,328.65,327.05,335.35,11524,3811873.3,10-MAR-2016,401,INE472A01039,nse
BLUESTINFO,EQ,208.95,215,208.95,213.6,212.05,211.65,1003,212795.55,10-MAR-2016,84,INE504B01011,nse
BODALCHEM,EQ,63.55,64,58,58.85,59.2,63.4,507314,31091358.45,10-MAR-2016,3939,INE338D01028,nse
BOMDYEING,EQ,46.35,46.65,45,45.1,45.15,45.8,336577,15399009.95,10-MAR-2016,2025,INE032A01023,nse
BOSCHLTD,EQ,18127,18127,17702,17878.1,17875,17932.95,7613,135805700.4,10-MAR-2016,2798,INE323A01026,nse
BPCL,EQ,808.8,808.8,788.3,794.15,792.25,799.35,1554871,1238182887.65,10-MAR-2016,40955,INE029A01011,nse
BPL,EQ,29.55,29.8,28.7,29,29.1,29.05,37492,1089249.55,10-MAR-2016,254,INE110A01019,nse
BRFL,EQ,143.6,160.7,140,148.35,146.55,143.25,223471,33496641,10-MAR-2016,1014,INE589G01011,nse
BRIGADE,EQ,141,141.6,138.5,139.65,140.5,141.75,11085,1555399.2,10-MAR-2016,367,INE791I01019,nse
BRITANNIA,EQ,2830,2858,2800,2834.65,2834,2837.8,147057,416501546.65,10-MAR-2016,15327,INE216A01022,nse
BROOKS,EQ,89,99,89,96.1,95.4,88.6,370041,35399404.2,10-MAR-2016,4751,INE650L01011,nse
BSELINFRA,EQ,3.15,3.15,2.9,2.95,3,3.05,20803,61966.85,10-MAR-2016,34,INE395A01016,nse
BSL,EQ,47,47,45,45.35,45.4,46.95,15603,713398.65,10-MAR-2016,135,INE594B01012,nse
BSLGOLDETF,EQ,2831,2831,2722.05,2800,2800,2763.7,57,158006.85,10-MAR-2016,18,INF209K01HT2,nse
BSLIMITED,EQ,16.6,16.95,15.65,16.3,16.35,16.15,614124,9980502.55,10-MAR-2016,472,INE043K01029,nse
