SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
ABIRLANUVO,EQ,858.4,863,847,848.6,847.5,857.45,173917,148065053.9,25-APR-2016,9893,INE069A01017,nse
ACC,EQ,1424,1429.6,1406,1422.9,1426.05,1414.15,164659,233195715.1,25-APR-2016,10840,INE012A01025,nse
ACCELYA,EQ,950,950,919.9,924.05,920,952.5,3916,3666702.55,25-APR-2016,207,INE793A01012,nse
ACE,EQ,39.05,39.7,38.55,38.7,38.6,39.3,51477,2010500.5,25-APR-2016,266,INE731H01025,nse
ACROPETAL,EQ,2.85,2.95,2.85,2.85,2.85,3,9265,26475.25,25-APR-2016,8,INE055L01013,nse
ADANIENT,EQ,82.05,83.45,80.8,82.85,83.05,82.05,2405474,198139652.95,25-APR-2016,10153,INE423A01024,nse
ADANIPORTS,EQ,231,233.7,230.25,231.8,232.7,230.1,1454607,336962600.4,25-APR-2016,18615,INE742F01042,nse
ADANIPOWER,EQ,34.05,34.1,32.75,32.95,32.9,34.05,7218851,239227651.15,25-APR-2016,7481,INE814H01011,nse
ADANITRANS,EQ,33.7,33.8,32.75,33.1,33.15,33.35,3729851,123199455.95,25-APR-2016,2595,INE931S01010,nse
ADFFOODS,EQ,83.25,84.5,80.9,81.9,81.9,83.45,24026,1994102.45,25-APR-2016,218,INE982B01019,nse
ADHUNIK,EQ,12.4,12.5,11.85,11.9,11.95,12.4,42195,509375.75,25-APR-2016,216,INE400H01019,nse
ADI,EQ,311.5,312,293,300.3,300,318.25,13972,4209405.1,25-APR-2016,512,INE959A01019,nse
ADLABS,EQ,87,89,84.3,85.35,85.35,86.85,64147,5566794.45,25-APR-2016,1396,INE172N01012,nse
ADORWELD,EQ,300.05,304.5,295,300.8,304.5,300.7,899,269126.45,25-APR-2016,56,INE045A01017,nse
ADSL,EQ,44.3,45.4,43.6,43.9,44,44.05,135693,6034581.95,25-APR-2016,1190,INE102I01027,nse
ADVANIHOTR,EQ,48,48.5,48,48.5,48.5,48.1,150,7250,25-APR-2016,4,INE199C01026,nse
ADVANTA,EQ,520.15,529.7,507.5,527.5,527,526.85,10633,5566138.4,25-APR-2016,1056,INE517H01028,nse
AEGISCHEM,EQ,108.2,114.4,108.15,112.45,112,109.1,1647221,180820783.95,25-APR-2016,4619,INE208C01025,nse
AFL,EQ,60.95,61.9,57.3,61.2,60.1,60.1,20635,1251074.35,25-APR-2016,250,INE020G01017,nse
AGARIND,EQ,159,159,140,140.5,140.5,143.1,10385,1491101.5,25-APR-2016,183,INE204E01012,nse
AGCNET,EQ,69,70,69,70,70,69.3,585,40752.5,25-APR-2016,15,INE676A01019,nse
AGRITECH,EQ,7.5,7.5,7.5,7.5,7.5,7.5,631,4732.5,25-APR-2016,2,INE449G01018,nse
AGRODUTCH,EQ,2.75,2.8,2.7,2.7,2.8,2.75,19498,53693.9,25-APR-2016,23,INE135B01014,nse
AHLEAST,EQ,148,150,145,145.05,145,153.1,141,20639.25,25-APR-2016,13,INE926K01017,nse
AHLUCONT,EQ,296.6,304,291.8,293.3,292.5,301.05,7301,2167530.65,25-APR-2016,289,INE758C01029,nse
AHLWEST,EQ,125,125,123,124,124,129.35,276,34327,25-APR-2016,14,INE915K01010,nse
AIAENG,EQ,980.05,994.9,980.05,987.3,986.05,988.3,6722,6645893.75,25-APR-2016,1213,INE212H01026,nse
AIFL,EQ,262,264,256.9,260.1,257.1,262.5,15558,4065484.1,25-APR-2016,214,INE428O01016,nse
AIL,EQ,612.05,624.9,612.05,621.35,620.5,615.35,2997,1858753.7,25-APR-2016,567,INE878A01011,nse
AJANTPHARM,EQ,1491.65,1499.25,1480,1485,1487.9,1498.3,72327,107689599.65,25-APR-2016,6720,INE031B01049,nse
AJMERA,EQ,156,157,152.15,153.1,152.5,156.15,31367,4831942.75,25-APR-2016,1082,INE298G01027,nse
AKSHOPTFBR,EQ,14.7,15,14.5,14.6,14.6,14.3,4141182,60867450.2,25-APR-2016,6611,INE523B01011,nse
AKZOINDIA,EQ,1343.95,1343.95,1302,1309.85,1309,1325.35,6607,8668149.2,25-APR-2016,727,INE133A01011,nse
ALANKIT,EQ,104,104.9,100.5,101.35,101.35,103.35,611876,62947226.35,25-APR-2016,1646,INE914E01032,nse
ALBK,EQ,60.4,60.45,57.5,58.6,58.85,60.15,3050114,179710589.25,25-APR-2016,11389,INE428A01015,nse
ALCHEM,EQ,27.85,29.75,27.85,29.75,29.75,24.8,258943,7612796.95,25-APR-2016,1065,INE964B01033,nse
ALEMBICLTD,EQ,40.05,40.35,38.25,38.7,38.65,39.85,168672,6577188.05,25-APR-2016,1202,INE426A01027,nse
ALICON,EQ,349.75,349.75,320.3,326.15,329,332.3,2733,895300.9,25-APR-2016,183,INE062D01024,nse
ALKALI,EQ,51,52.9,50.1,52.85,52.85,51.6,4652,241388.75,25-APR-2016,46,INE773I01017,nse
ALKEM,EQ,1234.15,1247.95,1221,1226.7,1223,1233.8,34850,42965924.05,25-APR-2016,4246,INE540L01014,nse
ALKYLAMINE,EQ,324.9,324.9,307.05,310,308.1,316.85,3415,1074682.95,25-APR-2016,228,INE150B01021,nse
ALLCARGO,EQ,161.45,161.45,157,157.7,157.15,160.65,32798,5186478.35,25-APR-2016,1496,INE418H01029,nse
ALLSEC,EQ,137,138,134,136.55,136.05,137.95,8238,1121541.65,25-APR-2016,134,INE835G01018,nse
ALMONDZ,EQ,12.6,14.25,12.6,13.25,13.4,12.45,16836,218765.75,25-APR-2016,103,INE326B01027,nse
ALOKTEXT,EQ,4.75,4.75,4.6,4.65,4.65,4.65,1779770,8304786.45,25-APR-2016,1299,INE270A01011,nse
ALPA,BE,35.9,36.4,35,35.35,35.1,34.9,16981,602989.7,25-APR-2016,88,INE385I01010,nse
ALPHAGEO,EQ,589.75,590,573,575.05,579,590.15,3393,1967989.85,25-APR-2016,145,INE137C01018,nse
ALPSINDUS,EQ,4.65,4.85,4.5,4.65,4.7,4.7,6848,31858.65,25-APR-2016,26,INE093B01015,nse
ALSTOMT&D,EQ,400.85,401.8,386.1,387.75,386.25,400.85,70999,27923455.2,25-APR-2016,2872,INE200A01026,nse
AMARAJABAT,EQ,929,940,926.2,930,928.1,928.8,116333,108584584.8,25-APR-2016,5601,INE885A01032,nse
AMBIKCO,EQ,889.9,889.9,866.6,871.2,872,886.6,4280,3757507.2,25-APR-2016,446,INE540G01014,nse
AMBUJACEM,EQ,223,224.4,221.35,223.35,224.2,220.9,1167120,259930468.1,25-APR-2016,10261,INE079A01024,nse
AMDIND,EQ,30.55,30.6,29.55,30,30,30.05,11139,335894.3,25-APR-2016,63,INE005I01014,nse
AMRUTANJAN,EQ,432,436,424.5,427.55,428,429.7,6706,2873817.7,25-APR-2016,533,INE098F01023,nse
AMTEKAUTO,EQ,39.5,42.75,39.5,42,41.7,39.5,6903625,289149985.25,25-APR-2016,21851,INE130C01021,nse
AMTL,EQ,28.05,28.5,28.05,28.05,28.05,28.5,2120,59786.6,25-APR-2016,9,INE436N01029,nse
ANANTRAJ,EQ,35.4,35.95,34.5,34.65,34.75,35.3,283907,9943046.9,25-APR-2016,1205,INE242C01024,nse
ANDHRABANK,EQ,56.4,57.2,55.15,55.35,55.4,56.4,1714338,96089467.95,25-APR-2016,6790,INE434A01013,nse
ANDHRACEMT,EQ,8.3,8.3,7.9,8.1,8,8.1,141117,1132525.3,25-APR-2016,228,INE666E01012,nse
ANDHRSUGAR,EQ,141.45,142.5,139.1,140.05,140.1,138.7,56939,8007081,25-APR-2016,914,INE715B01013,nse
ANGIND,EQ,26.8,26.8,22.2,22.9,23.15,26.1,810039,19117611.95,25-APR-2016,4529,INE017D01010,nse
ANIKINDS,BE,35.15,35.8,33.4,33.5,33.5,35.15,2200,76051,25-APR-2016,13,INE087B01017,nse
ANKITMETAL,EQ,1.9,1.95,1.85,1.9,1.9,1.9,69646,130627.05,25-APR-2016,74,INE106I01010,nse
ANSALAPI,EQ,19,19.3,17.25,18.8,18.85,19.05,65397,1222783.8,25-APR-2016,390,INE436A01026,nse
ANSALHSG,EQ,21.45,21.45,20.6,20.75,20.6,21.2,6100,127668.1,25-APR-2016,47,INE880B01015,nse
ANTGRAPHIC,BE,1,1.05,0.95,1,1.05,1,302390,303730.75,25-APR-2016,74,INE414B01021,nse
APARINDS,EQ,487.3,488,478,481.9,480.05,485.2,2901,1399348.65,25-APR-2016,156,INE372A01015,nse
APCOTEXIND,EQ,258.95,274.3,258.95,270.5,270,262.45,30447,8176824.4,25-APR-2016,1035,INE116A01024,nse
APLAPOLLO,EQ,807.05,855,804.1,823.85,820.15,806.2,101833,85148254.6,25-APR-2016,4651,INE702C01019,nse
APLLTD,EQ,615.05,626.95,612,615.95,616.5,617.8,41483,25600205.2,25-APR-2016,3046,INE901L01018,nse
APOLLOHOSP,EQ,1356,1369,1320.05,1325.15,1323.2,1358.35,235523,313419028.9,25-APR-2016,23647,INE437A01024,nse
APOLLOTYRE,EQ,162.8,165.35,158.55,161.55,161.2,162.65,2075010,334674689.15,25-APR-2016,21509,INE438A01022,nse
APOLSINHOT,EQ,215,215.5,215,215.5,215.5,215,253,54412,25-APR-2016,4,INE451F01016,nse
APTECHT,EQ,61.5,63.15,61.5,62.6,62.6,62.55,102608,6381673.65,25-APR-2016,803,INE266F01018,nse
ARCHIDPLY,EQ,48.65,49.3,47.25,47.8,48.45,48.55,26434,1268753.55,25-APR-2016,224,INE877I01016,nse
ARCHIES,EQ,23.75,24.45,23.4,23.9,24,23.65,72448,1729543.3,25-APR-2016,384,INE731A01020,nse
ARCOTECH,EQ,380.05,381.55,375.05,376.7,376.55,378.45,204242,77076595.9,25-APR-2016,4175,INE574I01027,nse
ARIES,EQ,109,111.9,108.65,110.55,111.5,109.7,58408,6436590.25,25-APR-2016,637,INE298I01015,nse
ARIHANT,EQ,41,41,41,41,41,41.05,5,205,25-APR-2016,1,INE413D01011,nse
AROGRANITE,EQ,49.5,50.9,44.05,45.35,45.25,45.9,2728,125842.3,25-APR-2016,54,INE210C01013,nse
ARROWCOAT,EQ,590,620,590,611.5,606,584.95,8497,5152621.4,25-APR-2016,456,INE570D01018,nse
ARROWTEX,EQ,32.8,33,31.75,32.45,32.3,32.65,15993,519839.45,25-APR-2016,98,INE933J01015,nse
ARSHIYA,EQ,28.95,29.3,28,28.25,28,28.55,40181,1146454.5,25-APR-2016,346,INE968D01022,nse
ARSSINFRA,EQ,39.95,39.95,38.6,39,39,39.65,99893,3899239.45,25-APR-2016,753,INE267I01010,nse
ARVIND,EQ,278,284.9,276.45,279.55,278.85,275.9,2573145,724752400.65,25-APR-2016,29003,INE034A01011,nse
ARVINDREM,BZ,4.5,4.5,4.3,4.5,4.5,4.3,13899,62525.5,25-APR-2016,39,INE211C01037,nse
ARVINFRA,EQ,88.1,94.5,88.1,93.3,94.5,90.3,39077,3608794.85,25-APR-2016,506,INE034S01021,nse
ASAHIINDIA,EQ,163.85,163.85,160.05,160.9,162,162.65,5818,941459.85,25-APR-2016,117,INE439A01020,nse
ASAHISONG,EQ,149.8,153.8,146.4,147.45,147.1,149.45,6813,1012140.65,25-APR-2016,152,INE228I01012,nse
ASAL,EQ,37,37,37,37,37,37.6,234,8658,25-APR-2016,1,INE900C01027,nse
ASHAPURMIN,EQ,74.8,75.45,73.3,73.95,73.8,74.35,97957,7275576.05,25-APR-2016,1063,INE348A01023,nse
ASHIANA,EQ,160,163.4,159,160,159.45,158.9,35679,5749150.65,25-APR-2016,758,INE365D01021,nse
ASHIMASYN,EQ,12.5,12.7,12.25,12.5,12.4,12.55,40182,502427.35,25-APR-2016,89,INE440A01010,nse
ASHOKA,EQ,144.1,145.3,142.05,142.25,142.1,143.6,158333,22677939.45,25-APR-2016,3655,INE442H01029,nse
ASHOKLEY,EQ,105.4,107.45,105.35,105.95,105.95,105.35,8358351,888572904.9,25-APR-2016,33645,INE208A01029,nse
ASIANHOTNR,EQ,110.1,114,107,108.8,108.1,110.1,519,56134.3,25-APR-2016,26,INE363A01022,nse
ASIANPAINT,EQ,870.4,870.4,856,861.75,865.8,871.55,587700,505419312.2,25-APR-2016,37237,INE021A01026,nse
ASIANTILES,EQ,158.55,159,154.4,156.2,157.3,157.45,26976,4215079.1,25-APR-2016,283,INE022I01019,nse
ASSAMCO,EQ,6.4,6.65,6.2,6.5,6.5,6.3,1889638,12256885.25,25-APR-2016,2257,INE442A01024,nse
ASTEC,EQ,225,225.95,219.55,224.85,225,219.65,9116,2032287.15,25-APR-2016,294,INE563J01010,nse
ASTRAL,EQ,434,434,423.05,431.4,433.9,431.65,29989,12868023.9,25-APR-2016,505,INE006I01046,nse
ASTRAMICRO,EQ,122.05,123.45,120,120.85,120.8,120.95,474276,57529250.85,25-APR-2016,5034,INE386C01029,nse
ASTRAZEN,EQ,1183,1189,1170,1175.2,1170,1182.15,5014,5901208.25,25-APR-2016,451,INE203A01020,nse
ATFL,EQ,487,493.5,477.1,479.2,478.5,475.85,3998,1918799.65,25-APR-2016,197,INE209A01019,nse
ATLANTA,EQ,33.4,33.6,32.65,32.85,32.95,32.9,8934,295098.05,25-APR-2016,90,INE285H01022,nse
ATLASCYCLE,EQ,202.75,203.75,200.25,200.85,200.5,202.25,5913,1193428.7,25-APR-2016,263,INE446A01017,nse
ATNINTER,EQ,0.5,0.5,0.5,0.5,0.5,0.5,150,75,25-APR-2016,1,INE803A01027,nse
ATUL,EQ,1751.7,1772.3,1740,1753.55,1760,1754.05,4127,7248236.55,25-APR-2016,631,INE100A01010,nse
ATULAUTO,EQ,542.85,542.85,533.1,535,533.2,550.2,26038,13974662,25-APR-2016,1495,INE951D01028,nse
AURIONPRO,EQ,143.55,151.85,141.55,143.25,142,145.95,11747,1700015.5,25-APR-2016,163,INE132H01018,nse
AUROPHARMA,EQ,782.95,786.1,761,764,765.5,779.2,1021744,787051336.4,25-APR-2016,25152,INE406A01037,nse
AUSOMENT,EQ,21.75,22.15,21.75,22.15,22.15,22.5,121,2638.05,25-APR-2016,4,INE218C01016,nse
AUSTRAL,EQ,0.4,0.4,0.3,0.3,0.3,0.35,97446,34284.55,25-APR-2016,34,INE455J01027,nse
AUTOAXLES,EQ,614,641.8,614,636.85,640,614,2605,1641193.6,25-APR-2016,172,INE449A01011,nse
AUTOIND,EQ,42,45.55,41.55,42.6,42.95,42.1,65018,2835297.4,25-APR-2016,567,INE718H01014,nse
AUTOLITIND,EQ,48.7,49.5,48,48.8,48.95,48.7,2934,142894.55,25-APR-2016,68,INE448A01013,nse
AVANTIFEED,EQ,467.95,467.95,448.2,450.45,450,458,26937,12221251.35,25-APR-2016,1203,INE871C01020,nse
AVTNPL,EQ,34.1,34.1,33.35,33.9,33.9,33.75,47477,1602158.1,25-APR-2016,261,INE488D01021,nse
AXISBANK,EQ,474,477.35,465,469.9,472.2,475.85,7474910,3508457272.95,25-APR-2016,104801,INE238A01034,nse
AXISCADES,EQ,298.6,304.5,289.1,293.3,293.9,298.6,254425,75398681.55,25-APR-2016,7477,INE555B01013,nse
AXISGOLD,EQ,2719,2734,2680.2,2689,2689,2706.1,96,257909.05,25-APR-2016,25,INF846K01347,nse
AYMSYNTEX,EQ,106.8,108.3,105,105.4,106,105.45,23855,2535807.2,25-APR-2016,207,INE193B01039,nse
BAFNAPHARM,EQ,33.7,34.2,33.05,33.3,33.1,33.7,75347,2527134.75,25-APR-2016,535,INE878I01014,nse
BAGFILMS,EQ,4.4,4.55,4.2,4.35,4.35,4.45,99226,428854.6,25-APR-2016,147,INE116D01028,nse
BAJAJ-AUTO,EQ,2512.75,2559.9,2512.75,2543.75,2547,2522.15,251692,640781975.4,25-APR-2016,13091,INE917I01010,nse
BAJAJCORP,EQ,390.15,393.4,388,389.7,389.15,389.85,26945,10513349.75,25-APR-2016,2038,INE933K01021,nse
BAJAJELEC,EQ,218.5,225.05,218.5,221.2,221.4,220.05,130442,29010921.5,25-APR-2016,5524,INE193E01025,nse
BAJAJFINSV,EQ,1859.9,1860,1834.05,1841.15,1834.05,1847.5,33965,62628885.85,25-APR-2016,1851,INE918I01018,nse
BAJAJHIND,EQ,19.6,19.95,19.4,19.6,19.55,19.7,1963177,38574644.8,25-APR-2016,3646,INE306A01021,nse
BAJAJHLDNG,EQ,1476,1494.85,1475.1,1477.45,1480,1482.65,1301,1925768.75,25-APR-2016,201,INE118A01012,nse
BAJFINANCE,EQ,6998.9,7019.9,6829.45,6853.85,6879.95,6971.15,66056,456924081.5,25-APR-2016,8684,INE296A01016,nse
BALAJITELE,EQ,112.35,112.9,107.8,108.7,108.05,111.85,150907,16572097.6,25-APR-2016,1151,INE794B01026,nse
BALAMINES,EQ,204,208.7,202,203.8,202,201.2,118776,24354842.85,25-APR-2016,2408,INE050E01027,nse
BALKRISIND,EQ,652.9,663,635.55,657.95,657,653.35,13283,8660847.15,25-APR-2016,1226,INE787D01026,nse
BALLARPUR,EQ,17.5,17.55,16.85,17.1,17,17.35,583584,9978055.35,25-APR-2016,842,INE294A01037,nse
BALMLAWRIE,EQ,576,581,568.5,571.5,573.6,574.15,8319,4764102.75,25-APR-2016,385,INE164A01016,nse
BALPHARMA,EQ,103.75,103.75,98.05,98.7,98.85,101.9,51035,5085368.95,25-APR-2016,904,INE083D01012,nse
BALRAMCHIN,EQ,105.5,106.7,104.45,105.95,105.5,105.15,1131663,119722000.6,25-APR-2016,7088,INE119A01028,nse
BANARBEADS,EQ,45.6,46.15,45.35,46.15,46.1,46.05,1300,59322.5,25-APR-2016,4,INE655B01011,nse
BANARISUG,EQ,1751,1770,1740.1,1751.45,1759.95,1755.45,696,1221602.5,25-APR-2016,63,INE459A01010,nse
BANCOINDIA,EQ,137,138.1,134.15,134.65,135,136.3,37966,5151482.95,25-APR-2016,751,INE213C01025,nse
BANG,EQ,16.6,16.6,16.6,16.6,16.6,18.15,8,132.8,25-APR-2016,1,INE863I01016,nse
BANKBARODA,EQ,162.25,162.45,156.55,157.85,158.55,161.95,7200751,1147689438.8,25-APR-2016,39601,INE028A01039,nse
BANKBEES,EQ,1681,1684.7,1668.9,1671.52,1677.38,1676.86,1680,2813242.84,25-APR-2016,124,INF732E01078,nse
BANKINDIA,EQ,97.45,98.4,95.5,96.5,96.7,97.35,3301797,319388536.6,25-APR-2016,18175,INE084A01016,nse
BANSWRAS,EQ,107,109.5,105.5,108.15,109.5,108.1,17417,1855526.35,25-APR-2016,98,INE629D01012,nse
BARTRONICS,EQ,9.05,9.3,9,9.1,9.1,9.15,27664,251094.05,25-APR-2016,68,INE855F01034,nse
BASF,EQ,895.9,899,880.3,889.95,891,887.3,6265,5567547.45,25-APR-2016,589,INE373A01013,nse
BASML,EQ,220,220,215.1,219.15,219.4,220,5876,1290888.65,25-APR-2016,44,INE186H01014,nse
BATAINDIA,EQ,560.6,564.9,551.1,559.05,560.95,559.9,292361,162646422.05,25-APR-2016,16332,INE176A01028,nse
BAYERCROP,EQ,3730,3730.05,3646.7,3673.8,3672,3711.15,2452,9026043.4,25-APR-2016,770,INE462A01022,nse
BBL,EQ,947,978.8,942,970.5,977.9,947.2,23833,22941076.2,25-APR-2016,1657,INE464A01028,nse
BBTC,EQ,406,406,395,397.2,397.95,401.45,9591,3823418.6,25-APR-2016,386,INE050A01025,nse
BEARDSELL,EQ,73.05,73.05,73.05,73.05,73.05,72.55,4,292.2,25-APR-2016,3,INE520H01014,nse
BEDMUTHA,EQ,12.35,12.9,11.3,12.2,12.45,12.25,8227,101671.65,25-APR-2016,83,INE844K01012,nse
BEL,EQ,1174.8,1186.35,1166.25,1172,1170,1169.4,163061,191881131.45,25-APR-2016,9935,INE263A01016,nse
BEML,EQ,947.8,947.8,915,918.1,920.95,939.35,224306,208203211.3,25-APR-2016,10619,INE258A01016,nse
BEPL,EQ,19.3,19.6,19.05,19.3,19.35,19.35,15123,290905.2,25-APR-2016,97,INE922A01025,nse
BERGEPAINT,EQ,255,261.2,250,257.65,257.2,253.95,341406,87801595.1,25-APR-2016,6177,INE463A01038,nse
BFINVEST,EQ,121.45,122.3,118.1,119.45,119.05,120.9,19208,2304152.35,25-APR-2016,362,INE878K01010,nse
BFUTILITIE,EQ,585,587.65,572.95,578.1,578.7,582.8,316950,183640101.1,25-APR-2016,9366,INE243D01012,nse
BGLOBAL,BE,5.95,5.95,5.45,5.9,5.9,5.7,3455,19816,25-APR-2016,12,INE224M01013,nse
BGRENERGY,EQ,111,111.6,107.6,108.35,108.5,110.9,96035,10460518.25,25-APR-2016,1585,INE661I01014,nse
BHAGERIA,EQ,168,168.05,161,164.75,164.75,167.45,3631,598418.45,25-APR-2016,100,INE354C01019,nse
BHAGYNAGAR,EQ,18.2,18.45,17.3,18,18,17.65,5713,102726.9,25-APR-2016,17,INE458B01028,nse
BHARATFORG,EQ,814.6,820.35,792.1,794.3,794.6,815.6,597389,478753835.4,25-APR-2016,18894,INE465A01025,nse
BHARATGEAR,EQ,78,81.55,76.05,78.35,78,77.6,13523,1064155.35,25-APR-2016,141,INE561C01019,nse
BHARATIDIL,EQ,28,28.4,26.3,26.8,26.8,28.15,21763,582013.1,25-APR-2016,178,INE673G01013,nse
BHARATRAS,EQ,985,1039.4,960,1015,1020,1005.9,1721,1728173.5,25-APR-2016,81,INE838B01013,nse
BHARATWIRE,EQ,44.3,44.3,42,42.15,42.7,43.2,11632,494981.35,25-APR-2016,117,INE316L01019,nse
BHARTIARTL,EQ,354.3,364,354.3,358.95,358.95,353.1,3092288,1112837874.75,25-APR-2016,36678,INE397D01024,nse
BHEL,EQ,125,127.7,124.25,125.65,125.75,127.55,5108786,641828083.4,25-APR-2016,41290,INE257A01026,nse
BHUSANSTL,EQ,42.75,42.75,40.5,41,41.1,42.75,391613,16216066.35,25-APR-2016,2615,INE824B01021,nse
BIL,EQ,465.7,475,460,468.85,470,465.7,7271,3384232,25-APR-2016,220,INE828A01016,nse
BILENERGY,EQ,1.1,1.1,1,1,1,1.1,7365,7476.1,25-APR-2016,15,INE607L01029,nse
BILPOWER,EQ,0.85,0.85,0.8,0.85,0.85,0.8,11800,9530,25-APR-2016,10,INE952D01018,nse
BINANIIND,EQ,67.7,67.85,67,67.1,67,67.4,14818,996683.15,25-APR-2016,170,INE071A01013,nse
BINDALAGRO,EQ,25.35,25.5,24.8,25.05,24.9,25.4,52460,1317494.65,25-APR-2016,254,INE143A01010,nse
BIOCON,EQ,555.4,563.95,550.85,558.25,558.55,550.95,653767,364873726.6,25-APR-2016,21228,INE376G01013,nse
BIRLACORPN,EQ,385,392.7,384.55,389.1,387.05,384.4,4667,1810387.25,25-APR-2016,122,INE340A01012,nse
BIRLACOT,EQ,0.05,0.05,0.05,0.05,0.05,0.05,1307392,65369.6,25-APR-2016,110,INE655I01024,nse
BIRLAERIC,BE,36,36.5,35.5,35.5,35.5,35.6,3553,128479.75,25-APR-2016,12,INE800A01015,nse
BIRLAMONEY,EQ,23.35,23.4,22.3,22.55,22.5,22.85,14459,325897.75,25-APR-2016,79,INE865C01022,nse
BLBLIMITED,EQ,3.45,3.7,3.3,3.35,3.35,3.5,5404,19253.65,25-APR-2016,13,INE791A01024,nse
BLISSGVS,EQ,121.65,122.8,115.1,116.75,115.95,120.65,296241,34726807.75,25-APR-2016,2736,INE416D01022,nse
BLKASHYAP,EQ,14.6,14.6,14.1,14.25,14.25,14.45,62310,891351.6,25-APR-2016,182,INE350H01032,nse
BLUEBLENDS,EQ,92,96,88.5,89.95,90.5,89.6,10851,977013.6,25-APR-2016,344,INE113O01014,nse
BLUECHIP,BE,0.55,0.6,0.5,0.6,0.6,0.55,6600,3810,25-APR-2016,8,INE657B01025,nse
BLUEDART,EQ,6029.75,6029.75,5900,5925.2,5903,5955.95,2436,14472040.95,25-APR-2016,791,INE233B01017,nse
BLUEDART,N1,10.29,10.29,10.11,10.29,10.29,10.29,1111,11413.29,25-APR-2016,4,INE233B08087,nse
BLUEDART,N2,9.55,10.05,9.55,10.05,10.05,11,100,985,25-APR-2016,3,INE233B08095,nse
BLUEDART,N3,10.24,10.24,10.24,10.24,10.24,10.4,45,460.8,25-APR-2016,1,INE233B08103,nse
BLUESTARCO,EQ,429,435,425.25,431.95,431.7,428.45,148728,63969149.45,25-APR-2016,3766,INE472A01039,nse
BLUESTINFO,EQ,271.05,278.85,271.05,277.15,278.8,275.35,8093,2234130.85,25-APR-2016,870,INE504B01011,nse
BODALCHEM,EQ,93.9,94.75,89.65,90.9,91.1,93,2619320,240669070.85,25-APR-2016,17531,INE338D01028,nse
BOMDYEING,EQ,49.95,51.7,49.75,50.1,49.9,49.85,577600,29322547.65,25-APR-2016,3002,INE032A01023,nse
BOSCHLTD,EQ,19820,20099,19650,19845.15,19874.95,19788,7489,148259353.7,25-APR-2016,3304,INE323A01026,nse
BPCL,EQ,960.1,982,958.75,978.3,976.1,965.9,654482,635923105.55,25-APR-2016,24136,INE029A01011,nse
BPL,EQ,31.75,31.8,29.9,30.4,30.5,32,112909,3441730.85,25-APR-2016,823,INE110A01019,nse
BRFL,EQ,132.1,134.9,130,130.65,130,132.9,5148,676921.25,25-APR-2016,79,INE589G01011,nse
BRIGADE,EQ,149.9,152.9,147.95,150.95,150,149.05,222849,33425616.35,25-APR-2016,554,INE791I01019,nse
BRITANNIA,EQ,2813,2837,2800,2817.1,2812.85,2822.6,171257,482088203,25-APR-2016,20751,INE216A01022,nse
BROOKS,EQ,85,85,82.2,82.7,82.9,82.85,43067,3587310.2,25-APR-2016,539,INE650L01011,nse
BSELINFRA,EQ,3.45,3.5,3.35,3.4,3.4,3.5,47207,161110.05,25-APR-2016,20,INE395A01016,nse
BSL,EQ,65.45,67.95,60.5,65.2,65.9,66.5,7166,461283.45,25-APR-2016,137,INE594B01012,nse
