SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
ADVANIHOTR,EQ,48.9,48.9,44.5,46.65,46.65,49.35,1192,55409.35,03-FEB-2016,40,INE199C01026,nse
ADVANTA,EQ,414.9,419.6,408.95,415.35,413.4,423.15,8425,3490542.35,03-FEB-2016,787,INE517H01028,nse
AEGISCHEM,EQ,95.05,98.3,93.5,95.15,95.25,96.8,97449,9307297.75,03-FEB-2016,1128,INE208C01025,nse
AFL,EQ,68,69.35,63.8,67.25,67.05,69.5,13092,881932.75,03-FEB-2016,232,INE020G01017,nse
AGARIND,EQ,151.6,154.95,150.5,150.55,150.5,154.3,6511,989950.55,03-FEB-2016,91,INE204E01012,nse
AGCNET,EQ,77.5,79.85,77,78,78,79.5,1284,99846.7,03-FEB-2016,58,INE676A01019,nse
AGRITECH,BE,10.2,10.65,10.2,10.2,10.65,10.65,774,7916.55,03-FEB-2016,7,INE449G01018,nse
AGRODUTCH,EQ,3.25,3.4,3.2,3.2,3.35,3.25,35929,118047.25,03-FEB-2016,72,INE135B01014,nse
AHLEAST,EQ,149,154.9,136.1,142.25,143,151.35,500,72478.05,03-FEB-2016,53,INE926K01017,nse
AHLUCONT,EQ,260,269.8,258,265.05,265,265.6,29734,7839822.05,03-FEB-2016,469,INE758C01029,nse
AHLWEST,EQ,119.9,119.9,115.55,119.15,119.15,117,31,3612.45,03-FEB-2016,13,INE915K01010,nse
AIAENG,EQ,839,839,795.85,802.1,796,839.2,42037,34345774.5,03-FEB-2016,1486,INE212H01026,nse
AIFL,EQ,270,270,253,262.2,264.25,268.85,36172,9372187.15,03-FEB-2016,576,INE428O01016,nse
AIL,EQ,635.05,649,630,637.6,647,642.45,11211,7141366.25,03-FEB-2016,879,INE878A01011,nse
AJANTPHARM,EQ,1294.75,1299.8,1279.25,1291.2,1292,1300.7,107701,139108125.35,03-FEB-2016,6246,INE031B01049,nse
AJMERA,EQ,131,138.75,127.25,133.7,133,133.55,86729,11336578.8,03-FEB-2016,2116,INE298G01027,nse
AKSHOPTFBR,EQ,15.1,15.35,14.3,14.5,14.6,15.25,898907,13107676.4,03-FEB-2016,1604,INE523B01011,nse
AKZOINDIA,EQ,1333,1333,1287,1290.05,1289,1339.95,6066,7890399.8,03-FEB-2016,807,INE133A01011,nse
ALANKIT,EQ,82,83.3,81.8,82.15,81.85,83.35,566452,46786586.6,03-FEB-2016,2239,INE914E01032,nse
ALBK,EQ,50.7,50.75,48.75,49.9,49.95,51.25,2577712,128015847.65,03-FEB-2016,10424,INE428A01015,nse
ALCHEM,EQ,25.05,25.8,24.5,24.85,24.5,25.8,4608,114880.25,03-FEB-2016,38,INE964B01033,nse
ALEMBICLTD,EQ,38.85,38.85,36.9,37.8,37.8,38.85,204176,7723049,03-FEB-2016,1265,INE426A01027,nse
ALICON,EQ,282,282,275.4,277.3,276,289.75,886,245765.3,03-FEB-2016,58,INE062D01024,nse
ALKALI,EQ,49.15,51.15,48.15,48.75,48.15,50.65,11198,548372.2,03-FEB-2016,121,INE773I01017,nse
ALKEM,EQ,1361,1387.6,1355.5,1373.3,1372.2,1372.7,78557,107669394.55,03-FEB-2016,4908,INE540L01014,nse
ALKYLAMINE,EQ,306.4,311.9,305,308.55,309,306.4,5952,1823344.2,03-FEB-2016,119,INE150B01021,nse
ALLCARGO,EQ,183.2,184.3,177.15,179.45,179.5,185,103545,18704315.9,03-FEB-2016,2076,INE418H01029,nse
ALLSEC,EQ,126.45,126.45,114.45,125.7,126.45,120.45,163605,20321224.9,03-FEB-2016,1653,INE835G01018,nse
ALMONDZ,EQ,10.3,10.95,10.3,10.55,10.55,10.7,260,2754,03-FEB-2016,14,INE326B01027,nse
ALOKTEXT,EQ,5.15,5.15,4.85,5.1,5.05,5.15,5151612,25808141.7,03-FEB-2016,1761,INE270A01011,nse
ALPA,BE,58.05,59.6,57.85,57.9,57.85,60.85,22201,1286384.7,03-FEB-2016,181,INE385I01010,nse
ALPHAGEO,EQ,605,605,560.2,578.65,587,607.15,29044,16737681.8,03-FEB-2016,1622,INE137C01018,nse
ALPSINDUS,EQ,5.9,6,5.75,5.75,5.85,6.05,26563,153228,03-FEB-2016,49,INE093B01015,nse
ALSTOMT&D,EQ,426.35,444.3,406.95,440.3,440.5,436.8,40921,17691837.2,03-FEB-2016,1475,INE200A01026,nse
AMARAJABAT,EQ,857,879.55,850,864.2,860.15,862.3,477386,415149064.1,03-FEB-2016,21546,INE885A01032,nse
AMBIKCO,EQ,844,845,812.1,817.55,814.1,846.6,7461,6149355.75,03-FEB-2016,662,INE540G01014,nse
AMBUJACEM,EQ,195.8,197.55,191.1,191.9,191.8,196.6,954604,185611626.55,03-FEB-2016,20170,INE079A01024,nse
AMDIND,EQ,28.5,29.35,27.75,28.65,28.8,29.35,27487,790106.85,03-FEB-2016,136,INE005I01014,nse
AMRUTANJAN,EQ,422,422.6,409.3,414.25,414.9,422.65,6399,2669094.55,03-FEB-2016,437,INE098F01023,nse
AMTEKAUTO,EQ,35.75,35.75,33.4,33.95,34.3,36.1,1306532,44597570.15,03-FEB-2016,6155,INE130C01021,nse
AMTL,EQ,25.05,26.2,25,25.05,26.2,26.15,2821,70580,03-FEB-2016,12,INE436N01029,nse
ANANDAMRUB,EQ,22.8,22.8,22.8,22.8,22.8,24,60,1368,03-FEB-2016,2,INE618N01014,nse
ANANTRAJ,EQ,37.7,37.7,35.7,35.9,36,38.2,505449,18392599.3,03-FEB-2016,2141,INE242C01024,nse
ANDHRABANK,EQ,50.7,50.7,49.35,49.95,50,51.1,1724629,86048872.95,03-FEB-2016,9868,INE434A01013,nse
ANDHRACEMT,EQ,7.85,7.9,7.85,7.85,7.85,8.25,97295,763975.75,03-FEB-2016,160,INE666E01012,nse
ANDHRSUGAR,EQ,132.9,132.9,125,127.2,127.5,129.5,17712,2251582.55,03-FEB-2016,486,INE715B01013,nse
ANGIND,EQ,42.1,43.45,40.95,42.05,42,43.2,52697,2217785.9,03-FEB-2016,527,INE017D01010,nse
ANIKINDS,BE,29.65,29.65,29.65,29.65,29.65,30.55,100,2965,03-FEB-2016,1,INE087B01017,nse
ANKITMETAL,EQ,2.05,2.05,2,2.05,2.05,2.1,80551,161575.25,03-FEB-2016,65,INE106I01010,nse
ANSALAPI,EQ,17.7,18,17.5,17.8,17.8,18.1,95269,1685974.55,03-FEB-2016,547,INE436A01026,nse
ANSALHSG,EQ,23.1,23.75,22.6,23.2,23.3,23.15,17358,399001.7,03-FEB-2016,107,INE880B01015,nse
ANTGRAPHIC,BE,1,1.05,1,1.05,1.05,1,254723,262389.45,03-FEB-2016,126,INE414B01021,nse
APARINDS,EQ,488.7,488.7,478,485.45,480.05,491.05,20428,9882087.55,03-FEB-2016,552,INE372A01015,nse
APCOTEXIND,EQ,202,202,195,198.1,198,203.1,3043,600065.7,03-FEB-2016,112,INE116A01024,nse
APLAPOLLO,EQ,680,683,651,657.65,660,685.7,15054,9973480.3,03-FEB-2016,738,INE702C01019,nse
APLLTD,EQ,639,639,624.05,629.9,629.5,643.2,59816,37716700.65,03-FEB-2016,2884,INE901L01018,nse
APOLLOHOSP,EQ,1419.95,1497.85,1410.05,1484.55,1487,1434.3,290952,425591757.2,03-FEB-2016,24389,INE437A01024,nse
APOLLOTYRE,EQ,140,142.5,137.6,138.5,139,142.45,3826110,534904122.1,03-FEB-2016,40570,INE438A01022,nse
APTECHT,EQ,61.65,62.5,59.3,59.7,60.2,61.65,244340,14729279.6,03-FEB-2016,2006,INE266F01018,nse
ARCHIDPLY,EQ,50.55,50.7,48.6,49.05,48.6,51.6,42106,2098363.4,03-FEB-2016,431,INE877I01016,nse
ARCHIES,EQ,25,25.4,24,24.25,24.3,25.55,95782,2350074.85,03-FEB-2016,614,INE731A01020,nse
ARCOTECH,EQ,355,355,340.3,343.3,345,346.75,304364,104867680.5,03-FEB-2016,5805,INE574I01027,nse
ARIES,EQ,81,85.1,78.1,81.2,81.7,81.3,8963,722636.55,03-FEB-2016,170,INE298I01015,nse
ARIHANT,EQ,47.05,48,47,47.6,48,51.9,715,33787.5,03-FEB-2016,5,INE413D01011,nse
AROGRANITE,EQ,44,45,42.4,44.35,44.45,44.5,1492,64898,03-FEB-2016,39,INE210C01013,nse
ARROWCOAT,EQ,658.85,674.5,611.5,619.95,617,665.3,8595,5400230.45,03-FEB-2016,857,INE570D01018,nse
ARROWTEX,EQ,48.6,48.6,45.55,46.35,46.8,49.15,88461,4129020.75,03-FEB-2016,1070,INE933J01015,nse
ARSHIYA,EQ,36.05,37.95,36,36.9,37,37.2,88201,3230962,03-FEB-2016,503,INE968D01022,nse
ARSSINFRA,EQ,35.05,35.75,31.6,32.6,33,35.95,245351,8065531.1,03-FEB-2016,1735,INE267I01010,nse
ARVIND,EQ,305,308.5,295.4,300.25,301,308.05,1231874,370913233.4,03-FEB-2016,14634,INE034A01011,nse
ARVINFRA,EQ,102.6,105,102.3,102.45,102.3,107.65,46279,4764735.35,03-FEB-2016,597,INE034S01021,nse
ASAHIINDIA,EQ,145.9,153.9,145,151.85,151.9,146,49681,7488958.9,03-FEB-2016,452,INE439A01020,nse
ASAHISONG,EQ,141.25,143,139.6,140.35,140.1,142.7,13912,1959649.9,03-FEB-2016,224,INE228I01012,nse
ASAL,EQ,38.1,38.5,37.8,38.5,38.5,39.1,1600,61060,03-FEB-2016,4,INE900C01027,nse
ASHAPURMIN,EQ,68.75,71.8,68.5,69.25,69,71.35,125448,8778261.8,03-FEB-2016,1693,INE348A01023,nse
ASHIANA,EQ,146.5,146.5,140,140.9,141.05,146.5,19613,2784117.5,03-FEB-2016,629,INE365D01021,nse
ASHIMASYN,EQ,13.9,14.25,13.5,13.5,13.5,14.2,39121,535749.65,03-FEB-2016,153,INE440A01010,nse
ASHOKA,EQ,189,190.2,181.2,184.2,185.55,190.75,93036,17231872.9,03-FEB-2016,1795,INE442H01029,nse
ASHOKLEY,EQ,88.55,89.9,85.65,86.85,86.35,90.5,9216469,813382085.45,03-FEB-2016,25287,INE208A01029,nse
ASIANHOTNR,EQ,114,114,114,114,114,115.35,64,7296,03-FEB-2016,3,INE363A01022,nse
ASIANPAINT,EQ,876.2,883.95,859.05,863.7,862,882.5,540771,471885224.35,03-FEB-2016,29175,INE021A01026,nse
ASIANTILES,EQ,142.5,149.8,137,141.8,142,143.8,35655,5023127.6,03-FEB-2016,1044,INE022I01019,nse
ASSAMCO,EQ,5.2,5.35,5.2,5.2,5.2,5.45,367547,1919815.9,03-FEB-2016,323,INE442A01024,nse
ASTEC,EQ,181.1,187,180.5,182.55,182.5,184.15,31625,5770853.95,03-FEB-2016,596,INE563J01010,nse
ASTRAL,EQ,413.95,419,406,412.95,413,409.65,3156,1307473.95,03-FEB-2016,304,INE006I01046,nse
ASTRAMICRO,EQ,116.35,122.4,112.5,119.5,121.2,118.05,401428,47346901.7,03-FEB-2016,8342,INE386C01029,nse
ASTRAZEN,EQ,1200,1202.5,1171,1178.2,1179.7,1215.7,9833,11598005.6,03-FEB-2016,658,INE203A01020,nse
ATFL,EQ,509,527,485.25,490.6,485.35,515.85,3245,1631885.95,03-FEB-2016,194,INE209A01019,nse
ATLANTA,EQ,35.25,36,34,34.55,34.3,35.8,22150,767164.15,03-FEB-2016,213,INE285H01022,nse
ATLASCYCLE,EQ,194,194,188,188.55,188,194.8,3144,598275.05,03-FEB-2016,207,INE446A01017,nse
ATNINTER,EQ,0.4,0.4,0.4,0.4,0.4,0.4,10051,4020.4,03-FEB-2016,7,INE803A01027,nse
ATUL,EQ,1462.2,1486,1449.95,1454.45,1464.8,1503.95,7670,11212210.8,03-FEB-2016,1210,INE100A01010,nse
ATULAUTO,EQ,505,505,473.9,481.25,477.1,510.25,22741,11142602.9,03-FEB-2016,1408,INE951D01028,nse
AURIONPRO,EQ,139.05,146.9,137.6,143.55,144,144.9,9576,1356442.55,03-FEB-2016,212,INE132H01018,nse
AUROPHARMA,EQ,759,779.9,751,770.15,769,765.85,2334605,1794952378.6,03-FEB-2016,63557,INE406A01037,nse
AUSOMENT,EQ,29.5,29.5,25.6,27.85,27.15,28.35,687,19167.2,03-FEB-2016,24,INE218C01016,nse
AUSTRAL,EQ,0.5,0.5,0.4,0.4,0.4,0.45,30530,13789.75,03-FEB-2016,17,INE455J01027,nse
AUTOAXLES,EQ,576.25,596.35,576.1,587,587,595.1,667,390137.5,03-FEB-2016,48,INE449A01011,nse
AUTOIND,EQ,44,44.95,43.35,43.85,43.5,45.1,11017,483540.15,03-FEB-2016,186,INE718H01014,nse
AUTOLITIND,EQ,56.5,57.05,54.1,54.8,54.2,55.6,8291,459164.25,03-FEB-2016,160,INE448A01013,nse
AVANTIFEED,EQ,404,425,397.15,413.3,414.2,416.6,46700,19388184.95,03-FEB-2016,1978,INE871C01020,nse
AVTNPL,EQ,32.35,32.5,31.1,31.65,31.5,32.05,32152,1022158.4,03-FEB-2016,339,INE488D01021,nse
AXISBANK,EQ,387,390,379.15,380.55,380,390.9,10077279,3865466788.7,03-FEB-2016,147948,INE238A01034,nse
AXISCADES,EQ,259.9,259.9,245,251.35,252,261.75,103687,26106144.55,03-FEB-2016,5443,INE555B01013,nse
AXISGOLD,EQ,2481,2508,2465,2503.2,2508,2511.65,276,687193.15,03-FEB-2016,64,INF846K01347,nse
AYMSYNTEX,EQ,124.05,124.05,116.8,118.35,118.9,126.65,18657,2214011.3,03-FEB-2016,361,INE193B01039,nse
BAFNAPHARM,EQ,35.6,35.9,34.5,35.1,34.75,36.75,53605,1887701.7,03-FEB-2016,356,INE878I01014,nse
BAGFILMS,EQ,4.15,4.15,4.1,4.1,4.1,4.3,40565,166548.5,03-FEB-2016,48,INE116D01028,nse
BAJAJ-AUTO,EQ,2345,2395,2335,2347.65,2364.9,2364.1,179941,426043229.55,03-FEB-2016,13711,INE917I01010,nse
BAJAJCORP,EQ,384,396.7,384,389.55,390,391.3,43547,16975255.5,03-FEB-2016,1942,INE933K01021,nse
BAJAJELEC,EQ,177,178,171.6,175.1,175.5,178.4,81283,14205789.4,03-FEB-2016,1898,INE193E01025,nse
BAJAJFINSV,EQ,1818,1939,1735.05,1878.55,1868,1818.1,251352,466358561.15,03-FEB-2016,24439,INE918I01018,nse
BAJAJHIND,EQ,16.6,16.95,15.75,16.3,16.45,16.8,3387835,55581164.55,03-FEB-2016,6091,INE306A01021,nse
BAJAJHLDNG,EQ,1447.9,1499,1382,1435.85,1432.55,1426.1,18158,26062811.15,03-FEB-2016,2650,INE118A01012,nse
BAJFINANCE,EQ,5760,6489.9,5601,6379.75,6361,5811.4,516829,3171844617.5,03-FEB-2016,60341,INE296A01016,nse
BALAJITELE,EQ,118.15,124.5,113.05,115.1,115.75,119.8,789674,93420339.05,03-FEB-2016,5746,INE794B01026,nse
BALAMINES,EQ,150.65,154.65,148.5,150.5,153,154.9,73931,11157106.65,03-FEB-2016,1214,INE050E01027,nse
BALKRISIND,EQ,611.5,615.95,600,601.85,600.05,614.1,11064,6701290.75,03-FEB-2016,1052,INE787D01026,nse
BALLARPUR,EQ,15.9,15.95,15,15.3,15.4,16,623446,9576240.1,03-FEB-2016,1524,INE294A01037,nse
BALMLAWRIE,EQ,575,575,553.8,559,560,575.35,26155,14614016.35,03-FEB-2016,988,INE164A01016,nse
BALPHARMA,EQ,110,112,106.9,107.35,106.9,112.5,166192,17995707.2,03-FEB-2016,1873,INE083D01012,nse
BALRAMCHIN,EQ,90,90,85.5,88.2,88.5,90.7,1489486,130875920.25,03-FEB-2016,12877,INE119A01028,nse
BANARBEADS,EQ,46,47.9,45.45,47.25,47.1,49.2,4591,215076,03-FEB-2016,58,INE655B01011,nse
BANARISUG,EQ,1082,1090,1050,1059.7,1077.9,1081.2,223,239475.85,03-FEB-2016,35,INE459A01010,nse
BANCOINDIA,EQ,122.45,122.95,120,120.3,120.5,123.55,47521,5754899.3,03-FEB-2016,521,INE213C01025,nse
BANG,BE,13.5,13.5,13.5,13.5,13.5,13.3,600,8100,03-FEB-2016,2,INE863I01016,nse
BANKBARODA,EQ,119.4,122.6,116.3,120.55,121.2,120.95,6876418,821264700.1,03-FEB-2016,37635,INE028A01039,nse
BANKBEES,EQ,1503.3,1507.71,1490,1495.43,1498,1522.2,5825,8732829.1,03-FEB-2016,357,INF732E01078,nse
BANKINDIA,EQ,94.5,95.3,92,93,93.3,96.45,2815253,262801375.2,03-FEB-2016,15927,INE084A01016,nse
BANSWRAS,EQ,95.95,96,95.95,96,96,99.15,192,18431.65,03-FEB-2016,7,INE629D01012,nse
BARTRONICS,EQ,11.35,11.7,11.25,11.3,11.25,11.6,39173,448676.4,03-FEB-2016,94,INE855F01034,nse
BASF,EQ,789,789,736.25,745.6,747,793.6,31850,24068118.9,03-FEB-2016,2923,INE373A01013,nse
BASML,EQ,222.95,235.6,220,220.9,225,228.85,915,207158.3,03-FEB-2016,458,INE186H01014,nse
BATAINDIA,EQ,454.95,460,446.45,452.8,452.9,453.95,204590,93276229.45,03-FEB-2016,6800,INE176A01028,nse
BAYERCROP,EQ,3306,3398,3222,3355.85,3326.1,3472.3,10397,34574868.15,03-FEB-2016,2104,INE462A01022,nse
BBL,EQ,855,858,823.2,831.95,825,861.4,50177,42192201.75,03-FEB-2016,1594,INE464A01028,nse
BBTC,EQ,412,416,405.2,406.6,406.5,417.55,15352,6290280,03-FEB-2016,790,INE050A01025,nse
BEDMUTHA,EQ,14.5,14.85,13.6,14,14,14.15,2580,36166.25,03-FEB-2016,42,INE844K01012,nse
BEL,EQ,1213.5,1240,1198.75,1216,1218,1223.25,238078,289185228.55,03-FEB-2016,18052,INE263A01016,nse
BEML,EQ,1030,1030,988,1003.2,1002.75,1041.65,275804,277391992.25,03-FEB-2016,22746,INE258A01016,nse
BEPL,EQ,20.45,20.45,18.85,19.65,19.75,20.3,156844,3045888.05,03-FEB-2016,750,INE922A01025,nse
BERGEPAINT,EQ,262,266.6,255.25,264.8,265.1,265,168799,44287640.15,03-FEB-2016,3759,INE463A01038,nse
BFINVEST,EQ,116.15,119.45,115.25,115.8,115.3,120.65,7541,883280.95,03-FEB-2016,254,INE878K01010,nse
BFUTILITIE,EQ,514.35,519.6,507.2,510.85,511.9,528.65,313502,160890390.15,03-FEB-2016,10671,INE243D01012,nse
BGLOBAL,BE,4.8,5.1,4.8,4.85,5.1,4.95,2594,12724.9,03-FEB-2016,9,INE224M01013,nse
BGRENERGY,EQ,111.25,111.8,108.15,109.4,109.8,113.5,92218,10156286.75,03-FEB-2016,1424,INE661I01014,nse
BHAGYNAGAR,EQ,18.5,19.5,17.55,17.7,18.4,18.7,3525,63205.3,03-FEB-2016,116,INE458B01028,nse
BHARATFORG,EQ,806.65,806.65,780,791.5,792,815.5,591477,468883347.35,03-FEB-2016,14648,INE465A01025,nse
BHARATGEAR,EQ,70,72.5,69.3,70.2,69.6,72.4,10306,728898.7,03-FEB-2016,184,INE561C01019,nse
BHARATRAS,EQ,950,990,950,975.45,990,980.55,197,190615.2,03-FEB-2016,28,INE838B01013,nse
BHARTIARTL,EQ,300.7,301.8,296.15,299.8,300.4,302.2,4716217,1408048041.05,03-FEB-2016,40356,INE397D01024,nse
BHARTISHIP,BE,26.5,26.85,25.5,25.5,26,26.8,5519,141834.35,03-FEB-2016,36,INE673G01013,nse
BHEL,EQ,133,133.3,127.8,128.2,128.35,134.8,4342371,562060783.55,03-FEB-2016,35120,INE257A01026,nse
BHUSANSTL,EQ,36.65,36.7,35.2,35.5,35.35,36.65,149857,5363431.7,03-FEB-2016,1122,INE824B01021,nse
BIL,EQ,552.6,553.95,532,535.9,532,552.5,10380,5666422.35,03-FEB-2016,1899,INE828A01016,nse
BILENERGY,EQ,1.15,1.2,1.15,1.2,1.2,1.2,100,119.95,03-FEB-2016,2,INE607L01029,nse
BINANIIND,EQ,61.9,61.9,59.35,59.75,60.3,62.6,39731,2395022.35,03-FEB-2016,560,INE071A01013,nse
BINDALAGRO,EQ,33.75,34.3,32.2,33.65,33.95,34.15,21187,702282.15,03-FEB-2016,239,INE143A01010,nse
BIOCON,EQ,469.8,471.75,460.25,462.7,461.8,473.8,543862,253383303.3,03-FEB-2016,14995,INE376G01013,nse
BIRLACORPN,EQ,376,389,375,385,385,387.35,8227,3128659.6,03-FEB-2016,414,INE340A01012,nse
BIRLACOT,EQ,0.05,0.05,0.05,0.05,0.05,0.05,1246780,62339,03-FEB-2016,60,INE655I01024,nse
BIRLAERIC,BE,45,47.4,45,46.65,46.5,46.75,8425,394705.6,03-FEB-2016,15,INE800A01015,nse
BIRLAMONEY,EQ,24.5,24.75,23,23.8,23.6,24.7,28441,673915.55,03-FEB-2016,242,INE865C01022,nse
BLBLIMITED,EQ,4.75,4.75,4.6,4.6,4.6,4.8,5300,24495,03-FEB-2016,7,INE791A01024,nse
BLISSGVS,EQ,174.7,175.5,171.1,173.25,172,175.55,450994,78202960.45,03-FEB-2016,2374,INE416D01022,nse
BLKASHYAP,EQ,17.2,18.4,17.1,17.15,17.1,18,122879,2128770.8,03-FEB-2016,279,INE350H01032,nse
BLUEBLENDS,BE,97.45,107.5,97.45,101,101,102.55,6883,682158.25,03-FEB-2016,61,INE113O01014,nse
BLUECHIP,EQ,0.5,0.5,0.45,0.45,0.45,0.45,10400,5182.5,03-FEB-2016,6,INE657B01025,nse
BLUEDART,EQ,6238,6263.95,6080.85,6102.6,6083,6238.15,1268,7797670,03-FEB-2016,531,INE233B01017,nse
BLUESTARCO,EQ,355.5,360.95,346.05,352.45,353.05,355.5,531765,188210310.8,03-FEB-2016,1628,INE472A01039,nse
BLUESTINFO,EQ,221.15,222.8,220,221.15,222.5,222.15,2766,610239.6,03-FEB-2016,987,INE504B01011,nse
BODALCHEM,EQ,51.35,55,51.35,53.8,54,53.1,909706,47812726.9,03-FEB-2016,1581,INE338D01028,nse
BOMDYEING,EQ,51.75,51.75,46.4,47.8,47.55,51.95,1149524,55210265.75,03-FEB-2016,6780,INE032A01023,nse
BOSCHLTD,EQ,16900,16962.75,16655.05,16744.45,16710,17012.8,9577,161278212.55,03-FEB-2016,3678,INE323A01026,nse
BPCL,EQ,845.65,857.4,825.5,829.55,834,850.3,1418124,1194594786.6,03-FEB-2016,40685,INE029A01011,nse
BPL,EQ,30.85,30.9,29.8,30.1,30.05,31.05,67005,2022469.2,03-FEB-2016,518,INE110A01019,nse
BRFL,EQ,170,170,165,166.25,166.15,166.65,11432,1886862.5,03-FEB-2016,97,INE589G01011,nse
BRIGADE,EQ,143.15,148.6,140,145.75,146,145.05,154160,22364015.65,03-FEB-2016,4209,INE791I01019,nse
BRITANNIA,EQ,2780,2854.8,2726.55,2828.05,2830.65,2792.85,250205,705951815.2,03-FEB-2016,21404,INE216A01022,nse
BROOKS,EQ,88,89,87,87,87,91.55,148026,12952636.9,03-FEB-2016,1103,INE650L01011,nse
BSELINFRA,EQ,3.15,3.2,3.15,3.15,3.15,3.3,48044,151768.6,03-FEB-2016,64,INE395A01016,nse
BSL,EQ,69,70.5,65.2,69.1,69.9,69.6,30825,2115164.25,03-FEB-2016,456,INE594B01012,nse
BSLGOLDETF,EQ,2545,2560,2515.15,2559,2559,2530,93,236651.25,03-FEB-2016,13,INF209K01HT2,nse
BSLIMITED,EQ,22,22,21.55,21.55,21.55,22.65,54555,1178456.9,03-FEB-2016,133,INE043K01029,nse
BSLNIFTY,EQ,91.8,91.8,91.8,91.8,91.8,88,30,2754,03-FEB-2016,1,INF209K01IR4,nse
BURNPUR,EQ,9.5,10,9.5,9.9,10,9.8,58991,581823.2,03-FEB-2016,100,INE817H01014,nse
BUTTERFLY,EQ,230.2,230.4,225,227.25,225,232.45,7644,1741468.45,03-FEB-2016,338,INE295F01017,nse
BVCL,EQ,18,18,17.1,17.3,17.3,18.4,4120,71100.35,03-FEB-2016,26,INE139I01011,nse
BYKE,EQ,156,160.4,155.3,159.45,160.1,156.85,210684,33298417.85,03-FEB-2016,1546,INE319B01014,nse
