SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
BFINVEST,EQ,126.1,133.5,119,121.1,121.05,119,15932,1950617.4,25-JAN-2016,473,INE878K01010,nse
BFUTILITIE,EQ,529.75,537,515.05,525.25,526.75,521.4,384884,202834659.7,25-JAN-2016,12261,INE243D01012,nse
BGLOBAL,BE,4.9,4.9,4.85,4.85,4.85,4.7,10,48.75,25-JAN-2016,2,INE224M01013,nse
BGRENERGY,EQ,110.4,115.2,110.3,112.65,112.35,109.25,213519,24199005.1,25-JAN-2016,2905,INE661I01014,nse
BHAGYNAGAR,EQ,17.4,18.3,17.1,18,18,17.25,4583,81182.6,25-JAN-2016,35,INE458B01028,nse
BHARATFORG,EQ,805,828,803.55,813.2,810,798.45,549850,451044132.35,25-JAN-2016,15680,INE465A01025,nse
BHARATGEAR,EQ,79,80.4,77,77.15,77,76.95,10276,813642.3,25-JAN-2016,119,INE561C01019,nse
BHARATRAS,EQ,1028,1038.95,1010,1020.45,1038.95,999.75,177,180765.9,25-JAN-2016,26,INE838B01013,nse
BHARTIARTL,EQ,299.85,300.95,292.55,297.5,297.3,298.7,3136094,930334635.05,25-JAN-2016,53165,INE397D01024,nse
BHARTISHIP,BE,22.55,24.35,22.55,23.85,24.25,23.2,5715,135485.05,25-JAN-2016,54,INE673G01013,nse
BHEL,EQ,148.35,151.45,144.3,145.25,145.05,147.35,3053843,451742994.8,25-JAN-2016,34210,INE257A01026,nse
BHUSANSTL,EQ,37.15,41.25,37.15,40.4,40.4,37,841618,33474238.25,25-JAN-2016,4333,INE824B01021,nse
BIL,EQ,526.95,529.95,511.1,518.2,511.1,524.75,10921,5707001.8,25-JAN-2016,338,INE828A01016,nse
BILENERGY,EQ,1.3,1.3,1.3,1.3,1.3,1.3,60,78,25-JAN-2016,1,INE607L01029,nse
BILPOWER,BE,1.55,1.6,1.5,1.5,1.5,1.55,15068,23289.8,25-JAN-2016,11,INE952D01018,nse
BINANIIND,EQ,65.05,66,62.2,62.5,62.2,63,24920,1595953.5,25-JAN-2016,608,INE071A01013,nse
BINDALAGRO,EQ,35,35.45,33.5,33.9,33.95,34.4,21619,747282.3,25-JAN-2016,203,INE143A01010,nse
BIOCON,EQ,486.85,491.7,481.1,489.05,490.2,483.1,437339,213099985.55,25-JAN-2016,15309,INE376G01013,nse
BIRLACORPN,EQ,410,410,395.3,396.9,396,404.7,1924,775727.95,25-JAN-2016,239,INE340A01012,nse
BIRLACOT,EQ,0.05,0.05,0.05,0.05,0.05,0.05,1711689,85584.45,25-JAN-2016,101,INE655I01024,nse
BIRLAERIC,BE,47,48.2,44.6,44.85,44.85,46.2,6542,304433.3,25-JAN-2016,45,INE800A01015,nse
BIRLAMONEY,EQ,25.95,26.95,25.1,25.5,25.9,25.6,30348,788976.9,25-JAN-2016,205,INE865C01022,nse
BLBLIMITED,EQ,4.65,4.9,4.65,4.9,4.9,4.7,5655,27414.75,25-JAN-2016,11,INE791A01024,nse
BLISSGVS,EQ,160.1,170.1,160.1,165.4,164.85,159.55,1055811,174903360.5,25-JAN-2016,3838,INE416D01022,nse
BLKASHYAP,EQ,17.5,17.95,17.4,17.95,17.95,17.1,137941,2473443.1,25-JAN-2016,267,INE350H01032,nse
BLUEBLENDS,BE,90,90,90,90,90,85.75,1,90,25-JAN-2016,1,INE113O01014,nse
BLUECHIP,EQ,0.45,0.45,0.45,0.45,0.45,0.45,5350,2407.5,25-JAN-2016,4,INE657B01025,nse
BLUEDART,EQ,6580,6645.95,6280,6363.75,6280,6483.6,2859,18372055.95,25-JAN-2016,882,INE233B01017,nse
BLUEDART,N1,11,11,10.03,10.36,10.36,10.95,1774,19035.84,25-JAN-2016,6,INE233B08087,nse
BLUEDART,N2,10,10.58,10,10.58,10.58,10.6,224,2352.64,25-JAN-2016,5,INE233B08095,nse
BLUEDART,N3,10.08,10.61,10.08,10.61,10.61,10.57,129,1304.73,25-JAN-2016,3,INE233B08103,nse
BLUESTARCO,EQ,356.8,358,344,356.7,357,352,7371,2619910.95,25-JAN-2016,415,INE472A01039,nse
BLUESTINFO,EQ,227.75,227.95,214.95,217.7,218,224,9668,2133425.45,25-JAN-2016,405,INE504B01011,nse
BODALCHEM,EQ,50.95,55.9,50.95,54.2,55.2,50.35,1187995,64230815.2,25-JAN-2016,4605,INE338D01028,nse
BOMDYEING,EQ,52.8,53.45,52.4,52.6,52.7,52.25,281315,14898741.1,25-JAN-2016,1841,INE032A01023,nse
BOSCHLTD,EQ,17400.05,17572.1,17238.75,17485.85,17500,17303.9,7935,138621156.2,25-JAN-2016,3115,INE323A01026,nse
BPCL,EQ,883.55,886.65,868.05,877.9,881.8,883.25,957259,839546629.1,25-JAN-2016,59268,INE029A01011,nse
BPL,EQ,32,33.9,32,33.45,33.35,32.15,134282,4435772.1,25-JAN-2016,1030,INE110A01019,nse
BRFL,EQ,168.95,171.4,167.2,170.15,171.4,168.85,47904,8146350.45,25-JAN-2016,159,INE589G01011,nse
BRIGADE,EQ,135,141.25,135,136.35,136.15,137,7707,1062390.65,25-JAN-2016,338,INE791I01019,nse
BRITANNIA,EQ,2632.7,2649,2588.75,2602.6,2610,2615.9,248600,651211868.05,25-JAN-2016,40352,INE216A01022,nse
BROADCAST,EQ,4.35,4.35,4.35,4.35,4.35,4.4,6,26.1,25-JAN-2016,1,INE698H01018,nse
BROOKS,EQ,83.8,85.95,83,85.95,85.95,81.9,144509,12317004.15,25-JAN-2016,945,INE650L01011,nse
BSELINFRA,EQ,3,3.05,3,3.05,3.05,2.95,23419,71172.1,25-JAN-2016,29,INE395A01016,nse
BSL,EQ,84,84,80.5,81.25,82,79.7,15895,1310255.95,25-JAN-2016,251,INE594B01012,nse
BSLELFS5RG,MF,9.66,9.66,9.66,9.66,9.66,10,79980,772606.8,25-JAN-2016,2,INF209KA1WF4,nse
