SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1544.95,1585,1544.95,1560.6,1560.6,1546,1097,12502,19604134,,bse,2017-05-17
500003,AEGIS LOGIS ,B ,Q,194,194.65,190,192.45,190,192.85,562,33117,6387385,,bse,2017-05-17
500008,AMAR RAJA BA,A ,Q,926.45,954.55,924.75,937.65,933.25,925.3,1942,67418,63088317,,bse,2017-05-17
500009,A.SARABHAI  ,XT,Q,11.17,11.17,10.62,10.69,10.62,11.17,164,75877,822881,,bse,2017-05-17
500010,HDFC        ,A ,Q,1562.1,1569.75,1550,1552.65,1552.65,1566.65,1311,182637,283865745,,bse,2017-05-17
500012,ANDHRA PETRO,XC,Q,28,28,27,27.1,27.1,27.95,220,45817,1250926,,bse,2017-05-17
500013,ANSAL INFRAS,B ,Q,30.65,30.85,29.8,30.3,30.3,29.8,716,173351,5247693,,bse,2017-05-17
500014,APPLE FINANC,XT,Q,4.2,4.23,3.85,4.22,4.23,4.03,112,87185,359998,,bse,2017-05-17
500020,BOM DYEING  ,B ,Q,83.4,83.8,82.05,82.35,82.35,83.35,1469,328425,27174572,,bse,2017-05-17
500023,ASIANHOTNR  ,B ,Q,145,149,144.2,147.3,146.35,141.6,23,3449,503992,,bse,2017-05-17
500024,ASSAMCO     ,B ,Q,6.99,7.04,6.82,6.85,6.85,6.95,99,95618,662738,,bse,2017-05-17
500027,ATUL LTD.   ,A ,Q,2506.1,2575,2506.1,2564.9,2564.9,2571.7,143,1103,2824409,,bse,2017-05-17
500028,ATV PROJECTS,XT,Q,6.8,7.18,6.8,7.18,7.18,7.06,27,12270,85502,,bse,2017-05-17
500029,AUTOLITE(I) ,B ,Q,58.45,58.45,57.25,57.35,57.25,57.75,21,3344,192867,,bse,2017-05-17
500031,BAJAJ ELECT.,A ,Q,349,352.55,346.9,349.75,349.75,346.2,439,22276,7796819,,bse,2017-05-17
500032,BAJAJHIND   ,B ,Q,16.2,16.6,16.2,16.5,16.5,16.35,696,1035741,17062579,,bse,2017-05-17
500033,FORCE MOTR  ,B ,Q,4513.8,4525,4480.2,4489.55,4489.55,4496.7,2257,20305,91432354,,bse,2017-05-17
500034,BAJFINANCE  ,A ,Q,1350,1373.9,1300,1322.8,1322.8,1344.2,10484,258910,347382079,,bse,2017-05-17
500038,BALRAM.CHINI,A ,Q,164.05,168.5,163.45,166.2,166.2,164.7,1695,345640,57138505,,bse,2017-05-17
500039,BANCO PROD. ,B ,Q,237.6,243.45,237.6,238.5,238.5,237.6,405,19819,4768531,,bse,2017-05-17
500040,CENTURY TEXT,A ,Q,1180.1,1199.9,1178,1195.1,1192.05,1186.05,1399,53757,64023479,,bse,2017-05-17
500041,BANNARI AMAN,B ,Q,1925,1999.75,1925,1965.7,1995,1919.15,23,159,310365,,bse,2017-05-17
500042,BASF INDIA  ,B ,Q,1347.35,1374,1347.35,1364.4,1366.85,1364.9,283,1755,2389240,,bse,2017-05-17
500043,BATA INDIA  ,A ,Q,564.1,566.95,556.25,559.5,559.5,562.7,988,42497,23840382,,bse,2017-05-17
500048,BEML LTD    ,A ,Q,1379,1408.95,1374.2,1391.65,1391.65,1375.05,1794,37727,52686810,,bse,2017-05-17
500049,BHARAT ELECT,A ,Q,184.45,184.45,179.5,180,180,182.4,2532,178900,32391763,,bse,2017-05-17
500052,BHANSALI ENG,B ,Q,43.25,43.25,41.7,41.85,41.85,43.25,1017,331024,14023880,,bse,2017-05-17
500055,BHUSH STEEL ,B ,Q,98.25,102,97.5,99.55,99.55,97.95,3335,480711,48083643,,bse,2017-05-17
500058,BIHAR SPONGE,XT,Q,2,2.17,2,2.1,2.1,2.07,18,12800,26650,,bse,2017-05-17
500059,BINANI IND. ,B ,Q,86.35,86.35,85,85.05,85.05,86.25,103,10889,930423,,bse,2017-05-17
500060,BIRLACABLE  ,B ,Q,46.95,47,44.55,45,45,46.7,162,19921,901549,,bse,2017-05-17
500067,BLUE STAR   ,B ,Q,689,689,666,671.8,667.85,677.4,286,4015,2693727,,bse,2017-05-17
500068,DISA INDIA  ,XC,Q,5051.05,5185,5051.05,5076.1,5076.1,5105,12,113,584770,,bse,2017-05-17
500069,BNK CAPITAL ,XD,Q,66.9,66.95,66.5,66.5,66.5,64,5,689,46108,,bse,2017-05-17
500074,BPL LTD.    ,B ,Q,74,84.4,73.1,82.7,82.7,74.35,6687,778713,63598954,,bse,2017-05-17
500078,CAMPH.& ALL ,XC,Q,795,814.85,780.1,789.95,780.1,800,37,975,775386,,bse,2017-05-17
500083,CENTURY EXT ,T ,Q,5.3,5.5,5.19,5.19,5.2,5.46,77,35413,184202,,bse,2017-05-17
500084,CESC LTD.   ,A ,Q,984,985,973,977.4,977.4,984.05,989,24878,24354371,,bse,2017-05-17
500085,CHAMBAL FERT,B ,Q,125.75,125.75,120.9,121.35,121.35,124.75,3095,396803,48615056,,bse,2017-05-17
500086,EXIDE IND.  ,A ,Q,244.8,244.95,242.4,243.25,243.8,244.8,2228,77219,18802846,,bse,2017-05-17
500087,CIPLA LTD.  ,A ,Q,565.5,565.75,559,559.1,559.1,564.4,911,281501,157501131,,bse,2017-05-17
500089,DIC INDIA   ,B ,Q,485.2,485.2,474.05,476.75,476.75,482.7,199,1109,530018,,bse,2017-05-17
500092,CRISIL LTD  ,A ,Q,1879.95,1879.95,1861.4,1871.1,1872.25,1864.65,181,60891,113864276,,bse,2017-05-17
500093,CGPOWER     ,A ,Q,94.85,94.9,92.75,93.5,93.5,94.5,1463,312690,29361830,,bse,2017-05-17
500096,DABUR (I)   ,A ,Q,277.5,277.55,273.6,276.15,276.5,273.9,1204,2388468,656931585,,bse,2017-05-17
500097,DALMIASUG   ,B ,Q,160.85,165,159.9,162.75,162.9,160.1,262,17551,2845522,,bse,2017-05-17
500101,ARVIND Ltd  ,A ,Q,399.45,403.5,397.05,399.55,399.55,399.5,1382,135683,54322439,,bse,2017-05-17
500102,BALARPUR IND,B ,Q,21.5,22.65,21.1,22.1,22.1,21.55,1913,1487777,32600492,,bse,2017-05-17
500103,BHEL        ,A ,Q,170.15,173.2,170.15,170.9,170.9,170.55,1788,271620,46622842,,bse,2017-05-17
500104,HIND.PETRO  ,A ,Q,542,548.7,539.35,541.95,542,540.3,2108,126235,68627485,,bse,2017-05-17
500106,IFCI LTD    ,A ,Q,31.65,31.9,31.4,31.5,31.5,31.65,985,595727,18823683,,bse,2017-05-17
500108,MAHA.TELE   ,B ,Q,24.1,24.25,23.7,23.8,23.8,23.85,738,337330,8081532,,bse,2017-05-17
500109,MRPL        ,A ,Q,131.55,136.2,131,135.1,135.1,131.5,3097,391797,52705330,,bse,2017-05-17
500110,CHENNAI PET.,B ,Q,397.8,402.35,393.1,395.85,395.85,394.4,1554,68343,27190545,,bse,2017-05-17
500111,REL.CAP.    ,A ,Q,678.8,687,674.1,677.35,677.35,678.8,5664,355756,242008697,,bse,2017-05-17
