SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1099,1106.65,1030,1042.5,1042.5,1078.6,2710,14611,15443478,,bse,2016-02-12
500003,AEGIS LOGIS ,B ,Q,86,89,81.45,88.15,88.15,84.8,933,47656,4064482,,bse,2016-02-12
500008,AMAR RAJA BA,A ,Q,863,865.9,803.8,825.6,825.6,861,3266,28184,23182557,,bse,2016-02-12
500009,A.SARABHAI  ,XD,Q,4.22,5.03,4.22,4.59,4.59,4.99,60,16968,80492,,bse,2016-02-12
500010,HDFC        ,A ,Q,1074,1096.9,1069.25,1083.65,1083.65,1067.95,2946,342939,371928034,,bse,2016-02-12
500012,ANDHRA PETRO,XC,Q,11.79,12.25,11,11.42,11.42,12.41,172,175189,2015079,,bse,2016-02-12
500013,ANSAL INFRAS,B ,Q,15.6,15.95,14.4,15.15,15.15,15.8,512,134700,2007913,,bse,2016-02-12
500014,APPLE FINANC,XD,Q,2.01,2.4,2.01,2.27,2.27,2.28,20,8520,18327,,bse,2016-02-12
500020,BOM DYEING  ,B ,Q,43,43,40,41,41,42.25,1225,210207,8616644,,bse,2016-02-12
500023,ASIANHOTNR  ,B ,Q,109,110,100,100,100,109.5,14,776,78717,,bse,2016-02-12
500024,ASSAMCO     ,B ,Q,4.2,4.66,4.1,4.52,4.52,4.48,416,299701,1294042,,bse,2016-02-12
500027,ATUL LTD.   ,A ,Q,1390,1390,1325,1362.85,1362.85,1408.35,401,2545,3449361,,bse,2016-02-12
500028,ATV PROJECTS,XT,Q,8.7,9.54,8.65,9.2,9.2,9.1,48,11364,99679,,bse,2016-02-12
500029,AUTOLITE(I) ,B ,Q,44,47.95,42.5,45.25,44.85,44.7,52,4792,213078,,bse,2016-02-12
500031,BAJAJ ELECT.,A ,Q,171.25,171.25,164.1,168.25,168.25,170.1,603,19183,3208397,,bse,2016-02-12
500032,BAJAJHIND   ,B ,Q,14.7,14.7,12.65,14,14,14.45,1867,803900,11122283,,bse,2016-02-12
500033,FORCE MOTR  ,B ,Q,2381,2434,2210,2313.5,2313.5,2362.5,11788,136161,312917468,,bse,2016-02-12
500034,BAJFINANCE  ,A ,Q,6200,6339.65,5954.95,6005.9,6005.9,6159.55,2461,8559,52418712,,bse,2016-02-12
500038,BALRAM.CHINI,A ,Q,76,80.05,70.2,79,79,75.4,3858,463586,35062178,,bse,2016-02-12
500039,BANCO PROD. ,B ,Q,104.2,105,97.5,102.1,102.1,103.5,533,27348,2768228,,bse,2016-02-12
500040,CENTURY TEXT,A ,Q,438.7,443.55,410.05,433.75,433.75,435.75,5818,227349,97051393,,bse,2016-02-12
500041,BANNARI AMAN,B ,Q,1025,1049,940.5,1025.75,1041.5,1024,49,1609,1606291,,bse,2016-02-12
500042,BASF INDIA  ,B ,Q,733.25,733.55,699.9,722.45,725,730.35,1608,14506,10369781,,bse,2016-02-12
500043,BATA INDIA  ,A ,Q,480.9,482.5,452.95,461.35,460,481.55,1649,29810,13875906,,bse,2016-02-12
500048,BEML LTD    ,A ,Q,975,998,900.5,940.05,940.05,969.05,5077,57204,53701890,,bse,2016-02-12
500049,BHARAT ELECT,A ,Q,1149.9,1157,1088.1,1127.4,1118.05,1122.15,3163,40970,45787792,,bse,2016-02-12
500052,BHANSALI ENG,B ,Q,16.3,16.85,15,16.1,16.1,16.05,420,81861,1292662,,bse,2016-02-12
500055,BHUSH STEEL ,A ,Q,33.6,34.7,32.5,33.4,33.7,33.95,491,76193,2528053,,bse,2016-02-12
500058,BIHAR SPONGE,XT,Q,2.83,2.97,2.83,2.89,2.83,2.97,17,1822,5201,,bse,2016-02-12
500059,BINANI IND. ,B ,Q,51,52.8,50,52.2,51.35,51.75,155,16838,859085,,bse,2016-02-12
500060,BIRLA ERIC. ,T ,Q,38.35,38.35,38.35,38.35,38.35,40.35,22,3490,133841,,bse,2016-02-12
500067,BLUE STAR   ,B ,Q,320,336.95,307.55,331.8,330.3,328.8,213,2007,645976,,bse,2016-02-12
500068,DISA INDIA  ,XC,Q,4020,4190,4e3,4014.5,4011,4254,64,295,1203432,,bse,2016-02-12
500069,BNK CAPITAL ,XD,Q,27,27,26.6,26.6,26.6,28,5,1105,29413,,bse,2016-02-12
500074,BPL LTD.    ,B ,Q,27,27,24.9,26.1,26.25,26.6,313,41817,1084063,,bse,2016-02-12
500078,CAMPH.& ALL ,XC,Q,415,430,376,414.7,414.7,428.7,217,6775,2692827,,bse,2016-02-12
500083,CENTURY EXT ,B ,Q,2.17,2.17,2,2,2,2.1,5,2781,5579,,bse,2016-02-12
500084,CESC LTD.   ,A ,Q,413,426.95,404.75,415.1,415.1,416.8,1654,49342,20571364,,bse,2016-02-12
500085,CHAMBAL FERT,B ,Q,53.5,54.2,50.85,52.25,52.25,54.05,763,71629,3775329,,bse,2016-02-12
500086,EXIDE IND.  ,A ,Q,126.85,138.45,118.5,127.85,127.85,126.9,2806,398923,49563938,,bse,2016-02-12
500087,CIPLA LTD.  ,A ,Q,540.1,542.2,525,528.6,528.6,541,6403,226964,121036569,,bse,2016-02-12
500089,DIC INDIA   ,B ,Q,564.5,565,489,521.5,521.5,565,284,3003,1570215,,bse,2016-02-12
500092,CRISIL LTD  ,A ,Q,1816.25,1840,1764.7,1796.5,1795,1812.5,306,1143,2062609,,bse,2016-02-12
500093,CROMPT.GREAV,A ,Q,123.9,124.55,113.65,120.05,120.05,122.6,5260,641854,76589227,,bse,2016-02-12
500096,DABUR (I)   ,A ,Q,238.75,248.6,237.9,247.2,247,238.25,2482,99895,24324889,,bse,2016-02-12
500097,DALMIASUG   ,B ,Q,61.8,66,55.5,58.6,61.6,63.7,484,22994,1356032,,bse,2016-02-12
500101,ARVIND Ltd  ,A ,Q,275,278.9,260,273.25,273.25,270.15,4015,265187,71773158,,bse,2016-02-12
500102,BALARPUR IND,B ,Q,14.35,14.4,13.3,13.8,13.7,14.2,448,613565,8404169,,bse,2016-02-12
500103,BHEL        ,A ,Q,115,115,102.4,104.55,104.55,120.35,24897,3171352,338087492,,bse,2016-02-12
500104,HIND.PETRO  ,A ,Q,691,696.5,652.5,688.8,688.8,683.5,5515,108413,73124383,,bse,2016-02-12
500106,IFCI LTD    ,A ,Q,21,22.1,19.5,21.2,21.2,20.95,4539,2888274,59925673,,bse,2016-02-12
500108,MAHA.TELE   ,B ,Q,16.65,16.65,15.35,15.5,15.5,16.3,1020,307747,4827117,,bse,2016-02-12
500109,MRPL        ,A ,Q,56.5,57.8,51.75,56.8,57,56.15,1471,136183,7422915,,bse,2016-02-12
500110,CHENNAI PET.,B ,Q,149.2,158.6,145.2,157.2,157.2,145,4214,190610,29280243,,bse,2016-02-12
500111,REL.CAP.    ,A ,Q,320.5,328.95,303.6,320.95,320.95,314.85,15493,905728,288188965,,bse,2016-02-12
500112,STATE BANK  ,A ,Q,157,157.6,148.3,154.95,154.95,154.2,44179,5166258,787024908,,bse,2016-02-12
500113,STEEL AUTH. ,A ,Q,36.05,36.5,33.5,34.6,34.6,36,4370,859925,29595170,,bse,2016-02-12
500114,TITAN       ,A ,Q,356.05,362.85,343,356.2,356.2,355.4,2746,68914,24449440,,bse,2016-02-12
500116,IDBI BANK L ,A ,Q,51.9,54.1,47.4,52.1,52.1,52,9036,1846093,92436076,,bse,2016-02-12
500117,DCW LTD.    ,B ,Q,21,21.8,19,20.55,20.55,20.7,1694,846488,17368306,,bse,2016-02-12
500119,DHAMPUR SUGA,B ,Q,53.45,56.7,48,55.35,55.35,53.8,1316,99898,5243046,,bse,2016-02-12
500120,DIAMINES&CHM,XD,Q,34.9,34.9,34.9,34.9,34.9,32.7,2,201,7014,,bse,2016-02-12
500123,ELANTAS     ,B ,Q,1240,1260,1182,1250,1240.75,1249,451,3810,4651607,,bse,2016-02-12
500124,DR.REDDY'S  ,A ,Q,2915,2932,2825.3,2846.45,2846.45,2887,4415,58310,166784754,,bse,2016-02-12
500125,E.I.D.PAR   ,A ,Q,156.1,162.85,150.3,155.45,155.9,158.65,1569,68368,10530833,,bse,2016-02-12
500126,MERCK LTD   ,B ,Q,667,675,623,633.25,633.25,667,610,6991,4495997,,bse,2016-02-12
500128,ELEC.CASTING,B ,Q,18.3,18.4,17,17.55,17.55,18.1,487,158235,2760283,,bse,2016-02-12
500132,EMPEE SUGARS,XD,Q,4.01,4.54,3.94,4.37,4.54,4.33,9,3860,16033,,bse,2016-02-12
500133,ESAB INDIA  ,B ,Q,471.25,497.25,460,465.75,460,474.5,46,404,188765,,bse,2016-02-12
500135,ESSEL PROP  ,B ,Q,148,148,140,145.65,146,146.05,268,15754,2257934,,bse,2016-02-12
500136,ESTER INDUS.,B ,Q,48,48.45,39.55,43.25,43.25,47.4,1479,250359,10776457,,bse,2016-02-12
500139,FEDDER.LLYOD,B ,Q,71.2,71.2,66,70.55,70.55,70.95,942,62347,4283657,,bse,2016-02-12
500141,FERRO ALLOYS,XD,Q,4.4,5.16,4.4,4.78,4.78,5,64,21484,102309,,bse,2016-02-12
500142,FGP LTD.    ,XT,Q,3.81,3.81,3.81,3.81,3.81,4.01,1,25,95,,bse,2016-02-12
500144,FINOL. CABLE,A ,Q,220,223,216,220.85,220.05,219.35,174,16608,3629611,,bse,2016-02-12
500147,CMI FPE     ,XC,Q,355.1,369,353.1,363.5,353.1,375,16,325,116300,,bse,2016-02-12
500148,UFLEX LTD   ,B ,Q,140,143.5,136.7,142.65,142.65,136.2,847,36652,5151395,,bse,2016-02-12
500150,FOSECO INDIA,B ,Q,1155.25,1188.75,1132,1166,1160,1172.75,41,415,481286,,bse,2016-02-12
500151,GOLDEN TOB  ,B ,Q,40,40.05,34,38.15,38.5,38.6,45,6244,226459,,bse,2016-02-12
500153,GANESH BENZO,XD,Q,18.1,19,17,17.85,17.75,18.7,108,41563,742368,,bse,2016-02-12
500155,GARDEN SILK ,B ,Q,21.5,23,21.5,22.15,22.15,22.15,77,5700,126173,,bse,2016-02-12
500159,METROGLOBL  ,XC,Q,60,68.8,60,67.8,66,62.65,12,2043,134278,,bse,2016-02-12
500160,GTL LTD.    ,B ,Q,11.55,11.9,11,11.14,11.14,11.63,391,85407,967422,,bse,2016-02-12
