SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1240.3,1240.3,1221.55,1231.2,1224.25,1230.3,254,947,1164896,,bse,2016-06-23
500003,AEGIS LOGIS ,B ,Q,121.7,124.2,119.9,121.65,120.55,121.45,1588,113596,13923298,,bse,2016-06-23
500008,AMAR RAJA BA,A ,Q,864,870,862.65,866.35,866.35,863.35,333,2974,2576133,,bse,2016-06-23
500009,A.SARABHAI  ,XD,Q,7.78,7.79,7.21,7.46,7.5,7.29,29,11041,81671,,bse,2016-06-23
500010,HDFC        ,A ,Q,1230.1,1249,1229.05,1242.55,1242.55,1238.2,2946,67537,83744004,,bse,2016-06-23
500012,ANDHRA PETRO,XC,Q,13,13,12.7,12.85,12.94,12.96,67,39948,514067,,bse,2016-06-23
500013,ANSAL INFRAS,B ,Q,21.3,21.3,20.3,20.4,20.4,20.95,215,61275,1254570,,bse,2016-06-23
500014,APPLE FINANC,XD,Q,2.13,2.25,2.13,2.13,2.13,2.28,25,24180,53415,,bse,2016-06-23
500020,BOM DYEING  ,B ,Q,46.55,47.1,45.4,45.7,45.7,46.3,2508,382848,17674261,,bse,2016-06-23
500023,ASIANHOTNR  ,B ,Q,114,126,106,120.8,120.8,105,440,576524,61566580,,bse,2016-06-23
500024,ASSAMCO     ,B ,Q,6.51,6.53,6.17,6.21,6.24,6.57,568,556110,3489213,,bse,2016-06-23
500027,ATUL LTD.   ,A ,Q,1880.9,1880.9,1850,1860,1860,1884.2,127,814,1511509,,bse,2016-06-23
500028,ATV PROJECTS,XT,Q,6.55,6.99,6.55,6.95,6.95,6.75,10,2192,14802,,bse,2016-06-23
500029,AUTOLITE(I) ,B ,Q,48.6,48.6,48.6,48.6,48.6,48.2,1,105,5103,,bse,2016-06-23
500031,BAJAJ ELECT.,A ,Q,224.2,225.65,219.8,220.25,220.3,222.6,401,17399,3855010,,bse,2016-06-23
500032,BAJAJHIND   ,B ,Q,20,20.1,19.6,19.85,19.85,20.1,1413,1117871,22205930,,bse,2016-06-23
500033,FORCE MOTR  ,B ,Q,2935,2970,2925,2945.8,2945.8,2932.8,3729,47003,138472042,,bse,2016-06-23
500034,BAJFINANCE  ,A ,Q,7585,7737.45,7581.45,7692.95,7685,7588.5,662,3596,27489141,,bse,2016-06-23
500038,BALRAM.CHINI,A ,Q,115.7,118,114.55,115.55,115.55,117.25,3117,302306,35111329,,bse,2016-06-23
500039,BANCO PROD. ,B ,Q,141.75,141.75,138.1,139.4,139.5,140.85,456,19595,2728764,,bse,2016-06-23
500040,CENTURY TEXT,A ,Q,638.15,642,628,632.75,632.75,636.8,2488,81423,51576125,,bse,2016-06-23
