SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1405.3,1412,1390,1403,1404,1399.55,1093,158160,222007341,NA,bse,2017-10-27
500003,AEGIS LOGIS ,A ,Q,237,237,232.5,234.05,234.05,232.65,698,31666,7431078,NA,bse,2017-10-27
500008,AMAR RAJA BA,A ,Q,710,710,683,684.9,684.9,690.6,801,20729,14263649,NA,bse,2017-10-27
500009,A.SARABHAI  ,XT,Q,12.86,12.86,11.7,11.75,11.95,12.29,141,71953,852800,NA,bse,2017-10-27
500010,HDFC        ,A ,Q,1700.1,1715.2,1685,1698,1698,1688.55,1050,37142,63079479,NA,bse,2017-10-27
500012,ANDHRA PETRO,ST,Q,41,41,38.1,39.75,40.5,39.75,169,52939,2090030,NA,bse,2017-10-27
500013,ANSAL INFRAS,B ,Q,24.85,24.9,23.15,23.3,23.15,24.35,148,47892,1128978,NA,bse,2017-10-27
500014,APPLE FINANC,XT,Q,4.05,4.05,4.05,4.05,4.05,4.13,2,125,506,NA,bse,2017-10-27
500020,BOM DYEING  ,A ,Q,205.5,206.35,196,197.1,197.1,203.35,2846,313421,62749220,NA,bse,2017-10-27
500023,ASIANHOTNR  ,B ,Q,121,123.9,119.6,121.3,123.9,121,9,1221,147705,NA,bse,2017-10-27
500024,ASSAMCO     ,B ,Q,4.83,5.25,4.78,4.97,5.25,4.87,152,114951,564797,NA,bse,2017-10-27
500027,ATUL LTD.   ,A ,Q,2388.75,2422.9,2354.05,2366.55,2367.75,2385.65,377,12981,30902054,NA,bse,2017-10-27
500028,ATV PROJECTS,XT,Q,9.97,10.35,9.75,10.2,10.35,9.98,103,44049,447684,NA,bse,2017-10-27
500029,AUTOLITE(I) ,T ,Q,75,75,70.55,71.2,71.2,73.8,84,12949,940011,NA,bse,2017-10-27
500031,BAJAJ ELECT.,A ,Q,388.65,391.75,383.7,385.35,385.35,388.55,946,41591,16095203,NA,bse,2017-10-27
500032,BAJAJHIND   ,B ,Q,14.75,15.1,14.49,14.67,14.67,14.47,1435,1255123,18448335,NA,bse,2017-10-27
500033,FORCE MOTR  ,B ,Q,3635.05,3688,3620,3630.45,3630.45,3630.1,2418,20954,76458461,NA,bse,2017-10-27
500034,BAJFINANCE  ,A ,Q,1775,1823.35,1753.5,1813.85,1813.85,1750.1,3967,81882,147248838,NA,bse,2017-10-27
500038,BALRAM.CHINI,A ,Q,160.6,164.65,160.15,160.8,160.8,159.4,765,86311,14005075,NA,bse,2017-10-27
500039,BANCO PROD. ,B ,Q,215.45,220.35,213.2,214.95,215.15,216.85,313,19008,4120630,NA,bse,2017-10-27
500040,CENTURY TEXT,A ,Q,1356,1386.85,1343.7,1349.85,1349.85,1350.05,2141,76922,104812554,NA,bse,2017-10-27
500041,BANNARI AMAN,B ,Q,2320,2355.9,2320,2347.95,2347.95,2349.4,7,37,86391,NA,bse,2017-10-27
500042,BASF INDIA  ,B ,Q,1676.95,1772.45,1656.1,1703.35,1703.35,1665.85,2490,237536,400194703,NA,bse,2017-10-27
500043,BATA INDIA  ,A ,Q,775,784.25,767.45,777.95,775.9,773.65,463,16457,12803548,NA,bse,2017-10-27
500048,BEML LTD    ,A ,Q,1690,1731,1650,1705.05,1705.05,1701.8,2837,55371,94476620,NA,bse,2017-10-27
500049,BHARAT ELECT,A ,Q,171.3,173.5,170.9,172.3,172.3,170.3,1509,250079,43060865,NA,bse,2017-10-27
500052,BHANSALI ENG,B ,Q,114.8,122,112.2,120.4,120.4,113.25,6888,1200939,141618200,NA,bse,2017-10-27
500055,BHUSH STEEL ,B ,Q,76.7,81.8,76,77.45,77.45,74.95,9833,1576835,124130677,NA,bse,2017-10-27
500058,BIHAR SPONGE,XT,Q,1.85,1.94,1.8,1.91,1.94,1.85,41,31589,58138,NA,bse,2017-10-27
500059,BINANI IND. ,B ,Q,79,80.2,78,78.95,78.95,78,267,27194,2147191,NA,bse,2017-10-27
500060,BIRLACABLE  ,T ,Q,52,55,51,52.95,52.3,52.65,108,20175,1077507,NA,bse,2017-10-27
500067,BLUE STAR   ,B ,Q,799.95,810,786.15,792,790,795.55,306,2075,1643113,NA,bse,2017-10-27
500068,DISA INDIA  ,XC,Q,5804,7e3,5804,6549.95,6549.95,6150,34,118,786598,NA,bse,2017-10-27
500069,BNK CAPITAL ,XD,Q,119.25,125,118,118.55,118,124.85,49,2485,301678,NA,bse,2017-10-27
500074,BPL LTD.    ,B ,Q,65.25,67.4,65.25,65.75,65.75,65.55,397,51386,3402372,NA,bse,2017-10-27
500078,CAMPH.& ALL ,XC,Q,880.8,900,872.55,887.85,887.85,875,235,6494,5798747,NA,bse,2017-10-27
500083,CENTURY EXT ,T ,Q,4.62,4.74,4.6,4.62,4.62,4.7,37,24467,113639,NA,bse,2017-10-27
500084,CESC LTD.   ,A ,Q,1028.1,1032.8,996.4,1005.05,1005.05,1029,1527,164656,169130679,NA,bse,2017-10-27
500085,CHAMBAL FERT,B ,Q,144,146.85,143.25,145.05,145.05,143.55,764,70274,10209847,NA,bse,2017-10-27
500086,EXIDE IND.  ,A ,Q,207.1,208.2,202.55,203.15,203.15,206.45,1807,197027,40320527,NA,bse,2017-10-27
500087,CIPLA LTD.  ,A ,Q,624,629,616.3,623.3,623.3,612.4,3012,277998,173058416,NA,bse,2017-10-27
500089,DIC INDIA   ,B ,Q,520,520,519,519,519,518.55,5,5,2597,NA,bse,2017-10-27
500092,CRISIL LTD  ,A ,Q,1827.95,1827.95,1805,1811.9,1823.95,1812.95,93,493,894259,NA,bse,2017-10-27
500093,CGPOWER     ,A ,Q,82.85,84.2,81,81.7,81.7,82.05,1459,447269,36981304,NA,bse,2017-10-27
500096,DABUR (I)   ,A ,Q,325,325,320,322.45,322.45,321.85,297,15313,4934270,NA,bse,2017-10-27
500097,DALMIASUG   ,B ,Q,180,182.8,179.7,181.65,181.65,177,651,36477,6609e3,NA,bse,2017-10-27
500101,ARVIND Ltd  ,A ,Q,396.6,403,396.3,399.65,402,396.7,783,86328,34480153,NA,bse,2017-10-27
500102,BALARPUR IND,B ,Q,12.65,13.8,12.65,13.36,13.36,12.52,1391,925263,12324289,NA,bse,2017-10-27
500103,BHEL        ,A ,Q,97,98.15,94.5,95.2,95.2,96.45,5514,1265769,121854091,NA,bse,2017-10-27
500104,HIND.PETRO  ,A ,Q,483.65,483.65,455,457.2,457.2,480.25,6493,453200,208835650,NA,bse,2017-10-27
500106,IFCI LTD    ,A ,Q,26.05,26.75,25,25.1,25.1,25.75,1915,1326147,33793835,NA,bse,2017-10-27
500108,MAHA.TELE   ,B ,Q,21.3,21.6,20.55,20.65,20.65,21.05,1467,667272,13978184,NA,bse,2017-10-27
500109,MRPL        ,A ,Q,135.9,138.45,133.3,134.25,134.25,134.3,2447,341064,46449212,NA,bse,2017-10-27
500110,CHENNAI PET.,A ,Q,450,465.65,442.2,448.3,448.3,442.85,2319,119054,54286482,NA,bse,2017-10-27
500111,REL.CAP.    ,A ,Q,568,578.75,566.7,574.7,574.7,567.5,3719,255510,146084833,NA,bse,2017-10-27
500112,STATE BANK  ,A ,Q,320,323.4,310.15,310.95,310.95,320.65,18356,2508221,792310991,NA,bse,2017-10-27
500113,STEEL AUTH. ,A ,Q,77,83.2,75,79.95,79.95,76.6,24578,7713978,617919813,NA,bse,2017-10-27
500114,TITAN       ,A ,Q,589.7,592.45,584,589.95,591,585.65,1142,34971,20582195,NA,bse,2017-10-27
500116,IDBI BANK L ,A ,Q,68,68,62,62.35,62.35,67.75,3386,963266,61355212,NA,bse,2017-10-27
500117,DCW LTD.    ,B ,Q,52.8,54.55,51.6,52.35,52.35,51.7,7786,2555786,135952792,NA,bse,2017-10-27
500119,DHAMPUR SUGA,B ,Q,317.55,322,310.1,312.55,312.55,308.75,1219,49351,15625274,NA,bse,2017-10-27
500120,DIAMINES&CHM,XD,Q,100.5,102.5,96.5,97.4,96.65,100.55,99,11814,1169408,NA,bse,2017-10-27
500123,ELANTAS     ,B ,Q,1950,1979.95,1916,1931.2,1937,1915.6,99,1246,2420062,NA,bse,2017-10-27
500124,DR.REDDY'S  ,A ,Q,2358,2405,2340.05,2395.4,2395.4,2345.65,2354,181508,428194839,NA,bse,2017-10-27
500125,E.I.D.PAR   ,A ,Q,376.75,382.9,366,370.45,370.45,377.9,3350,123173,46223430,NA,bse,2017-10-27
500126,MERCK LTD   ,B ,Q,1138,1142.45,1123,1125.55,1124,1129.15,150,905,1021254,NA,bse,2017-10-27
500128,ELEC.CASTING,B ,Q,33.35,34.55,32.45,33.15,32.95,33.3,600,175505,5847269,NA,bse,2017-10-27
500132,EMPEE SUGARS,XT,Q,3.91,4.3,3.91,3.94,3.94,4.1,16,3165,12789,NA,bse,2017-10-27
500133,ESAB INDIA  ,B ,Q,878.95,922.4,870,879.6,890.45,865.7,378,3214,2866566,NA,bse,2017-10-27
500135,ESSEL PROP  ,B ,Q,271.5,272,270.1,270.8,270.5,270.75,62,2279,617697,NA,bse,2017-10-27
500136,ESTER INDUS.,B ,Q,43.25,43.6,40.35,40.65,40.5,42.3,264,47610,1985119,NA,bse,2017-10-27
500139,FEDDERELEC  ,B ,Q,88,89.8,87,87.4,87.4,87.75,434,59249,5228915,NA,bse,2017-10-27
500141,FERRO ALLOYS,XC,Q,20.75,22.28,20.02,22.28,22.28,20.26,2302,1493277,32572050,NA,bse,2017-10-27
500144,FINOL. CABLE,A ,Q,590,605,587,600,605,586.05,101,25794,15336084,NA,bse,2017-10-27
500147,CMI FPE     ,XT,Q,810,839.8,800,820,820,806.4,32,2972,2393433,NA,bse,2017-10-27
500148,UFLEX LTD   ,B ,Q,466.1,474.9,463,464,464,463.8,605,13530,6321817,NA,bse,2017-10-27
500150,FOSECO INDIA,B ,Q,1385,1388,1370,1370.25,1370,1368.8,9,55,75794,NA,bse,2017-10-27
500151,GOLDEN TOB  ,T ,Q,50,52.8,50,52.8,52.8,50.3,5,1025,54050,NA,bse,2017-10-27
500153,GANESH BENZO,XC,Q,96.15,98.8,95.3,96.85,96.85,95.2,1006,212966,20782962,NA,bse,2017-10-27
500155,GARDEN SILK ,B ,Q,34.65,35.2,33.9,33.95,33.95,34.5,67,9795,336215,NA,bse,2017-10-27
500159,METROGLOBL  ,XC,Q,84.15,86.8,84.15,86.8,86.8,85.4,9,644,54478,NA,bse,2017-10-27
500160,GTL LTD.    ,B ,Q,16.2,16.36,15.8,15.86,15.86,16.05,137,27283,435877,NA,bse,2017-10-27
500163,GODFREY PH  ,A ,Q,1011.4,1034,1003,1004.8,1003.15,1005.05,916,15510,15755798,NA,bse,2017-10-27
500164,GODREJ IND  ,A ,Q,574.4,588,571.1,583.4,584,571.25,1037,37000,21531599,NA,bse,2017-10-27
500165,KANSAI NERO ,A ,Q,495.45,504.8,495.45,500.65,501.55,493,362,8325,4166056,NA,bse,2017-10-27
500166,GOODRICKE   ,XC,Q,273.5,283.45,273.5,280.55,279.05,275.5,76,3990,1117342,NA,bse,2017-10-27
500168,GOODYEAR (I),B ,Q,805,820,805,808.3,808.3,807.7,244,5729,4647405,NA,bse,2017-10-27
500170,GTN INDUS   ,B ,Q,17.7,17.9,17.6,17.65,17.65,17.35,13,2180,38482,NA,bse,2017-10-27
