SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1212,1231.25,1195.55,1220.7,1215.7,1211.4,1028,3951,4820645,,bse,2016-07-07
500003,AEGIS LOGIS ,B ,Q,126.2,128.6,124.8,125.3,125.3,125.65,899,60343,7654955,,bse,2016-07-07
500008,AMAR RAJA BA,A ,Q,856,857,834,836.75,836.75,855.6,1166,20720,17504240,,bse,2016-07-07
500009,A.SARABHAI  ,XD,Q,6.77,7.28,6.77,7.2,7.2,6.9,64,24377,174032,,bse,2016-07-07
500010,HDFC        ,A ,Q,1260,1294.35,1252.5,1290.95,1290.95,1259.3,5370,111057,142379567,,bse,2016-07-07
500012,ANDHRA PETRO,XC,Q,13.25,13.85,13.25,13.67,13.5,13.44,129,62219,845442,,bse,2016-07-07
500013,ANSAL INFRAS,B ,Q,22.95,24.2,22.65,23.15,23,23.25,520,122444,2891737,,bse,2016-07-07
500014,APPLE FINANC,XD,Q,2.7,2.7,2.55,2.6,2.6,2.6,24,12077,31576,,bse,2016-07-07
500020,BOM DYEING  ,B ,Q,47.2,49.75,47.15,48.45,48.45,47.1,4471,1049060,51224115,,bse,2016-07-07
500023,ASIANHOTNR  ,B ,Q,111.65,112.05,105.55,110,110,111,24,515,56307,,bse,2016-07-07
500024,ASSAMCO     ,B ,Q,6.55,7.06,6.53,6.74,6.74,6.5,1468,1286841,8776337,,bse,2016-07-07
500027,ATUL LTD.   ,A ,Q,2022.45,2050,2021.4,2036.9,2045,2006.25,195,1214,2471697,,bse,2016-07-07
500028,ATV PROJECTS,XT,Q,7,7.43,7,7.27,7.27,7.08,63,16416,119570,,bse,2016-07-07
500029,AUTOLITE(I) ,B ,Q,56.65,56.85,55.3,56.6,56.85,56.25,42,1225,68539,,bse,2016-07-07
500031,BAJAJ ELECT.,A ,Q,246,250,245,247.85,247.85,246.65,1065,40635,10064339,,bse,2016-07-07
500032,BAJAJHIND   ,B ,Q,21.2,22,21.1,21.65,21.65,21.15,2874,1583807,34349123,,bse,2016-07-07
500033,FORCE MOTR  ,B ,Q,3127,3159,3090.1,3104.8,3104.8,3101.6,6040,77355,242012289,,bse,2016-07-07
