SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1151,1161,1141.95,1157.25,1156.35,1153.85,863,10186,11752220,,bse,2016-10-17
500003,AEGIS LOGIS ,B ,Q,157.15,157.3,149.75,153.5,153.5,156.35,739,37410,5743219,,bse,2016-10-17
500008,AMAR RAJA BA,A ,Q,1055,1055,1013.45,1018.35,1018.35,1040.95,798,9687,9952407,,bse,2016-10-17
500009,A.SARABHAI  ,XD,Q,7.65,8.3,7.1,7.57,7.57,7.94,207,132606,1022176,,bse,2016-10-17
500010,HDFC        ,A ,Q,1320,1320.75,1298.55,1302,1302,1319.2,3376,498500,650886798,,bse,2016-10-17
500012,ANDHRA PETRO,XC,Q,17.5,18,16.24,16.83,16.9,16.83,253,81229,1381538,,bse,2016-10-17
500013,ANSAL INFRAS,B ,Q,19.15,19.55,19.15,19.15,19.15,19,86,21052,407332,,bse,2016-10-17
500014,APPLE FINANC,XD,Q,2.92,3.32,2.88,3.03,3,3.2,98,87157,262923,,bse,2016-10-17
500020,BOM DYEING  ,B ,Q,61.5,62.85,59.65,61,61,60.7,6188,1131186,69418180,,bse,2016-10-17
500024,ASSAMCO     ,B ,Q,5.5,5.67,5.47,5.54,5.54,5.63,365,356764,1990913,,bse,2016-10-17
500027,ATUL LTD.   ,A ,Q,2403.6,2430,2340,2349.15,2340,2385.6,572,4245,10106341,,bse,2016-10-17
500028,ATV PROJECTS,XT,Q,6.93,7.2,6.92,7.1,7.1,7.28,27,12871,89603,,bse,2016-10-17
500029,AUTOLITE(I) ,B ,Q,60.5,66.1,60.5,63.65,64,62.1,185,11220,719539,,bse,2016-10-17
500030,AUTORID.FIN ,T ,Q,0.97,0.97,0.96,0.97,0.97,0.93,10,11501,11130,,bse,2016-10-17
500031,BAJAJ ELECT.,A ,Q,265.95,265.95,255,257.7,257.7,262.75,244,9275,2404361,,bse,2016-10-17
500032,BAJAJHIND   ,B ,Q,16.85,17.1,16.7,16.8,16.8,16.8,409,257065,4335842,,bse,2016-10-17
500033,FORCE MOTR  ,B ,Q,4360,4510,4359.05,4409.3,4409.3,4340.35,21516,287686,1275334550,,bse,2016-10-17
500034,BAJFINANCE  ,A ,Q,1065,1084,1051.65,1078.8,1078.8,1061.5,3631,87640,93264252,,bse,2016-10-17
500038,BALRAM.CHINI,A ,Q,112.3,114.95,111.35,113,113,112.3,1622,190676,21661311,,bse,2016-10-17
500039,BANCO PROD. ,B ,Q,228,229.1,223,223.8,224,225.1,390,14861,3342693,,bse,2016-10-17
500040,CENTURY TEXT,A ,Q,940.05,952.8,933.6,935.8,936.35,947.75,2805,90743,85418111,,bse,2016-10-17
500041,BANNARI AMAN,B ,Q,1951.05,1963,1945,1951.25,1951,1958.45,26,138,269508,,bse,2016-10-17
500042,BASF INDIA  ,B ,Q,1218,1224.75,1184.9,1199.6,1199.6,1206.9,635,3622,4349461,,bse,2016-10-17
500043,BATA INDIA  ,A ,Q,486,488,480.85,482.3,482.3,488.95,964,30592,14778419,,bse,2016-10-17
500048,BEML LTD    ,A ,Q,947,958.6,923,927.35,927.35,942.65,1632,30867,29132635,,bse,2016-10-17
500049,BHARAT ELECT,A ,Q,1272,1281,1259.95,1261.75,1261.75,1267.75,2951,80715,102252253,,bse,2016-10-17
500052,BHANSALI ENG,B ,Q,24.6,26.25,24.5,24.95,24.95,24.8,2839,782117,19847843,,bse,2016-10-17
500055,BHUSH STEEL ,B ,Q,42,42.7,42,42.2,42.2,42.65,176,21762,922563,,bse,2016-10-17
500058,BIHAR SPONGE,XT,Q,2.01,2.05,2,2.05,2.05,2,3,600,1207,,bse,2016-10-17
500059,BINANI IND. ,B ,Q,106.1,107,102.95,103.9,103.8,105.8,580,38509,4020402,,bse,2016-10-17
500060,BIRLACABLE  ,T ,Q,38.7,38.95,36,36.25,36.75,37.4,66,22046,813860,,bse,2016-10-17
