SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1389,1399.9,1374.15,1391.05,1391.05,1378.05,321,95555,132897086,,bse,2017-12-26
500003,AEGIS LOGIS ,A ,Q,284.25,285,279.45,284.4,285,280.95,591,29835,8449490,,bse,2017-12-26
500008,AMAR RAJA BA,A ,Q,835,844.9,833,836.95,836.5,833.35,1383,18646,15648853,,bse,2017-12-26
500009,A.SARABHAI  ,ST,Q,9.56,10.4,9.51,9.97,9.83,9.97,80,40173,399295,,bse,2017-12-26
500010,HDFC        ,A ,Q,1711,1720,1702,1709.1,1709.1,1708.35,1179,68714,117296036,,bse,2017-12-26
500012,ANDHRA PETRO,ST,Q,54,57.35,53.95,57.3,57.35,54.65,377,237163,13224052,,bse,2017-12-26
500013,ANSAL INFRAS,B ,Q,25.45,27.85,25.05,27.85,27.85,25.35,903,271530,7393327,,bse,2017-12-26
500014,APPLE FINANC,X ,Q,3.6,3.69,3.5,3.5,3.5,3.6,36,13458,47778,,bse,2017-12-26
500020,BOM DYEING  ,A ,Q,291.95,301.4,287.35,293.45,293.45,291.75,7790,871821,256909232,,bse,2017-12-26
500023,ASIANHOTNR  ,B ,Q,177.25,188.5,177.25,187.5,187.5,177.25,506,18235,3353694,,bse,2017-12-26
500024,ASSAMCO     ,T ,Q,5.92,6.04,5.55,5.92,5.92,5.76,205,185742,1100588,,bse,2017-12-26
500027,ATUL LTD.   ,A ,Q,2747.6,2760,2706.35,2714.35,2714.35,2730.9,85,421,1150444,,bse,2017-12-26
500028,ATV PROJECTS,XT,Q,9.75,10,9.37,9.93,9.95,9.75,88,21753,209459,,bse,2017-12-26
500029,AUTOLITE(I) ,B ,Q,71.25,72,68.5,68.9,68.9,71.15,141,15032,1040829,,bse,2017-12-26
500031,BAJAJ ELECT.,A ,Q,477.45,480,471.95,474.35,474.35,476.95,541,23229,11046489,,bse,2017-12-26
500032,BAJAJHIND   ,B ,Q,14.75,14.8,14.6,14.7,14.7,14.65,497,561652,8255087,,bse,2017-12-26
500033,FORCE MOTR  ,B ,Q,3569,3599.9,3470,3502.7,3502.7,3588.95,5067,42320,148641084,,bse,2017-12-26
500034,BAJFINANCE  ,A ,Q,1789,1794.55,1775.4,1785.1,1785.1,1781.65,1084,25745,45958317,,bse,2017-12-26
500038,BALRAM.CHINI,A ,Q,140.35,141.3,137,137.6,137.6,139.4,2111,396536,55070642,,bse,2017-12-26
500039,BANCO PROD. ,B ,Q,263,265.6,262.7,264.1,264.1,262.85,477,27314,7213533,,bse,2017-12-26
500040,CENTURY TEXT,A ,Q,1424.4,1441.75,1406.4,1434.2,1432.5,1424.4,1084,35204,50230814,,bse,2017-12-26
500041,BANNARI AMAN,B ,Q,2200,2200,2200,2200,2200,2181.25,1,50,11e4,,bse,2017-12-26
500042,BASF INDIA  ,B ,Q,2246.9,2274,2232.65,2244.25,2244.25,2238.1,737,5147,11604282,,bse,2017-12-26
500043,BATA INDIA  ,A ,Q,748.1,759.55,746.7,754.5,754.5,750.5,734,30278,22866926,,bse,2017-12-26
500048,BEML LTD    ,A ,Q,1613.65,1624.75,1600,1606.5,1606.5,1603.2,1185,29695,47879686,,bse,2017-12-26
500049,BHARAT ELECT,A ,Q,189.15,189.5,186,186.5,186.5,188.55,1645,263550,49414050,,bse,2017-12-26
500052,BHANSALI ENG,B ,Q,172.5,177.9,172.5,173.3,173.3,174,926,177008,30809937,,bse,2017-12-26
500055,BHUSH STEEL ,B ,Q,63.45,64.35,62.7,63,63,62.4,1443,299878,18983549,,bse,2017-12-26
500058,BIHAR SPONGE,XT,Q,1.65,1.8,1.65,1.78,1.78,1.73,32,31051,53424,,bse,2017-12-26
500059,BINANI IND. ,B ,Q,148,149.4,135.8,141.95,141.95,139.8,4554,338314,48396041,,bse,2017-12-26
500060,BIRLACABLE  ,T ,Q,66.75,67.8,66.1,66.85,67.8,66.75,51,5296,352550,,bse,2017-12-26
500067,BLUE STAR   ,B ,Q,800.5,810,800.5,804.65,802.1,796.4,130,1444,1162247,,bse,2017-12-26
500068,DISA INDIA  ,X ,Q,6200,6210,6200,6210,6210,6200,3,8,49610,,bse,2017-12-26
500069,BNK CAPITAL ,X ,Q,119.9,133,117,131.15,133,119.9,66,9475,1206591,,bse,2017-12-26
500074,BPL LTD.    ,B ,Q,115,115.8,112,112.85,112.85,114.65,2365,234684,26694230,,bse,2017-12-26
500078,CAMPH.& ALL ,X ,Q,1210,1310,1210,1292.25,1299,1228.95,108,2079,2666978,,bse,2017-12-26
500083,CENTURY EXT ,B ,Q,6.3,6.44,5.95,6.05,6.05,6.27,152,131870,814409,,bse,2017-12-26
500084,CESC LTD.   ,A ,Q,1050,1062,1045.9,1056,1053,1049.45,647,16433,17322888,,bse,2017-12-26
500085,CHAMBAL FERT,B ,Q,144.9,152.8,144.9,148.1,148.1,146.35,882,72743,10886621,,bse,2017-12-26
500086,EXIDE IND.  ,A ,Q,221,222.95,219.2,220.7,220.5,220.2,861,91312,20185187,,bse,2017-12-26
500087,CIPLA LTD.  ,A ,Q,599.5,614.9,597.5,610.95,610.95,599.5,1379,112288,68306748,,bse,2017-12-26
500089,DIC INDIA   ,B ,Q,547.2,550,536.6,543.4,550,548.2,41,3789,2059298,,bse,2017-12-26
500092,CRISIL LTD  ,A ,Q,1874.9,1875,1851.8,1856.35,1854,1874.75,48,290,539302,,bse,2017-12-26
500093,CGPOWER     ,A ,Q,90.8,91.75,90.3,90.8,90.8,90.7,608,157243,14290565,,bse,2017-12-26
