SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1350.85,1354.65,1331.05,1332,1331.05,1339.75,328,3026,4066145,,bse,2017-10-23
500003,AEGIS LOGIS ,A ,Q,227.6,236,222.3,234.7,234.7,221.65,3296,186870,43087272,,bse,2017-10-23
500008,AMAR RAJA BA,A ,Q,684,701.15,683,693.65,693.1,683.5,562,21644,14918586,,bse,2017-10-23
500009,A.SARABHAI  ,XD,Q,13.5,14.28,13.49,13.79,13.79,13.4,515,217265,3014104,,bse,2017-10-23
500010,HDFC        ,A ,Q,1747.1,1748.45,1712.75,1720.9,1720.9,1747.45,2559,197761,340239512,,bse,2017-10-23
500012,ANDHRA PETRO,ST,Q,40.5,40.5,38,39.75,39.9,38.8,91,32941,1294676,,bse,2017-10-23
500013,ANSAL INFRAS,B ,Q,21,21.2,20.7,21.15,21.15,20.85,63,16379,344795,,bse,2017-10-23
500014,APPLE FINANC,XT,Q,4.45,4.45,4.37,4.37,4.37,4.45,65,16075,70698,,bse,2017-10-23
500020,BOM DYEING  ,A ,Q,209.7,217.6,202.15,204.15,204.15,212.1,4773,520859,109220303,,bse,2017-10-23
500023,ASIANHOTNR  ,B ,Q,116.55,116.55,116.55,116.55,116.55,123.9,1,5,582,,bse,2017-10-23
500024,ASSAMCO     ,B ,Q,5.35,5.35,4.97,5.02,5.02,5.05,192,205134,1038922,,bse,2017-10-23
500027,ATUL LTD.   ,A ,Q,2440,2440,2345.95,2408.2,2400.7,2425.2,234,13142,31227726,,bse,2017-10-23
500028,ATV PROJECTS,XT,Q,9.78,9.78,9.75,9.78,9.78,9.32,39,22078,215892,,bse,2017-10-23
500029,AUTOLITE(I) ,T ,Q,78.95,79,75.25,76.9,76.9,76.85,96,12949,1000902,,bse,2017-10-23
500031,BAJAJ ELECT.,A ,Q,409,416,402,405.2,402,409.3,1053,43094,17662326,,bse,2017-10-23
500032,BAJAJHIND   ,B ,Q,14.35,14.55,14.16,14.35,14.35,14.29,691,485508,6949890,,bse,2017-10-23
500033,FORCE MOTR  ,B ,Q,3630,3692.5,3625.85,3634.5,3634.5,3650.8,2268,14137,51640310,,bse,2017-10-23
500034,BAJFINANCE  ,A ,Q,1840,1856.65,1815,1833.5,1833.5,1846.8,2063,44303,81181428,,bse,2017-10-23
500038,BALRAM.CHINI,A ,Q,160.2,165,160.2,163.95,163.95,160.95,1437,181750,29519980,,bse,2017-10-23
500039,BANCO PROD. ,B ,Q,218,218.95,216.6,217.9,218,217.45,142,9703,2114839,,bse,2017-10-23
500040,CENTURY TEXT,A ,Q,1329.9,1332.05,1305.65,1326.4,1330,1318.6,1244,42666,56333111,,bse,2017-10-23
500041,BANNARI AMAN,B ,Q,2310.05,2325,2269.45,2302.75,2325,2350,34,189,433953,,bse,2017-10-23
500042,BASF INDIA  ,B ,Q,1736,1747.65,1682,1688.35,1688.35,1736.2,718,5826,9921108,,bse,2017-10-23
500043,BATA INDIA  ,A ,Q,790,807.75,790,794,794,792.4,1148,47312,37699029,,bse,2017-10-23
500048,BEML LTD    ,A ,Q,1680.1,1735,1680.1,1722.1,1722.1,1693,2344,41865,71798072,,bse,2017-10-23
500049,BHARAT ELECT,A ,Q,174.4,175.8,173,174.2,174.2,172.2,4307,169960,29653074,,bse,2017-10-23
500052,BHANSALI ENG,B ,Q,113.9,113.9,108.15,108.7,108.7,112.2,2471,388500,42884278,,bse,2017-10-23
500055,BHUSH STEEL ,B ,Q,65,69.8,64.05,69.8,69.8,58.2,5883,1354786,92192238,,bse,2017-10-23
500058,BIHAR SPONGE,XT,Q,1.53,1.69,1.53,1.68,1.68,1.61,27,10279,16723,,bse,2017-10-23
500059,BINANI IND. ,B ,Q,79,81.7,78,78.1,78.05,79.9,112,11151,883704,,bse,2017-10-23
500060,BIRLACABLE  ,B ,Q,61,61,57.6,59.9,59.9,60,411,45943,2728605,,bse,2017-10-23
500067,BLUE STAR   ,B ,Q,790.8,812.45,775,805.2,802,801.75,386,3561,2847478,,bse,2017-10-23
500068,DISA INDIA  ,XC,Q,5555.3,5900,5555,5809.2,5900,5788.5,8,21,120713,,bse,2017-10-23
500069,BNK CAPITAL ,XD,Q,125.2,129,120,127,127,124.85,35,3216,404900,,bse,2017-10-23
500074,BPL LTD.    ,B ,Q,67.35,67.8,65.55,65.9,65.9,67.35,274,28612,1900552,,bse,2017-10-23
500078,CAMPH.& ALL ,XC,Q,862,870,851.25,856.55,860,827.2,365,11263,9696812,,bse,2017-10-23
500083,CENTURY EXT ,T ,Q,4.8,4.93,4.66,4.81,4.71,4.84,35,22800,108583,,bse,2017-10-23
500084,CESC LTD.   ,A ,Q,1027,1034.3,1023.1,1024.35,1025,1031.1,965,17996,18504109,,bse,2017-10-23
500085,CHAMBAL FERT,B ,Q,149,149,145,146.4,146.4,145.65,1363,139512,20501023,,bse,2017-10-23
500086,EXIDE IND.  ,A ,Q,207.95,208.75,204.65,206.15,206.15,207.7,1668,118386,24387399,,bse,2017-10-23
500087,CIPLA LTD.  ,A ,Q,608.2,619.8,590.5,593.7,593.7,608.2,1941,115955,69490792,,bse,2017-10-23
500089,DIC INDIA   ,B ,Q,510.75,510.75,510,510.1,510.1,515,7,57,29087,,bse,2017-10-23
500092,CRISIL LTD  ,A ,Q,1827,1827,1770,1778.35,1778.35,1828.35,258,1139,2044155,,bse,2017-10-23
500093,CGPOWER     ,A ,Q,81,84.25,79.8,80.6,80.6,81.55,1336,685637,55284450,,bse,2017-10-23
500096,DABUR (I)   ,A ,Q,317.95,320,316.1,317,316.75,317.95,336,20783,6610298,,bse,2017-10-23
500097,DALMIASUG   ,B ,Q,174,180.75,174,178.55,179.45,175.55,2272,55873,9944039,,bse,2017-10-23
500101,ARVIND Ltd  ,A ,Q,393.5,395.25,388.5,392.2,393.8,393.5,723,58720,22996425,,bse,2017-10-23
500102,BALARPUR IND,B ,Q,12.25,12.33,11.96,12.09,12.09,12.23,281,165215,1994266,,bse,2017-10-23
500103,BHEL        ,A ,Q,84.9,88.85,84,86.75,86.75,84.8,5028,1222577,105692147,,bse,2017-10-23
500104,HIND.PETRO  ,A ,Q,464,470,457.4,460.5,460.5,460.65,1834,119600,55399883,,bse,2017-10-23
500106,IFCI LTD    ,A ,Q,22.3,22.6,22.3,22.5,22.5,22.55,687,430053,9654962,,bse,2017-10-23
500108,MAHA.TELE   ,B ,Q,20,20.7,19.95,20.2,20.2,19.9,772,433002,8794881,,bse,2017-10-23
500109,MRPL        ,A ,Q,133.7,133.7,129,129.5,129.5,129.2,665,96774,12566637,,bse,2017-10-23
500110,CHENNAI PET.,A ,Q,442,448,438.25,442.6,443,440.4,1248,39527,17521949,,bse,2017-10-23
500111,REL.CAP.    ,A ,Q,549.25,569,549,566.2,566.2,551.65,5770,414908,233002153,,bse,2017-10-23
500112,STATE BANK  ,A ,Q,243.2,246.75,242.6,245.75,245.75,242.5,4936,504363,123480624,,bse,2017-10-23
500113,STEEL AUTH. ,A ,Q,59.1,59.95,58.55,59.15,59.15,59.1,836,288133,17067910,,bse,2017-10-23
500114,TITAN       ,A ,Q,610,610,595.7,604.05,603.5,607.05,1064,46496,27998568,,bse,2017-10-23
500116,IDBI BANK L ,A ,Q,52,52.1,51.55,51.8,51.7,51.8,582,167648,8688815,,bse,2017-10-23
500117,DCW LTD.    ,B ,Q,48.05,48.7,45.7,46.55,46.55,47.95,3187,970550,45813291,,bse,2017-10-23
500119,DHAMPUR SUGA,B ,Q,289,311,289,304.9,304.9,287.6,2507,145726,44111361,,bse,2017-10-23
500120,DIAMINES&CHM,XD,Q,100,101.75,97,98.75,98.75,99.65,107,9246,918790,,bse,2017-10-23
500123,ELANTAS     ,B ,Q,1975,2036.65,1922,1934.05,1934.05,1974.6,49,412,802978,,bse,2017-10-23
500124,DR.REDDY'S  ,A ,Q,2389,2416.2,2354.9,2364.85,2364.85,2372.55,2269,41684,98881104,,bse,2017-10-23
500125,E.I.D.PAR   ,A ,Q,355.6,359,348,355,354,353,347,17102,6024388,,bse,2017-10-23
500126,MERCK LTD   ,B ,Q,1166,1179.95,1127.15,1158.45,1163.05,1170.3,291,1626,1883519,,bse,2017-10-23
500128,ELEC.CASTING,B ,Q,29.4,32.7,29.2,32.2,32.2,28.85,2473,692787,21725090,,bse,2017-10-23
500132,EMPEE SUGARS,XT,Q,4,4.05,4,4.02,4,4,8,3500,14025,,bse,2017-10-23
500133,ESAB INDIA  ,B ,Q,845.75,869.95,820,838.65,838.65,848.6,80,943,786994,,bse,2017-10-23
500135,ESSEL PROP  ,B ,Q,270,270,262.3,266.3,265,268.3,95,2941,785643,,bse,2017-10-23
500136,ESTER INDUS.,B ,Q,41.95,44.55,41.35,42.5,42.5,41.5,860,122431,5290863,,bse,2017-10-23
500139,FEDDERELEC  ,B ,Q,93,94.1,88,89.25,89.25,92.75,1484,140482,12689250,,bse,2017-10-23
500141,FERRO ALLOYS,XC,Q,21.69,23.68,21.5,23.27,23.27,20.96,3109,1796573,40907204,,bse,2017-10-23
500142,FGP LTD.    ,XT,Q,1.57,1.65,1.57,1.65,1.65,1.65,3,1714,2818,,bse,2017-10-23
500144,FINOL. CABLE,A ,Q,598.2,612.8,585,598.6,599.9,598.2,421,6686,4016452,,bse,2017-10-23
500147,CMI FPE     ,XT,Q,770,844,770,837.9,837.9,807.4,23,852,696628,,bse,2017-10-23
500148,UFLEX LTD   ,B ,Q,480,480,456.6,458.05,458.05,471.15,597,14262,6606412,,bse,2017-10-23
500150,FOSECO INDIA,B ,Q,1351,1369,1341,1346.25,1341.5,1369.45,23,117,157670,,bse,2017-10-23
500151,GOLDEN TOB  ,T ,Q,52.7,52.75,52.2,52.6,52.75,50.25,10,700,36824,,bse,2017-10-23
500153,GANESH BENZO,XC,Q,102.2,102.2,98.6,99.1,99.1,101.55,1251,201487,20187442,,bse,2017-10-23
500155,GARDEN SILK ,B ,Q,33.9,34.35,33.6,33.7,33.7,33.9,37,5847,197865,,bse,2017-10-23
500159,METROGLOBL  ,XC,Q,82.25,84.5,80,80.95,81.5,83.65,47,4241,347570,,bse,2017-10-23
500160,GTL LTD.    ,B ,Q,15.25,16.31,15.25,15.99,15.92,15.27,501,123221,1959747,,bse,2017-10-23
500163,GODFREY PH  ,A ,Q,1007.95,1021.65,998,1004.8,1003.4,1011.05,1155,11845,11932912,,bse,2017-10-23
500164,GODREJ IND  ,A ,Q,593.5,593.5,576.05,579.2,581.9,592.6,1108,19667,11433048,,bse,2017-10-23
500165,KANSAI NERO ,A ,Q,490,495,485.55,490.25,490.25,489.4,372,92073,45170842,,bse,2017-10-23
500166,GOODRICKE   ,XC,Q,292,294.5,280,282.95,282.95,294.95,208,12462,3574237,,bse,2017-10-23
500168,GOODYEAR (I),B ,Q,812,824,809.05,819.05,819.05,811.1,248,5660,4611626,,bse,2017-10-23
500170,GTN INDUS   ,B ,Q,17.05,17.1,16.85,17,16.85,17,6,853,14498,,bse,2017-10-23
500171,GHCL LTD    ,A ,Q,264,265.9,249,250.75,250.75,261,4511,399910,102012817,,bse,2017-10-23
500173,GUJ.FLOURO  ,B ,Q,710.45,714.5,694.25,699,699,712.75,132,1801,1268343,,bse,2017-10-23
500174,GUJ.LEASE   ,T ,Q,1.39,1.39,1.39,1.39,1.39,1.33,1,62,86,,bse,2017-10-23
500179,HCL INFOSYS ,A ,Q,47.9,49.4,47.6,48.4,48.4,47.5,1538,436812,21126842,,bse,2017-10-23
500180,HDFC BANK   ,A ,Q,1850.35,1866.65,1837.6,1862.65,1862.65,1850.35,2437,56743,104956361,,bse,2017-10-23
500182,HEROMOTOCO  ,A ,Q,3778.9,3815,3770.65,3790.4,3788,3738.15,1834,24234,91961732,,bse,2017-10-23
500183,HIMACHAL FUT,B ,Q,28.2,28.95,28.2,28.6,28.6,28.1,1966,1432569,40944343,,bse,2017-10-23
500184,HSCL        ,B ,Q,159.85,164.8,158.5,159.7,159.7,159.8,2872,343129,55274246,,bse,2017-10-23
500185,HIND.CONSTN.,A ,Q,33.2,34.1,32.85,33.55,33.55,33.2,1642,1182810,39569255,,bse,2017-10-23
500186,HIND.OIL EXP,B ,Q,89.7,91.45,89.15,89.75,89.75,90.1,1026,144941,13068751,,bse,2017-10-23
500187,HSIL        ,B ,Q,448,449,427.25,431.65,429,447.35,308,361471,158104878,,bse,2017-10-23
500188,HINDUS.ZI   ,A ,Q,322.35,330.6,316.65,317.8,317.8,322.2,5015,389339,125980686,,bse,2017-10-23
500189,HINDUJA VENT,B ,Q,488.5,492.95,485.35,486.8,486.25,490.45,40,1133,553532,,bse,2017-10-23
500191,HMT LTD.    ,Z ,Q,35,36.3,34.9,35.75,35.75,35.9,49,7862,280690,,bse,2017-10-23
500192,PRAG BOSIMI ,XT,Q,4.98,5.22,4.98,5.02,5.09,4.98,21,4701,23938,,bse,2017-10-23
500193,HOTEL LEELA.,B ,Q,19.1,19.65,19.1,19.25,19.25,19.5,130,37229,717187,,bse,2017-10-23
500199,I.G.PETRO   ,B ,Q,744,760.05,736.95,740.05,740.95,738.3,676,12134,9081008,,bse,2017-10-23
500201,IND.GLYCOLS ,B ,Q,319,326.05,313,314.65,314.65,319.45,1473,85077,27102996,,bse,2017-10-23
500207,INDO RAMA   ,B ,Q,34,35.8,33.75,34.45,34.45,34.35,136,22713,788964,,bse,2017-10-23
500209,INFOSYS LTD ,A ,Q,928.2,942.8,928.2,939.65,939.65,927.1,8936,263458,246648486,,bse,2017-10-23
500210,INGERSOLL   ,B ,Q,804.45,805.75,794.8,797.6,801.35,799.5,97,1231,983353,,bse,2017-10-23
500211,INSILCO LTD.,XT,Q,27,28.2,26.25,27.45,27.4,26.95,128,47233,1299692,,bse,2017-10-23
500213,INTER.TRAVEL,XC,Q,234.65,237,232,232.05,232,237.7,31,1112,260022,,bse,2017-10-23
500214,ION EXCHANGE,XT,Q,524.9,530,510,510.45,519,519.6,196,14404,7460163,,bse,2017-10-23
500215,AGRO TECH FO,B ,Q,513,516.5,510.2,510.9,510.9,521.2,14,320,163479,,bse,2017-10-23
500219,JAIN IRRIG  ,A ,Q,93.7,94.5,93.3,93.9,93.9,93.7,711,249148,23400504,,bse,2017-10-23
500220,JASCH INDUST,XD,Q,71,71,69.1,70.45,70.5,68.55,36,6870,482855,,bse,2017-10-23
500223,JCT LTD     ,XC,Q,3.43,3.5,3.33,3.38,3.42,3.43,219,283732,976626,,bse,2017-10-23
500227,JINDAL POLYF,B ,Q,416.5,418.5,399.55,406.4,410.35,415.35,713,16892,6876024,,bse,2017-10-23
500228,JSWSL       ,A ,Q,254.2,261.5,254,259.65,259.65,254.2,1407,230087,59369275,,bse,2017-10-23
500231,UMANG DAIR  ,B ,Q,68.95,79.15,68,74.4,74.4,70.25,391,19507,1436292,,bse,2017-10-23
