SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1057.2,1057.2,1037.1,1042.1,1042.1,1050,124,537,561217,,bse,2016-12-21
500003,AEGIS LOGIS ,B ,Q,138,139.8,136.05,136.6,136.6,137.4,205,12407,1710976,,bse,2016-12-21
500008,AMAR RAJA BA,A ,Q,876,890.95,872.25,887.55,887.2,879.55,988,14562,12849169,,bse,2016-12-21
500009,A.SARABHAI  ,XD,Q,7.64,7.64,7.06,7.5,7.5,7.4,20,11329,84691,,bse,2016-12-21
500010,HDFC        ,A ,Q,1240,1257,1232.4,1236.85,1236.85,1238.05,2388,48790,60928250,,bse,2016-12-21
500012,ANDHRA PETRO,XC,Q,17.25,18.95,16.7,18.95,18.95,17.25,492,138561,2548622,,bse,2016-12-21
500013,ANSAL INFRAS,B ,Q,15,15.25,14.8,15,15,15.1,42,110594,1648903,,bse,2016-12-21
500014,APPLE FINANC,XD,Q,2.73,3.08,2.73,2.8,2.77,2.89,29,7622,21843,,bse,2016-12-21
500020,BOM DYEING  ,B ,Q,48.2,49.3,47.65,48.95,48.95,47.8,2798,528199,25744798,,bse,2016-12-21
500023,ASIANHOTNR  ,B ,Q,103.8,107,103.75,107,107,107.75,7,60,6306,,bse,2016-12-21
500024,ASSAMCO     ,B ,Q,5.04,5.04,4.8,4.83,4.83,4.93,112,155562,753913,,bse,2016-12-21
500027,ATUL LTD.   ,A ,Q,2070,2079.95,2035,2053.9,2060,2071.4,380,2180,4477017,,bse,2016-12-21
500028,ATV PROJECTS,XT,Q,6.3,6.3,5.94,6,6,6,7,383,2291,,bse,2016-12-21
500029,AUTOLITE(I) ,B ,Q,51.75,53.3,51.7,53.25,53.25,52.3,5,805,41961,,bse,2016-12-21
500031,BAJAJ ELECT.,A ,Q,215.3,222,215.15,215.6,216.35,217,95,3244,701895,,bse,2016-12-21
500032,BAJAJHIND   ,B ,Q,13.9,14,13.4,13.51,13.51,13.64,860,450826,6178892,,bse,2016-12-21
500033,FORCE MOTR  ,B ,Q,3793,3808,3705.3,3717.45,3717.45,3774.05,5490,48518,181984888,,bse,2016-12-21
