SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1113.75,1118,1106,1110.35,1110.35,1109.95,355,2558,2840644,NA,bse,2017-02-03
500003,AEGIS LOGIS ,B ,Q,149.2,152.15,146.1,149.5,149.5,145.95,3534,240025,35680353,NA,bse,2017-02-03
500008,AMAR RAJA BA,A ,Q,910,915.95,901.55,909.4,909.8,909.1,1055,12435,11307122,NA,bse,2017-02-03
500009,A.SARABHAI  ,XD,Q,9.49,9.49,8.81,9.05,9.05,8.91,53,15277,139745,NA,bse,2017-02-03
500010,HDFC        ,A ,Q,1401,1408,1386.35,1395.95,1395.95,1402.7,2911,167897,234347474,NA,bse,2017-02-03
500012,ANDHRA PETRO,XC,Q,25,26,23.9,24.15,24.25,25.05,182,53662,1315367,NA,bse,2017-02-03
500013,ANSAL INFRAS,B ,Q,16,16.55,15.8,16,16,16.1,274,73345,1191227,NA,bse,2017-02-03
500014,APPLE FINANC,XD,Q,2.5,2.88,2.5,2.67,2.61,2.5,69,59878,166510,NA,bse,2017-02-03
500020,BOM DYEING  ,B ,Q,55.05,60.4,55.05,58.65,58.65,55.35,4996,958890,55637202,NA,bse,2017-02-03
500023,ASIANHOTNR  ,B ,Q,102.05,108.85,102.05,107.65,107.65,103.05,6,39,4005,NA,bse,2017-02-03
500024,ASSAMCO     ,T ,Q,6.42,6.7,6.41,6.63,6.63,6.58,117,101277,664659,NA,bse,2017-02-03
500027,ATUL LTD.   ,A ,Q,2293.25,2403.85,2293.25,2376.5,2376.5,2302.5,978,5355,12714978,NA,bse,2017-02-03
500028,ATV PROJECTS,XT,Q,6.48,6.51,6.05,6.26,6.21,6.2,39,16963,107419,NA,bse,2017-02-03
500029,AUTOLITE(I) ,B ,Q,53.95,55,53.05,53.85,53.85,53.2,42,9125,488907,NA,bse,2017-02-03
500031,BAJAJ ELECT.,A ,Q,246,250.7,244.5,249.95,249.95,245,361,18254,4541812,NA,bse,2017-02-03
500032,BAJAJHIND   ,B ,Q,14.8,15.35,14.8,15.03,15.03,14.78,1987,1331147,20170914,NA,bse,2017-02-03
500033,FORCE MOTR  ,B ,Q,4335,4344,4282,4297.25,4297.25,4337.2,5158,47524,204930444,NA,bse,2017-02-03
500034,BAJFINANCE  ,A ,Q,1058.7,1067.95,1042,1046.75,1046.75,1054.35,3197,60240,63441399,NA,bse,2017-02-03
