SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1302,1365,1302,1341.75,1339,1315.55,1027,13680,18287682,,bse,2017-09-05
500003,AEGIS LOGIS ,A ,Q,189.95,192.55,182.85,184.8,184.8,189.75,2543,285333,53871307,,bse,2017-09-05
500008,AMAR RAJA BA,A ,Q,784,805.9,784,797.75,797.75,786.3,726,14923,11907630,,bse,2017-09-05
500009,A.SARABHAI  ,XD,Q,7.4,7.5,7.33,7.4,7.4,7.43,29,14211,106202,,bse,2017-09-05
500010,HDFC        ,A ,Q,1750,1771.9,1750,1767,1767,1755.55,877,31446,55374696,,bse,2017-09-05
500012,ANDHRA PETRO,XT,Q,29.8,30.35,28.9,30,30.15,29.8,84,34334,1034049,,bse,2017-09-05
500013,ANSAL INFRAS,B ,Q,26.25,26.45,25.8,26.1,26.35,26.25,138,29241,762560,,bse,2017-09-05
500014,APPLE FINANC,XD,Q,2.89,2.89,2.75,2.75,2.75,2.79,16,8118,22403,,bse,2017-09-05
500020,BOM DYEING  ,A ,Q,140,141.35,134,139.15,139.15,134.65,15850,4187661,586819513,,bse,2017-09-05
500023,ASIANHOTNR  ,B ,Q,121.65,121.95,117.5,119,117.55,122.35,21,3917,470504,,bse,2017-09-05
500024,ASSAMCO     ,B ,Q,4.9,5.09,4.9,4.94,4.94,4.94,164,132260,657261,,bse,2017-09-05
500027,ATUL LTD.   ,A ,Q,2250,2269.1,2228,2248.6,2245,2236.95,175,16974,38435829,,bse,2017-09-05
500028,ATV PROJECTS,XT,Q,8.95,8.95,8.95,8.95,8.95,8.53,12,1684,15071,,bse,2017-09-05
500029,AUTOLITE(I) ,B ,Q,60,63.15,59.15,61.55,61.55,59.35,89,7136,433723,,bse,2017-09-05
500031,BAJAJ ELECT.,A ,Q,340.05,346.9,340.05,344.7,345.9,344.7,315,14372,4952173,,bse,2017-09-05
500032,BAJAJHIND   ,B ,Q,14.35,14.85,14.35,14.61,14.61,14.52,782,749801,10994092,,bse,2017-09-05
500033,FORCE MOTR  ,B ,Q,3975,4123,3950,4038.6,4038.6,3966.55,6598,76999,310843382,XD,bse,2017-09-05
500034,BAJFINANCE  ,A ,Q,1801,1814.05,1785,1787.5,1793,1799,2496,594284,1062679817,,bse,2017-09-05
500038,BALRAM.CHINI,A ,Q,171,174.45,169.75,172.6,173,172.55,1299,147700,25435007,,bse,2017-09-05
500039,BANCO PROD. ,B ,Q,217.95,218,215.5,216.8,217.65,214.95,225,14430,3126503,,bse,2017-09-05
500040,CENTURY TEXT,A ,Q,1249.9,1282.5,1244,1273.5,1271,1240.7,2247,68825,87203924,,bse,2017-09-05
500041,BANNARI AMAN,B ,Q,2024,2030,2e3,2003.7,2020,2000.75,17,48,96723,,bse,2017-09-05
500042,BASF INDIA  ,B ,Q,1520,1520,1485,1485.85,1485,1490.9,119,609,910204,,bse,2017-09-05
500043,BATA INDIA  ,A ,Q,688.05,691.5,683.95,685.95,688,680.5,513,21216,14575928,,bse,2017-09-05
500048,BEML LTD    ,A ,Q,1860,1875,1842.95,1851.25,1842.95,1854.55,2386,65083,120839699,,bse,2017-09-05
500049,BHARAT ELECT,A ,Q,191.5,193,191.05,192.05,192.05,191.05,861,95932,18418939,,bse,2017-09-05
500052,BHANSALI ENG,B ,Q,84.4,85.3,83.25,83.5,83.5,83.55,1205,290234,24454717,,bse,2017-09-05
500055,BHUSH STEEL ,B ,Q,69.1,70.8,68.95,70,70.1,68.6,681,107251,7519175,,bse,2017-09-05
500058,BIHAR SPONGE,XT,Q,1.76,1.84,1.71,1.72,1.71,1.8,45,27456,47539,,bse,2017-09-05
500059,BINANI IND. ,B ,Q,71.2,74.1,70.4,72.6,72.6,70.6,334,27998,2030470,,bse,2017-09-05
500060,BIRLACABLE  ,B ,Q,43.6,44.4,43,43.65,43.75,43.15,85,9839,430832,,bse,2017-09-05
500067,BLUE STAR   ,B ,Q,760,760,748.45,758.85,751.5,754.25,212,2860,2164465,,bse,2017-09-05
500068,DISA INDIA  ,XC,Q,5760,5760,5610,5617,5610,5750,15,35,198940,,bse,2017-09-05
500069,BNK CAPITAL ,XD,Q,109.4,111.9,101,104.95,102,109.8,45,2184,229863,,bse,2017-09-05
500074,BPL LTD.    ,B ,Q,65,65.8,62.6,63.15,63.15,64.3,284,29420,1885167,,bse,2017-09-05
500078,CAMPH.& ALL ,XC,Q,710,732.5,710,731,731.5,697.6,44,937,675624,,bse,2017-09-05
500083,CENTURY EXT ,B ,Q,4.65,4.9,4.55,4.79,4.65,4.5,30,25230,119525,,bse,2017-09-05
500084,CESC LTD.   ,A ,Q,1039,1059.5,1039,1050.95,1050.95,1037.35,2489,82962,87328305,,bse,2017-09-05
500085,CHAMBAL FERT,B ,Q,150,152.7,148,149.05,149.05,149.55,1732,196421,29507550,,bse,2017-09-05
500086,EXIDE IND.  ,A ,Q,203.25,206.85,203.25,204.3,204.3,202.95,787,117820,24125605,,bse,2017-09-05
500087,CIPLA LTD.  ,A ,Q,563,565.45,557.65,559.85,559.85,561.95,964,48903,27412653,,bse,2017-09-05
500089,DIC INDIA   ,B ,Q,509,510,509,509.1,510,500.25,4,61,31054,,bse,2017-09-05
500092,CRISIL LTD  ,A ,Q,1900,1905,1880.6,1902.45,1902,1902.75,144,837,1586387,,bse,2017-09-05
500093,CGPOWER     ,A ,Q,80.95,86.5,80.9,85.35,85.35,81,2990,462557,39318310,,bse,2017-09-05
