SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1069.9,1069.9,1037.9,1045.05,1045.05,1039.95,187,950,994456,NA,bse,2017-01-03
500003,AEGIS LOGIS ,B ,Q,132.3,135,132,132.5,132,131.05,1511,73380,9820419,NA,bse,2017-01-03
500008,AMAR RAJA BA,A ,Q,900,900,882.9,890.2,890.2,896.2,668,7975,7088768,NA,bse,2017-01-03
500009,A.SARABHAI  ,XD,Q,7.04,7.3,7.04,7.25,7.25,7.09,34,12894,92849,NA,bse,2017-01-03
500010,HDFC        ,A ,Q,1220,1222,1201,1215.25,1215.25,1219.25,4078,142770,173128762,NA,bse,2017-01-03
500012,ANDHRA PETRO,XC,Q,21.9,21.9,21.1,21.7,21.7,21.6,89,23853,517347,NA,bse,2017-01-03
500013,ANSAL INFRAS,B ,Q,15.5,15.7,15.1,15.32,15.31,15.3,390,88484,1365394,NA,bse,2017-01-03
500014,APPLE FINANC,XD,Q,2.47,2.48,2.32,2.43,2.48,2.37,10,1555,3736,NA,bse,2017-01-03
500020,BOM DYEING  ,B ,Q,49,49.8,48.55,48.8,48.8,48.8,1353,202556,9942032,NA,bse,2017-01-03
500023,ASIANHOTNR  ,B ,Q,106.95,106.95,106.95,106.95,106.95,101.55,1,7,748,NA,bse,2017-01-03
500024,ASSAMCO     ,B ,Q,7.18,7.18,6.33,6.45,6.45,6.1,3025,3023761,20365602,NA,bse,2017-01-03
500027,ATUL LTD.   ,A ,Q,2072.05,2102.4,2045,2052.35,2052.35,2041.7,806,5031,10368044,NA,bse,2017-01-03
500028,ATV PROJECTS,XT,Q,5.6,5.67,5.41,5.67,5.67,5.4,14,5139,29040,NA,bse,2017-01-03
500029,AUTOLITE(I) ,B ,Q,48.9,51,48.9,49.65,50,47.95,26,1874,93484,NA,bse,2017-01-03
500030,AUTORID.FIN ,B ,Q,1.28,1.28,1.28,1.28,1.28,1.34,1,20,25,NA,bse,2017-01-03
500031,BAJAJ ELECT.,A ,Q,226.7,226.7,221.1,226.15,226.15,220.4,399,13929,3125114,NA,bse,2017-01-03
500032,BAJAJHIND   ,B ,Q,15,15.39,15,15.1,15.1,14.78,2208,1153659,17539256,NA,bse,2017-01-03
500033,FORCE MOTR  ,B ,Q,3930,3988,3891,3916.45,3916.45,3891.7,9151,102820,404791176,NA,bse,2017-01-03
500034,BAJFINANCE  ,A ,Q,875,889.35,860,883.7,883.7,869.95,6662,171558,149837795,NA,bse,2017-01-03
500038,BALRAM.CHINI,A ,Q,134.7,137.9,130.8,131.55,131.55,130.35,8576,771701,103114327,NA,bse,2017-01-03
500039,BANCO PROD. ,B ,Q,192.9,195,192.1,193.2,193.7,190.15,443,22079,4279492,NA,bse,2017-01-03
500040,CENTURY TEXT,A ,Q,818,844,814.25,839.1,839.1,815.25,4956,182483,151227139,NA,bse,2017-01-03
500041,BANNARI AMAN,B ,Q,1920,1949.9,1896,1908.75,1910,1900.1,15,61,117186,NA,bse,2017-01-03
500042,BASF INDIA  ,B ,Q,1154.3,1167.45,1146.6,1154,1152.5,1153.2,95,980,1130260,NA,bse,2017-01-03
500043,BATA INDIA  ,A ,Q,447.05,465,445.45,462.7,462.7,447.6,2456,81489,37409989,NA,bse,2017-01-03
500048,BEML LTD    ,A ,Q,1004,1016.6,997,1008.55,1011,998.15,1157,18585,18750582,NA,bse,2017-01-03
500049,BHARAT ELECT,A ,Q,1372,1429,1368,1423.3,1423.3,1366.7,5586,158387,223046616,NA,bse,2017-01-03
500052,BHANSALI ENG,B ,Q,22.8,22.85,22.5,22.65,22.65,22.55,400,116686,2650649,NA,bse,2017-01-03
500055,BHUSH STEEL ,B ,Q,40.85,41.6,40.8,41.1,40.8,41.25,114,10598,436408,NA,bse,2017-01-03
500058,BIHAR SPONGE,XT,Q,2.38,2.5,2.38,2.49,2.49,2.5,17,9671,23576,NA,bse,2017-01-03
500059,BINANI IND. ,B ,Q,71.05,71.85,70,71.35,71.35,70.35,152,9702,692391,NA,bse,2017-01-03
500060,BIRLACABLE  ,B ,Q,40.3,40.4,39,40.4,40.4,38.5,35,10648,426309,NA,bse,2017-01-03
500067,BLUE STAR   ,B ,Q,480,500,480,488.8,488.8,481.3,417,5083,2504856,NA,bse,2017-01-03
500068,DISA INDIA  ,XC,Q,4250,4311,4200,4200,4200,4200,10,976,4147822,NA,bse,2017-01-03
500069,BNK CAPITAL ,XD,Q,38,38,38,38,38,37.9,2,500,19e3,NA,bse,2017-01-03
500074,BPL LTD.    ,B ,Q,64.25,68.85,64,67.7,67.7,63.7,2746,259712,17442107,NA,bse,2017-01-03
500078,CAMPH.& ALL ,XC,Q,714.9,718.75,700,711.4,700,706.3,61,2636,1874187,NA,bse,2017-01-03
500083,CENTURY EXT ,B ,Q,7.4,7.5,7.02,7.13,7.29,7.21,67,42469,313736,NA,bse,2017-01-03
500084,CESC LTD.   ,A ,Q,645,649,638.55,644.2,644.2,645.1,576,10217,6573331,NA,bse,2017-01-03
500085,CHAMBAL FERT,B ,Q,71.35,71.95,70.6,71,71,71.45,337,53470,3812508,NA,bse,2017-01-03
500086,EXIDE IND.  ,A ,Q,183,184.95,181.9,183,183,183,2850,459954,83895252,NA,bse,2017-01-03
500087,CIPLA LTD.  ,A ,Q,567,576.7,562.65,574.15,574.15,565.9,1594,213590,121979065,NA,bse,2017-01-03
500089,DIC INDIA   ,B ,Q,458,466,458,462.35,466,460,19,679,312006,NA,bse,2017-01-03
500092,CRISIL LTD  ,A ,Q,2220,2285,2219.4,2261.25,2278.4,2210,123,432,972319,NA,bse,2017-01-03
500093,CROMPT.GREAV,A ,Q,60.9,61.15,60.1,60.8,60.8,60.05,1689,306973,18641858,NA,bse,2017-01-03
500096,DABUR (I)   ,A ,Q,277.05,277.7,274.3,275.35,275.35,277.1,1335,28979,8000011,NA,bse,2017-01-03
500097,DALMIASUG   ,B ,Q,149.4,151.8,142.5,144.45,144.45,147.25,1092,61517,9041276,NA,bse,2017-01-03
500101,ARVIND Ltd  ,A ,Q,353.7,362.9,353,359.65,359.65,352.45,4243,254741,91426962,NA,bse,2017-01-03
500102,BALARPUR IND,B ,Q,15.7,16.1,15.5,15.85,15.85,15.6,428,243691,3866149,NA,bse,2017-01-03
500103,BHEL        ,A ,Q,122.75,126.2,122.65,124.8,124.8,122.7,5585,602370,75259868,NA,bse,2017-01-03
500104,HIND.PETRO  ,A ,Q,448.75,468.5,448.75,464,464,449.05,8801,287161,132770258,NA,bse,2017-01-03
500106,IFCI LTD    ,A ,Q,27.5,27.7,26.8,27.3,27.3,27.45,2024,1590305,43523663,NA,bse,2017-01-03
500108,MAHA.TELE   ,B ,Q,20.35,20.55,19.8,19.9,19.9,20.3,1176,366750,7369532,NA,bse,2017-01-03
500109,MRPL        ,A ,Q,99.2,103.35,99.2,102.15,102.15,99.2,3775,402616,41011645,NA,bse,2017-01-03
500110,CHENNAI PET.,B ,Q,282.5,307.45,281.9,303.55,303.55,282.15,5349,235460,70273158,NA,bse,2017-01-03
500111,REL.CAP.    ,A ,Q,443,444.5,437,442.6,442.6,440.25,4535,294760,130111216,NA,bse,2017-01-03
500112,STATE BANK  ,A ,Q,243.6,246.3,241.1,244.85,244.85,243.6,14539,1524646,372716459,NA,bse,2017-01-03
500113,STEEL AUTH. ,A ,Q,50.25,51.9,50.25,51.5,51.5,50.45,2616,558229,28622461,NA,bse,2017-01-03
500114,TITAN       ,A ,Q,339,353.8,339,348.15,348.15,333.05,6443,285000,99515640,NA,bse,2017-01-03
500116,IDBI BANK L ,A ,Q,69.05,70,68.6,69.8,69.8,69.05,1236,230943,16037444,NA,bse,2017-01-03
500117,DCW LTD.    ,B ,Q,29.8,31.25,29.65,31,31,29.6,1174,339536,10367293,NA,bse,2017-01-03
500119,DHAMPUR SUGA,B ,Q,154,155.9,146.1,150.2,150.2,148.4,4953,422507,63652110,NA,bse,2017-01-03
500120,DIAMINES&CHM,XD,Q,57.5,58.25,56.1,57.45,57.45,56,28,3983,226006,NA,bse,2017-01-03
500123,ELANTAS     ,B ,Q,1770,1820,1769.95,1796.85,1786.4,1813.4,72,1350,2448071,NA,bse,2017-01-03
500124,DR.REDDY'S  ,A ,Q,3050,3112.4,3045,3077.9,3077.9,3087.45,1496,8270,25564110,NA,bse,2017-01-03
500125,E.I.D.PAR   ,A ,Q,264,272.5,263.5,267.85,267.85,264.45,1442,130750,35416611,NA,bse,2017-01-03
500126,MERCK LTD   ,B ,Q,995,1002,980.85,992.55,993.65,983.25,425,3675,3658394,NA,bse,2017-01-03
500128,ELEC.CASTING,B ,Q,23.45,23.8,23.15,23.35,23.35,23.5,120,44306,1040540,NA,bse,2017-01-03
500132,EMPEE SUGARS,XD,Q,7,7.38,6.9,7.06,7.06,7.19,58,31553,229660,NA,bse,2017-01-03
500133,ESAB INDIA  ,B ,Q,575,575,575,575,575,574.95,1,5,2875,NA,bse,2017-01-03
500135,ESSEL PROP  ,B ,Q,244.25,249,243.2,248.65,249,247.15,151,4171,1030808,NA,bse,2017-01-03
500136,ESTER INDUS.,B ,Q,38.45,40,38.45,39.2,39.2,38.15,331,14348,564961,NA,bse,2017-01-03
500139,FEDDER.LLYOD,B ,Q,65.65,67.95,64.3,64.65,64.65,67.35,618,64516,4245324,NA,bse,2017-01-03
500141,FERRO ALLOYS,XD,Q,7.2,7.23,7.2,7.23,7.23,6.89,37,34675,250530,NA,bse,2017-01-03
500142,FGP LTD.    ,XD,Q,1.99,1.99,1.99,1.99,1.99,2.03,1,10,19,NA,bse,2017-01-03
500143,P.H.CAPITAL ,XT,Q,45.5,45.5,45.5,45.5,45.5,43.35,5,705,32077,NA,bse,2017-01-03
500144,FINOL. CABLE,A ,Q,406,414.9,404,411.55,412.85,405.2,307,3523,1442085,NA,bse,2017-01-03
500147,CMI FPE     ,XC,Q,435,453,425,439,439,426.5,32,226,99814,NA,bse,2017-01-03
500148,UFLEX LTD   ,B ,Q,276.5,279.3,275.4,277,277,275.55,1234,31294,8682082,NA,bse,2017-01-03
500150,FOSECO INDIA,B ,Q,1270,1295,1270,1289.35,1290,1270,23,122,156682,NA,bse,2017-01-03
500151,GOLDEN TOB  ,B ,Q,62.5,64,62.35,62.6,62.6,62.65,85,10815,682937,NA,bse,2017-01-03
500153,GANESH BENZO,XC,Q,36.35,36.35,34.6,34.95,35,34.85,140,52783,1845120,NA,bse,2017-01-03
500155,GARDEN SILK ,B ,Q,29.6,30.45,29.35,29.65,29.65,29.1,129,21274,635768,NA,bse,2017-01-03
500159,METROGLOBL  ,XC,Q,81.2,83.25,80.05,82,82,79.8,50,5319,437441,NA,bse,2017-01-03
500160,GTL LTD.    ,B ,Q,17,17,16.5,16.9,16.85,16.9,440,74825,1256846,NA,bse,2017-01-03
