SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1377.95,1387.5,1325,1334.3,1331.9,1362.6,877,113237,155026427,,bse,2017-11-07
500003,AEGIS LOGIS ,A ,Q,232.9,235,227.2,228.65,228.65,232.7,497,22741,5246705,,bse,2017-11-07
500008,AMAR RAJA BA,A ,Q,692.1,697.8,665.45,681,682.95,691.15,2338,37412,25452448,,bse,2017-11-07
500009,A.SARABHAI  ,XT,Q,12.25,12.29,12.01,12.27,12.27,11.71,336,168792,2068668,,bse,2017-11-07
500010,HDFC        ,A ,Q,1785,1804.5,1760.85,1764.25,1764.25,1784.3,1800,46839,83203815,,bse,2017-11-07
500012,ANDHRA PETRO,ST,Q,49.95,49.95,49.95,49.95,49.95,47.6,134,117158,5852042,,bse,2017-11-07
500013,ANSAL INFRAS,B ,Q,24.6,24.6,23.45,23.45,23.6,24.65,126,37346,891590,,bse,2017-11-07
500014,APPLE FINANC,XT,Q,3.69,3.69,3.55,3.6,3.6,3.62,38,27961,102185,,bse,2017-11-07
500020,BOM DYEING  ,A ,Q,206.6,212.8,200.8,204.8,204.8,204.1,3811,608807,126141847,,bse,2017-11-07
500023,ASIANHOTNR  ,B ,Q,120.5,124.75,120.1,122.05,123.95,125,7,1413,175077,,bse,2017-11-07
500024,ASSAMCO     ,B ,Q,4.89,4.99,4.76,4.84,4.84,4.82,159,172059,836551,,bse,2017-11-07
500027,ATUL LTD.   ,A ,Q,2544,2544,2457,2467.1,2478,2514.1,305,1735,4305695,,bse,2017-11-07
500028,ATV PROJECTS,XT,Q,10.6,10.6,9.8,10.3,10.35,10.19,74,52930,531287,,bse,2017-11-07
500029,AUTOLITE(I) ,T ,Q,71.7,72.55,68.6,70,70,70,80,12662,887464,,bse,2017-11-07
500031,BAJAJ ELECT.,A ,Q,396.3,396.9,379.5,382.25,382.1,392.95,617,25487,9870305,,bse,2017-11-07
500032,BAJAJHIND   ,B ,Q,15.36,15.65,14.71,14.78,14.71,15.36,1697,1568464,23558357,,bse,2017-11-07
500033,FORCE MOTR  ,B ,Q,3605,3605,3490,3496.95,3496.95,3582.75,4238,37224,131586023,,bse,2017-11-07
500034,BAJFINANCE  ,A ,Q,1815,1830.8,1775,1801.6,1801.6,1819.45,2501,154005,276027906,,bse,2017-11-07
500038,BALRAM.CHINI,A ,Q,169.65,169.95,159.2,161.7,161.7,168.45,3862,560836,91795274,,bse,2017-11-07
500039,BANCO PROD. ,B ,Q,219,228.9,219,223.75,223.75,217.25,1552,93690,21059405,,bse,2017-11-07
500040,CENTURY TEXT,A ,Q,1372.6,1395.95,1323,1333.25,1333.25,1370.6,1886,68975,93513664,,bse,2017-11-07
500041,BANNARI AMAN,B ,Q,2560.05,2600,2550,2579.9,2588,2539.55,36,100,256458,,bse,2017-11-07
500042,BASF INDIA  ,B ,Q,1742.2,1767.45,1707.55,1717.05,1717.05,1735.95,457,2719,4697583,,bse,2017-11-07
500043,BATA INDIA  ,A ,Q,811.15,812,776.25,783.1,783.1,810.6,1720,57401,45178578,,bse,2017-11-07
