SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1164.45,1173,1155,1168.65,1170.05,1175.6,662,6314,7338034,,bse,2016-09-14
500003,AEGIS LOGIS ,B ,Q,152.9,159.2,147.25,158.1,158.1,149.4,3747,266883,41222141,,bse,2016-09-14
500008,AMAR RAJA BA,A ,Q,984.05,1011,983,999.05,999.05,985.3,1752,34928,34906061,,bse,2016-09-14
500009,A.SARABHAI  ,XD,Q,6.43,6.43,6.18,6.35,6.37,6.12,21,6544,41413,,bse,2016-09-14
500010,HDFC        ,A ,Q,1390,1397.9,1378.35,1392.5,1390.5,1394.65,2413,248639,345978436,,bse,2016-09-14
500012,ANDHRA PETRO,XC,Q,15,15.48,14.9,15.42,15.45,15.04,273,165537,2522214,,bse,2016-09-14
500013,ANSAL INFRAS,B ,Q,19.85,20.05,19.65,19.7,19.7,19.9,51,7528,149147,,bse,2016-09-14
500014,APPLE FINANC,XD,Q,2.05,2.24,2.04,2.07,2.06,2.1,19,8453,17467,,bse,2016-09-14
500020,BOM DYEING  ,B ,Q,53.15,56.7,53.15,55.9,55.9,52.95,11468,2337372,129845773,,bse,2016-09-14
500023,ASIANHOTNR  ,B ,Q,98,98.05,98,98,98,98.5,6,167,16368,,bse,2016-09-14
500024,ASSAMCO     ,B ,Q,6,6.35,6,6.22,6.22,6.03,345,304772,1883427,,bse,2016-09-14
500027,ATUL LTD.   ,A ,Q,2072,2144.6,2072,2132.4,2132.4,2072.2,479,1988,4203482,,bse,2016-09-14
500028,ATV PROJECTS,XT,Q,6.58,6.97,6.58,6.97,6.97,6.64,13,2580,17711,,bse,2016-09-14
500029,AUTOLITE(I) ,B ,Q,66.55,70.2,65.35,66.3,66.95,65.15,614,55759,3776252,,bse,2016-09-14
500031,BAJAJ ELECT.,A ,Q,272.85,274.85,267.5,268.2,268,270.65,345,12486,3383806,,bse,2016-09-14
500032,BAJAJHIND   ,B ,Q,17.7,17.7,16.65,16.7,16.7,17.45,1455,1045492,17681909,,bse,2016-09-14
500033,FORCE MOTR  ,B ,Q,3047,3074.9,3030,3039.15,3039.15,3032.65,1842,16946,51621062,,bse,2016-09-14
500034,BAJFINANCE  ,A ,Q,1100,1107.35,1068,1103.85,1103.85,1094.2,4608,82038,89130981,,bse,2016-09-14
500038,BALRAM.CHINI,A ,Q,103.15,105.25,101.6,102.7,102.7,103.15,1443,177590,18423061,,bse,2016-09-14
500039,BANCO PROD. ,B ,Q,216,231.75,216,228.9,228.9,213.85,2135,111490,25362163,,bse,2016-09-14
500040,CENTURY TEXT,A ,Q,822,877,820,871.2,871.2,817,11860,465050,395337132,,bse,2016-09-14
500041,BANNARI AMAN,B ,Q,1900,1900,1890,1890.85,1890,1900,4,13,24590,,bse,2016-09-14
500042,BASF INDIA  ,B ,Q,1107.75,1178,1100.75,1154.85,1154.85,1104.2,800,6981,7971615,,bse,2016-09-14
500043,BATA INDIA  ,A ,Q,528,528.6,511.5,525.95,524,530.15,2543,66697,34739069,,bse,2016-09-14
500048,BEML LTD    ,A ,Q,1047.6,1061.4,1020.2,1025.95,1025.95,1047.9,2043,142801,148627342,,bse,2016-09-14
500049,BHARAT ELECT,A ,Q,1200,1203.55,1190.5,1194.5,1191.45,1199.6,1303,13712,16382335,,bse,2016-09-14
500052,BHANSALI ENG,B ,Q,21.2,22,21.2,21.5,21.5,21.35,199,68199,1475195,,bse,2016-09-14
500055,BHUSH STEEL ,B ,Q,42.3,42.3,41.4,41.55,41.55,41.85,379,35763,1495433,,bse,2016-09-14
500058,BIHAR SPONGE,XT,Q,2.07,2.13,2.07,2.12,2.12,2.16,6,3050,6417,,bse,2016-09-14
500059,BINANI IND. ,B ,Q,108.5,109.05,106.3,107.3,107.3,106.75,617,49887,5358631,,bse,2016-09-14
500060,BIRLA ERIC. ,T ,Q,36.3,37.65,36.3,37.65,37.65,35.9,56,16678,627375,,bse,2016-09-14
500067,BLUE STAR   ,B ,Q,509,521,509,513.8,513,509.5,204,3486,1797765,,bse,2016-09-14
500068,DISA INDIA  ,XC,Q,4697,4699,4697,4699,4699,4584.2,2,50,234934,,bse,2016-09-14
500069,BNK CAPITAL ,XD,Q,36.05,37.8,36,37.8,37.8,36.05,3,175,6395,,bse,2016-09-14
500074,BPL LTD.    ,B ,Q,50.5,51.75,49.55,51.25,51.25,50.35,995,156519,7970469,,bse,2016-09-14
500078,CAMPH.& ALL ,XC,Q,620,635,606.1,624.05,625,621.2,67,2797,1737616,,bse,2016-09-14
500083,CENTURY EXT ,B ,Q,3.35,3.38,3.33,3.38,3.38,3.22,154,163848,553019,,bse,2016-09-14
500084,CESC LTD.   ,A ,Q,640,663.5,636.6,655.1,655.1,638.1,3402,94738,61685661,,bse,2016-09-14
500085,CHAMBAL FERT,B ,Q,62,62.3,61.6,61.95,61.95,61.95,391,39335,2436775,,bse,2016-09-14
500086,EXIDE IND.  ,A ,Q,184.9,188.9,184,188,188.05,183.9,1153,139402,26046439,,bse,2016-09-14
500087,CIPLA LTD.  ,A ,Q,578.25,583.25,568.25,576.65,576.65,568.9,2805,141189,81319437,,bse,2016-09-14
500089,DIC INDIA   ,B ,Q,553,555,538.2,551.8,549.1,543.15,49,106,58076,,bse,2016-09-14
500092,CRISIL LTD  ,A ,Q,2180.05,2192,2156,2165.3,2157,2195.2,223,11357,24699771,,bse,2016-09-14
500093,CROMPT.GREAV,A ,Q,79,80.8,78.65,79.75,79.75,79.75,3044,1342557,107397200,,bse,2016-09-14
500096,DABUR (I)   ,A ,Q,291.9,294.5,290.65,292.65,292.65,290.2,1157,42283,12387301,,bse,2016-09-14
500097,DALMIASUG   ,B ,Q,109.15,114,109.1,110.4,109.8,107.15,539,38420,4251312,,bse,2016-09-14
500101,ARVIND Ltd  ,A ,Q,310.75,319.2,308.1,318.3,318.3,310.3,1956,116187,36563259,,bse,2016-09-14
500102,BALARPUR IND,B ,Q,13.18,13.22,12.89,12.99,12.99,13.11,598,416509,5420929,,bse,2016-09-14
500103,BHEL        ,A ,Q,148,149.4,145.05,146.4,146.4,147.5,7388,1151668,169106078,XD,bse,2016-09-14
500104,HIND.PETRO  ,A ,Q,403,408.35,396.45,399.4,399.4,1200.55,9637,640233,257044118,XB,bse,2016-09-14
500106,IFCI LTD    ,A ,Q,27.6,28.2,27.6,28.1,28.1,27.6,626,417561,11667168,,bse,2016-09-14
500108,MAHA.TELE   ,B ,Q,21.2,21.3,20.4,20.65,20.65,21.25,923,315689,6529397,,bse,2016-09-14
500109,MRPL        ,A ,Q,83.8,83.85,82,82.9,82.9,82.4,2284,254686,21125166,,bse,2016-09-14
500110,CHENNAI PET.,B ,Q,285.6,293.7,284.7,292.4,292.4,282.5,3457,236653,68807401,,bse,2016-09-14
500111,REL.CAP.    ,A ,Q,552.5,585,546.65,578.85,578.85,532.55,30877,1677190,951313422,,bse,2016-09-14
500112,STATE BANK  ,A ,Q,254.25,258,253.15,257.6,257.6,252.7,8470,964097,246894624,,bse,2016-09-14
500113,STEEL AUTH. ,A ,Q,48.05,48.45,47.35,48.05,48.05,47.9,2043,695852,33365048,,bse,2016-09-14
500114,TITAN       ,A ,Q,414.9,417.5,406.55,415,413,411.65,1861,61010,25166980,,bse,2016-09-14
500116,IDBI BANK L ,A ,Q,75.8,78.15,75.4,77.8,77.8,75.65,4220,1016821,78581581,,bse,2016-09-14
500117,DCW LTD.    ,B ,Q,27.35,28.8,27.1,28.5,28.5,26.9,1670,582069,16325949,,bse,2016-09-14
500119,DHAMPUR SUGA,B ,Q,112.35,114.8,111.5,112.65,112.65,110.45,842,97569,10995527,,bse,2016-09-14
500120,DIAMINES&CHM,XD,Q,37.75,39.5,37.75,39.5,39.5,39,17,1624,63115,,bse,2016-09-14
500123,ELANTAS     ,B ,Q,1596.15,1600,1585.05,1591.75,1585.1,1596.8,88,923,1469013,,bse,2016-09-14
500124,DR.REDDY'S  ,A ,Q,3142,3178.95,3139,3162.75,3162.75,3138.4,633,6826,21518402,,bse,2016-09-14
500125,E.I.D.PAR   ,A ,Q,240,243.65,240,241.15,243,240.45,645,231704,55848778,,bse,2016-09-14
500126,MERCK LTD   ,B ,Q,734.35,734.35,726,730,730.75,726.65,147,1042,760301,,bse,2016-09-14
500128,ELEC.CASTING,B ,Q,22,22.4,22,22.2,22.15,22.15,160,63098,1401750,,bse,2016-09-14
500132,EMPEE SUGARS,XD,Q,6.6,6.98,6.55,6.65,6.75,6.97,18,5801,38561,,bse,2016-09-14
500133,ESAB INDIA  ,B ,Q,565,582,562.7,577,582,574.9,35,295,168816,,bse,2016-09-14
