SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1400,1412,1382,1389.8,1397,1394.55,492,4529,6321690,,bse,2017-12-01
500003,AEGIS LOGIS ,A ,Q,230.5,235.8,230.5,232.05,231.75,232.35,515,36486,8511296,,bse,2017-12-01
500008,AMAR RAJA BA,A ,Q,800,809,765,774.4,776,799.05,905,23198,18291302,,bse,2017-12-01
500009,A.SARABHAI  ,ST,Q,10.89,11.25,10.55,10.85,10.85,10.95,45,15786,175615,,bse,2017-12-01
500010,HDFC        ,A ,Q,1680,1686.8,1652,1659.25,1659.25,1677.85,2396,71163,118589092,,bse,2017-12-01
500012,ANDHRA PETRO,ST,Q,52,54.2,50.25,53.7,53.7,51.65,316,134474,7250002,,bse,2017-12-01
500013,ANSAL INFRAS,B ,Q,22.95,22.95,21.65,21.95,21.75,22.75,115,24911,554499,,bse,2017-12-01
500014,APPLE FINANC,X ,Q,3.36,3.38,3.36,3.36,3.36,3.36,6,260,875,,bse,2017-12-01
500020,BOM DYEING  ,A ,Q,223,228.75,210.9,212.8,212.8,221.35,5039,627272,138165415,,bse,2017-12-01
500023,ASIANHOTNR  ,B ,Q,136,139.9,133.2,137.9,139.9,134.95,13,3022,407920,,bse,2017-12-01
500024,ASSAMCO     ,B ,Q,7.14,7.77,6.9,6.99,6.99,6.91,2780,2554476,18859559,,bse,2017-12-01
500027,ATUL LTD.   ,A ,Q,2560,2585,2550,2571.95,2571.95,2565.3,135,569,1460597,,bse,2017-12-01
500028,ATV PROJECTS,XT,Q,10,10.2,9.75,9.96,9.95,10,37,10112,100971,,bse,2017-12-01
500029,AUTOLITE(I) ,B ,Q,72.85,74.45,72.2,72.85,72.8,73.05,73,5058,373031,,bse,2017-12-01
500031,BAJAJ ELECT.,A ,Q,460.05,469.35,446,450.2,450.2,469.45,1235,52541,24227886,,bse,2017-12-01
500032,BAJAJHIND   ,B ,Q,15.3,16.15,15.05,15.1,15.1,15.23,2036,2000052,31016970,,bse,2017-12-01
500033,FORCE MOTR  ,B ,Q,3335,3374.9,3276.05,3289.75,3289.75,3340.4,2094,14879,49408122,,bse,2017-12-01
500034,BAJFINANCE  ,A ,Q,1720,1743.15,1708,1712.4,1712.4,1729.35,1457,42890,73978054,,bse,2017-12-01
500038,BALRAM.CHINI,A ,Q,160.2,161.9,156,156.65,156.65,159.7,846,102133,16243022,,bse,2017-12-01
500039,BANCO PROD. ,B ,Q,256.5,259.8,244.35,247.55,247.55,253.2,1015,61894,15674171,,bse,2017-12-01
500040,CENTURY TEXT,A ,Q,1316,1340,1285.15,1295.45,1295.45,1313.1,1115,34368,45086946,,bse,2017-12-01
500042,BASF INDIA  ,B ,Q,1982.35,2060,1982.35,2041.9,2031.35,1975.35,763,5124,10387750,,bse,2017-12-01
500043,BATA INDIA  ,A ,Q,733,744.75,726,728.9,728.9,734.55,1591,56819,41673362,,bse,2017-12-01
500048,BEML LTD    ,A ,Q,1676.6,1695.7,1631.5,1641.55,1641.55,1666.45,1351,38542,64239147,,bse,2017-12-01
500049,BHARAT ELECT,A ,Q,186.1,188.75,183.55,184.55,184.55,186.2,1697,216118,40265378,,bse,2017-12-01
500052,BHANSALI ENG,B ,Q,198,199.9,183.45,183.45,183.45,193.1,2639,441385,84545035,,bse,2017-12-01
500055,BHUSH STEEL ,B ,Q,71.5,71.65,68.1,68.85,68.85,70.05,1026,206021,14448663,,bse,2017-12-01
