SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1199,1199.95,1190,1192.65,1192.65,1185.55,423,2100,2508533,,bse,2017-03-23
500003,AEGIS LOGIS ,B ,Q,202.95,205.85,201,202.5,202.5,202,637,42493,8596933,,bse,2017-03-23
500008,AMAR RAJA BA,A ,Q,877.9,883.5,871.85,881,882,869.2,1680,33263,29215774,,bse,2017-03-23
500009,A.SARABHAI  ,XT,Q,12,12.25,11.91,12,11.94,12.2,92,34021,412359,,bse,2017-03-23
500010,HDFC        ,A ,Q,1445,1460,1440,1456,1451.3,1442.4,2539,371741,537558725,,bse,2017-03-23
500012,ANDHRA PETRO,XC,Q,26.05,27,25.3,26.2,26.2,26.2,122,31589,831369,,bse,2017-03-23
500013,ANSAL INFRAS,B ,Q,15.25,15.63,15.12,15.17,15.2,15.33,99,45902,700444,,bse,2017-03-23
500014,APPLE FINANC,XD,Q,3.15,3.15,2.86,2.95,2.95,2.94,22,15311,45265,,bse,2017-03-23
500020,BOM DYEING  ,B ,Q,75.25,81.3,75.25,80.65,80.65,74.95,10505,2140584,168807193,,bse,2017-03-23
500023,ASIANHOTNR  ,B ,Q,107.45,107.45,103.1,105.95,105.95,104.95,7,710,75627,,bse,2017-03-23
500024,ASSAMCO     ,B ,Q,8.06,8.25,7.94,8.14,8.14,7.93,559,490958,3994744,,bse,2017-03-23
500027,ATUL LTD.   ,A ,Q,2250,2250,2220,2230,2230,2230.85,348,31325,70142395,,bse,2017-03-23
500028,ATV PROJECTS,XT,Q,5.47,5.98,5.47,5.85,5.85,5.7,26,10846,63341,,bse,2017-03-23
500029,AUTOLITE(I) ,B ,Q,53.5,54.5,53.2,53.45,53.35,54.1,44,9749,523487,,bse,2017-03-23
500030,AUTORID.FIN ,B ,Q,1.03,1.03,1.03,1.03,1.03,1.03,2,500,515,,bse,2017-03-23
500031,BAJAJ ELECT.,A ,Q,314,319.5,312.45,314.95,314.95,309.85,1556,77530,24545319,,bse,2017-03-23
500032,BAJAJHIND   ,B ,Q,14.1,14.14,13.93,13.98,13.98,13.99,1187,890133,12497217,,bse,2017-03-23
500033,FORCE MOTR  ,B ,Q,4627.7,4678,4601,4609.6,4609.6,4594.2,5071,48252,223591450,,bse,2017-03-23
500034,BAJFINANCE  ,A ,Q,1159,1189.45,1159,1183.6,1183.6,1158.8,2760,78090,92020440,,bse,2017-03-23
500038,BALRAM.CHINI,A ,Q,142.5,149.1,141.85,148,148,142,2634,295799,43210289,,bse,2017-03-23
500039,BANCO PROD. ,B ,Q,206,207,204,206.5,206.25,204,256,12052,2475731,,bse,2017-03-23
500040,CENTURY TEXT,A ,Q,1004,1017,1e3,1008.6,1008.6,999.55,2388,74272,74965765,,bse,2017-03-23
500041,BANNARI AMAN,B ,Q,1970,1985,1970,1972,1972,1979.95,6,64,126255,,bse,2017-03-23
500042,BASF INDIA  ,B ,Q,1211.6,1275,1200,1219.3,1219.3,1211.9,1277,7891,9759951,,bse,2017-03-23
500043,BATA INDIA  ,A ,Q,531,545,531,543.95,543.95,534.1,679,41322,22249518,,bse,2017-03-23
500048,BEML LTD    ,A ,Q,1302.5,1330,1298,1319.2,1317,1295.3,2074,33663,44376316,,bse,2017-03-23
500049,BHARAT ELECT,A ,Q,154.45,157.6,153.95,156.9,156.9,153.85,6032,530119,82976900,,bse,2017-03-23
500052,BHANSALI ENG,B ,Q,26,29.15,25.8,28.5,28.5,25.55,8994,3819390,106729295,,bse,2017-03-23
500055,BHUSH STEEL ,B ,Q,53.2,58.05,53.05,56.75,56.75,52.8,2545,444142,25246174,,bse,2017-03-23
500058,BIHAR SPONGE,XT,Q,2.3,2.39,2.28,2.38,2.38,2.37,12,1623,3783,,bse,2017-03-23
500059,BINANI IND. ,B ,Q,70,71.35,69.6,70.85,70.85,69.6,260,16503,1166336,,bse,2017-03-23
500060,BIRLACABLE  ,B ,Q,37.85,38.9,37,38.25,38.25,38.5,64,1911,73122,,bse,2017-03-23
