SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1377,1396,1335,1342.95,1342.95,1371.5,1004,13630,18625538,,bse,2017-12-08
500003,AEGIS LOGIS ,A ,Q,262.35,262.4,252.95,255.5,255.6,260.5,1122,61327,15809032,,bse,2017-12-08
500008,AMAR RAJA BA,A ,Q,770,778.5,770,774,774,767.6,1463,12280,9515872,,bse,2017-12-08
500009,A.SARABHAI  ,ST,Q,10.81,10.82,9.95,10.5,10.5,10.31,19,9565,102050,,bse,2017-12-08
500010,HDFC        ,A ,Q,1655,1687.8,1655,1677.25,1678.8,1656.15,3233,128054,214600567,,bse,2017-12-08
500012,ANDHRA PETRO,ST,Q,49.35,54.2,49.35,53.7,53,51.85,139,58077,3098925,,bse,2017-12-08
500013,ANSAL INFRAS,B ,Q,22.55,23.15,22.55,22.8,22.8,22.5,134,44028,1008641,,bse,2017-12-08
500014,APPLE FINANC,X ,Q,3.07,3.38,3.07,3.38,3.38,3.22,16,9257,30617,,bse,2017-12-08
500020,BOM DYEING  ,A ,Q,210.55,237,209.4,229.6,229.6,209.4,21901,2314757,528506315,,bse,2017-12-08
500023,ASIANHOTNR  ,B ,Q,148.85,149.3,146,147.95,149.3,142.45,18,886,131265,,bse,2017-12-08
500024,ASSAMCO     ,T ,Q,5.6,5.94,5.48,5.8,5.8,5.76,262,361386,2052484,,bse,2017-12-08
500027,ATUL LTD.   ,A ,Q,2552,2560,2518,2547.2,2547.2,2529,139,733,1865646,,bse,2017-12-08
500028,ATV PROJECTS,XT,Q,9.51,9.8,9.51,9.78,9.8,9.53,49,24880,241263,,bse,2017-12-08
500029,AUTOLITE(I) ,B ,Q,70.9,72.1,70.5,71,71,70,64,5979,427603,,bse,2017-12-08
500031,BAJAJ ELECT.,A ,Q,490.35,492.4,477.7,481.7,481.7,493.05,733,25928,12596538,,bse,2017-12-08
500032,BAJAJHIND   ,B ,Q,15.2,15.2,14.9,15,14.95,15.1,440,446708,6729799,,bse,2017-12-08
500033,FORCE MOTR  ,B ,Q,3199,3248,3165.1,3204,3204,3159.65,4180,37259,119264801,,bse,2017-12-08
500034,BAJFINANCE  ,A ,Q,1681,1708,1681,1698.95,1698.95,1667.2,1312,32850,55719890,,bse,2017-12-08
500038,BALRAM.CHINI,A ,Q,154,154.65,152.35,153.15,152.75,153.45,1120,156634,24016536,,bse,2017-12-08
500039,BANCO PROD. ,B ,Q,240.45,243.3,237.15,238.15,237.2,239.2,419,28734,6901320,,bse,2017-12-08
500040,CENTURY TEXT,A ,Q,1297.9,1322.95,1294,1320.45,1316.35,1288.55,1091,45658,59897714,,bse,2017-12-08
500041,BANNARI AMAN,B ,Q,2310,2332.2,2280.55,2280.6,2280.6,2290.65,6,23,52799,,bse,2017-12-08
500042,BASF INDIA  ,B ,Q,2014.4,2045,1990,1996.75,1990,2008.75,302,1399,2820100,,bse,2017-12-08
500043,BATA INDIA  ,A ,Q,730,744.4,730,736.15,732.6,732.75,822,27087,20000792,,bse,2017-12-08
500048,BEML LTD    ,A ,Q,1576.05,1604.55,1576.05,1591,1591,1573.2,1322,32826,52332427,,bse,2017-12-08
500049,BHARAT ELECT,A ,Q,183.9,185.8,183.9,184.85,184.85,182.85,2354,490390,90697186,,bse,2017-12-08
500052,BHANSALI ENG,B ,Q,172,174.55,171.9,174.55,174.55,166.25,1197,309192,53822450,,bse,2017-12-08
500055,BHUSH STEEL ,B ,Q,66.95,67.2,66.05,66.25,66.25,66.1,731,142856,9515054,,bse,2017-12-08
500058,BIHAR SPONGE,XT,Q,1.91,1.91,1.77,1.87,1.87,1.82,8,7620,13776,,bse,2017-12-08
500059,BINANI IND. ,B ,Q,100.9,104,97.5,97.95,97.95,99.1,874,75588,7568114,,bse,2017-12-08
500060,BIRLACABLE  ,T ,Q,65,66.4,61.7,64.2,64.15,64.9,75,11103,713252,,bse,2017-12-08
500067,BLUE STAR   ,B ,Q,785.95,824,776.95,804.7,809,785.95,876,1259871,1007904285,,bse,2017-12-08
500068,DISA INDIA  ,X ,Q,5949,5949,5800,5808.15,5800,5886.2,20,117,679427,,bse,2017-12-08
500069,BNK CAPITAL ,X ,Q,115,118,113.25,113.25,113.25,114.05,27,3140,360607,,bse,2017-12-08
