SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1423,1445,1415.55,1427.6,1427.6,1424.45,545,6753,9621246,,bse,2017-07-31
500003,AEGIS LOGIS ,A ,Q,186,189.6,185.45,188.65,189,187.75,319,16381,3070680,,bse,2017-07-31
500008,AMAR RAJA BA,A ,Q,843,843.85,833,834.5,834.5,839,1098,12913,10788354,,bse,2017-07-31
500009,A.SARABHAI  ,XD,Q,8.5,8.79,8.43,8.58,8.57,8.47,59,28445,244542,,bse,2017-07-31
500010,HDFC        ,A ,Q,1783,1799,1752,1786.15,1786.15,1783.8,3468,119648,212301690,,bse,2017-07-31
500012,ANDHRA PETRO,XC,Q,27.5,27.5,26.55,26.8,26.55,26.6,73,48618,1307482,,bse,2017-07-31
500013,ANSAL INFRAS,B ,Q,28,28,26.5,26.85,26.85,27.75,158,35879,972457,,bse,2017-07-31
500014,APPLE FINANC,XT,Q,3.42,3.59,3.42,3.59,3.59,3.42,50,19956,70337,,bse,2017-07-31
500020,BOM DYEING  ,A ,Q,83.8,84.75,83.1,83.5,83.5,83.3,1079,231399,19401443,,bse,2017-07-31
500023,ASIANHOTNR  ,B ,Q,126.2,137.75,126.2,131.4,131.65,130,17,2457,329552,,bse,2017-07-31
500024,ASSAMCO     ,B ,Q,6.97,7.09,6.8,6.99,6.99,6.83,262,278509,1936337,,bse,2017-07-31
500027,ATUL LTD.   ,A ,Q,2227.2,2232.05,2186.1,2204.45,2207,2227.15,386,2000,4410744,,bse,2017-07-31
500028,ATV PROJECTS,XT,Q,8.17,8.19,7.6,7.62,7.62,7.8,21,12750,98147,,bse,2017-07-31
500029,AUTOLITE(I) ,B ,Q,62,62.15,61.15,61.3,61.3,60.45,29,4165,256234,,bse,2017-07-31
500030,AUTORID.FIN ,T ,Q,0.59,0.59,0.57,0.57,0.57,0.59,2,1309,766,,bse,2017-07-31
500031,BAJAJ ELECT.,A ,Q,337,338.45,325.65,328.25,328.25,336.05,540,23743,7921093,,bse,2017-07-31
500032,BAJAJHIND   ,B ,Q,15.75,16.5,15.35,15.91,15.91,15.71,2418,1741371,27822555,,bse,2017-07-31
500033,FORCE MOTR  ,B ,Q,4069,4096,4020.15,4032.05,4032.05,4061.6,2175,17198,69744054,,bse,2017-07-31
500034,BAJFINANCE  ,A ,Q,1705,1725,1697.45,1702.1,1702.1,1701.6,2870,54095,92461460,,bse,2017-07-31
500038,BALRAM.CHINI,A ,Q,155,167.1,154.55,165.25,165.25,155.1,7945,905572,147303861,,bse,2017-07-31
500039,BANCO PROD. ,B ,Q,233.8,234.85,231.1,232.05,232.8,231.9,502,31669,7374538,,bse,2017-07-31
500040,CENTURY TEXT,A ,Q,1180,1203,1176,1186.9,1186.9,1175.8,1590,50875,60633388,,bse,2017-07-31
500041,BANNARI AMAN,B ,Q,2060,2108,2050,2103.15,2103.15,2062.25,172,721,1507135,,bse,2017-07-31
500042,BASF INDIA  ,B ,Q,1527.7,1538,1460,1482.55,1482.55,1512.25,747,5417,8111373,,bse,2017-07-31
500043,BATA INDIA  ,A ,Q,584,589.75,576,587.5,587.5,575.15,1424,52021,30423778,,bse,2017-07-31
500048,BEML LTD    ,A ,Q,1670,1731,1666.6,1727.1,1727.1,1676.2,4787,110686,189272548,,bse,2017-07-31
500049,BHARAT ELECT,A ,Q,178,179.6,176.5,178.95,178.95,177.75,3561,384598,68502379,,bse,2017-07-31
500052,BHANSALI ENG,B ,Q,74.8,75.85,73.05,73.3,73.3,73.85,1842,319944,23776197,,bse,2017-07-31
500055,BHUSH STEEL ,B ,Q,72,76,70.4,72.85,72.6,71.4,3135,336990,24774503,,bse,2017-07-31
500058,BIHAR SPONGE,XT,Q,1.8,1.83,1.74,1.74,1.74,1.76,8,3299,6014,,bse,2017-07-31
500059,BINANI IND. ,B ,Q,76.7,77.15,75.1,75.65,75.65,76.25,112,10361,785373,,bse,2017-07-31
500060,BIRLACABLE  ,B ,Q,49,49,47.35,47.9,48,48.45,76,6540,315348,,bse,2017-07-31
500067,BLUE STAR   ,B ,Q,686.35,703.5,686.35,697.65,699.45,699.3,348,4280,2980538,,bse,2017-07-31
500068,DISA INDIA  ,XC,Q,5200,5390,5200,5344.1,5370,5166,16,167,879703,,bse,2017-07-31
500069,BNK CAPITAL ,XD,Q,75,81.65,75,80.8,80.8,74.25,139,23370,1827339,,bse,2017-07-31
500074,BPL LTD.    ,B ,Q,66.55,68.45,66.55,67.1,67,66.7,412,43386,2917769,,bse,2017-07-31
500078,CAMPH.& ALL ,XC,Q,750,759.4,742,753.9,753.9,747.7,36,2362,1772876,,bse,2017-07-31
500083,CENTURY EXT ,B ,Q,4.8,4.93,4.6,4.85,4.85,4.85,66,53451,249503,,bse,2017-07-31
500084,CESC LTD.   ,A ,Q,936.1,948.3,936,943.2,943.2,929.8,1680,41670,39256043,,bse,2017-07-31
500085,CHAMBAL FERT,B ,Q,133.65,138.5,133,136.75,136.75,134,2429,278790,37945766,,bse,2017-07-31
500086,EXIDE IND.  ,A ,Q,217.5,218.65,216.2,217.15,217.15,216.5,741,54126,11763510,,bse,2017-07-31
500087,CIPLA LTD.  ,A ,Q,568.6,568.6,557,558.65,558.65,565.3,963,43037,24094706,,bse,2017-07-31
500089,DIC INDIA   ,B ,Q,537.05,566.75,533.1,538,537.95,544.25,39,392,211777,,bse,2017-07-31
500092,CRISIL LTD  ,A ,Q,1867.5,1895,1853.5,1857.3,1860,1877.45,144,22749,42535722,,bse,2017-07-31
500093,CGPOWER     ,A ,Q,84.05,85.35,84,84.85,84.7,84.65,504,111618,9447142,,bse,2017-07-31
500096,DABUR (I)   ,A ,Q,311.9,312.45,308.45,310.1,310,310,2042,68218,21187300,,bse,2017-07-31
500097,DALMIASUG   ,B ,Q,150.85,158,149.15,155.4,155.4,150.85,721,33110,5140271,,bse,2017-07-31
500101,ARVIND Ltd  ,A ,Q,363.6,371.4,362.05,365.55,365.55,361.55,1051,67864,24959568,,bse,2017-07-31
500102,BALARPUR IND,B ,Q,17.25,17.6,16.6,16.7,16.65,17.25,989,525861,8953116,,bse,2017-07-31
500103,BHEL        ,A ,Q,144.9,145.3,144.25,144.8,144.8,143.6,1349,217349,31475443,,bse,2017-07-31
500104,HIND.PETRO  ,A ,Q,374.45,384.3,371.5,383.3,383.3,374.4,5710,332083,126081685,,bse,2017-07-31
500106,IFCI LTD    ,A ,Q,27.05,27.35,26.85,27,27,27.15,893,814895,22054347,,bse,2017-07-31
500108,MAHA.TELE   ,B ,Q,20.8,21.1,20.75,20.8,20.8,20.9,321,107069,2239068,,bse,2017-07-31
500109,MRPL        ,A ,Q,125,125.35,123,124.3,124.3,124,1265,131401,16313062,,bse,2017-07-31
500110,CHENNAI PET.,A ,Q,385,391.9,385,387.4,387.4,383.05,1044,45103,17520607,,bse,2017-07-31
500111,REL.CAP.    ,A ,Q,720,734.7,714.95,722.7,722.7,717.4,11646,869631,630775354,,bse,2017-07-31
500112,STATE BANK  ,A ,Q,299,313.9,298.1,312.55,312.55,299.2,27221,3417051,1056759203,,bse,2017-07-31
500113,STEEL AUTH. ,A ,Q,62.7,63.95,62.5,63.25,63.25,62.6,1258,465340,29506172,,bse,2017-07-31
500114,TITAN       ,A ,Q,533,544.95,533,543.2,543.2,532.7,1131,54704,29530095,,bse,2017-07-31
500116,IDBI BANK L ,A ,Q,59.5,59.95,58.1,59.35,59.55,59.15,1358,428947,25398245,,bse,2017-07-31
500117,DCW LTD.    ,B ,Q,36.45,37,35.85,35.95,35.95,36.5,887,292482,10634139,,bse,2017-07-31
500119,DHAMPUR SUGA,B ,Q,230.2,248,230.2,245,245,231.55,3429,228297,55262906,,bse,2017-07-31
