SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1389.55,1415.05,1389.55,1411.85,1411.85,1386.7,462,82168,115850312,,bse,2017-11-28
500003,AEGIS LOGIS ,A ,Q,230.55,235.3,230.25,233.75,233.75,231.55,595,91430,21381868,,bse,2017-11-28
500008,AMAR RAJA BA,A ,Q,795,808,795,800.35,801,795.8,959,26375,21149519,,bse,2017-11-28
500009,A.SARABHAI  ,ST,Q,10.59,11,10.59,10.8,10.8,11.07,33,22969,247826,,bse,2017-11-28
500010,HDFC        ,A ,Q,1715,1734.95,1710.25,1725.55,1728.9,1711.2,1823,56333,97336140,,bse,2017-11-28
500012,ANDHRA PETRO,ST,Q,51,51,48.25,49.1,49.6,50.4,115,48578,2424812,,bse,2017-11-28
500013,ANSAL INFRAS,B ,Q,22.6,22.75,22.3,22.35,22.35,22.6,54,15926,356351,,bse,2017-11-28
500014,APPLE FINANC,XD,Q,3.36,3.36,3.36,3.36,3.36,3.36,5,330,1108,,bse,2017-11-28
500020,BOM DYEING  ,A ,Q,203,213.7,203,206.9,206.9,204.6,4856,612901,127459992,,bse,2017-11-28
500023,ASIANHOTNR  ,B ,Q,133,136.95,131.5,134.05,134.95,134.35,9,1034,138752,,bse,2017-11-28
500024,ASSAMCO     ,B ,Q,5.25,6.32,5.25,6.31,6.31,5.27,2602,4500205,27462048,,bse,2017-11-28
500027,ATUL LTD.   ,A ,Q,2519,2540,2510.45,2530.45,2539,2500.85,84,424,1071642,,bse,2017-11-28
500028,ATV PROJECTS,XT,Q,10.32,10.32,10,10.05,10.32,9.83,88,116433,1190074,,bse,2017-11-28
500029,AUTOLITE(I) ,B ,Q,76.15,76.15,75.55,76,76.15,72.55,88,11286,858970,,bse,2017-11-28
500031,BAJAJ ELECT.,A ,Q,485.05,500.8,480,494,492.5,490.25,1945,70075,34625040,,bse,2017-11-28
500032,BAJAJHIND   ,B ,Q,15.35,15.69,15.29,15.51,15.51,15.43,859,867632,13414926,,bse,2017-11-28
500033,FORCE MOTR  ,B ,Q,3384.8,3384.8,3306,3321.4,3321.4,3350.25,2074,16249,54408913,,bse,2017-11-28
500034,BAJFINANCE  ,A ,Q,1773.25,1783.15,1761.1,1766.65,1762.1,1773.1,637,15259,27024510,,bse,2017-11-28
500038,BALRAM.CHINI,A ,Q,168,168,164.7,165.05,165.05,167.5,1117,182403,30250622,,bse,2017-11-28
500039,BANCO PROD. ,B ,Q,244,253.95,243,247.1,248,242.25,1203,90782,22635796,,bse,2017-11-28
500040,CENTURY TEXT,A ,Q,1359,1364.85,1347,1355.2,1355.2,1353.25,656,238913,322797573,,bse,2017-11-28
500041,BANNARI AMAN,B ,Q,2440,2440,2440,2440,2440,2446.35,2,24,58560,,bse,2017-11-28
500042,BASF INDIA  ,B ,Q,1999.05,2015,1975.1,1979.6,1979.6,1995.65,682,5685,11283071,,bse,2017-11-28
500043,BATA INDIA  ,A ,Q,748.7,757,739.1,741.85,741.1,753.3,1127,49369,36824780,,bse,2017-11-28
500048,BEML LTD    ,A ,Q,1681.5,1722,1676,1693.85,1693.85,1692.6,1276,36239,61805254,,bse,2017-11-28
500049,BHARAT ELECT,A ,Q,190,190.4,186.5,187.1,187.1,185.9,2196,288047,54020924,,bse,2017-11-28
500052,BHANSALI ENG,B ,Q,170.95,178.4,170.95,175.2,175.2,169.95,4711,841042,148092989,,bse,2017-11-28
500055,BHUSH STEEL ,B ,Q,70.9,71.7,69.75,69.95,70.25,70.2,978,215751,15244226,,bse,2017-11-28
500058,BIHAR SPONGE,XT,Q,1.9,1.9,1.85,1.9,1.9,1.94,18,15400,28925,,bse,2017-11-28
500059,BINANI IND. ,B ,Q,91.95,104.4,91.55,98.2,98.2,91.8,4283,345540,34350566,,bse,2017-11-28
500060,BIRLACABLE  ,T ,Q,61,62.95,59.7,61.9,61.95,60.25,78,17650,1093890,,bse,2017-11-28
500067,BLUE STAR   ,B ,Q,725,735,723,730.15,730,721.75,268,3596,2621259,,bse,2017-11-28
500068,DISA INDIA  ,XC,Q,6100,6100,6100,6100,6100,6025,3,6,36600,,bse,2017-11-28
500069,BNK CAPITAL ,XD,Q,113.5,115.75,113.5,115.75,115.75,113.55,19,551,63259,,bse,2017-11-28
500074,BPL LTD.    ,B ,Q,68.35,82.05,67.3,79.65,79.65,68.4,6369,811460,61393048,,bse,2017-11-28
500078,CAMPH.& ALL ,XC,Q,994,994,960,971.8,974.5,959.25,53,1238,1201795,,bse,2017-11-28
500083,CENTURY EXT ,B ,Q,4.58,4.58,4.3,4.4,4.5,4.4,27,25120,110937,,bse,2017-11-28
500084,CESC LTD.   ,A ,Q,1020.4,1029.55,1014,1015.45,1017.7,1019.45,474,42130,42953049,,bse,2017-11-28
500085,CHAMBAL FERT,B ,Q,142.75,145.9,138.2,139.85,139.85,142.1,625,63751,9062830,,bse,2017-11-28
500086,EXIDE IND.  ,A ,Q,206.55,207.85,205.7,207.05,207,206.4,580,67777,14006906,,bse,2017-11-28
500087,CIPLA LTD.  ,A ,Q,617.75,622,608.3,610.5,610.5,615,1435,190509,116969273,,bse,2017-11-28
500089,DIC INDIA   ,B ,Q,497.15,497.15,497,497,497,502.45,5,50,24853,,bse,2017-11-28
500092,CRISIL LTD  ,A ,Q,1867.8,1870.4,1850,1866.45,1863,1861.4,98,440,819240,,bse,2017-11-28
500093,CGPOWER     ,A ,Q,86.9,90.55,86.55,88.1,88,86.9,2569,578926,51373543,,bse,2017-11-28
500096,DABUR (I)   ,A ,Q,340.65,345,338.05,343.7,343.2,341.6,669,50519,17293851,,bse,2017-11-28
500097,DALMIASUG   ,B ,Q,154.15,154.15,151.5,151.55,151.55,152.1,102,6678,1019968,,bse,2017-11-28
500101,ARVIND Ltd  ,A ,Q,439.9,448.5,431.4,445.15,445.15,438.4,1490,107629,47598647,,bse,2017-11-28
500102,BALARPUR IND,B ,Q,13.7,14.4,13.61,13.88,13.88,13.66,1277,678827,9526481,,bse,2017-11-28
500103,BHEL        ,A ,Q,92.85,94.5,92.1,94.15,94.15,92.05,3826,977092,91339131,,bse,2017-11-28
500104,HIND.PETRO  ,A ,Q,425,425,416.6,418.15,418.15,424.15,3129,133886,56236657,,bse,2017-11-28
500106,IFCI LTD    ,A ,Q,24.9,25.75,24.85,25.1,25.1,24.9,1634,1276462,32275222,,bse,2017-11-28
500108,MAHA.TELE   ,B ,Q,21.9,22,21.5,21.65,21.65,21.25,733,372817,8089250,,bse,2017-11-28
