SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1348,1365,1340,1356.4,1356.4,1332,1087,211027,286368369,,bse,2017-10-24
500003,AEGIS LOGIS ,A ,Q,230,240.2,230,233.4,233.4,234.7,2032,600105,141534199,,bse,2017-10-24
500008,AMAR RAJA BA,A ,Q,693.1,704,693,700.6,700.6,693.65,908,28179,19694391,,bse,2017-10-24
500009,A.SARABHAI  ,XD,Q,13.5,13.5,12.9,12.99,12.99,13.79,349,122355,1603565,,bse,2017-10-24
500010,HDFC        ,A ,Q,1729.95,1731.15,1714,1722.7,1722.7,1720.9,3129,305250,525041833,,bse,2017-10-24
500012,ANDHRA PETRO,ST,Q,39.75,41.2,38.15,40.3,40,39.75,104,25076,1007182,,bse,2017-10-24
500013,ANSAL INFRAS,B ,Q,21.15,22.2,21.15,22.2,22.2,21.15,87,37432,822481,,bse,2017-10-24
500014,APPLE FINANC,XT,Q,4.35,4.35,4.29,4.29,4.29,4.37,7,1455,6243,,bse,2017-10-24
500020,BOM DYEING  ,A ,Q,205,208.85,201.5,202.5,202.5,204.15,4406,586289,119821140,,bse,2017-10-24
500023,ASIANHOTNR  ,B ,Q,119.95,122.85,119.95,122.25,122.85,116.55,5,186,22461,,bse,2017-10-24
500024,ASSAMCO     ,B ,Q,4.92,5.07,4.92,5.01,5.03,5.02,110,151768,760620,,bse,2017-10-24
500027,ATUL LTD.   ,A ,Q,2401,2450,2401,2432.75,2422.1,2408.2,211,13189,32249829,,bse,2017-10-24
500028,ATV PROJECTS,XT,Q,10.26,10.26,10.26,10.26,10.26,9.78,58,29589,303583,,bse,2017-10-24
500029,AUTOLITE(I) ,T ,Q,76.65,79.9,76,77.95,76,76.9,67,7871,616819,,bse,2017-10-24
500031,BAJAJ ELECT.,A ,Q,403.8,403.8,385.7,388.4,388.4,405.2,1203,41131,16184162,,bse,2017-10-24
500032,BAJAJHIND   ,B ,Q,14.39,14.6,14.28,14.35,14.35,14.35,608,466750,6730086,,bse,2017-10-24
500033,FORCE MOTR  ,B ,Q,3630,3649,3580,3593.7,3593.7,3634.5,3691,29702,107064815,,bse,2017-10-24
500034,BAJFINANCE  ,A ,Q,1842.5,1842.95,1817.95,1826.4,1827,1833.5,1513,37843,69193294,,bse,2017-10-24
500038,BALRAM.CHINI,A ,Q,165.5,165.7,162.9,164.1,164.1,163.95,492,45459,7474070,,bse,2017-10-24
500039,BANCO PROD. ,B ,Q,218.35,219.6,215,215.4,215.3,217.9,234,14509,3140741,,bse,2017-10-24
