SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1267.75,1305.7,1258,1291.6,1291.6,1267.5,1240,6415,8216959,,bse,2016-04-29
500003,AEGIS LOGIS ,B ,Q,114.5,116.5,112,115.2,115.2,114.05,1318,82989,9510616,,bse,2016-04-29
500008,AMAR RAJA BA,A ,Q,936,960,931.6,953.7,953.7,937.65,1307,16477,15631070,,bse,2016-04-29
500009,A.SARABHAI  ,XD,Q,10.06,10.72,10.06,10.59,10.59,10.43,127,88621,927124,,bse,2016-04-29
500010,HDFC        ,A ,Q,1083.3,1102,1075.6,1088.8,1088.8,1087,3665,97312,105881543,,bse,2016-04-29
500012,ANDHRA PETRO,XC,Q,16,16,15.51,15.87,15.94,15.76,98,35569,561659,,bse,2016-04-29
500013,ANSAL INFRAS,B ,Q,17.6,19.4,17.6,19.05,19.05,19.15,104,12842,244629,,bse,2016-04-29
500014,APPLE FINANC,XD,Q,2.14,2.3,2.12,2.26,2.15,2.22,19,5950,12973,,bse,2016-04-29
500020,BOM DYEING  ,B ,Q,49.75,50.3,48.9,49.15,49.15,49.95,816,145720,7221925,,bse,2016-04-29
500023,ASIANHOTNR  ,B ,Q,114.7,114.8,111.9,111.9,111.9,107.8,3,3,341,,bse,2016-04-29
500024,ASSAMCO     ,B ,Q,6.08,6.28,5.86,6,6,6.09,296,319145,1928626,,bse,2016-04-29
500027,ATUL LTD.   ,A ,Q,1833,1894.95,1781.95,1798.65,1798.65,1832,5032,34471,63378450,,bse,2016-04-29
500028,ATV PROJECTS,XT,Q,7.1,7.5,7.1,7.45,7.5,7.3,15,9250,68734,,bse,2016-04-29
500029,AUTOLITE(I) ,B ,Q,55,59.5,52.7,56.65,56,53.35,146,9291,516931,,bse,2016-04-29
500031,BAJAJ ELECT.,A ,Q,225.45,234.9,225,228.8,228.8,225.65,1302,44176,10194265,,bse,2016-04-29
500032,BAJAJHIND   ,B ,Q,19.3,19.95,19.15,19.85,19.85,19.25,1377,679744,13265174,,bse,2016-04-29
500033,FORCE MOTR  ,B ,Q,3406,3519,3360,3493.5,3493.5,3397.5,38687,584332,2020798215,,bse,2016-04-29
500034,BAJFINANCE  ,A ,Q,6970.6,6970.6,6801,6832.2,6832.2,6964.25,1130,4050,27802175,,bse,2016-04-29
500038,BALRAM.CHINI,A ,Q,103.3,108.9,99.9,107.15,107.15,102.25,3429,466943,48841069,,bse,2016-04-29
500039,BANCO PROD. ,B ,Q,131.5,134.9,131.5,132.7,132.7,132.8,108,5401,719699,,bse,2016-04-29
500040,CENTURY TEXT,A ,Q,622.55,642,611.5,638.45,638.45,623.05,5350,224125,141513014,,bse,2016-04-29
500041,BANNARI AMAN,B ,Q,1830,1839,1745,1790.25,1790.25,1861.5,67,410,727029,,bse,2016-04-29
500042,BASF INDIA  ,B ,Q,913.5,917,896.7,905,905,909.55,246,1173,1065407,,bse,2016-04-29
500043,BATA INDIA  ,A ,Q,557,598.4,550,586.05,586.05,554.2,2062,45726,26435946,,bse,2016-04-29
500048,BEML LTD    ,A ,Q,920,935,913.5,919.35,919.35,919.75,1667,25990,23990505,,bse,2016-04-29
500049,BHARAT ELECT,A ,Q,1186.85,1206,1173.8,1182.75,1182.75,1184.15,1320,17632,20946661,,bse,2016-04-29
500051,BHAG GAS    ,Z ,Q,0.63,0.63,0.63,0.63,0.63,0.65,1,826,520,,bse,2016-04-29
500052,BHANSALI ENG,B ,Q,18.95,19.3,18.25,18.8,18.8,18.9,268,63539,1187447,,bse,2016-04-29
500055,BHUSH STEEL ,A ,Q,40.15,41.8,39.65,39.95,39.95,41.15,571,91582,3720582,,bse,2016-04-29
500058,BIHAR SPONGE,XT,Q,2.6,2.81,2.56,2.81,2.8,2.69,8,320,853,,bse,2016-04-29
500059,BINANI IND. ,B ,Q,68.15,70,67,67.25,67,67.35,96,6169,420358,,bse,2016-04-29
500060,BIRLA ERIC. ,T ,Q,33.5,33.5,33.5,33.5,33.5,35,1,100,3350,,bse,2016-04-29
500067,BLUE STAR   ,B ,Q,426.95,436,416,425.85,429.05,423.7,354,5201,2210208,,bse,2016-04-29
500068,DISA INDIA  ,XC,Q,3970,3980,3960,3960,3960,4022,14,139,552145,,bse,2016-04-29
500069,BNK CAPITAL ,XD,Q,31.45,32.15,31.45,32.1,32.1,30.65,22,3010,96033,,bse,2016-04-29
500074,BPL LTD.    ,B ,Q,30.4,30.5,28.7,29.6,29.6,30,158,20258,596898,,bse,2016-04-29
500078,CAMPH.& ALL ,XC,Q,585,590,580,587.1,585.1,585,60,3359,1963692,,bse,2016-04-29
500083,CENTURY EXT ,B ,Q,1.94,1.95,1.86,1.88,1.94,1.94,19,26221,49568,,bse,2016-04-29
