SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1399.8,1407,1391.2,1399.5,1399.5,1388.15,352,61580,86356691,NA,bse,2017-12-29
500003,AEGIS LOGIS ,A ,Q,288.05,288.1,282.3,286.35,284.9,286,436,19348,5522511,NA,bse,2017-12-29
500008,AMAR RAJA BA,A ,Q,850.65,850.65,838.7,840.55,842.1,846.15,617,18451,15569237,NA,bse,2017-12-29
500009,A.SARABHAI  ,ST,Q,10.1,10.55,10.1,10.36,10.53,10.09,30,12065,123379,NA,bse,2017-12-29
500010,HDFC        ,A ,Q,1699,1713,1699,1710.4,1710.4,1694.5,1617,63147,107710806,NA,bse,2017-12-29
500012,ANDHRA PETRO,ST,Q,64.05,64.05,63.15,64,64.05,63.15,306,193819,12405036,NA,bse,2017-12-29
500013,ANSAL INFRAS,B ,Q,26,27.3,25.6,26.55,26.5,26,357,85161,2276833,NA,bse,2017-12-29
500014,APPLE FINANC,X ,Q,3.61,3.79,3.61,3.79,3.79,3.61,26,8628,32606,NA,bse,2017-12-29
500020,BOM DYEING  ,A ,Q,279.85,286.4,275.2,277.5,277.5,277.35,4901,621756,174742951,NA,bse,2017-12-29
500023,ASIANHOTNR  ,B ,Q,176.95,178.7,173.05,176.95,177.8,171.6,14,2074,365449,NA,bse,2017-12-29
500024,ASSAMCO     ,T ,Q,5.76,6,5.76,5.98,5.9,5.88,130,143472,846066,NA,bse,2017-12-29
500027,ATUL LTD.   ,A ,Q,2755.2,2755.55,2720.4,2729.95,2729.95,2735.3,36,125,342096,NA,bse,2017-12-29
500028,ATV PROJECTS,XT,Q,9.75,9.95,9.33,9.74,9.8,9.73,58,19823,193748,NA,bse,2017-12-29
500029,AUTOLITE(I) ,B ,Q,69.95,69.95,68.35,68.8,68.5,68.8,35,3934,271012,NA,bse,2017-12-29
500031,BAJAJ ELECT.,A ,Q,495,501,492.55,496.85,496.85,493.2,697,22112,11005771,NA,bse,2017-12-29
500032,BAJAJHIND   ,B ,Q,14.75,15.65,14.75,15.35,15.35,14.5,2587,2290287,34845741,NA,bse,2017-12-29
500033,FORCE MOTR  ,B ,Q,3770,3799,3661,3691.5,3691.5,3741.25,4803,43030,160327752,NA,bse,2017-12-29
500034,BAJFINANCE  ,A ,Q,1760,1767.7,1748.1,1756.8,1756.8,1754.65,1628,39218,68868681,NA,bse,2017-12-29
500038,BALRAM.CHINI,A ,Q,131,134.5,131,132.35,132.35,131.25,1448,256717,34084670,NA,bse,2017-12-29
500039,BANCO PROD. ,B ,Q,258.9,265,257.55,260.25,260,257.7,483,32344,8408067,NA,bse,2017-12-29
500040,CENTURY TEXT,A ,Q,1425,1449.85,1425,1435.45,1430,1425.3,986,46198,66462e3,NA,bse,2017-12-29
500041,BANNARI AMAN,B ,Q,2119.2,2135,2119.15,2130.2,2119.15,2156.6,11,61,129886,NA,bse,2017-12-29
500042,BASF INDIA  ,B ,Q,2162.3,2191,2117.85,2138.7,2133.9,2141.25,116,542,1158568,NA,bse,2017-12-29
500043,BATA INDIA  ,A ,Q,749.65,750.35,744.55,747,747.75,743.1,394,13603,10171432,NA,bse,2017-12-29
500048,BEML LTD    ,A ,Q,1590,1638,1590,1617.65,1617.65,1588.25,1722,49306,79858543,NA,bse,2017-12-29
500049,BHARAT ELECT,A ,Q,183,185.2,181.65,182.05,182.05,181.15,4160,377814,69078239,NA,bse,2017-12-29
500052,BHANSALI ENG,B ,Q,185,191.5,185,187.95,187.95,186,1476,251269,47449612,NA,bse,2017-12-29
500055,BHUSH STEEL ,B ,Q,67.3,71,66.35,70,70,65.35,4178,781771,53881845,NA,bse,2017-12-29
500058,BIHAR SPONGE,XT,Q,1.7,1.83,1.7,1.83,1.83,1.75,57,34332,61227,NA,bse,2017-12-29
500059,BINANI IND. ,B ,Q,142.15,142.35,137.7,138.65,138.65,140.6,716,49275,6893562,NA,bse,2017-12-29
