SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1242,1245.15,1222,1229,1229,1239.1,1507,7589,9364854,NA,bse,2016-05-04
500003,AEGIS LOGIS ,B ,Q,113.85,115.45,110.45,112.1,112.1,114.5,706,52311,5914302,NA,bse,2016-05-04
500008,AMAR RAJA BA,A ,Q,939.05,957.55,932.4,943.85,934.1,956.35,956,9020,8537489,NA,bse,2016-05-04
500009,A.SARABHAI  ,XD,Q,10.15,10.5,10.15,10.27,10.26,10.45,81,65283,675796,NA,bse,2016-05-04
500010,HDFC        ,A ,Q,1099.5,1138,1099,1131,1131,1099.5,5098,1142509,1291517511,NA,bse,2016-05-04
500012,ANDHRA PETRO,XC,Q,15,15.5,14.9,15.2,15.2,15.35,88,39023,593214,NA,bse,2016-05-04
500013,ANSAL INFRAS,B ,Q,19,19.4,18.65,18.8,18.65,19.1,79,11501,217750,NA,bse,2016-05-04
500014,APPLE FINANC,XD,Q,2.08,2.24,2.06,2.07,2.07,2.15,33,14900,31705,NA,bse,2016-05-04
500020,BOM DYEING  ,B ,Q,50.1,50.5,48.8,49.05,48.85,50,760,121694,6044853,NA,bse,2016-05-04
500023,ASIANHOTNR  ,B ,Q,108.1,109,108.1,109,109,114,4,20,2171,NA,bse,2016-05-04
500024,ASSAMCO     ,B ,Q,5.75,5.82,5.66,5.69,5.69,5.79,221,221472,1269181,NA,bse,2016-05-04
500027,ATUL LTD.   ,A ,Q,1848,1848,1782,1796.8,1796.8,1831.2,579,2016,3636384,NA,bse,2016-05-04
500028,ATV PROJECTS,XT,Q,7.44,7.44,7,7.06,7.2,7.12,13,1510,10682,NA,bse,2016-05-04
500029,AUTOLITE(I) ,B ,Q,55.15,56.15,53.6,54.15,54.15,56,72,5631,309328,NA,bse,2016-05-04
500030,AUTORID.FIN ,B ,Q,0.83,0.83,0.83,0.83,0.83,0.87,1,25,20,NA,bse,2016-05-04
