SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1464.05,1522.9,1449.85,1470.4,1460.15,1454.65,1977,20068,29833952,,bse,2017-05-24
500003,AEGIS LOGIS ,B ,Q,184.95,187.35,181.95,184.25,184.25,185,1158,47677,8777099,,bse,2017-05-24
500008,AMAR RAJA BA,A ,Q,874.3,886.45,806.85,834.85,834.85,874.2,7067,151215,127103855,,bse,2017-05-24
500009,A.SARABHAI  ,XT,Q,9,9.67,8.77,8.89,8.77,9.21,70,103886,949182,,bse,2017-05-24
500010,HDFC        ,A ,Q,1514.35,1541.4,1513.9,1524.9,1524.9,1510.7,2314,62109,94886212,,bse,2017-05-24
500012,ANDHRA PETRO,XC,Q,26.5,27,25,25.1,25,25.8,181,46180,1174277,,bse,2017-05-24
500013,ANSAL INFRAS,B ,Q,25.25,25.25,22.5,22.9,22.9,24.1,637,183414,4291443,,bse,2017-05-24
500014,APPLE FINANC,XT,Q,4.05,4.27,3.87,3.9,3.99,4.07,43,40614,164668,,bse,2017-05-24
500020,BOM DYEING  ,B ,Q,69.65,70,66.4,67,67,70.4,3073,758761,51647307,,bse,2017-05-24
500023,ASIANHOTNR  ,B ,Q,138.2,138.2,135.1,135.1,135.1,140,5,614,84539,,bse,2017-05-24
500024,ASSAMCO     ,B ,Q,6.25,6.25,5.94,6.06,6.06,6.23,264,260400,1578746,,bse,2017-05-24
500027,ATUL LTD.   ,A ,Q,2444,2444,2372.4,2396.65,2399,2420,116,686,1650792,,bse,2017-05-24
500028,ATV PROJECTS,XT,Q,6.35,6.65,6.26,6.3,6.3,6.54,17,4176,26280,,bse,2017-05-24
500029,AUTOLITE(I) ,B ,Q,59.35,59.35,56.05,56.55,56.05,58.75,27,1681,97174,,bse,2017-05-24
500031,BAJAJ ELECT.,A ,Q,317.1,342.9,317.1,327.05,327.05,314.3,3304,134747,45060780,,bse,2017-05-24
500032,BAJAJHIND   ,B ,Q,14.6,14.9,14.2,14.4,14.4,14.7,1070,1154803,16803560,,bse,2017-05-24
500033,FORCE MOTR  ,B ,Q,4250,4270.05,4130.9,4140.6,4140.6,4216.85,4149,36138,151646333,,bse,2017-05-24
500034,BAJFINANCE  ,A ,Q,1235,1253.95,1210.3,1223.2,1223.2,1238.8,3398,217542,269310331,,bse,2017-05-24
500038,BALRAM.CHINI,A ,Q,156.6,163.35,156,160.8,160.8,158.65,1532,220664,35038680,,bse,2017-05-24
500039,BANCO PROD. ,B ,Q,214,214,207.6,209.15,209.15,210.75,432,17255,3633381,,bse,2017-05-24
500040,CENTURY TEXT,A ,Q,1126.2,1126.2,1022.05,1031.3,1031.3,1121.8,3887,145213,154725427,,bse,2017-05-24
500041,BANNARI AMAN,B ,Q,1822,1870,1816.05,1854.05,1870,1850,17,105,193845,,bse,2017-05-24
500042,BASF INDIA  ,B ,Q,1319.8,1330,1288.65,1300.25,1298,1306.85,133,546,709456,,bse,2017-05-24
500043,BATA INDIA  ,A ,Q,530,530,517.35,521.75,521.75,526.4,548,14196,7411527,,bse,2017-05-24
500048,BEML LTD    ,A ,Q,1194.5,1206.6,1125.75,1135.2,1135.2,1194.85,2651,252699,300764019,,bse,2017-05-24
500049,BHARAT ELECT,A ,Q,172,173.85,165.6,166.85,166.85,172.15,2321,263754,44543358,,bse,2017-05-24
500052,BHANSALI ENG,B ,Q,39.5,41.4,38.2,39.1,39.1,38.95,2857,704916,28100459,,bse,2017-05-24
500055,BHUSH STEEL ,B ,Q,85.45,87.7,80,80.6,80.6,84.05,2841,310344,25740778,,bse,2017-05-24
500058,BIHAR SPONGE,XT,Q,2,2.15,1.95,1.96,2.05,2.05,15,3155,6254,,bse,2017-05-24
500059,BINANI IND. ,B ,Q,76.8,76.8,73.75,74.2,74.2,76.3,113,11874,886214,,bse,2017-05-24
500060,BIRLACABLE  ,B ,Q,44.7,44.7,38.1,39,40.2,40.65,217,26172,1086691,,bse,2017-05-24
500067,BLUE STAR   ,B ,Q,629.75,644.45,629.75,635.7,635.7,639.25,240,2936,1868468,,bse,2017-05-24
500068,DISA INDIA  ,XC,Q,5049,5049,5049,5049,5049,5e3,1,10,50490,,bse,2017-05-24
500069,BNK CAPITAL ,XD,Q,77.95,77.95,70.7,72.2,72.95,74.25,76,9472,710155,,bse,2017-05-24
500074,BPL LTD.    ,B ,Q,72.2,73.45,68.2,68.7,68.75,71.1,841,92342,6527335,,bse,2017-05-24
500078,CAMPH.& ALL ,XC,Q,800,800,758.05,764,780,776,31,480,370681,,bse,2017-05-24
500083,CENTURY EXT ,T ,Q,5.05,5.05,4.74,4.76,4.74,4.98,54,30463,146708,,bse,2017-05-24
500084,CESC LTD.   ,A ,Q,853,880,848.4,876,876,850.65,3058,74711,64809261,,bse,2017-05-24
500085,CHAMBAL FERT,B ,Q,113.5,113.5,104,105.3,105.3,112.55,2103,299879,32731538,,bse,2017-05-24
500086,EXIDE IND.  ,A ,Q,227.25,232,219.1,222.25,222.25,227.55,1091,124862,28119549,,bse,2017-05-24
500087,CIPLA LTD.  ,A ,Q,533.25,536.3,515.25,520.35,520.35,533.15,2924,118959,62244841,,bse,2017-05-24
500089,DIC INDIA   ,B ,Q,464.95,465,450,450.25,453.75,458.05,32,304,138941,,bse,2017-05-24
500092,CRISIL LTD  ,A ,Q,1870.05,1885.1,1866,1870.05,1872,1883.4,110,22224,41559132,,bse,2017-05-24
500093,CGPOWER     ,A ,Q,88.95,90.65,87.55,88.15,88.15,88.3,1501,324908,28924853,,bse,2017-05-24
500096,DABUR (I)   ,A ,Q,276,276,267,269.2,269.2,273.75,1044,55448,14945398,,bse,2017-05-24
500097,DALMIASUG   ,B ,Q,143.3,145,136.5,138.05,137.9,144.6,468,20772,2931292,,bse,2017-05-24
500101,ARVIND Ltd  ,A ,Q,377.3,378.65,364.1,367.3,367.3,376.5,2172,138239,51007427,,bse,2017-05-24
500102,BALARPUR IND,B ,Q,19.85,20.1,18.4,18.8,18.85,19.65,1652,828515,15916409,,bse,2017-05-24
500103,BHEL        ,A ,Q,156,157.5,148.9,150.05,150.05,155.95,3824,974664,149371186,,bse,2017-05-24
500104,HIND.PETRO  ,A ,Q,502,502,493.55,499.4,499.4,499.5,2813,102754,51154408,,bse,2017-05-24
500106,IFCI LTD    ,A ,Q,26.55,27.1,25.6,25.7,25.7,27,2118,1236173,32410975,,bse,2017-05-24
500108,MAHA.TELE   ,B ,Q,21,22.6,20.25,21.7,21.7,20.95,3858,1412537,30621699,,bse,2017-05-24
500109,MRPL        ,A ,Q,125.05,127.1,122.5,123.7,123.7,125.05,2473,244319,30421509,,bse,2017-05-24
500110,CHENNAI PET.,B ,Q,364.5,378.75,361.15,365.8,365.8,364.1,2537,80915,29898723,,bse,2017-05-24
500111,REL.CAP.    ,A ,Q,622,624.95,560.4,578.3,578.3,619.95,29190,1372750,807992179,,bse,2017-05-24
500112,STATE BANK  ,A ,Q,289.1,290.15,281.9,283.15,283.15,289.15,10711,1371376,391294323,,bse,2017-05-24
500113,STEEL AUTH. ,A ,Q,60.1,60.15,56.8,57.05,57.05,59.45,2661,941607,54679505,,bse,2017-05-24
500114,TITAN       ,A ,Q,477,478.6,460.05,468.8,468.8,476.6,1555,56283,26377195,,bse,2017-05-24
500116,IDBI BANK L ,A ,Q,63.2,64,60.45,61.15,61.15,65.35,5448,1522684,95014393,,bse,2017-05-24
500117,DCW LTD.    ,B ,Q,33.55,34.75,33.25,33.4,33.35,33.7,882,316771,10732440,,bse,2017-05-24
500119,DHAMPUR SUGA,B ,Q,204.3,212.7,202,205.45,205.45,207.5,1291,109815,22861779,,bse,2017-05-24
500120,DIAMINES&CHM,XD,Q,72.3,78,72.2,74.3,74.8,75.6,73,7834,586895,,bse,2017-05-24
500123,ELANTAS     ,B ,Q,1950.05,1953.05,1915,1931.45,1940,1945.65,61,427,827e3,,bse,2017-05-24
500124,DR.REDDY'S  ,A ,Q,2590,2590,2510.1,2520.55,2520.55,2578.2,1953,22767,57703497,,bse,2017-05-24
500125,E.I.D.PAR   ,A ,Q,310.7,317.3,303.85,305.3,307.85,310.55,912,30933,9614364,,bse,2017-05-24
500126,MERCK LTD   ,B ,Q,1031.95,1035,1003,1007.35,1015,1028.65,300,3509,3572911,,bse,2017-05-24
500128,ELEC.CASTING,B ,Q,32.5,33,32.4,32.7,32.8,32.7,267,124137,4066437,,bse,2017-05-24
500132,EMPEE SUGARS,XT,Q,5.55,5.65,5.35,5.6,5.6,5.49,5,1357,7604,,bse,2017-05-24
500133,ESAB INDIA  ,B ,Q,605.2,610,596,598.8,596,612,22,394,237902,,bse,2017-05-24
500135,ESSEL PROP  ,B ,Q,256.2,256.25,248,251.75,253,251.9,262,12333,3104234,,bse,2017-05-24
