SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1235,1269,1207.8,1237.25,1237.25,1229,1773,9173,11386556,NA,bse,2016-05-05
500003,AEGIS LOGIS ,B ,Q,111.65,117,111.65,114.55,114.55,112.1,969,60063,6896318,NA,bse,2016-05-05
500008,AMAR RAJA BA,A ,Q,940,945,925.25,931.15,925.25,943.85,1107,13404,12564749,NA,bse,2016-05-05
500009,A.SARABHAI  ,XD,Q,10.11,10.43,10,10.05,10.05,10.27,96,45895,463405,NA,bse,2016-05-05
500010,HDFC        ,A ,Q,1138.9,1175.5,1135.85,1163.85,1163.85,1131,8220,175575,204333111,NA,bse,2016-05-05
500012,ANDHRA PETRO,XC,Q,15,15,14.7,14.8,14.75,15.2,102,48347,719314,NA,bse,2016-05-05
500013,ANSAL INFRAS,B ,Q,18.95,19.15,18.75,18.95,18.8,18.8,51,4815,91172,NA,bse,2016-05-05
500014,APPLE FINANC,XD,Q,2.11,2.3,2,2.28,2.3,2.07,40,17581,38421,NA,bse,2016-05-05
500020,BOM DYEING  ,B ,Q,49.35,50,48.7,49,49,49.05,593,94506,4661196,NA,bse,2016-05-05
500023,ASIANHOTNR  ,B ,Q,109,109,109,109,109,109,7,146,15914,NA,bse,2016-05-05
500024,ASSAMCO     ,B ,Q,5.77,6.02,5.66,5.98,5.98,5.69,479,384489,2256477,NA,bse,2016-05-05
500027,ATUL LTD.   ,A ,Q,1824,1933,1781.1,1874.6,1874.6,1796.8,2364,18173,34162173,NA,bse,2016-05-05
500028,ATV PROJECTS,XT,Q,7,7.2,6.72,7.14,7.14,7.06,11,391,2700,NA,bse,2016-05-05
500029,AUTOLITE(I) ,B ,Q,53.4,55.2,53.3,53.55,53.3,54.15,44,2684,144553,NA,bse,2016-05-05
500030,AUTORID.FIN ,B ,Q,0.79,0.79,0.79,0.79,0.79,0.83,1,25,19,NA,bse,2016-05-05
500031,BAJAJ ELECT.,A ,Q,228.2,232.65,224.85,226,226.1,227.55,683,27144,6225208,NA,bse,2016-05-05
500032,BAJAJHIND   ,B ,Q,19.75,20.25,19.65,19.75,19.75,19.55,1434,872538,17437646,NA,bse,2016-05-05
500033,FORCE MOTR  ,B ,Q,3311,3382,3241,3257,3257,3327.5,11727,135177,446515653,NA,bse,2016-05-05
500034,BAJFINANCE  ,A ,Q,7e3,7181,6967.75,7154.8,7154.8,6946.65,1120,4744,33748683,NA,bse,2016-05-05
500038,BALRAM.CHINI,A ,Q,107.5,113.85,107.5,109.8,109.8,107.7,7104,842555,94003735,NA,bse,2016-05-05
500039,BANCO PROD. ,B ,Q,131.6,131.6,127,127.8,127.3,130.7,199,13122,1681955,NA,bse,2016-05-05
500040,CENTURY TEXT,A ,Q,602,614.35,593.75,609.05,609.05,602.3,5401,188692,114619681,NA,bse,2016-05-05
500041,BANNARI AMAN,B ,Q,1777.75,1798,1745,1745.25,1745,1750,56,350,616433,NA,bse,2016-05-05
500042,BASF INDIA  ,B ,Q,969,969,937.1,946.25,946.25,967.8,765,7096,6758578,NA,bse,2016-05-05
500043,BATA INDIA  ,A ,Q,569,580,566.25,572.15,572.05,561.85,1488,28656,16443633,NA,bse,2016-05-05
500048,BEML LTD    ,A ,Q,895,904.4,887.25,894.45,894.45,896.35,1437,18978,16998068,NA,bse,2016-05-05
500049,BHARAT ELECT,A ,Q,1155,1161.45,1141.95,1146.85,1146.85,1145.8,1133,14933,17169715,NA,bse,2016-05-05
500051,BHAG GAS    ,Z ,Q,0.56,0.56,0.55,0.55,0.55,0.57,12,4797,2666,NA,bse,2016-05-05
500052,BHANSALI ENG,B ,Q,18.55,18.8,18.15,18.4,18.4,18.6,99,35576,656350,NA,bse,2016-05-05
500055,BHUSH STEEL ,A ,Q,38.4,38.45,37.6,37.8,37.8,38.55,242,27386,1042466,NA,bse,2016-05-05
500058,BIHAR SPONGE,XT,Q,2.65,2.75,2.62,2.67,2.65,2.75,5,1277,3401,NA,bse,2016-05-05
500059,BINANI IND. ,B ,Q,67,67.5,66,66.9,66.9,66.7,23,1859,124006,NA,bse,2016-05-05
500060,BIRLA ERIC. ,T ,Q,34,34.05,33.55,34.05,34.05,34,15,2934,99075,NA,bse,2016-05-05
500067,BLUE STAR   ,B ,Q,420.2,420.9,410.65,414.05,414.05,420.9,525,8603,3571272,NA,bse,2016-05-05
500068,DISA INDIA  ,XC,Q,3700,3900,3700,3853,3807,3870.5,13,113,420078,NA,bse,2016-05-05
500069,BNK CAPITAL ,XD,Q,31,31,30.2,30.2,30.2,31.1,3,162,4990,NA,bse,2016-05-05
500074,BPL LTD.    ,B ,Q,28.25,28.95,27.7,27.8,27.8,28.7,94,12160,340541,NA,bse,2016-05-05
500078,CAMPH.& ALL ,XC,Q,591,600,585.5,593,597.75,594,51,3289,1948566,NA,bse,2016-05-05
500083,CENTURY EXT ,B ,Q,1.85,1.92,1.85,1.87,1.88,1.83,8,4499,8470,NA,bse,2016-05-05
500084,CESC LTD.   ,A ,Q,533.45,533.45,520.5,524.8,524.8,529.95,634,10034,5273351,NA,bse,2016-05-05
500085,CHAMBAL FERT,B ,Q,62.55,62.6,61,61.55,61.55,63,590,55135,3414959,NA,bse,2016-05-05
500086,EXIDE IND.  ,A ,Q,141.4,143.25,136,141.8,141.8,139.35,786,76110,10804166,NA,bse,2016-05-05
500087,CIPLA LTD.  ,A ,Q,533.15,543.85,533.15,541.2,541.2,533.35,2801,89574,48297403,NA,bse,2016-05-05
500089,DIC INDIA   ,B ,Q,570,570,548,549.25,550,561,106,686,379758,NA,bse,2016-05-05
500092,CRISIL LTD  ,A ,Q,1998,2e3,1977,1990.15,1992,2004.25,290,5174,10299653,NA,bse,2016-05-05
500093,CROMPT.GREAV,A ,Q,57.2,60,57,59.2,59.2,56.85,3839,1046380,61825530,NA,bse,2016-05-05
500096,DABUR (I)   ,A ,Q,284,288.85,280.85,282.8,283,282.15,1741,58511,16660530,NA,bse,2016-05-05
500097,DALMIASUG   ,B ,Q,94,98.85,94,95.2,95,92.6,586,58125,5632092,NA,bse,2016-05-05
500101,ARVIND Ltd  ,A ,Q,276.7,278.95,272.6,274.75,274.75,276.9,3869,192675,53145430,NA,bse,2016-05-05
500102,BALARPUR IND,B ,Q,16.95,16.95,16.45,16.6,16.6,16.75,525,362359,6066466,NA,bse,2016-05-05
500103,BHEL        ,A ,Q,120,123.55,119.65,122.85,122.85,119.8,4709,586388,71413983,NA,bse,2016-05-05
500104,HIND.PETRO  ,A ,Q,830.3,832,808.9,820.4,820.4,830.9,2317,63809,52233547,NA,bse,2016-05-05
500106,IFCI LTD    ,A ,Q,24.3,24.6,24,24.1,24.1,24.25,1007,585362,14197570,NA,bse,2016-05-05
500108,MAHA.TELE   ,B ,Q,18.2,18.65,18.1,18.2,18.2,18.2,641,281469,5157491,NA,bse,2016-05-05
500109,MRPL        ,A ,Q,69,70.9,67.1,67.4,67.4,69.5,963,168786,11592270,NA,bse,2016-05-05
500110,CHENNAI PET.,B ,Q,200.2,204.8,200.2,202.65,202.65,203.85,1749,77218,15627816,NA,bse,2016-05-05
500111,REL.CAP.    ,A ,Q,389,389,377.1,382,382,380.45,9292,503969,192958066,NA,bse,2016-05-05
500112,STATE BANK  ,A ,Q,180.55,182.4,178.6,180.45,180.45,180.1,18272,2396487,432477863,NA,bse,2016-05-05
500113,STEEL AUTH. ,A ,Q,42.5,43,41.35,42.2,42.2,42.2,3166,981074,41490177,NA,bse,2016-05-05
500114,TITAN       ,A ,Q,357,364.55,353.3,359.4,359.4,360.05,2332,67325,24182396,NA,bse,2016-05-05
500116,IDBI BANK L ,A ,Q,66.7,67.35,65.05,66.35,66.35,66.8,2615,676845,44704439,NA,bse,2016-05-05
500117,DCW LTD.    ,B ,Q,27.35,28.2,27.05,27.6,27.75,27.4,851,249491,6904061,NA,bse,2016-05-05
500119,DHAMPUR SUGA,B ,Q,86,91.8,85.5,89.35,89.35,84.8,3165,265779,23851214,NA,bse,2016-05-05
500120,DIAMINES&CHM,XD,Q,42,42,37.05,37.5,37.5,39,15,1267,48666,NA,bse,2016-05-05
500123,ELANTAS     ,B ,Q,1351,1351,1327,1328.25,1331,1345.25,38,212,283575,NA,bse,2016-05-05
500124,DR.REDDY'S  ,A ,Q,2935,2952.45,2910.85,2931.05,2931.05,2932.85,1923,20053,58835344,NA,bse,2016-05-05
500125,E.I.D.PAR   ,A ,Q,222,229.4,218,219.85,219.85,223.85,1785,110726,24714715,NA,bse,2016-05-05
500126,MERCK LTD   ,B ,Q,670,673,667.25,669.5,669,668.25,89,1898,1270755,NA,bse,2016-05-05
500128,ELEC.CASTING,B ,Q,18.55,18.6,18.2,18.3,18.3,18.45,194,79679,1467106,NA,bse,2016-05-05
500132,EMPEE SUGARS,XD,Q,6.15,6.29,5.84,5.98,5.92,5.99,34,15474,94403,NA,bse,2016-05-05
500133,ESAB INDIA  ,B ,Q,581.5,582,565,565.25,565,562.25,21,27,15506,NA,bse,2016-05-05
500135,ESSEL PROP  ,B ,Q,190.5,190.5,183.6,184.9,184.9,186.25,291,6175,1145790,NA,bse,2016-05-05
500136,ESTER INDUS.,B ,Q,58.95,61.25,58.25,58.75,58.75,58.5,645,32519,1942145,NA,bse,2016-05-05
500139,FEDDER.LLYOD,B ,Q,77.9,78.85,76.8,77.7,77.7,77.45,299,22514,1746048,NA,bse,2016-05-05
500141,FERRO ALLOYS,XD,Q,4.99,5,4.06,4.29,4.29,4.85,263,116080,507336,NA,bse,2016-05-05
500142,FGP LTD.    ,XD,Q,2.56,2.56,2.56,2.56,2.56,2.69,1,100,256,NA,bse,2016-05-05
500144,FINOL. CABLE,A ,Q,278,279.85,272.05,273.75,272.1,278.95,151,3208,882621,NA,bse,2016-05-05
500147,CMI FPE     ,XC,Q,505.1,519.9,497,502.1,502.1,510.2,16,338,173706,NA,bse,2016-05-05
500148,UFLEX LTD   ,B ,Q,174,175.8,173,173.55,174.5,173.6,279,6748,1171692,NA,bse,2016-05-05
500150,FOSECO INDIA,B ,Q,1370,1381,1340,1351.25,1351.25,1372,30,125,169286,NA,bse,2016-05-05
500151,GOLDEN TOB  ,B ,Q,41.1,41.1,40.9,40.9,40.9,41.5,14,1585,64842,NA,bse,2016-05-05
500153,GANESH BENZO,XD,Q,21.4,21.4,20.15,20.35,20.85,20.45,66,12588,257596,NA,bse,2016-05-05
500155,GARDEN SILK ,B ,Q,24.4,24.4,23.4,23.5,23.4,23.6,31,7165,169638,NA,bse,2016-05-05
500159,METROGLOBL  ,XC,Q,78.2,78.2,63.1,68.5,68.5,65.2,8,600,39670,NA,bse,2016-05-05
