SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1283,1300,1252.5,1264.95,1264.95,1279.65,794,4448,5666927,,bse,2016-07-28
500003,AEGIS LOGIS ,B ,Q,125.7,126.5,122.95,125.05,125.05,122.85,2790,233963,29195679,,bse,2016-07-28
500008,AMAR RAJA BA,A ,Q,900,903.55,891.05,895.1,895.1,894.7,515,7260,6510198,,bse,2016-07-28
500009,A.SARABHAI  ,XD,Q,8.18,8.27,8.1,8.13,8.13,8.15,48,20353,165850,,bse,2016-07-28
500010,HDFC        ,A ,Q,1387.8,1409.95,1375,1401.25,1401.25,1387.8,5392,139673,194350503,,bse,2016-07-28
500012,ANDHRA PETRO,XC,Q,13.15,13.2,12.87,13.01,13.07,12.88,65,43733,569967,,bse,2016-07-28
500013,ANSAL INFRAS,B ,Q,21.9,21.9,21.25,21.55,21.55,21.75,129,8478,182943,,bse,2016-07-28
500014,APPLE FINANC,XD,Q,2.46,2.46,2.3,2.33,2.37,2.37,18,31086,72711,,bse,2016-07-28
500020,BOM DYEING  ,B ,Q,47.5,47.7,47,47.2,47.2,47.25,713,152653,7227332,,bse,2016-07-28
500023,ASIANHOTNR  ,B ,Q,111.05,114,108.55,110,110,109.1,16,286,31437,,bse,2016-07-28
500024,ASSAMCO     ,B ,Q,7.25,7.39,7.06,7.12,7.12,7.21,637,593750,4289946,,bse,2016-07-28
500027,ATUL LTD.   ,A ,Q,1969.7,1999.95,1938.8,1968.35,1968.35,1955.15,1825,227518,453774158,,bse,2016-07-28
500028,ATV PROJECTS,XT,Q,6.8,7.37,6.8,6.92,7.05,7.06,31,7320,50865,,bse,2016-07-28
500029,AUTOLITE(I) ,B ,Q,59.8,61.65,59.8,61,61,60.65,47,2565,155242,,bse,2016-07-28
500030,AUTORID.FIN ,T ,Q,0.59,0.59,0.58,0.58,0.58,0.57,2,750,436,,bse,2016-07-28
500031,BAJAJ ELECT.,A ,Q,242.55,264.9,241.8,263.85,263.85,240.75,6040,269048,69204979,,bse,2016-07-28
500032,BAJAJHIND   ,B ,Q,19.95,20,19.6,19.7,19.7,19.9,717,685499,13561447,,bse,2016-07-28
500033,FORCE MOTR  ,B ,Q,3316,3362,3301,3319.4,3319.4,3308.6,4002,46641,155461920,,bse,2016-07-28
500034,BAJFINANCE  ,A ,Q,9850,10450,9701.1,10323.3,10323.3,9779.85,8764,43095,439253274,,bse,2016-07-28
500038,BALRAM.CHINI,A ,Q,128.3,129,126.6,127.6,127.6,128.3,2614,237471,30293862,,bse,2016-07-28
500039,BANCO PROD. ,B ,Q,171,174.5,169.6,172.2,172.2,171.1,1489,69408,11942755,,bse,2016-07-28
500040,CENTURY TEXT,A ,Q,696,703.95,695,699.75,699.75,694.15,1614,55015,38515637,,bse,2016-07-28
500041,BANNARI AMAN,B ,Q,1850,1870,1812,1838.8,1838.8,1877.55,44,178,327587,,bse,2016-07-28
500042,BASF INDIA  ,B ,Q,1055,1095.15,1047.55,1084.35,1083.6,1055.7,690,6044,6496016,,bse,2016-07-28
500043,BATA INDIA  ,A ,Q,572.55,580,572.35,578.4,578.4,570.9,1461,35136,20299095,,bse,2016-07-28
500048,BEML LTD    ,A ,Q,1003.05,1035,1e3,1003.85,1003.85,990.95,3592,63715,64912465,,bse,2016-07-28
500049,BHARAT ELECT,A ,Q,1233.1,1250,1215.95,1220.75,1223.9,1218.55,2151,29723,36618961,,bse,2016-07-28
500052,BHANSALI ENG,B ,Q,21.95,22.5,21.7,21.9,21.75,21.65,133,35493,785998,,bse,2016-07-28
500055,BHUSH STEEL ,A ,Q,44.1,44.5,43.2,43.35,43.35,44.05,733,101442,4456368,,bse,2016-07-28
500058,BIHAR SPONGE,XT,Q,2.27,2.27,2.26,2.27,2.27,2.26,15,10675,24230,,bse,2016-07-28
500059,BINANI IND. ,B ,Q,81.5,82.75,81.1,81.3,81.5,81.65,150,14247,1165546,,bse,2016-07-28
500060,BIRLA ERIC. ,T ,Q,37.4,39.4,37.4,38.2,38.25,38.5,34,9113,350869,,bse,2016-07-28
500067,BLUE STAR   ,B ,Q,475,501.9,466.1,484.9,484.9,466,714,10577,5181560,,bse,2016-07-28
500068,DISA INDIA  ,XC,Q,4394.8,4395,4325,4395,4395,4419.8,7,20,87408,,bse,2016-07-28
500069,BNK CAPITAL ,XD,Q,32,32.55,32,32.5,32.5,31.15,6,924,29694,,bse,2016-07-28
500074,BPL LTD.    ,B ,Q,39.15,39.2,38.5,38.5,38.5,38.8,154,25367,983182,,bse,2016-07-28
500078,CAMPH.& ALL ,XC,Q,568.9,575,560.15,561.05,561.05,568.9,47,1882,1067290,,bse,2016-07-28
500083,CENTURY EXT ,B ,Q,2.64,2.64,2.48,2.57,2.57,2.53,18,13088,33870,,bse,2016-07-28
500084,CESC LTD.   ,A ,Q,609,630.45,606.85,628.05,628.05,609.2,857,17149,10592978,,bse,2016-07-28
500085,CHAMBAL FERT,B ,Q,65.05,65.5,64.5,64.75,64.8,64.9,660,42968,2794962,,bse,2016-07-28
