SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1381.25,1421.35,1381.15,1407.75,1405,1382.6,442,4425,6201510,,bse,2017-11-22
500003,AEGIS LOGIS ,A ,Q,230,236.1,230,234.2,234.2,232.75,186,13383,3126646,,bse,2017-11-22
500008,AMAR RAJA BA,A ,Q,803,804.95,782.8,786.95,786.95,803.45,2543,19485,15399683,,bse,2017-11-22
500009,A.SARABHAI  ,ST,Q,10,10.49,10,10.34,10.35,10.1,18,10345,105792,,bse,2017-11-22
500010,HDFC        ,A ,Q,1701.45,1724.9,1695.8,1718.3,1718.3,1692.45,1373,52619,90368708,,bse,2017-11-22
500012,ANDHRA PETRO,ST,Q,52,52.2,50,50.65,50.5,52.2,88,31985,1629695,,bse,2017-11-22
500013,ANSAL INFRAS,B ,Q,23.05,23.05,22.5,22.65,22.5,22.65,89,22499,512218,,bse,2017-11-22
500014,APPLE FINANC,XD,Q,3.36,3.36,3.36,3.36,3.36,3.36,16,33478,112486,,bse,2017-11-22
500020,BOM DYEING  ,A ,Q,203.95,205.8,196.35,198,198,202.35,2890,324953,65017012,,bse,2017-11-22
500023,ASIANHOTNR  ,B ,Q,131,135.6,130,132.6,132.85,130.95,33,4292,562018,,bse,2017-11-22
500024,ASSAMCO     ,B ,Q,5.14,5.34,5.01,5.05,5.07,5.05,713,444545,2286302,,bse,2017-11-22
500027,ATUL LTD.   ,A ,Q,2569,2569,2513,2527.7,2527.7,2538.5,76,1141,2892868,,bse,2017-11-22
500028,ATV PROJECTS,XT,Q,9.75,10.15,9.75,10.15,10.15,9.7,32,5753,57001,,bse,2017-11-22
500029,AUTOLITE(I) ,B ,Q,71.5,71.5,68.65,69.55,69.55,70.7,136,17130,1194949,,bse,2017-11-22
500031,BAJAJ ELECT.,A ,Q,414,417,408,413.6,413.6,408.3,595,26766,11046987,,bse,2017-11-22
500032,BAJAJHIND   ,B ,Q,15.1,15.1,14.73,14.79,14.79,14.93,680,727664,10840289,,bse,2017-11-22
500033,FORCE MOTR  ,B ,Q,3350,3370.6,3302,3328.45,3328.45,3325,2187,17524,58393826,,bse,2017-11-22
500034,BAJFINANCE  ,A ,Q,1809.75,1810,1770,1774.2,1774.2,1805.6,4848,29183,51842833,,bse,2017-11-22
500038,BALRAM.CHINI,A ,Q,162.5,163,158.75,159.2,159.2,163.15,609,82951,13276904,,bse,2017-11-22
500039,BANCO PROD. ,B ,Q,223.5,229,221.6,227.35,227.4,221.85,416,23870,5374383,,bse,2017-11-22
500040,CENTURY TEXT,A ,Q,1340,1344.25,1321.8,1328.75,1328.8,1337.65,528,18106,24118408,,bse,2017-11-22
500041,BANNARI AMAN,B ,Q,2454,2454,2450,2453.1,2450,2457.8,7,23,56430,,bse,2017-11-22
500042,BASF INDIA  ,B ,Q,2039.95,2075,1989,2002.7,2002.7,2016.1,620,5188,10566439,,bse,2017-11-22
500043,BATA INDIA  ,A ,Q,780,794,744.85,749.25,749.25,766.5,5498,223489,172599597,,bse,2017-11-22
500048,BEML LTD    ,A ,Q,1639.9,1643.95,1615.1,1623.9,1630.5,1634.9,742,13701,22292586,,bse,2017-11-22
500049,BHARAT ELECT,A ,Q,179.05,181.3,177.95,180.05,180.05,177.55,1720,260380,46748614,,bse,2017-11-22
500052,BHANSALI ENG,B ,Q,148.7,152.75,148.7,152.75,152.75,145.5,2666,547281,82924262,,bse,2017-11-22
500055,BHUSH STEEL ,B ,Q,71,74.25,69.35,72.85,72.85,70.35,5099,813582,58811461,,bse,2017-11-22
500058,BIHAR SPONGE,XT,Q,1.9,1.9,1.85,1.9,1.9,1.92,10,8135,15265,,bse,2017-11-22
500059,BINANI IND. ,B ,Q,91,92.5,87.95,89.05,89.05,90.2,342,22453,1997767,,bse,2017-11-22
500060,BIRLACABLE  ,T ,Q,56,60.2,56,59.6,60,58.5,78,9314,553101,,bse,2017-11-22
500067,BLUE STAR   ,B ,Q,695,696.2,680,685,680.1,697.15,341,3971,2730684,,bse,2017-11-22
500068,DISA INDIA  ,XC,Q,6030,6100,5900.9,6060,6060,6027.5,11,30,180711,,bse,2017-11-22
500069,BNK CAPITAL ,XD,Q,115.4,117.8,112.35,114.65,117.8,115.45,30,7446,855309,,bse,2017-11-22
500074,BPL LTD.    ,B ,Q,69.15,69.15,67.2,67.55,67.55,68.55,337,41509,2817692,,bse,2017-11-22
500078,CAMPH.& ALL ,XC,Q,925,925,901.3,918.45,919.6,901,43,576,527363,,bse,2017-11-22
500083,CENTURY EXT ,B ,Q,4.88,4.88,4.42,4.42,4.42,4.65,73,81532,364365,,bse,2017-11-22
500084,CESC LTD.   ,A ,Q,1029.8,1052,1026.1,1033.7,1033.7,1016.35,3571,98217,102250417,,bse,2017-11-22
500085,CHAMBAL FERT,B ,Q,150,151.15,145.5,146.05,145.5,149.1,416,39979,5875905,,bse,2017-11-22
500086,EXIDE IND.  ,A ,Q,203.95,204.35,201.4,202.3,202.3,203.1,411,43619,8835993,,bse,2017-11-22
500087,CIPLA LTD.  ,A ,Q,619.95,626,613.95,618.85,618.85,616.5,1591,161466,100209055,,bse,2017-11-22
500089,DIC INDIA   ,B ,Q,497.3,497.3,490,491.4,491.4,513.7,13,32,15755,,bse,2017-11-22
500092,CRISIL LTD  ,A ,Q,1835,1850,1805.65,1845.3,1837.05,1846.95,137,1140,2084887,,bse,2017-11-22
500093,CGPOWER     ,A ,Q,86,86.35,84.1,85.8,85.25,86.1,736,166016,14172148,,bse,2017-11-22
500096,DABUR (I)   ,A ,Q,339.4,341.45,330.65,337.9,337.9,339.4,924,55994,18944028,,bse,2017-11-22
500097,DALMIASUG   ,B ,Q,156,156.9,153.05,154.35,153.05,156.35,192,13120,2042138,,bse,2017-11-22
500101,ARVIND Ltd  ,A ,Q,430.95,436.7,430,431.85,431.85,428.75,1122,88637,38395860,,bse,2017-11-22
500102,BALARPUR IND,B ,Q,12.5,13.4,12.41,13.12,13.12,12.49,870,550156,7238452,,bse,2017-11-22
500103,BHEL        ,A ,Q,87.5,89.3,85.9,88.75,88.75,87.5,6270,1166451,102539934,,bse,2017-11-22
500104,HIND.PETRO  ,A ,Q,418.7,420.55,412.85,419.45,419.45,418.25,4382,174391,72806332,,bse,2017-11-22
500106,IFCI LTD    ,A ,Q,24.05,25.05,24.05,24.8,24.8,24.05,3782,1842645,45571466,,bse,2017-11-22
500108,MAHA.TELE   ,B ,Q,21.45,21.9,21.3,21.45,21.45,21.55,775,377210,8151293,,bse,2017-11-22
500109,MRPL        ,A ,Q,127,127.25,123.6,124.9,124.8,126,599,60141,7517348,,bse,2017-11-22
500110,CHENNAI PET.,A ,Q,418.15,421.1,410.55,415.1,415.1,416.75,918,55618,23029615,,bse,2017-11-22
500111,REL.CAP.    ,A ,Q,451.3,462.2,429.8,455.15,455.15,453.8,9886,787782,354979232,,bse,2017-11-22
500112,STATE BANK  ,A ,Q,331,339.5,327.3,335.2,335.2,330.75,11267,1643066,550010943,,bse,2017-11-22
500113,STEEL AUTH. ,A ,Q,83.5,84,81.35,81.65,81.65,83,2165,802368,65808911,,bse,2017-11-22
