SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1407,1422.8,1404.9,1416.95,1416.95,1396.6,687,6861,9710158,,bse,2018-01-03
500003,AEGIS LOGIS ,A ,Q,280.55,288.95,280.5,285.9,285.35,281.9,717,27025,7698094,,bse,2018-01-03
500008,AMAR RAJA BA,A ,Q,827,855,827,846.1,848,829.5,1417,48173,40859289,,bse,2018-01-03
500009,A.SARABHAI  ,ST,Q,10.35,10.69,10,10.42,10.41,10.19,89,51025,536764,,bse,2018-01-03
500010,HDFC        ,A ,Q,1706.95,1711.5,1695.5,1700.9,1698.65,1702.05,1306,323416,551268901,,bse,2018-01-03
500012,ANDHRA PETRO,ST,Q,60,60,57.95,58.3,58,60.95,237,132898,7732610,,bse,2018-01-03
500013,ANSAL INFRAS,B ,Q,26.05,27.8,25.5,27.7,27.7,26.5,403,149133,4103946,,bse,2018-01-03
500014,APPLE FINANC,X ,Q,4.03,4.04,3.67,4.04,4.04,3.85,38,20407,81856,,bse,2018-01-03
500020,BOM DYEING  ,A ,Q,281.05,287.2,278.05,279.45,279.45,280.45,4272,563604,158944715,,bse,2018-01-03
500023,ASIANHOTNR  ,B ,Q,178.5,178.5,173.05,173.05,173.05,178.1,9,2007,352033,,bse,2018-01-03
500024,ASSAMCO     ,T ,Q,6.01,6.1,5.8,5.89,5.89,5.88,99,89765,531854,,bse,2018-01-03
500027,ATUL LTD.   ,A ,Q,2731.7,2749.75,2709.95,2730.45,2730.45,2726.7,176,1302,3557296,,bse,2018-01-03
500028,ATV PROJECTS,XT,Q,10,10.53,9.99,10.53,10.5,10.03,104,58523,608744,,bse,2018-01-03
500029,AUTOLITE(I) ,B ,Q,68.8,69.85,68.8,69.2,69.2,68.95,42,6290,435305,,bse,2018-01-03
500031,BAJAJ ELECT.,A ,Q,491.95,549.25,488.05,535.45,535.45,490.2,3418,161401,83936245,,bse,2018-01-03
500032,BAJAJHIND   ,B ,Q,18.25,18.45,17,17.35,17.35,18,3638,3721588,66033036,,bse,2018-01-03
500033,FORCE MOTR  ,B ,Q,3705.15,3739,3630.25,3650.6,3650.6,3699.35,2637,21339,78582307,,bse,2018-01-03
500034,BAJFINANCE  ,A ,Q,1724,1739.3,1710,1714.25,1714.25,1722.1,1200,32645,56158582,,bse,2018-01-03
500038,BALRAM.CHINI,A ,Q,136.5,138.75,135.9,136.7,136.7,135.45,1765,303240,41576476,,bse,2018-01-03
500039,BANCO PROD. ,B ,Q,253.75,258,253.75,256.45,257,255,499,24019,6152235,,bse,2018-01-03
500040,CENTURY TEXT,A ,Q,1406,1424,1396.5,1407.75,1407.75,1407.1,728,33639,47439946,,bse,2018-01-03
500041,BANNARI AMAN,B ,Q,2120.85,2120.85,2100,2110.05,2110.05,2136.1,5,10,21095,,bse,2018-01-03
500042,BASF INDIA  ,B ,Q,2141.3,2164.9,2105.75,2123.25,2115.05,2097.85,190,1419,3005273,,bse,2018-01-03
500043,BATA INDIA  ,A ,Q,748.25,775,748.25,772.6,772.6,753.05,1816,81319,62498066,,bse,2018-01-03
500048,BEML LTD    ,A ,Q,1580,1602.85,1490.1,1523.5,1523.5,1576.55,6673,167259,256127288,,bse,2018-01-03
500049,BHARAT ELECT,A ,Q,183,183.55,180.65,181.05,181.05,181.2,1050,126277,22963306,,bse,2018-01-03
500052,BHANSALI ENG,B ,Q,197.5,200,195.8,197.3,197.3,195.15,1537,171159,33811766,,bse,2018-01-03
500055,BHUSH STEEL ,B ,Q,66.55,69.25,66.45,67.25,67.25,67.2,2034,387919,26224685,,bse,2018-01-03
500058,BIHAR SPONGE,XT,Q,2.05,2.05,1.87,2.05,2.05,1.96,36,17761,36151,,bse,2018-01-03
500059,BINANI IND. ,B ,Q,138.05,143.6,137.85,139.05,139.05,138.65,1310,102489,14459926,,bse,2018-01-03
500060,BIRLACABLE  ,T ,Q,62.2,63.85,62.1,63.8,63.8,62.85,52,9622,607423,,bse,2018-01-03
500067,BLUE STAR   ,B ,Q,818.45,822.7,803.4,817.9,814.3,818,233,4034,3299356,,bse,2018-01-03
500068,DISA INDIA  ,X ,Q,6500,7500,6500,7294.85,7294.85,6250,233,1733,12751188,,bse,2018-01-03
500069,BNK CAPITAL ,X ,Q,127,133.45,125,131.7,132,128,46,5537,726694,,bse,2018-01-03
500074,BPL LTD.    ,B ,Q,105.8,114.75,105.45,112,112,104.8,4902,593357,66076629,,bse,2018-01-03
500078,CAMPH.& ALL ,X ,Q,1229.9,1259,1188,1237.45,1238,1209.5,74,911,1112450,,bse,2018-01-03
500083,CENTURY EXT ,B ,Q,6.28,6.39,6,6.16,6.1,6.12,65,46110,283469,,bse,2018-01-03
500084,CESC LTD.   ,A ,Q,1057.55,1070.05,1049,1060.6,1060.6,1052.7,516,16749,17672428,,bse,2018-01-03
500085,CHAMBAL FERT,B ,Q,159.95,164.5,159.1,160.1,160.1,156.85,1870,184222,29671557,,bse,2018-01-03
500086,EXIDE IND.  ,A ,Q,221.9,225.75,220.95,222.95,223.5,220.95,1300,172491,38599006,,bse,2018-01-03
500087,CIPLA LTD.  ,A ,Q,610,613.2,605.15,607.05,605.5,606.85,849,67396,41077046,,bse,2018-01-03
500089,DIC INDIA   ,B ,Q,565,571.55,557.5,565.9,560,558.65,40,931,527420,,bse,2018-01-03
