SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1240,1244,1218.45,1229.8,1229.8,1231.3,1169,4635,5705898,,bse,2016-06-01
500003,AEGIS LOGIS ,B ,Q,114.3,114.4,111.5,112.15,112.15,114.4,876,47243,5339261,,bse,2016-06-01
500008,AMAR RAJA BA,A ,Q,840,850.9,829.35,845.25,843,840.75,1766,18521,15573538,,bse,2016-06-01
500009,A.SARABHAI  ,XD,Q,9.1,9.1,8.56,8.63,8.63,9.08,77,34820,301632,,bse,2016-06-01
500010,HDFC        ,A ,Q,1242,1247,1230.55,1241.35,1241.5,1238.9,1875,33829,41950152,,bse,2016-06-01
500012,ANDHRA PETRO,XC,Q,12.85,13.39,12.76,13.06,13,13.05,91,39610,519053,,bse,2016-06-01
500013,ANSAL INFRAS,B ,Q,19.1,19.4,18.9,19.25,19.35,18.95,114,10806,207456,,bse,2016-06-01
500014,APPLE FINANC,XD,Q,2.3,2.3,2.19,2.2,2.2,2.21,10,3295,7238,,bse,2016-06-01
500020,BOM DYEING  ,B ,Q,43.45,43.85,42.6,43.35,43.35,43.75,1435,183475,7958206,,bse,2016-06-01
500023,ASIANHOTNR  ,B ,Q,108,108,106.2,106.2,106.2,108.4,5,34,3621,,bse,2016-06-01
500024,ASSAMCO     ,B ,Q,5.02,5.22,4.94,4.98,4.98,4.99,353,231968,1166793,,bse,2016-06-01
500027,ATUL LTD.   ,A ,Q,1881.65,1891,1863,1868.45,1868.45,1880.3,118,329,617238,,bse,2016-06-01
500028,ATV PROJECTS,XT,Q,7.05,7.05,6.4,6.81,6.81,6.73,22,6618,44385,,bse,2016-06-01
500029,AUTOLITE(I) ,B ,Q,54.65,54.85,52,52,52,53.6,24,1900,101994,,bse,2016-06-01
500030,AUTORID.FIN ,T ,Q,0.6,0.6,0.6,0.6,0.6,0.62,1,1000,600,,bse,2016-06-01
500031,BAJAJ ELECT.,A ,Q,236.75,236.75,227.4,228.1,228.1,235.3,3034,54274,12568848,,bse,2016-06-01
500032,BAJAJHIND   ,B ,Q,19.3,19.85,19,19.2,19.2,19.25,1057,534459,10392404,,bse,2016-06-01
500033,FORCE MOTR  ,B ,Q,2965,3015.65,2952.1,2975.95,2975.95,2950.1,6555,77891,232333027,,bse,2016-06-01
500034,BAJFINANCE  ,A ,Q,7550,7707,7488.55,7643.95,7643.95,7575.3,1375,4918,37489355,,bse,2016-06-01
500038,BALRAM.CHINI,A ,Q,108.3,112.75,108.25,110.25,110.25,108.25,3188,354134,39377037,,bse,2016-06-01
500039,BANCO PROD. ,B ,Q,132.15,135.9,131,134.2,134.05,131.1,390,17521,2348901,,bse,2016-06-01
500040,CENTURY TEXT,A ,Q,623,641.2,621,625.85,625.85,622.2,5223,198218,125411875,,bse,2016-06-01
500041,BANNARI AMAN,B ,Q,1775,1839.95,1745.15,1756.05,1755.55,1745.5,29,152,274408,,bse,2016-06-01
500042,BASF INDIA  ,B ,Q,999.5,1014,987,994.35,994.35,989.1,655,4284,4286598,,bse,2016-06-01
500043,BATA INDIA  ,A ,Q,579.9,580,565.35,568.85,569.3,571.4,1993,105245,60224403,,bse,2016-06-01
500048,BEML LTD    ,A ,Q,870,880,842.4,847.2,847.2,869.45,2900,35742,30689556,,bse,2016-06-01
500049,BHARAT ELECT,A ,Q,1182,1199,1154,1157.2,1157.2,1181.7,1849,21676,25492233,,bse,2016-06-01
500052,BHANSALI ENG,B ,Q,20,21.95,19.75,20.65,20.65,19.8,451,84570,1749031,,bse,2016-06-01
500055,BHUSH STEEL ,A ,Q,37.95,37.95,35.85,36,36,36.2,238,28226,1022339,,bse,2016-06-01
500058,BIHAR SPONGE,XT,Q,2.18,2.38,2.18,2.37,2.21,2.29,18,9873,23082,,bse,2016-06-01
500059,BINANI IND. ,B ,Q,66.75,66.75,65.05,65.05,65.05,66.1,63,6555,430730,,bse,2016-06-01
500060,BIRLA ERIC. ,T ,Q,35.4,36.95,35,35.05,35,35.4,41,8335,295932,,bse,2016-06-01
500067,BLUE STAR   ,B ,Q,414,429.4,414,425.55,424,416.05,203,1614,686632,,bse,2016-06-01
500068,DISA INDIA  ,XC,Q,3725,3798,3700,3714.65,3725,3735.35,19,75,278919,,bse,2016-06-01
