SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1372,1387.15,1350,1373.8,1376,1365.9,425,5237,7159051,,bse,2017-11-17
500003,AEGIS LOGIS ,A ,Q,235,235.5,232.3,233.75,232.5,233.15,339,22364,5221379,,bse,2017-11-17
500008,AMAR RAJA BA,A ,Q,794.65,806.2,780,799.4,799.4,792.75,2456,64911,51472618,,bse,2017-11-17
500009,A.SARABHAI  ,ST,Q,9.43,10.4,9.43,9.92,9.85,9.91,50,28906,294955,,bse,2017-11-17
500010,HDFC        ,A ,Q,1690.1,1717.75,1687.55,1701,1701,1663.95,2443,104612,178392855,,bse,2017-11-17
500012,ANDHRA PETRO,ST,Q,49.1,52.6,49.1,50.4,50.2,50.15,180,75135,3868555,,bse,2017-11-17
500013,ANSAL INFRAS,B ,Q,22.95,22.95,22.4,22.95,22.95,21.9,151,59110,1352659,,bse,2017-11-17
500014,APPLE FINANC,XD,Q,3.36,3.36,3.36,3.36,3.36,3.36,8,2762,9280,,bse,2017-11-17
500020,BOM DYEING  ,A ,Q,186.55,193.35,186.25,187.35,187.35,184.15,2530,326985,62026028,,bse,2017-11-17
500023,ASIANHOTNR  ,B ,Q,133.95,134.95,132.5,133.7,133.7,132.5,7,143,19065,,bse,2017-11-17
500024,ASSAMCO     ,B ,Q,4.79,4.79,4.5,4.58,4.58,4.74,145,113944,525834,,bse,2017-11-17
500027,ATUL LTD.   ,A ,Q,2480,2534.9,2468.45,2510.7,2505,2470.7,333,1102,2766194,,bse,2017-11-17
500028,ATV PROJECTS,XT,Q,10.08,10.54,9.66,10.05,10.05,10.04,51,41377,423390,,bse,2017-11-17
500029,AUTOLITE(I) ,B ,Q,73,73,68.45,68.55,68.55,71.1,130,12854,892948,,bse,2017-11-17
500031,BAJAJ ELECT.,A ,Q,401.05,406.95,399,399.95,400,402.5,556,25961,10449425,,bse,2017-11-17
500032,BAJAJHIND   ,B ,Q,14.47,15.08,14.33,14.77,14.77,14.3,2314,2174953,31943904,,bse,2017-11-17
500033,FORCE MOTR  ,B ,Q,3308.2,3400,3308.2,3337.25,3337.25,3278.85,5210,42977,144135181,,bse,2017-11-17
500034,BAJFINANCE  ,A ,Q,1785.1,1818.8,1777,1786.7,1777,1759.8,2307,99996,179764508,,bse,2017-11-17
500038,BALRAM.CHINI,A ,Q,162,163.6,159.9,162.15,162.15,158.65,889,117422,18946529,,bse,2017-11-17
