SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1254,1318.25,1250.05,1280.3,1280.3,1249.75,3303,20105,25882385,,bse,2016-05-10
500003,AEGIS LOGIS ,B ,Q,115.45,118.8,113.9,117,117,115.15,960,67453,7876322,,bse,2016-05-10
500008,AMAR RAJA BA,A ,Q,947,957.95,944.3,952.05,952.05,947.2,945,9956,9465376,,bse,2016-05-10
500009,A.SARABHAI  ,XD,Q,9.71,9.95,9.45,9.54,9.59,9.88,102,41765,404869,,bse,2016-05-10
500010,HDFC        ,A ,Q,1200,1220,1197.95,1218.5,1218.5,1204,3118,79672,96608970,,bse,2016-05-10
500012,ANDHRA PETRO,XC,Q,14.75,14.75,14.45,14.55,14.55,14.65,113,54722,797544,,bse,2016-05-10
500013,ANSAL INFRAS,B ,Q,18.95,19.2,18.6,18.8,18.9,19.1,53,5383,101384,,bse,2016-05-10
500014,APPLE FINANC,XD,Q,2.15,2.3,2.15,2.24,2.21,2.36,23,11246,24831,,bse,2016-05-10
500020,BOM DYEING  ,B ,Q,49,49.15,48,48.15,48.15,48.9,415,49600,2407415,,bse,2016-05-10
500024,ASSAMCO     ,B ,Q,6.05,6.05,5.8,5.81,5.81,5.85,124,150502,879693,,bse,2016-05-10
500027,ATUL LTD.   ,A ,Q,1900.5,1974.15,1900.5,1958.25,1958.25,1926,1442,7848,15305716,,bse,2016-05-10
500028,ATV PROJECTS,XT,Q,6.58,7,6.58,6.99,6.99,6.91,19,9145,63077,,bse,2016-05-10
500029,AUTOLITE(I) ,B ,Q,53.85,54,53.45,53.45,53.45,53.35,8,448,24129,,bse,2016-05-10
500030,AUTORID.FIN ,B ,Q,0.7,0.7,0.7,0.7,0.7,0.73,3,250,175,,bse,2016-05-10
500031,BAJAJ ELECT.,A ,Q,235,238.05,229.4,231.8,231.8,234.6,553,30351,7057532,,bse,2016-05-10
500032,BAJAJHIND   ,B ,Q,20,20.5,19.9,20,20,19.9,1248,689674,13929143,,bse,2016-05-10
500033,FORCE MOTR  ,B ,Q,3335,3349,3272.5,3281,3281,3321,3696,47092,155918028,,bse,2016-05-10
500034,BAJFINANCE  ,A ,Q,7399,7460,7350.05,7432,7432,7371.35,1098,5008,37155591,,bse,2016-05-10
500038,BALRAM.CHINI,A ,Q,109.6,112.7,108,108.25,108.25,109.3,3889,488292,53560650,,bse,2016-05-10
500039,BANCO PROD. ,B ,Q,131,131,128.6,129.9,129.8,130.1,90,6755,876999,,bse,2016-05-10
500040,CENTURY TEXT,A ,Q,631,631,614.5,616.5,616.5,624.25,2299,82666,51276641,,bse,2016-05-10
500041,BANNARI AMAN,B ,Q,1760,1811,1745,1801.5,1811,1763,49,404,722228,,bse,2016-05-10
500042,BASF INDIA  ,B ,Q,939.95,944.5,931.6,933.45,934,932.25,182,1730,1622987,,bse,2016-05-10
500043,BATA INDIA  ,A ,Q,588.1,597,575,577.95,577.95,596.15,2991,51902,30241184,,bse,2016-05-10
500048,BEML LTD    ,A ,Q,911,931.5,907.05,915.9,916.1,907.25,2632,41747,38473805,,bse,2016-05-10
500049,BHARAT ELECT,A ,Q,1160,1174,1155.2,1169.15,1173.95,1151.9,1404,18658,21733733,,bse,2016-05-10
500052,BHANSALI ENG,B ,Q,18.6,19.7,18.6,19.2,19.2,18.85,232,35387,678053,,bse,2016-05-10
500055,BHUSH STEEL ,A ,Q,37.25,39.95,37.25,38.45,38.45,37.6,1044,157652,6134342,,bse,2016-05-10
500058,BIHAR SPONGE,XT,Q,2.6,2.6,2.53,2.53,2.53,2.66,21,6196,15789,,bse,2016-05-10
500059,BINANI IND. ,B ,Q,67.6,73,66.9,69.95,69.95,66.6,347,29364,2065081,,bse,2016-05-10
500060,BIRLA ERIC. ,T ,Q,35.5,35.5,34.25,35.4,35.25,34.55,22,1565,54993,,bse,2016-05-10
500067,BLUE STAR   ,B ,Q,423.25,432,423.25,430.5,431,424.6,552,17768,7641778,,bse,2016-05-10
500068,DISA INDIA  ,XC,Q,3804,3960,3804,3960,3960,3960,4,8,31069,,bse,2016-05-10
500069,BNK CAPITAL ,XD,Q,28.5,28.5,28.5,28.5,28.5,29.55,1,100,2850,,bse,2016-05-10
500074,BPL LTD.    ,B ,Q,27.7,28.95,27.7,28.3,28.3,27.7,98,11001,310527,,bse,2016-05-10
500078,CAMPH.& ALL ,XC,Q,590.5,602,590,599.25,599,590.25,30,643,383470,,bse,2016-05-10
500083,CENTURY EXT ,B ,Q,1.88,1.97,1.85,1.9,1.9,1.88,28,27407,51562,,bse,2016-05-10
500084,CESC LTD.   ,A ,Q,539,546,532.35,534.65,534.65,538.35,1019,16905,9099464,,bse,2016-05-10
500085,CHAMBAL FERT,B ,Q,63.85,64.2,62.4,62.55,62.55,63.6,738,75636,4811694,,bse,2016-05-10
500086,EXIDE IND.  ,A ,Q,146.65,148.7,145.15,147.9,147.9,147,1015,96919,14262657,,bse,2016-05-10
500087,CIPLA LTD.  ,A ,Q,536.9,539.7,532.8,536.9,536.9,536.6,2191,54387,29169008,,bse,2016-05-10
500089,DIC INDIA   ,B ,Q,559.75,560,548,560,560,553.75,37,728,403527,,bse,2016-05-10
500092,CRISIL LTD  ,A ,Q,2012.15,2030,2011.5,2020.25,2020,2010.55,174,1246,2519372,,bse,2016-05-10
500093,CROMPT.GREAV,A ,Q,59.9,61.4,59.3,60.8,60.8,59.7,3344,998182,60371404,,bse,2016-05-10
500096,DABUR (I)   ,A ,Q,288.8,292.6,288.6,290.85,290.85,287.6,1472,41393,12032341,,bse,2016-05-10
