SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1354.95,1377.05,1322.3,1346.2,1346.2,1335.15,4200,24592,33388256,NA,bse,2016-04-25
500003,AEGIS LOGIS ,B ,Q,109.1,114.4,108.3,112.55,112.55,108.85,2216,185510,20717356,NA,bse,2016-04-25
500008,AMAR RAJA BA,A ,Q,928,939.3,925,928.65,928.65,926.7,1519,14914,13914966,NA,bse,2016-04-25
500009,A.SARABHAI  ,XD,Q,10.35,10.35,9.81,10.06,10.14,10,135,73323,742560,NA,bse,2016-04-25
500010,HDFC        ,A ,Q,1130,1130,1107,1111.6,1111.6,1131.4,1917,49728,55456913,NA,bse,2016-04-25
500012,ANDHRA PETRO,XC,Q,14.5,16.5,14.5,16.08,16.08,15.52,372,158509,2563321,NA,bse,2016-04-25
500013,ANSAL INFRAS,B ,Q,19,19.2,18.8,19.05,19.2,19.3,159,18073,343010,NA,bse,2016-04-25
500014,APPLE FINANC,XD,Q,2.21,2.48,2.21,2.31,2.39,2.4,18,3871,9139,NA,bse,2016-04-25
500020,BOM DYEING  ,B ,Q,50,51.7,49.85,50.05,49.9,49.85,1254,198311,10061156,NA,bse,2016-04-25
500024,ASSAMCO     ,B ,Q,6.4,6.67,6.2,6.49,6.49,6.33,1225,882638,5721841,NA,bse,2016-04-25
500027,ATUL LTD.   ,A ,Q,1770.3,1775,1749.3,1755,1755,1756.1,224,57855,101541046,NA,bse,2016-04-25
500028,ATV PROJECTS,XT,Q,6.85,7.53,6.83,7.35,7.2,7.18,59,24090,176679,NA,bse,2016-04-25
500029,AUTOLITE(I) ,B ,Q,48.8,49,48,48.1,48.1,49,8,455,21916,NA,bse,2016-04-25
500030,AUTORID.FIN ,B ,Q,1,1,1,1,1,1.05,1,25,25,NA,bse,2016-04-25
500031,BAJAJ ELECT.,A ,Q,219.4,224.7,219.4,220.9,220.9,219.4,1622,16860,3748657,NA,bse,2016-04-25
500032,BAJAJHIND   ,B ,Q,19.75,19.95,19.45,19.6,19.6,19.75,934,520281,10213342,NA,bse,2016-04-25
500033,FORCE MOTR  ,B ,Q,3196,3354,3171,3324.5,3324.5,3185.5,15927,216151,712920502,NA,bse,2016-04-25
500034,BAJFINANCE  ,A ,Q,6975,7017.65,6802,6850.25,6850.25,6974.8,993,4931,33953912,NA,bse,2016-04-25
500038,BALRAM.CHINI,A ,Q,104.1,106.7,104.1,105.6,105.6,105.2,1854,310610,32793048,NA,bse,2016-04-25
500039,BANCO PROD. ,B ,Q,138.4,138.4,134,134.5,135.2,136,215,9833,1331657,NA,bse,2016-04-25
500040,CENTURY TEXT,A ,Q,629.7,633.55,615,621.95,621.95,625.9,3472,93404,58277679,NA,bse,2016-04-25
500041,BANNARI AMAN,B ,Q,1750,1765,1740,1754.25,1765,1750.25,17,5159,9102987,NA,bse,2016-04-25
500042,BASF INDIA  ,B ,Q,895,919,880.35,885.05,887,888.25,176,1111,990481,NA,bse,2016-04-25
500043,BATA INDIA  ,A ,Q,561,563.25,551,558.75,558.75,558.25,1198,23062,12834457,NA,bse,2016-04-25
500048,BEML LTD    ,A ,Q,944.4,951.8,914.1,916.9,916.9,936.85,3899,68763,63857239,NA,bse,2016-04-25
500049,BHARAT ELECT,A ,Q,1175,1186,1168,1172.05,1168,1168,963,15391,18124031,NA,bse,2016-04-25
500052,BHANSALI ENG,B ,Q,19.2,19.3,19,19.25,19.25,19.3,97,23936,457661,NA,bse,2016-04-25
500055,BHUSH STEEL ,A ,Q,42.9,42.9,40.15,41.1,41.1,42.6,935,123376,5104441,NA,bse,2016-04-25
500058,BIHAR SPONGE,XT,Q,2.42,2.42,2.3,2.34,2.34,2.42,11,2930,6773,NA,bse,2016-04-25
500059,BINANI IND. ,B ,Q,67.15,68,66.9,67,66.9,67.35,63,3321,223263,NA,bse,2016-04-25
500060,BIRLA ERIC. ,T ,Q,36.5,36.5,35.25,35.25,35.25,35.6,15,2238,79777,NA,bse,2016-04-25
500067,BLUE STAR   ,B ,Q,431,437.35,426.7,432.4,430.5,428.4,370,8374,3610541,NA,bse,2016-04-25
500068,DISA INDIA  ,XC,Q,3835,3895,3835,3875,3875,3845,3,18,69590,NA,bse,2016-04-25
500069,BNK CAPITAL ,XD,Q,29.75,32,29.5,29.95,29.95,30.95,11,1257,38238,NA,bse,2016-04-25
500074,BPL LTD.    ,B ,Q,31,31.65,29.8,30.4,30.4,31.9,346,36107,1100875,NA,bse,2016-04-25
500078,CAMPH.& ALL ,XC,Q,582.6,587.5,575,587,587.5,587.1,47,1364,793490,NA,bse,2016-04-25
500083,CENTURY EXT ,B ,Q,2.14,2.15,2.01,2.01,2.01,2.11,31,23608,48034,NA,bse,2016-04-25
500084,CESC LTD.   ,A ,Q,537,552,536.2,547.55,547.55,534.95,2057,30586,16652519,NA,bse,2016-04-25
500085,CHAMBAL FERT,B ,Q,59.1,60.7,58.45,60.1,60.1,59.05,1391,141865,8469082,NA,bse,2016-04-25
500086,EXIDE IND.  ,A ,Q,143.8,146.9,142.8,143.9,143.9,143.3,2447,192407,27857653,NA,bse,2016-04-25
500087,CIPLA LTD.  ,A ,Q,531.8,534,523.8,525.9,525.9,531.5,2201,75082,39553460,NA,bse,2016-04-25
500089,DIC INDIA   ,B ,Q,655,655,601.25,606.5,606.5,668.75,351,4920,3024641,NA,bse,2016-04-25
500092,CRISIL LTD  ,A ,Q,2048.9,2056.9,1961.05,1982.75,1984,2028.85,743,6786,13570567,NA,bse,2016-04-25
500093,CROMPT.GREAV,A ,Q,58.5,59.6,58.15,59.25,59.25,58.05,2306,629631,37079992,NA,bse,2016-04-25
500096,DABUR (I)   ,A ,Q,267,269.35,262.6,266.8,266.8,265.5,1045,36702,9750081,NA,bse,2016-04-25
500097,DALMIASUG   ,B ,Q,101,101,98.15,99.7,99.95,99.25,214,10887,1086633,NA,bse,2016-04-25
500101,ARVIND Ltd  ,A ,Q,278,284.7,276.85,279.6,279.6,275.75,4857,227875,64110946,NA,bse,2016-04-25
500102,BALARPUR IND,B ,Q,17.55,17.55,16.9,17.1,17.1,17.37,265,119015,2037190,NA,bse,2016-04-25
500103,BHEL        ,A ,Q,126,127.75,124.4,125.75,125.75,127.7,5176,618180,77765298,NA,bse,2016-04-25
500104,HIND.PETRO  ,A ,Q,847.15,863,844,859.95,859.95,852.3,1978,38554,33014455,NA,bse,2016-04-25
500106,IFCI LTD    ,A ,Q,26.3,26.45,25.25,25.65,25.65,26.25,5086,1504345,38872827,NA,bse,2016-04-25
500108,MAHA.TELE   ,B ,Q,18.5,18.65,18.1,18.2,18.2,18.15,707,230430,4229076,NA,bse,2016-04-25
500109,MRPL        ,A ,Q,70,71,69,70.05,70.05,68.85,1941,210396,14707890,NA,bse,2016-04-25
500110,CHENNAI PET.,B ,Q,222.95,228,220.6,222.6,222.6,220.55,3663,198672,44517774,NA,bse,2016-04-25
500111,REL.CAP.    ,A ,Q,402.5,406.6,396.5,401.25,401.25,401.1,9922,458086,183823227,NA,bse,2016-04-25
500112,STATE BANK  ,A ,Q,201,202.5,195.95,197.3,197.3,199.9,18743,2266852,452195077,NA,bse,2016-04-25
500113,STEEL AUTH. ,A ,Q,46,46.3,45,45.3,45.3,46,1639,339471,15384563,NA,bse,2016-04-25
500114,TITAN       ,A ,Q,373,375.05,369.5,373.5,373.5,370.4,972,24819,9265625,NA,bse,2016-04-25
500116,IDBI BANK L ,A ,Q,72.75,72.75,70.65,71.1,71.1,72.5,2070,411115,29386029,NA,bse,2016-04-25
500117,DCW LTD.    ,B ,Q,26.25,26.7,25.85,26.2,26.2,26.1,440,126986,3330914,NA,bse,2016-04-25
500119,DHAMPUR SUGA,B ,Q,86.9,88.35,86,86.5,86.5,87.25,636,59383,5174427,NA,bse,2016-04-25
500120,DIAMINES&CHM,XD,Q,38.05,39.6,38,38.75,38.75,39.35,17,3980,154080,NA,bse,2016-04-25
500123,ELANTAS     ,B ,Q,1341,1363,1341,1342.25,1342.25,1356.25,58,514,690777,NA,bse,2016-04-25
500124,DR.REDDY'S  ,A ,Q,3163,3169,3106.8,3119.6,3119.6,3136.05,2088,17193,53729354,NA,bse,2016-04-25
500125,E.I.D.PAR   ,A ,Q,227,234.5,227,232.25,232,230.2,1547,52377,12096468,NA,bse,2016-04-25
500126,MERCK LTD   ,B ,Q,675.25,675.25,664,665.75,667,674,107,1617,1081445,NA,bse,2016-04-25
500128,ELEC.CASTING,B ,Q,19,19.15,18.7,18.8,18.8,19,137,45976,869128,NA,bse,2016-04-25
500132,EMPEE SUGARS,XD,Q,6.15,6.86,6.15,6.5,6.5,6.58,29,16014,104747,NA,bse,2016-04-25
500133,ESAB INDIA  ,B ,Q,570,570,560,560,560,579,7,33,18585,NA,bse,2016-04-25
500135,ESSEL PROP  ,B ,Q,189.5,189.5,186,186.8,186.3,189.45,328,9832,1836574,NA,bse,2016-04-25
500136,ESTER INDUS.,B ,Q,63.8,64.9,61.8,62.5,62.3,63.8,647,23631,1495389,NA,bse,2016-04-25
500139,FEDDER.LLYOD,B ,Q,83.3,84.5,82.35,82.9,82.5,83.4,424,36831,3060846,NA,bse,2016-04-25
500141,FERRO ALLOYS,XD,Q,5.1,5.15,5,5.06,5,5.04,38,20937,105253,NA,bse,2016-04-25
500144,FINOL. CABLE,A ,Q,284,284.85,280.6,281.1,280.6,281.7,82,1596,450903,NA,bse,2016-04-25
500147,CMI FPE     ,XC,Q,463,463,444.2,445.1,445.1,441.9,6,171,77659,NA,bse,2016-04-25
500148,UFLEX LTD   ,B ,Q,181,184,178,181.3,181.3,181.05,955,31963,5800167,NA,bse,2016-04-25
500150,FOSECO INDIA,B ,Q,1310,1337,1302,1328.25,1335,1326,44,1367,1804432,NA,bse,2016-04-25
500151,GOLDEN TOB  ,B ,Q,41.1,41.1,40.05,41,41,41.05,15,1136,46482,NA,bse,2016-04-25
500153,GANESH BENZO,XD,Q,21,21.1,20.5,20.8,20.7,20.7,41,10243,212684,NA,bse,2016-04-25
500155,GARDEN SILK ,B ,Q,24.65,24.65,24,24,24,24.5,59,7484,181138,NA,bse,2016-04-25
500159,METROGLOBL  ,XC,Q,64.6,68.9,64.6,68.9,68.9,68.5,4,401,26833,NA,bse,2016-04-25
500160,GTL LTD.    ,B ,Q,12.98,12.98,12.15,12.3,12.3,12.3,115,21331,262350,NA,bse,2016-04-25
500162,PARRYSUGR   ,B ,Q,38,39.15,38,39.15,39.15,38.95,2,200,7715,NA,bse,2016-04-25
500163,GODFREY PH  ,B ,Q,1172.6,1175.8,1125,1129.3,1129.3,1161.6,2302,15265,17484625,NA,bse,2016-04-25
500164,GODREJ IND  ,A ,Q,366.85,369.1,358.75,360.55,360.55,366.6,682,8968,3247385,NA,bse,2016-04-25
500165,KANSAI NERO ,A ,Q,294.15,299.35,290,290.65,290.2,296.2,389,8952,2619010,NA,bse,2016-04-25
500166,GOODRICKE   ,XC,Q,192,195,187.2,189.7,189.7,190,371,41683,7990815,NA,bse,2016-04-25
500168,GOODYEAR (I),B ,Q,514.7,514.7,505.7,507.4,507.4,511.7,133,4976,2531899,NA,bse,2016-04-25
500170,GTN INDUS   ,B ,Q,10.7,10.91,10.31,10.58,10.8,10.6,9,3745,39806,NA,bse,2016-04-25
500171,GHCL LTD    ,B ,Q,137.75,138.8,132.65,133.4,133.4,136.7,857,35933,4867491,NA,bse,2016-04-25
500173,GUJ.FLOURO  ,B ,Q,548,567.5,545.65,560.25,563,545,610,11571,6499518,NA,bse,2016-04-25
500179,HCL INFOSYS ,B ,Q,46.15,46.5,44.8,45.1,45.1,45.7,2001,520332,23676867,NA,bse,2016-04-25
500180,HDFC BANK   ,A ,Q,1100,1100,1085.6,1092,1092,1092.3,1699,44330,48341652,NA,bse,2016-04-25
500182,HEROMOTOCO  ,A ,Q,3e3,3021,2960,2967.4,2967.4,3001,2374,16578,49454952,NA,bse,2016-04-25
500183,HIMACHAL FUT,B ,Q,18.7,18.9,18.15,18.25,18.25,18.6,813,701478,12902207,NA,bse,2016-04-25
500184,HIMADRI CHEM,B ,Q,17.85,18,17.55,17.7,17.7,17.75,408,186368,3314564,NA,bse,2016-04-25
500185,HIND.CONSTN.,A ,Q,21.9,22.15,21.6,21.85,21.85,21.45,1537,896796,19579059,NA,bse,2016-04-25
500186,HIND.OIL EXP,B ,Q,34.6,39,34.25,36.7,36.7,34.2,9187,1790768,66468955,NA,bse,2016-04-25
500187,HSIL        ,B ,Q,302,303.1,300.25,301.3,301.2,302,38,731,220317,NA,bse,2016-04-25
500188,HINDUS.ZI   ,A ,Q,172.1,172.1,168.05,169.45,169,172.1,1252,70219,11875719,NA,bse,2016-04-25
500189,HINDUJA VENT,B ,Q,438,440,432,432.1,432.2,434,25,278,120591,NA,bse,2016-04-25
500191,HMT LTD.    ,B ,Q,46.55,46.85,45.5,46.1,46,46.35,217,19801,917253,NA,bse,2016-04-25
500192,PRAG BOSIMI ,XT,Q,4.79,4.81,4.79,4.81,4.81,5,3,600,2884,NA,bse,2016-04-25
500193,HOTEL LEELA.,B ,Q,18.7,18.8,18.15,18.25,18.25,18.7,113,19665,360690,NA,bse,2016-04-25
500199,I.G.PETRO   ,B ,Q,124.5,125.7,121.3,123.6,123.6,125.5,153,7112,881043,NA,bse,2016-04-25
500201,IND.GLYCOLS ,B ,Q,87.8,88,86.3,87.55,87.5,87.15,50,2550,222993,NA,bse,2016-04-25
500206,MARGO FIN   ,XT,Q,14.65,14.65,14.25,14.25,14.25,14.4,4,3800,55350,NA,bse,2016-04-25
500207,INDO RAMA   ,B ,Q,32.95,35,31.6,34.65,34.65,32.35,866,87071,2955981,NA,bse,2016-04-25
500209,INFOSYS LTD ,A ,Q,1214,1224.45,1201.05,1217.05,1217.05,1213.85,6957,129233,156780809,NA,bse,2016-04-25
500210,INGERSOLL   ,B ,Q,665,671.5,654,660.6,662.6,666.2,192,2135,1414783,NA,bse,2016-04-25
500211,INSILCO LTD.,XT,Q,18.4,18.5,17.6,17.6,17.6,18,12,2390,43093,NA,bse,2016-04-25
500213,INTER.TRAVEL,XC,Q,177,180,175.2,178.8,178.8,178.7,72,6286,1115686,NA,bse,2016-04-25
500214,ION EXCHANGE,XT,Q,334.2,350.7,333.5,347.9,347.9,334,121,7653,2617765,NA,bse,2016-04-25
500215,AGRO TECH FO,B ,Q,484.5,485,477,478.7,477,479,46,733,353152,NA,bse,2016-04-25
500219,JAIN IRRIG  ,A ,Q,65,65.35,62.45,63.1,63.1,65.05,1987,345936,21922070,NA,bse,2016-04-25
500220,JASCH INDUST,XD,Q,44.3,45.95,44.3,45.25,44.55,45.1,30,1923,85807,NA,bse,2016-04-25
500222,JCT ELECTRON,B ,Q,0.32,0.32,0.3,0.32,0.32,0.31,11,21421,6834,NA,bse,2016-04-25
500223,JCT LTD     ,XC,Q,4.45,4.45,4.36,4.38,4.38,4.36,237,288261,1266779,NA,bse,2016-04-25
500227,JINDAL POLYF,B ,Q,504.95,506.3,492,493.3,492.5,502,604,8655,4304789,NA,bse,2016-04-25
500228,JSWSL       ,A ,Q,1343,1355,1325.6,1345.65,1349.35,1342.9,2996,78616,104975894,NA,bse,2016-04-25
500231,UMANG DAIR  ,B ,Q,71.7,74,70.1,70.55,70.55,73,180,12098,863734,NA,bse,2016-04-25
500233,KAJARIA CER.,A ,Q,1034,1054.8,1034,1040.65,1037,1033.7,266,2993,3124340,NA,bse,2016-04-25
500234,KAKATIYA CEM,B ,Q,344,351.9,338,340.5,340.5,338.7,1448,39588,13667106,NA,bse,2016-04-25
500235,KALYANI STEL,B ,Q,174,175.9,172,173.8,173.8,173.1,544,22662,3936868,NA,bse,2016-04-25
500236,KANELIND    ,XT,Q,3.09,3.09,3.09,3.09,3.09,2.95,8,3109,9606,NA,bse,2016-04-25
500238,WHIRLPOOL   ,B ,Q,743.05,764.75,740,753.9,755.9,738.6,542,4288,3245869,NA,bse,2016-04-25
500239,KG DENIM    ,XC,Q,87,87,80,81.9,81.9,83.45,50,9240,766051,NA,bse,2016-04-25
