SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1259.1,1268.05,1250,1261.65,1255.05,1261.45,849,3557,4480927,,bse,2016-07-14
500003,AEGIS LOGIS ,B ,Q,123.95,129.5,119.6,127.35,127.35,123.1,25104,13368195,1637668167,,bse,2016-07-14
500008,AMAR RAJA BA,A ,Q,872.5,883,871.5,878.4,878.4,870.3,1584,21461,18851034,,bse,2016-07-14
500009,A.SARABHAI  ,XD,Q,7.13,7.3,7.05,7.11,7.11,7.13,37,305668,2204977,,bse,2016-07-14
500010,HDFC        ,A ,Q,1345,1345,1318.05,1336.25,1336.25,1328.6,4211,148489,196836302,,bse,2016-07-14
500012,ANDHRA PETRO,XC,Q,13.39,13.8,13.38,13.61,13.51,13.54,56,43225,584097,,bse,2016-07-14
500013,ANSAL INFRAS,B ,Q,22.15,22.5,21.95,22.35,22.35,22,527,44412,985794,,bse,2016-07-14
500014,APPLE FINANC,XD,Q,2.43,2.54,2.25,2.43,2.54,2.33,27,7706,18751,,bse,2016-07-14
500020,BOM DYEING  ,B ,Q,49.2,50.6,49,49.3,49.3,49.15,3201,720928,35867235,,bse,2016-07-14
500023,ASIANHOTNR  ,B ,Q,117.85,117.85,111.15,112.45,111.15,111.05,13,335,38271,,bse,2016-07-14
500024,ASSAMCO     ,B ,Q,6.48,7.54,6.48,7.41,7.41,6.5,2790,2409005,17258034,,bse,2016-07-14
500027,ATUL LTD.   ,A ,Q,2030,2137,2030,2117.05,2117.05,2029.65,1183,12361,26033847,XD,bse,2016-07-14
500028,ATV PROJECTS,XT,Q,7.45,7.79,7.41,7.79,7.79,7.8,38,18176,137150,,bse,2016-07-14
500029,AUTOLITE(I) ,B ,Q,60.25,61,57.1,60.15,60.9,60.85,58,4010,240781,,bse,2016-07-14
500030,AUTORID.FIN ,T ,Q,0.57,0.57,0.57,0.57,0.57,0.55,1,350,199,,bse,2016-07-14
500031,BAJAJ ELECT.,A ,Q,240,242.7,238.05,240.65,241.45,240.25,250,10141,2430682,,bse,2016-07-14
500032,BAJAJHIND   ,B ,Q,20.55,21.35,20.55,20.9,20.9,20.7,1507,893824,18772538,,bse,2016-07-14
500033,FORCE MOTR  ,B ,Q,3040,3090,3035.05,3065.6,3065.6,3032.85,2312,22911,70289228,,bse,2016-07-14
500034,BAJFINANCE  ,A ,Q,8550,8716.95,8550,8679.8,8679.8,8584.6,1210,4616,39942311,XD,bse,2016-07-14
500038,BALRAM.CHINI,A ,Q,132.3,136.15,131.95,133.6,133.6,130.95,3996,477869,64129250,,bse,2016-07-14
500039,BANCO PROD. ,B ,Q,149,152.9,147.6,152,152,148.95,645,30580,4578196,,bse,2016-07-14
500040,CENTURY TEXT,A ,Q,678,687.1,672.05,683.6,684.9,673.95,1851,60511,41174420,,bse,2016-07-14
500041,BANNARI AMAN,B ,Q,2034.4,2071.6,2000.05,2009.95,2003.15,2003.3,59,376,761219,,bse,2016-07-14
500042,BASF INDIA  ,B ,Q,1144.15,1152.75,1131.65,1139.45,1131.65,1134.35,357,2637,3017595,,bse,2016-07-14
500043,BATA INDIA  ,A ,Q,565.75,573,562.75,569.35,569.35,565.75,1312,25562,14530736,,bse,2016-07-14
500048,BEML LTD    ,A ,Q,877,944.9,868,938.5,938.5,881.95,7450,135179,123730871,,bse,2016-07-14
500049,BHARAT ELECT,A ,Q,1251.5,1283.9,1235.85,1275.2,1275.2,1246.2,3746,63989,80902593,,bse,2016-07-14
500051,BHAG GAS    ,Z ,Q,0.75,0.75,0.75,0.75,0.75,0.72,4,2200,1650,,bse,2016-07-14
500052,BHANSALI ENG,B ,Q,22.15,22.9,21.75,22.65,22.65,22.05,348,74298,1671174,,bse,2016-07-14
500055,BHUSH STEEL ,A ,Q,42.95,43.25,42.4,42.6,42.6,43.05,684,72988,3121456,,bse,2016-07-14
500058,BIHAR SPONGE,XT,Q,2.41,2.41,2.41,2.41,2.41,2.53,5,450,1084,,bse,2016-07-14
500059,BINANI IND. ,B ,Q,77,80.7,76.4,77.95,77.95,77.35,928,88816,6883451,,bse,2016-07-14
500060,BIRLA ERIC. ,T ,Q,42,42,39.6,39.6,39.6,41.65,183,46799,1870965,,bse,2016-07-14
500067,BLUE STAR   ,B ,Q,449.8,455,448,452.35,452.7,447.4,118,1338,603637,,bse,2016-07-14
500068,DISA INDIA  ,XC,Q,4255,4325,4255,4325,4325,4295.75,16,147,632245,,bse,2016-07-14
500069,BNK CAPITAL ,XD,Q,33.2,33.25,33.2,33.25,33.25,32,2,500,16605,,bse,2016-07-14
500074,BPL LTD.    ,B ,Q,40.7,40.7,39.3,39.6,39.6,40.45,517,90383,3598739,,bse,2016-07-14
500078,CAMPH.& ALL ,XC,Q,513,545,513,539,540,513.45,101,5402,2879239,,bse,2016-07-14
500083,CENTURY EXT ,B ,Q,2.55,2.6,2.49,2.53,2.53,2.62,22,11956,30047,,bse,2016-07-14
500084,CESC LTD.   ,A ,Q,598,606.1,590.5,598.25,598.85,598.9,673,10585,6307012,,bse,2016-07-14
500085,CHAMBAL FERT,B ,Q,67.9,68.25,66.85,67.15,67.15,67.45,781,67733,4565468,,bse,2016-07-14
500086,EXIDE IND.  ,A ,Q,183.15,184.4,178.25,179.75,179.75,182.25,2574,279297,50584773,,bse,2016-07-14
500087,CIPLA LTD.  ,A ,Q,518,518,507.4,510.9,510.9,515.25,3263,134078,68494347,,bse,2016-07-14
500089,DIC INDIA   ,B ,Q,585,592.95,583,585.4,591.65,587.25,29,251,147419,,bse,2016-07-14
500092,CRISIL LTD  ,A ,Q,2075,2099,2060,2091.05,2099,2066.1,139,433,900464,,bse,2016-07-14
500093,CROMPT.GREAV,A ,Q,71.6,71.8,70.5,71.15,71.15,70.8,1429,251702,17913887,,bse,2016-07-14
500096,DABUR (I)   ,A ,Q,320,320.3,312.5,314,314,316.8,2892,257071,81708673,,bse,2016-07-14
500097,DALMIASUG   ,B ,Q,154.9,162,154.9,158.25,158.25,154.65,1683,129877,20673824,,bse,2016-07-14
500101,ARVIND Ltd  ,A ,Q,313,324.55,313,319.85,319.85,319.75,3393,142632,45810636,,bse,2016-07-14
500102,BALARPUR IND,B ,Q,15.4,15.85,14.95,15.35,15.35,15.4,731,473722,7342926,,bse,2016-07-14
500103,BHEL        ,A ,Q,141.95,145,140.25,144.5,144.5,141.55,8279,718467,102921962,,bse,2016-07-14
500104,HIND.PETRO  ,A ,Q,1048.5,1078,1048.5,1068.5,1068.5,1048.5,3582,76572,81464237,,bse,2016-07-14
500106,IFCI LTD    ,A ,Q,28.45,29.2,28.2,28.9,28.9,28.25,1919,1338550,38582941,,bse,2016-07-14
500108,MAHA.TELE   ,B ,Q,23.05,23.55,22.7,23.1,23.1,23.1,1444,481543,11169728,,bse,2016-07-14
500109,MRPL        ,A ,Q,72.25,73.55,71.75,72.8,72.8,71.6,2474,261041,18985577,,bse,2016-07-14
500110,CHENNAI PET.,B ,Q,218.3,226.25,216.95,221.7,221.7,216.4,6218,448970,99909778,,bse,2016-07-14
500111,REL.CAP.    ,A ,Q,414.45,416.8,408.55,414,414,409.95,6713,344495,142220089,,bse,2016-07-14
500112,STATE BANK  ,A ,Q,227.2,232.8,226.1,231.75,231.75,227.2,24205,2271813,524014671,,bse,2016-07-14
