SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1158,1163.7,1152.8,1153.7,1156.05,1160.9,817,3086,3572218,,bse,2016-09-20
500003,AEGIS LOGIS ,B ,Q,164,168.3,161.75,165.7,165.7,163.6,3941,289149,47883202,,bse,2016-09-20
500008,AMAR RAJA BA,A ,Q,1003,1009.25,989.95,993,990.1,1004.5,1747,31162,31048405,,bse,2016-09-20
500009,A.SARABHAI  ,XD,Q,6.6,6.6,6.15,6.16,6.16,6.1,28,11811,73831,,bse,2016-09-20
500010,HDFC        ,A ,Q,1394.1,1397.95,1383,1393.55,1397.95,1394.1,1170,26159,36340762,,bse,2016-09-20
500012,ANDHRA PETRO,XC,Q,17,17.03,16.8,16.84,16.91,16.92,352,133671,2258767,,bse,2016-09-20
500013,ANSAL INFRAS,B ,Q,20.5,20.5,19.3,19.4,19.4,19.65,117,51594,1002074,,bse,2016-09-20
500014,APPLE FINANC,XD,Q,2.14,2.37,2.14,2.2,2.2,2.19,22,4660,10431,,bse,2016-09-20
500020,BOM DYEING  ,B ,Q,56,56.2,54.15,54.6,54.6,55.85,2249,408857,22505817,,bse,2016-09-20
500023,ASIANHOTNR  ,B ,Q,97.35,98,97.2,97.6,97.55,97.95,20,178,17363,,bse,2016-09-20
500024,ASSAMCO     ,B ,Q,6.18,6.2,5.88,5.92,5.96,6,246,225600,1355812,,bse,2016-09-20
500027,ATUL LTD.   ,A ,Q,2170,2183.35,2148.55,2177.65,2177.65,2151.55,299,1541,3347185,,bse,2016-09-20
500028,ATV PROJECTS,XT,Q,6.61,6.96,6.41,6.66,6.6,6.7,36,16077,106374,,bse,2016-09-20
500029,AUTOLITE(I) ,B ,Q,62,62.9,60.4,61.7,61.2,63.55,53,7331,451353,,bse,2016-09-20
500031,BAJAJ ELECT.,A ,Q,264.5,271.85,264.5,269.1,271.8,265.55,431,18549,4949882,,bse,2016-09-20
500032,BAJAJHIND   ,B ,Q,17.9,17.9,17.35,17.6,17.6,17.9,616,360059,6334769,,bse,2016-09-20
500033,FORCE MOTR  ,B ,Q,3089,3089,3051,3059.9,3059.9,3082.25,1771,16420,50352883,,bse,2016-09-20
500034,BAJFINANCE  ,A ,Q,1075,1087.4,1065,1075.1,1075.1,1077.35,1835,47498,51132859,,bse,2016-09-20
500038,BALRAM.CHINI,A ,Q,111,112.6,109,111.35,111.35,110.05,3446,347209,38500685,,bse,2016-09-20
500039,BANCO PROD. ,B ,Q,222.1,224.9,217,219.15,220,222.7,1205,86527,19077729,,bse,2016-09-20
500040,CENTURY TEXT,A ,Q,892,892.05,873.8,877.95,877.95,893.65,4955,165134,145735845,,bse,2016-09-20
500041,BANNARI AMAN,B ,Q,1939.45,1975,1933.25,1934.7,1934.7,1910.45,17,193,378464,,bse,2016-09-20
500042,BASF INDIA  ,B ,Q,1149.95,1161.05,1132,1140.6,1140.6,1148.35,331,2198,2530099,,bse,2016-09-20
500043,BATA INDIA  ,A ,Q,524,527.25,517.95,521.4,521.4,524.3,1515,34296,17914833,,bse,2016-09-20
500048,BEML LTD    ,A ,Q,918,918,896,904.4,904.4,910.3,2159,35693,32266366,,bse,2016-09-20
500049,BHARAT ELECT,A ,Q,1242.5,1253.3,1234.95,1238.75,1238.75,1234.8,4023,61250,76269147,,bse,2016-09-20
500052,BHANSALI ENG,B ,Q,20.85,20.9,20.15,20.45,20.65,20.85,342,52292,1068390,,bse,2016-09-20
500055,BHUSH STEEL ,B ,Q,41.55,42.3,40.8,41.25,41.1,41.4,556,67928,2814634,,bse,2016-09-20
500058,BIHAR SPONGE,XT,Q,1.91,2.11,1.91,2.11,2.11,2.01,12,3836,8060,,bse,2016-09-20
500059,BINANI IND. ,B ,Q,112.9,116,110.4,111.3,111.3,112.85,934,44306,5005698,,bse,2016-09-20
500060,BIRLA ERIC. ,T ,Q,39,39.25,37.35,37.65,38.25,39,71,22547,867197,,bse,2016-09-20
500067,BLUE STAR   ,B ,Q,517,529,515,525.5,525,519.6,423,8166,4280320,,bse,2016-09-20
500068,DISA INDIA  ,XC,Q,4602.05,4630,4602.05,4629.25,4610,4650,10,57,263553,,bse,2016-09-20
