SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,976,1025,975,997.7,997.7,973,1624,7829,7839454,,bse,2016-02-01
500003,AEGIS LOGIS ,B ,Q,104.7,104.75,98.4,99.6,99.6,103.4,780,53156,5395681,,bse,2016-02-01
500008,AMAR RAJA BA,A ,Q,842,885.3,839,876.3,876.3,837.05,2660,30348,26556106,,bse,2016-02-01
500009,A.SARABHAI  ,XD,Q,6.85,6.85,6.35,6.52,6.52,6.69,32,11528,75323,,bse,2016-02-01
500010,HDFC        ,A ,Q,1195,1195,1170,1179.5,1179.5,1177.6,2926,43476,51402464,,bse,2016-02-01
500012,ANDHRA PETRO,XC,Q,13.5,13.79,13.1,13.28,13.26,13.06,109,44319,588770,,bse,2016-02-01
500013,ANSAL INFRAS,B ,Q,19.55,19.55,18.5,18.6,18.6,18.55,166,34647,650226,,bse,2016-02-01
500014,APPLE FINANC,XD,Q,2.17,2.6,2.17,2.48,2.48,2.39,30,20840,51710,,bse,2016-02-01
500020,BOM DYEING  ,B ,Q,53.6,54.25,53.15,53.5,53.5,53.35,707,110152,5918027,,bse,2016-02-01
500023,ASIANHOTNR  ,B ,Q,116,116,114,114.8,114.8,124,7,10,1146,,bse,2016-02-01
500024,ASSAMCO     ,B ,Q,5.89,5.89,5.63,5.7,5.8,5.69,379,384968,2210462,,bse,2016-02-01
500027,ATUL LTD.   ,A ,Q,1452,1460.7,1433,1447.6,1450,1451.8,219,795,1148779,,bse,2016-02-01
500028,ATV PROJECTS,XT,Q,8.43,8.43,8.01,8.34,8.35,8.04,44,16731,136552,,bse,2016-02-01
500029,AUTOLITE(I) ,B ,Q,61.55,61.55,55.2,57,57,60.45,212,10890,639932,,bse,2016-02-01
500030,AUTORID.FIN ,B ,Q,0.9,0.9,0.9,0.9,0.9,0.91,3,1100,990,,bse,2016-02-01
500031,BAJAJ ELECT.,A ,Q,184.9,187.95,182.25,186.2,186.2,182.75,770,28548,5316799,,bse,2016-02-01
500032,BAJAJHIND   ,B ,Q,17,17.45,16.75,17.25,17.25,16.8,1411,855437,14736146,,bse,2016-02-01
500033,FORCE MOTR  ,B ,Q,2779,2826.5,2753.5,2772,2772,2737.5,5610,65164,181240899,,bse,2016-02-01
500034,BAJFINANCE  ,A ,Q,5950,6051.9,5886.7,6019.15,6035,5908.3,641,2752,16530084,,bse,2016-02-01
500038,BALRAM.CHINI,A ,Q,89,93.65,88.7,92.9,92.9,88.9,6100,811662,74759884,,bse,2016-02-01
500039,BANCO PROD. ,B ,Q,129,129,120.1,123.6,123.6,127.8,550,25355,3129287,,bse,2016-02-01
500040,CENTURY TEXT,A ,Q,525,537.35,517.2,525.5,525.5,524.55,7059,202186,106842388,,bse,2016-02-01
500041,BANNARI AMAN,B ,Q,1100,1100,1100,1100,1100,1100,4,100,11e4,,bse,2016-02-01
500042,BASF INDIA  ,B ,Q,798.95,798.95,778.4,783.45,783.45,793.4,513,3076,2419276,,bse,2016-02-01
500043,BATA INDIA  ,A ,Q,480,481.2,465,468.8,468.8,476.15,2399,35652,16828464,,bse,2016-02-01
500048,BEML LTD    ,A ,Q,1058,1066.75,1044,1049.2,1050.05,1046.6,2186,15676,16492785,,bse,2016-02-01
500049,BHARAT ELECT,A ,Q,1240,1248,1221,1230.85,1227.55,1231.1,1995,24990,30881642,,bse,2016-02-01
500051,BHAG GAS    ,Z ,Q,1.01,1.01,1.01,1.01,1.01,0.97,4,1250,1262,,bse,2016-02-01
500052,BHANSALI ENG,B ,Q,20.45,22.45,20.1,21.4,21.4,20.15,673,115679,2493273,,bse,2016-02-01
500055,BHUSH STEEL ,A ,Q,38,38,37.2,37.45,37.45,37.4,295,35581,1339618,,bse,2016-02-01
500058,BIHAR SPONGE,XT,Q,3.11,3.11,2.85,2.99,3,2.99,17,693,2003,,bse,2016-02-01
500059,BINANI IND. ,B ,Q,64.3,65,63,63.8,63.8,64.5,87,2978,190861,,bse,2016-02-01
500060,BIRLA ERIC. ,T ,Q,46.65,48.7,46.55,46.9,46.9,47,38,1409,66605,,bse,2016-02-01
500067,BLUE STAR   ,B ,Q,361.65,368,352.5,355,357,361.65,151,2209,792897,,bse,2016-02-01
500068,DISA INDIA  ,XC,Q,4686,4689,4550,4550,4550,4529,7,129,601375,,bse,2016-02-01
500069,BNK CAPITAL ,XD,Q,33.5,33.5,33.5,33.5,33.5,33,2,1013,33935,,bse,2016-02-01
500074,BPL LTD.    ,B ,Q,32.3,33,32.1,32.35,32.35,32.05,319,45812,1490402,,bse,2016-02-01
500078,CAMPH.& ALL ,XC,Q,499,510,490,496,495,500,41,704,352015,,bse,2016-02-01
500083,CENTURY EXT ,B ,Q,2.23,2.3,2.2,2.25,2.26,2.31,39,15025,33364,,bse,2016-02-01
500084,CESC LTD.   ,A ,Q,455,455.15,447.4,450.85,450.85,452.8,1819,31345,14138989,,bse,2016-02-01
500085,CHAMBAL FERT,B ,Q,58.15,58.3,57.75,57.9,57.75,57.65,391,34863,2022397,,bse,2016-02-01
500086,EXIDE IND.  ,A ,Q,121.4,124.45,120.3,123.05,123.05,120.25,1493,172372,21199962,,bse,2016-02-01
