SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1318,1330,1308,1323.05,1323.05,1319.95,954,8025,10603782,,bse,2017-04-05
500003,AEGIS LOGIS ,B ,Q,199,200.2,195.1,196.5,197,196.95,467,37388,7436105,,bse,2017-04-05
500008,AMAR RAJA BA,A ,Q,912,913.2,893,896.15,897,908.95,1948,51270,46186563,,bse,2017-04-05
500009,A.SARABHAI  ,XT,Q,12.7,12.7,12.16,12.29,12.16,12.18,77,48713,601518,,bse,2017-04-05
500010,HDFC        ,A ,Q,1532,1532,1485.7,1490.05,1490.05,1532.7,3683,263734,393906824,,bse,2017-04-05
500012,ANDHRA PETRO,XC,Q,25.25,27.7,25.25,27.45,27.5,25.45,395,121370,3284919,,bse,2017-04-05
500013,ANSAL INFRAS,B ,Q,15.35,16.45,15.2,16.1,16.1,15.35,829,1461120,23469729,,bse,2017-04-05
500014,APPLE FINANC,XD,Q,2.93,2.93,2.7,2.76,2.76,2.66,44,39669,108666,,bse,2017-04-05
500020,BOM DYEING  ,B ,Q,85,86.7,84,84.7,84.7,84.25,4905,1134610,97207907,,bse,2017-04-05
500023,ASIANHOTNR  ,B ,Q,110,111,109,110,110,110.6,8,850,93477,,bse,2017-04-05
500024,ASSAMCO     ,B ,Q,8,8,7.7,7.88,7.88,7.82,368,439302,3439070,,bse,2017-04-05
500027,ATUL LTD.   ,A ,Q,2360,2394.5,2307,2358.1,2358.1,2372.65,285,1442,3418077,,bse,2017-04-05
500028,ATV PROJECTS,XT,Q,6.3,6.61,6.3,6.6,6.61,6.3,50,27414,180162,,bse,2017-04-05
500029,AUTOLITE(I) ,B ,Q,55.95,56.75,54.6,55.55,55.75,53.65,42,4581,254499,,bse,2017-04-05
500030,AUTORID.FIN ,B ,Q,1.05,1.05,1.05,1.05,1.05,1.02,2,200,210,,bse,2017-04-05
500031,BAJAJ ELECT.,A ,Q,375,387.85,345.25,348.05,348.05,372.75,12247,533823,195637337,,bse,2017-04-05
500032,BAJAJHIND   ,B ,Q,13.85,14.05,13.67,13.96,13.96,13.72,1933,1283910,17802717,,bse,2017-04-05
500033,FORCE MOTR  ,B ,Q,4586,4644,4543,4596.15,4596.15,4575,5100,63016,289941794,,bse,2017-04-05
500034,BAJFINANCE  ,A ,Q,1183,1186.05,1152.6,1173.3,1173.5,1182.9,2031,109964,129185359,,bse,2017-04-05
500038,BALRAM.CHINI,A ,Q,149.5,155,148.65,153.05,153.05,148.55,3270,371737,55985905,,bse,2017-04-05
500039,BANCO PROD. ,B ,Q,230,235,225,227.6,227.6,232.95,1926,77840,17854425,,bse,2017-04-05
500040,CENTURY TEXT,A ,Q,1060,1068,1054,1063.1,1063.1,1058.05,1386,58512,62136247,,bse,2017-04-05
500041,BANNARI AMAN,B ,Q,2020,2190,2019.95,2097.8,2119.75,1980,70,400,840051,,bse,2017-04-05
500042,BASF INDIA  ,B ,Q,1340.75,1350,1322.55,1334.5,1340.05,1344.45,362,2328,3103533,,bse,2017-04-05
500043,BATA INDIA  ,A ,Q,560,570,558.2,565.15,565.15,561.55,904,29272,16569017,,bse,2017-04-05
500048,BEML LTD    ,A ,Q,1369,1375.1,1355.75,1362.8,1358.5,1368.4,1110,14846,20232204,,bse,2017-04-05
500049,BHARAT ELECT,A ,Q,162,162,160.25,161.4,161.4,159.85,2826,256879,41377938,,bse,2017-04-05
500052,BHANSALI ENG,B ,Q,36.6,36.65,35.25,35.55,35.55,36.15,3402,1318460,47258499,,bse,2017-04-05
500055,BHUSH STEEL ,B ,Q,57,58.9,57,58.4,58.4,57.4,875,108669,6332788,,bse,2017-04-05
500058,BIHAR SPONGE,XT,Q,2.35,2.4,2.25,2.32,2.36,2.29,22,5550,12836,,bse,2017-04-05
500059,BINANI IND. ,B ,Q,77.2,92.25,77.2,92.25,92.25,76.9,3569,494483,44467795,,bse,2017-04-05
500060,BIRLACABLE  ,B ,Q,39.15,40.8,39.15,40.15,40.15,39.55,59,16680,667162,,bse,2017-04-05
500067,BLUE STAR   ,B ,Q,716,723.95,692.55,695.4,695.4,706.2,1184,21305,15042640,,bse,2017-04-05
500068,DISA INDIA  ,XC,Q,5100,5180,5100,5150,5150,5175,15,192,988437,,bse,2017-04-05
500069,BNK CAPITAL ,XD,Q,46.95,46.95,45.1,46.95,46.95,44.75,64,6352,296078,,bse,2017-04-05
500074,BPL LTD.    ,B ,Q,74.2,75.4,73.15,74.1,74.5,73.9,821,131034,9734386,,bse,2017-04-05
500078,CAMPH.& ALL ,XC,Q,740,775,740,760.25,773,734.1,167,8457,6431714,,bse,2017-04-05
500083,CENTURY EXT ,B ,Q,5.6,5.77,5.3,5.77,5.77,5.5,31,26563,152477,,bse,2017-04-05
500084,CESC LTD.   ,A ,Q,866,866,845.55,848.45,848.45,857.75,1406,23280,19896560,,bse,2017-04-05
500085,CHAMBAL FERT,B ,Q,88,89.6,87.75,88.95,88.95,87.05,1619,206791,18378581,,bse,2017-04-05
500086,EXIDE IND.  ,A ,Q,230,231.7,226.7,228.35,228.35,229.75,2127,142229,32505830,,bse,2017-04-05
500087,CIPLA LTD.  ,A ,Q,598,600.55,590.55,592.65,592.65,591.75,3473,176599,105087342,,bse,2017-04-05
500089,DIC INDIA   ,B ,Q,483,484.9,477.5,478.25,478.25,469.7,43,786,378375,,bse,2017-04-05
500092,CRISIL LTD  ,A ,Q,1938,1980,1934.95,1967.55,1969.9,1938.85,393,2357,4614498,,bse,2017-04-05
500093,CGPOWER     ,A ,Q,80,80.9,79.8,80.25,80.25,79.7,1201,288062,23135518,,bse,2017-04-05
500096,DABUR (I)   ,A ,Q,283,285,280.15,283.7,283,279.7,1209,85071,24083631,,bse,2017-04-05
500097,DALMIASUG   ,B ,Q,178,178,172,173.65,173.65,178,498,26978,4705559,,bse,2017-04-05
500101,ARVIND Ltd  ,A ,Q,407.5,411.75,405,407.35,407.35,407.3,1630,103416,42273111,,bse,2017-04-05
500102,BALARPUR IND,B ,Q,19.8,20.45,19.5,19.9,19.9,19.7,1568,822495,16372148,,bse,2017-04-05
500103,BHEL        ,A ,Q,167.25,171.65,165.75,171.2,171.2,167,3620,574557,97476981,,bse,2017-04-05
500104,HIND.PETRO  ,A ,Q,520,524.9,515.5,522.6,522.6,518.35,1441,77501,40262090,,bse,2017-04-05
500106,IFCI LTD    ,A ,Q,30,30.6,30,30.2,30.2,30.15,2984,1329766,40429917,,bse,2017-04-05
500108,MAHA.TELE   ,B ,Q,24.55,27.15,24.55,26.15,26.15,24.45,6617,2888283,75486500,,bse,2017-04-05
500109,MRPL        ,A ,Q,107.55,110.6,107.15,109.6,109.6,107.75,1980,225693,24596321,,bse,2017-04-05
500110,CHENNAI PET.,B ,Q,375.9,377.4,370.65,373.15,372.25,374.6,1067,26573,9929845,,bse,2017-04-05
500111,REL.CAP.    ,A ,Q,623,627.4,620.65,622.4,622.4,620.3,4526,286719,178873690,,bse,2017-04-05
500112,STATE BANK  ,A ,Q,292.85,298.65,289.75,296.7,296.7,293.15,13564,2401978,710196030,,bse,2017-04-05
500113,STEEL AUTH. ,A ,Q,63.4,66.1,63.4,65.45,65.45,63.05,4867,1344970,87652612,,bse,2017-04-05
500114,TITAN       ,A ,Q,473,495,470.75,491.4,491.4,460.4,11074,644843,311449595,,bse,2017-04-05
500116,IDBI BANK L ,A ,Q,76,78.1,75.7,77.15,77.15,75.9,2274,492452,37959893,,bse,2017-04-05
500117,DCW LTD.    ,B ,Q,33.75,35.15,33.75,34.8,34.8,33.45,2705,821188,28425460,,bse,2017-04-05
500119,DHAMPUR SUGA,B ,Q,225.45,225.45,217.85,219.25,219.25,224.25,1748,121677,26787334,,bse,2017-04-05
500120,DIAMINES&CHM,XD,Q,54.25,61.95,54.25,59.7,59.7,55.85,150,27311,1615426,,bse,2017-04-05
500123,ELANTAS     ,B ,Q,1948.3,1948.3,1900.1,1919.65,1920,1922.8,75,593,1138712,,bse,2017-04-05
500124,DR.REDDY'S  ,A ,Q,2745,2771.4,2678.8,2736.15,2736.15,2746.2,4414,64369,176214825,,bse,2017-04-05
500125,E.I.D.PAR   ,A ,Q,288.85,290.3,282.5,283.95,283.95,286.75,994,52861,15106530,,bse,2017-04-05
500126,MERCK LTD   ,B ,Q,1070,1130,1041,1099.1,1099.1,1066.85,835,8624,9486574,,bse,2017-04-05
