SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,exchange,timestamp
500002,ABB LTD.    ,A ,Q,1301,1322.1,1261,1270.55,1284.9,1300.95,5914,36833,47658453,NA,bse,2016-07-21
500003,AEGIS LOGIS ,B ,Q,121.95,122.5,118.5,118.85,118.85,121.05,1055,82058,9876144,NA,bse,2016-07-21
500008,AMAR RAJA BA,A ,Q,879,881,868.35,876.55,874.3,874.35,783,6890,6033378,NA,bse,2016-07-21
500009,A.SARABHAI  ,XD,Q,7.91,8.3,7.85,8.1,8.1,8.21,103,74072,603040,NA,bse,2016-07-21
500010,HDFC        ,A ,Q,1339,1345,1329.35,1332,1332,1334.95,3942,76249,102001908,NA,bse,2016-07-21
500012,ANDHRA PETRO,XC,Q,12.75,13.7,12.5,13.28,13.28,13.05,172,90790,1195797,NA,bse,2016-07-21
500013,ANSAL INFRAS,B ,Q,21.05,22.8,21.05,21.75,21.7,21.85,819,72202,1606642,NA,bse,2016-07-21
500014,APPLE FINANC,XD,Q,2.47,2.5,2.35,2.37,2.5,2.57,19,29450,71167,NA,bse,2016-07-21
500020,BOM DYEING  ,B ,Q,47.35,48.75,47.15,47.3,47.3,46.95,1563,382422,18312101,NA,bse,2016-07-21
500024,ASSAMCO     ,B ,Q,7.73,7.83,7.34,7.38,7.38,7.66,573,523906,3979362,NA,bse,2016-07-21
500027,ATUL LTD.   ,A ,Q,2165.45,2193,2162,2172.95,2175,2149.6,317,2889,6283678,NA,bse,2016-07-21
500028,ATV PROJECTS,XT,Q,7.5,7.96,7.22,7.89,7.88,7.6,33,8861,67007,NA,bse,2016-07-21
500029,AUTOLITE(I) ,B ,Q,63,63.4,61.25,61.65,62.4,61.8,35,1688,105311,NA,bse,2016-07-21
500030,AUTORID.FIN ,T ,Q,0.6,0.6,0.6,0.6,0.6,0.58,2,1000,600,NA,bse,2016-07-21
500031,BAJAJ ELECT.,A ,Q,238.6,244.45,236.95,242.4,244,236.95,448,16249,3930408,NA,bse,2016-07-21
500032,BAJAJHIND   ,B ,Q,19.85,20.2,19.55,19.65,19.65,19.8,980,532299,10593638,NA,bse,2016-07-21
500033,FORCE MOTR  ,B ,Q,3024,3029,2980.1,2996.4,2996.4,3002.3,2449,21030,63145081,NA,bse,2016-07-21
500034,BAJFINANCE  ,A ,Q,8641,8786.7,8637,8709.65,8719.9,8641.2,815,4891,42623275,NA,bse,2016-07-21
500038,BALRAM.CHINI,A ,Q,129.5,130.8,127,127.35,127.35,129.55,1404,136057,17522928,NA,bse,2016-07-21
500039,BANCO PROD. ,B ,Q,152.2,166.8,151,162.5,162.5,150.65,4428,285585,46113607,NA,bse,2016-07-21
500040,CENTURY TEXT,A ,Q,683.05,685,666.6,668.6,667.5,679.15,1719,51417,34662366,NA,bse,2016-07-21
500041,BANNARI AMAN,B ,Q,1900,1934.9,1885.1,1891.7,1885.1,1907.4,47,296,564273,NA,bse,2016-07-21
500042,BASF INDIA  ,B ,Q,1105.45,1116.35,1088.2,1097.35,1097.35,1109.2,327,2358,2604682,NA,bse,2016-07-21
500043,BATA INDIA  ,A ,Q,575,576.45,562,564.65,564.65,571.6,1183,25386,14447792,NA,bse,2016-07-21
500048,BEML LTD    ,A ,Q,965,972.5,946.05,956.95,956.95,959,3554,56073,53831294,NA,bse,2016-07-21
500049,BHARAT ELECT,A ,Q,1252,1261.9,1238,1239.65,1239.65,1249.05,1613,24201,30172851,NA,bse,2016-07-21
500051,BHAG GAS    ,Z ,Q,0.75,0.75,0.75,0.75,0.75,0.78,1,100,75,NA,bse,2016-07-21
500052,BHANSALI ENG,B ,Q,23,23.2,21.9,22.05,22.05,22.75,372,37876,844517,NA,bse,2016-07-21
500055,BHUSH STEEL ,A ,Q,42.05,42.65,41.5,41.7,41.7,42.05,453,44631,1874381,NA,bse,2016-07-21
500058,BIHAR SPONGE,XT,Q,2.15,2.36,2.14,2.35,2.35,2.25,50,53667,114927,NA,bse,2016-07-21
500059,BINANI IND. ,B ,Q,77.1,78.6,76.8,78,78,77.15,249,24292,1895183,NA,bse,2016-07-21
500060,BIRLA ERIC. ,T ,Q,41.7,42,39.7,40.15,40,40.5,168,50348,2065496,NA,bse,2016-07-21
500067,BLUE STAR   ,B ,Q,452.4,460,446.5,457.35,460,447.85,629,8051,3656490,NA,bse,2016-07-21
500068,DISA INDIA  ,XC,Q,4375,4398,4300.1,4301,4301,4300.3,10,49,211421,NA,bse,2016-07-21
500069,BNK CAPITAL ,XD,Q,33,33,32.95,33,33,33,19,7600,250749,NA,bse,2016-07-21
500074,BPL LTD.    ,B ,Q,39.05,39.05,37,37.8,37.8,38.6,387,57785,2203574,NA,bse,2016-07-21
500078,CAMPH.& ALL ,XC,Q,555,568,555,561.7,560.05,562.4,32,1897,1064591,NA,bse,2016-07-21
500083,CENTURY EXT ,B ,Q,2.57,2.57,2.45,2.51,2.56,2.55,8,7242,18475,NA,bse,2016-07-21
500084,CESC LTD.   ,A ,Q,604.95,607.05,593,594.75,593,604.95,473,8709,5227474,NA,bse,2016-07-21
500085,CHAMBAL FERT,B ,Q,64.85,66,64.7,64.8,64.8,65.15,1020,97977,6395918,NA,bse,2016-07-21
500086,EXIDE IND.  ,A ,Q,177,179.45,173.5,174.6,174.6,176.5,1340,148973,26320018,NA,bse,2016-07-21
500087,CIPLA LTD.  ,A ,Q,522,526.95,513.2,515.4,515.4,517.8,5557,237203,123593581,NA,bse,2016-07-21
500089,DIC INDIA   ,B ,Q,591.2,594,580,580.9,584.75,591.95,72,1089,644573,NA,bse,2016-07-21
500092,CRISIL LTD  ,A ,Q,2090,2100,2055.5,2075.9,2088.95,2069.85,141,463,964247,NA,bse,2016-07-21
500093,CROMPT.GREAV,A ,Q,74,74.45,71.75,72.2,72.2,73.45,1950,467853,34162479,NA,bse,2016-07-21
500096,DABUR (I)   ,A ,Q,307,309.4,301.2,304.1,304.1,303.75,1786,69719,21254622,NA,bse,2016-07-21
500097,DALMIASUG   ,B ,Q,153.1,153.7,149.1,149.9,149.3,152.75,324,23455,3558590,NA,bse,2016-07-21
500101,ARVIND Ltd  ,A ,Q,319,319.5,307.3,309.05,309.05,316.4,2599,130889,41042273,NA,bse,2016-07-21
500102,BALARPUR IND,B ,Q,14.95,15.2,14.75,14.9,14.9,14.65,457,299998,4490412,NA,bse,2016-07-21
500103,BHEL        ,A ,Q,144.05,144.5,138.4,139.85,139.85,144.25,4764,563534,79821087,NA,bse,2016-07-21
500104,HIND.PETRO  ,A ,Q,1233.25,1233.25,1152.1,1160.6,1160.6,1121.15,19664,591259,691889708,NA,bse,2016-07-21
500106,IFCI LTD    ,A ,Q,28.7,28.8,27.95,28.05,28.05,28.65,655,438355,12411064,NA,bse,2016-07-21
500108,MAHA.TELE   ,B ,Q,22,22.1,21.65,21.75,21.75,21.95,771,249998,5460244,NA,bse,2016-07-21
500109,MRPL        ,A ,Q,77.3,81.85,77,79.9,79.9,76.7,5674,765041,60668967,NA,bse,2016-07-21
500110,CHENNAI PET.,B ,Q,236.5,269.6,234.5,261.95,261.95,234.2,22480,1512430,384834027,NA,bse,2016-07-21
500111,REL.CAP.    ,A ,Q,407,410.6,398.6,399.9,399.9,405.7,7912,374281,151666874,NA,bse,2016-07-21
500112,STATE BANK  ,A ,Q,231.9,232.1,224.2,225.6,225.6,230.9,12720,1360277,311317857,NA,bse,2016-07-21
500113,STEEL AUTH. ,A ,Q,47.9,48.2,46.5,46.7,46.7,47.9,1362,481543,22778316,NA,bse,2016-07-21
500114,TITAN       ,A ,Q,411.8,414.05,406.2,408.15,408.7,410.7,1165,31918,13052106,NA,bse,2016-07-21
500116,IDBI BANK L ,A ,Q,73.85,73.9,71.1,71.8,71.8,73.55,2152,448324,32530996,NA,bse,2016-07-21
500117,DCW LTD.    ,B ,Q,29.75,30.45,29.35,29.5,29.5,29.85,740,290222,8658607,NA,bse,2016-07-21
500119,DHAMPUR SUGA,B ,Q,118.75,119.9,116,116.3,116.3,118.35,739,87753,10366667,NA,bse,2016-07-21
500120,DIAMINES&CHM,XD,Q,38.05,39.7,38.05,38.1,38.1,39,9,415,15826,NA,bse,2016-07-21
500123,ELANTAS     ,B ,Q,1700,1715,1690.5,1700.5,1700.5,1717.75,69,428,729391,NA,bse,2016-07-21
500124,DR.REDDY'S  ,A ,Q,3651,3664,3600,3617.1,3600.1,3679.3,2399,22395,81324217,NA,bse,2016-07-21
500125,E.I.D.PAR   ,A ,Q,242,242,234,235.05,235.4,240.65,1789,44974,10667271,NA,bse,2016-07-21
500126,MERCK LTD   ,B ,Q,719.25,737,719,723.35,723.35,700.55,805,11604,8440767,NA,bse,2016-07-21
500128,ELEC.CASTING,B ,Q,21.05,21.3,20.3,20.45,20.45,20.8,508,263636,5442841,NA,bse,2016-07-21
500132,EMPEE SUGARS,XD,Q,7.75,7.97,7.62,7.77,7.77,7.89,50,23813,184672,NA,bse,2016-07-21
500133,ESAB INDIA  ,B ,Q,595,600,587.05,599.55,598,596,7,69,41276,NA,bse,2016-07-21
500135,ESSEL PROP  ,B ,Q,209.45,213,205.75,208.05,208,211.6,242,4548,951862,NA,bse,2016-07-21
500136,ESTER INDUS.,B ,Q,47.8,48.6,45.8,46.95,46.95,47.8,473,23961,1124551,NA,bse,2016-07-21
500139,FEDDER.LLYOD,B ,Q,74.35,74.6,73.4,73.55,74,74,124,9056,670228,NA,bse,2016-07-21
500141,FERRO ALLOYS,XD,Q,5.5,5.75,5.38,5.46,5.4,5.52,38,14032,78291,NA,bse,2016-07-21
500142,FGP LTD.    ,XD,Q,2.17,2.39,2.17,2.39,2.39,2.28,3,215,510,NA,bse,2016-07-21
500143,P.H.CAPITAL ,XD,Q,25.2,25.2,22.8,22.8,22.8,24,2,210,4812,NA,bse,2016-07-21
500144,FINOL. CABLE,A ,Q,374,384.8,371,377.45,377.45,371.6,639,22913,8597082,NA,bse,2016-07-21
500147,CMI FPE     ,XC,Q,408,415,408,408.85,408,414.75,74,3313,1367060,NA,bse,2016-07-21
500148,UFLEX LTD   ,B ,Q,250.8,251.5,242.6,244.15,244.15,248.55,1184,63712,15800983,NA,bse,2016-07-21
500150,FOSECO INDIA,B ,Q,1440,1453.4,1423,1423,1423,1414.8,112,878,1262727,NA,bse,2016-07-21
500151,GOLDEN TOB  ,B ,Q,43.1,45,42.6,42.75,42.75,43.1,30,2477,108030,NA,bse,2016-07-21
500153,GANESH BENZO,XD,Q,29.75,30.75,29.3,29.45,29.45,30.4,190,52305,1577023,NA,bse,2016-07-21
500155,GARDEN SILK ,B ,Q,36.65,37.1,35.9,36.05,36.05,36.95,101,9947,361901,NA,bse,2016-07-21
500159,METROGLOBL  ,XC,Q,65.7,72.75,65.7,70,70,67.4,16,1534,103815,NA,bse,2016-07-21
500160,GTL LTD.    ,B ,Q,12.6,12.94,12.53,12.57,12.6,12.72,225,25751,325815,NA,bse,2016-07-21
500162,PARRYSUGR   ,B ,Q,53.45,57.6,52.8,57.6,57.6,52.4,132,13372,756774,NA,bse,2016-07-21
500163,GODFREY PH  ,B ,Q,1209,1282,1209,1222.6,1222.6,1195.8,6905,90029,112124854,NA,bse,2016-07-21
500164,GODREJ IND  ,A ,Q,428,434.3,426.55,430.45,429,427.05,1049,19271,8298866,NA,bse,2016-07-21
500165,KANSAI NERO ,A ,Q,320,320.75,313.8,315,314.35,316.5,343,12321,3900183,NA,bse,2016-07-21
500166,GOODRICKE   ,XC,Q,168.8,170,166.1,166.55,166.55,166.9,267,27383,4608231,NA,bse,2016-07-21
500168,GOODYEAR (I),B ,Q,527,530,523.15,525.25,525.25,527.15,139,4788,2528695,NA,bse,2016-07-21
500170,GTN INDUS   ,B ,Q,17.95,19.15,17.95,19.15,19.15,17.45,89,22263,424177,NA,bse,2016-07-21
500171,GHCL LTD    ,B ,Q,194.7,198.3,188.85,189.75,189.75,193.3,1712,128279,24829517,NA,bse,2016-07-21
500173,GUJ.FLOURO  ,B ,Q,593,640,588.75,611.7,611.7,585.8,2978,64244,39981217,NA,bse,2016-07-21
500174,GUJ.LEASE   ,B ,Q,1.84,1.84,1.84,1.84,1.84,1.81,1,5,9,NA,bse,2016-07-21
500179,HCL INFOSYS ,B ,Q,40.8,41.45,40,40.25,40.25,40.3,2292,568996,23167039,NA,bse,2016-07-21
500180,HDFC BANK   ,A ,Q,1231.9,1239.5,1223.15,1228.45,1228.45,1232.1,5063,153646,189138806,NA,bse,2016-07-21
500182,HEROMOTOCO  ,A ,Q,3300,3306.1,3260.3,3265.65,3270,3276.6,1284,8983,29507356,NA,bse,2016-07-21
500183,HIMACHAL FUT,B ,Q,18.35,18.5,18.05,18.15,18.15,18.3,924,831913,15215873,NA,bse,2016-07-21
500184,HIMADRI CHEM,B ,Q,35.5,36.25,34.6,34.85,34.85,35.55,1236,750359,26691197,NA,bse,2016-07-21
500185,HIND.CONSTN.,A ,Q,23,23.35,22.55,22.65,22.65,23,843,405024,9292366,NA,bse,2016-07-21
